record_number,buggy_code,fixed_code,code_similarity
176001,"@Override public void deleteByColumn(String schemaName,String tableName,String columnName,Object columnValue){
  Object connection=null;
  Pipeline pipeLine=null;
  try {
    connection=getConnection();
    if (resource == null) {
      pipeLine=((Jedis)connection).pipelined();
    }
    String valueAsStr=PropertyAccessorHelper.getString(columnValue);
    Double score=getDouble(valueAsStr);
    Set<String> results=null;
    if (resource != null && resource.isActive()) {
      Response response=((Transaction)connection).zrangeByScore(getHashKey(tableName,valueAsStr),score,score);
      ((RedisTransaction)resource).onExecute(((Transaction)connection));
      results=(Set<String>)response.get();
    }
 else {
      results=((Jedis)connection).zrangeByScore(getHashKey(tableName,valueAsStr),score,score);
    }
    if (results != null) {
      for (      String rowKey : results) {
        Map<byte[],byte[]> columns=null;
        columns=getColumns(connection,rowKey,columns);
        for (        byte[] column : columns.keySet()) {
          String colName=PropertyAccessorFactory.STRING.fromBytes(String.class,columns.get(column));
          if (resource != null && resource.isActive()) {
            ((Transaction)connection).hdel(getEncodedBytes(rowKey),column);
            ((Transaction)connection).zrem(getHashKey(tableName,colName),rowKey);
          }
 else {
            ((Jedis)connection).hdel(getEncodedBytes(rowKey),column);
            ((Jedis)connection).zrem(getHashKey(tableName,colName),rowKey);
          }
        }
      }
    }
  }
  finally {
    if (pipeLine != null) {
      pipeLine.sync();
    }
    onCleanup(connection);
  }
}","@Override public void deleteByColumn(String schemaName,String tableName,String columnName,Object columnValue){
  Object connection=null;
  Pipeline pipeLine=null;
  try {
    connection=getConnection();
    if (isBoundTransaction()) {
      pipeLine=((Jedis)connection).pipelined();
    }
    String valueAsStr=PropertyAccessorHelper.getString(columnValue);
    Double score=getDouble(valueAsStr);
    Set<String> results=null;
    if (resource != null && resource.isActive()) {
      Response response=((Transaction)connection).zrangeByScore(getHashKey(tableName,valueAsStr),score,score);
      ((RedisTransaction)resource).onExecute(((Transaction)connection));
      results=(Set<String>)response.get();
    }
 else {
      results=((Jedis)connection).zrangeByScore(getHashKey(tableName,valueAsStr),score,score);
    }
    if (results != null) {
      for (      String rowKey : results) {
        Map<byte[],byte[]> columns=null;
        columns=getColumns(connection,rowKey,columns);
        for (        byte[] column : columns.keySet()) {
          String colName=PropertyAccessorFactory.STRING.fromBytes(String.class,columns.get(column));
          if (resource != null && resource.isActive()) {
            ((Transaction)connection).hdel(getEncodedBytes(rowKey),column);
            ((Transaction)connection).zrem(getHashKey(tableName,colName),rowKey);
          }
 else {
            ((Jedis)connection).hdel(getEncodedBytes(rowKey),column);
            ((Jedis)connection).zrem(getHashKey(tableName,colName),rowKey);
          }
        }
      }
    }
  }
  finally {
    if (pipeLine != null) {
      pipeLine.sync();
    }
    onCleanup(connection);
  }
}",0.9891956782713084
176002,"@Override public int executeBatch(){
  Object connection=getConnection();
  Pipeline pipeLine=null;
  if (resource == null) {
    pipeLine=((Jedis)connection).pipelined();
  }
  try {
    for (    Node node : nodes) {
      if (node.isDirty()) {
        node.handlePreEvent();
        if (node.isInState(RemovedState.class)) {
          onDelete(node.getData(),node.getEntityId(),pipeLine != null ? pipeLine : connection);
        }
 else {
          List<RelationHolder> relationHolders=getRelationHolders(node);
          EntityMetadata metadata=KunderaMetadataManager.getEntityMetadata(kunderaMetadata,node.getDataClass());
          onPersist(metadata,node.getData(),node.getEntityId(),relationHolders,pipeLine != null ? pipeLine : connection);
        }
        node.handlePostEvent();
      }
    }
  }
  finally {
    if (pipeLine != null) {
      pipeLine.sync();
    }
    onCleanup(connection);
  }
  return nodes.size();
}","@Override public int executeBatch(){
  Object connection=getConnection();
  Pipeline pipeLine=null;
  if (isBoundTransaction()) {
    pipeLine=((Jedis)connection).pipelined();
  }
  try {
    for (    Node node : nodes) {
      if (node.isDirty()) {
        node.handlePreEvent();
        if (node.isInState(RemovedState.class)) {
          onDelete(node.getData(),node.getEntityId(),pipeLine != null ? pipeLine : connection);
        }
 else {
          List<RelationHolder> relationHolders=getRelationHolders(node);
          EntityMetadata metadata=KunderaMetadataManager.getEntityMetadata(kunderaMetadata,node.getDataClass());
          onPersist(metadata,node.getData(),node.getEntityId(),relationHolders,pipeLine != null ? pipeLine : connection);
        }
        node.handlePostEvent();
      }
    }
  }
  finally {
    if (pipeLine != null) {
      pipeLine.sync();
    }
    onCleanup(connection);
  }
  return nodes.size();
}",0.9807486631016042
176003,"@Override public void persistJoinTable(JoinTableData joinTableData){
  String tableName=joinTableData.getJoinTableName();
  String inverseJoinColumn=joinTableData.getInverseJoinColumnName();
  String joinColumn=joinTableData.getJoinColumnName();
  Map<Object,Set<Object>> joinTableRecords=joinTableData.getJoinTableRecords();
  Object connection=null;
  Pipeline pipeline=null;
  try {
    connection=getConnection();
    if (resource == null) {
      pipeline=((Jedis)connection).pipelined();
    }
    Set<Object> joinKeys=joinTableRecords.keySet();
    for (    Object joinKey : joinKeys) {
      String joinKeyAsStr=PropertyAccessorHelper.getString(joinKey);
      Set<Object> inverseKeys=joinTableRecords.get(joinKey);
      for (      Object inverseKey : inverseKeys) {
        Map<byte[],byte[]> redisFields=new HashMap<byte[],byte[]>(1);
        String inverseJoinKeyAsStr=PropertyAccessorHelper.getString(inverseKey);
        String redisKey=getHashKey(tableName,joinKeyAsStr + ""String_Node_Str"" + inverseJoinKeyAsStr);
        redisFields.put(getEncodedBytes(joinColumn),getEncodedBytes(joinKeyAsStr));
        redisFields.put(getEncodedBytes(inverseJoinColumn),getEncodedBytes(inverseJoinKeyAsStr));
        if (resource != null && resource.isActive()) {
          ((Transaction)connection).hmset(getEncodedBytes(redisKey),redisFields);
          ((Transaction)connection).zadd(getHashKey(tableName,inverseJoinKeyAsStr),getDouble(inverseJoinKeyAsStr),redisKey);
          ((Transaction)connection).zadd(getHashKey(tableName,joinKeyAsStr),getDouble(joinKeyAsStr),redisKey);
        }
 else {
          ((Jedis)connection).hmset(getEncodedBytes(redisKey),redisFields);
          ((Jedis)connection).zadd(getHashKey(tableName,inverseJoinKeyAsStr),getDouble(inverseJoinKeyAsStr),redisKey);
          ((Jedis)connection).zadd(getHashKey(tableName,joinKeyAsStr),getDouble(joinKeyAsStr),redisKey);
        }
        redisFields.clear();
      }
    }
  }
  finally {
    if (pipeline != null) {
      pipeline.sync();
    }
    onCleanup(connection);
  }
}","@Override public void persistJoinTable(JoinTableData joinTableData){
  String tableName=joinTableData.getJoinTableName();
  String inverseJoinColumn=joinTableData.getInverseJoinColumnName();
  String joinColumn=joinTableData.getJoinColumnName();
  Map<Object,Set<Object>> joinTableRecords=joinTableData.getJoinTableRecords();
  Object connection=null;
  Pipeline pipeline=null;
  try {
    connection=getConnection();
    if (isBoundTransaction()) {
      pipeline=((Jedis)connection).pipelined();
    }
    Set<Object> joinKeys=joinTableRecords.keySet();
    for (    Object joinKey : joinKeys) {
      String joinKeyAsStr=PropertyAccessorHelper.getString(joinKey);
      Set<Object> inverseKeys=joinTableRecords.get(joinKey);
      for (      Object inverseKey : inverseKeys) {
        Map<byte[],byte[]> redisFields=new HashMap<byte[],byte[]>(1);
        String inverseJoinKeyAsStr=PropertyAccessorHelper.getString(inverseKey);
        String redisKey=getHashKey(tableName,joinKeyAsStr + ""String_Node_Str"" + inverseJoinKeyAsStr);
        redisFields.put(getEncodedBytes(joinColumn),getEncodedBytes(joinKeyAsStr));
        redisFields.put(getEncodedBytes(inverseJoinColumn),getEncodedBytes(inverseJoinKeyAsStr));
        if (resource != null && resource.isActive()) {
          ((Transaction)connection).hmset(getEncodedBytes(redisKey),redisFields);
          ((Transaction)connection).zadd(getHashKey(tableName,inverseJoinKeyAsStr),getDouble(inverseJoinKeyAsStr),redisKey);
          ((Transaction)connection).zadd(getHashKey(tableName,joinKeyAsStr),getDouble(joinKeyAsStr),redisKey);
        }
 else {
          ((Jedis)connection).hmset(getEncodedBytes(redisKey),redisFields);
          ((Jedis)connection).zadd(getHashKey(tableName,inverseJoinKeyAsStr),getDouble(inverseJoinKeyAsStr),redisKey);
          ((Jedis)connection).zadd(getHashKey(tableName,joinKeyAsStr),getDouble(joinKeyAsStr),redisKey);
        }
        redisFields.clear();
      }
    }
  }
  finally {
    if (pipeline != null) {
      pipeline.sync();
    }
    onCleanup(connection);
  }
}",0.9922405431619786
176004,"/** 
 * On release connection.
 * @param connection redis connection instance.
 */
private void onCleanup(Object connection){
  if (resource == null && connection != null) {
    if (settings != null) {
      ((Jedis)connection).configResetStat();
    }
    factory.releaseConnection((Jedis)connection);
  }
}","/** 
 * On release connection.
 * @param connection redis connection instance.
 */
private void onCleanup(Object connection){
  if (this.connection != null) {
    if (settings != null) {
      ((Jedis)connection).configResetStat();
    }
    factory.releaseConnection((Jedis)this.connection);
  }
  this.connection=null;
}",0.9142857142857144
176005,"/** 
 * Retrieving connection from connection pool.
 * @return returns jedis instance.
 */
Jedis getConnection(){
  if (logger.isDebugEnabled())   logger.info(""String_Node_Str"");
  Object poolOrConnection=getConnectionPoolOrConnection();
  if (poolOrConnection != null && poolOrConnection instanceof JedisPool) {
    Jedis connection=((JedisPool)getConnectionPoolOrConnection()).getResource();
    Map props=RedisPropertyReader.rsmd.getProperties();
    if (props != null) {
      for (      Object key : props.keySet()) {
        connection.configSet(key.toString(),props.get(key).toString());
      }
    }
    return connection;
  }
 else {
    PersistenceUnitMetadata puMetadata=kunderaMetadata.getApplicationMetadata().getPersistenceUnitMetadata(getPersistenceUnit());
    Properties props=puMetadata.getProperties();
    String contactNode=RedisPropertyReader.rsmd.getHost() != null ? RedisPropertyReader.rsmd.getHost() : (String)props.get(PersistenceProperties.KUNDERA_NODES);
    String defaultPort=RedisPropertyReader.rsmd.getPort() != null ? RedisPropertyReader.rsmd.getPort() : (String)props.get(PersistenceProperties.KUNDERA_PORT);
    String password=RedisPropertyReader.rsmd.getPassword() != null ? RedisPropertyReader.rsmd.getPassword() : (String)props.get(PersistenceProperties.KUNDERA_PASSWORD);
    if (defaultPort == null || !StringUtils.isNumeric(defaultPort)) {
      throw new RuntimeException(""String_Node_Str"" + defaultPort);
    }
    Jedis connection=new Jedis(contactNode,Integer.parseInt(defaultPort));
    if (password != null) {
      connection.auth(password);
    }
    connection.connect();
    return connection;
  }
}","/** 
 * Retrieving connection from connection pool.
 * @return returns jedis instance.
 */
Jedis getConnection(){
  if (logger.isDebugEnabled())   logger.info(""String_Node_Str"");
  Object poolOrConnection=getConnectionPoolOrConnection();
  if (poolOrConnection != null && poolOrConnection instanceof JedisPool) {
    Jedis connection=((JedisPool)getConnectionPoolOrConnection()).getResource();
    connection.getClient().setTimeoutInfinite();
    Map props=RedisPropertyReader.rsmd.getProperties();
    if (props != null) {
      for (      Object key : props.keySet()) {
        connection.configSet(key.toString(),props.get(key).toString());
      }
    }
    return connection;
  }
 else {
    PersistenceUnitMetadata puMetadata=kunderaMetadata.getApplicationMetadata().getPersistenceUnitMetadata(getPersistenceUnit());
    Properties props=puMetadata.getProperties();
    String contactNode=RedisPropertyReader.rsmd.getHost() != null ? RedisPropertyReader.rsmd.getHost() : (String)props.get(PersistenceProperties.KUNDERA_NODES);
    String defaultPort=RedisPropertyReader.rsmd.getPort() != null ? RedisPropertyReader.rsmd.getPort() : (String)props.get(PersistenceProperties.KUNDERA_PORT);
    String password=RedisPropertyReader.rsmd.getPassword() != null ? RedisPropertyReader.rsmd.getPassword() : (String)props.get(PersistenceProperties.KUNDERA_PASSWORD);
    if (defaultPort == null || !StringUtils.isNumeric(defaultPort)) {
      throw new RuntimeException(""String_Node_Str"" + defaultPort);
    }
    Jedis connection=new Jedis(contactNode,Integer.parseInt(defaultPort));
    if (password != null) {
      connection.auth(password);
    }
    connection.connect();
    return connection;
  }
}",0.9853862212943632
176006,"/** 
 * Inits the filter.
 */
private void initFilter(){
  EntityMetadata metadata=KunderaMetadataManager.getEntityMetadata(kunderaMetadata,entityClass);
  Metamodel metaModel=kunderaMetadata.getApplicationMetadata().getMetamodel(getPersistenceUnit());
  EntityType entityType=metaModel.entity(entityClass);
  if (null == filter) {
    List<String> clauses=new ArrayList<String>();
    addDiscriminatorClause(clauses,entityType);
    return;
  }
  List<String> clauses=tokenize(filter,INTER_CLAUSE_PATTERN,true);
  clauses=parseFilterForBetweenClause(clauses);
  boolean newClause=true;
  for (  String clause : clauses) {
    if (Arrays.asList(INTER_CLAUSE_OPERATORS).contains(clause.toUpperCase().trim())) {
      filtersQueue.add(clause.toUpperCase().trim());
      newClause=true;
    }
 else     if (newClause) {
      List<String> tokens=tokenize(clause,INTRA_CLAUSE_PATTERN,false);
      if (tokens.size() != 3) {
        throw new PersistenceException(""String_Node_Str"" + clause);
      }
      String property=tokens.get(0);
      if (property.indexOf(""String_Node_Str"") > 0) {
        property=property.substring((entityAlias + ""String_Node_Str"").length());
      }
      String columnName=null;
      try {
        columnName=((AbstractAttribute)entityType.getAttribute(property)).getJPAColumnName();
      }
 catch (      IllegalArgumentException iaex) {
        logger.warn(""String_Node_Str"" + property + ""String_Node_Str"");
      }
      if (columnName == null && property.indexOf(""String_Node_Str"") > 0) {
        String enclosingEmbeddedField=MetadataUtils.getEnclosingEmbeddedFieldName(metadata,property,true,kunderaMetadata);
        if (enclosingEmbeddedField != null) {
          columnName=property;
        }
      }
      if (columnName == null) {
        logger.error(""String_Node_Str"" + property);
        throw new JPQLParseException(""String_Node_Str"" + property + ""String_Node_Str"");
      }
      String condition=tokens.get(1);
      if (!Arrays.asList(INTRA_CLAUSE_OPERATORS).contains(condition.toUpperCase().trim())) {
        throw new JPQLParseException(""String_Node_Str"" + clause);
      }
      FilterClause filterClause=new FilterClause(columnName,condition,tokens.get(2));
      filtersQueue.add(filterClause);
      onTypedParameter(tokens,filterClause,property);
      newClause=false;
    }
 else {
      throw new JPQLParseException(""String_Node_Str"" + clause);
    }
  }
  addDiscriminatorClause(clauses,entityType);
}","/** 
 * Inits the filter.
 */
private void initFilter(){
  EntityMetadata metadata=KunderaMetadataManager.getEntityMetadata(kunderaMetadata,entityClass);
  Metamodel metaModel=kunderaMetadata.getApplicationMetadata().getMetamodel(getPersistenceUnit());
  EntityType entityType=metaModel.entity(entityClass);
  if (null == filter) {
    List<String> clauses=new ArrayList<String>();
    addDiscriminatorClause(clauses,entityType);
    return;
  }
  List<String> clauses=tokenize(filter,INTER_CLAUSE_PATTERN,true);
  clauses=parseFilterForBetweenClause(clauses);
  boolean newClause=true;
  for (  String clause : clauses) {
    if (Arrays.asList(INTER_CLAUSE_OPERATORS).contains(clause.toUpperCase().trim()) || (clause.startsWith(""String_Node_Str"") && clause.endsWith(""String_Node_Str""))) {
      filtersQueue.add(clause.toUpperCase().trim());
      newClause=true;
    }
 else     if (newClause) {
      List<String> tokens=tokenize(clause,INTRA_CLAUSE_PATTERN,false);
      if (tokens.size() != 3) {
        throw new PersistenceException(""String_Node_Str"" + clause);
      }
      String property=tokens.get(0);
      if (property.indexOf(""String_Node_Str"") > 0) {
        property=property.substring((entityAlias + ""String_Node_Str"").length());
      }
      String columnName=null;
      try {
        columnName=((AbstractAttribute)entityType.getAttribute(property)).getJPAColumnName();
      }
 catch (      IllegalArgumentException iaex) {
        logger.warn(""String_Node_Str"" + property + ""String_Node_Str"");
      }
      if (columnName == null && property.indexOf(""String_Node_Str"") > 0) {
        String enclosingEmbeddedField=MetadataUtils.getEnclosingEmbeddedFieldName(metadata,property,true,kunderaMetadata);
        if (enclosingEmbeddedField != null) {
          columnName=property;
        }
      }
      if (columnName == null) {
        logger.error(""String_Node_Str"" + property);
        throw new JPQLParseException(""String_Node_Str"" + property + ""String_Node_Str"");
      }
      String condition=tokens.get(1);
      if (!Arrays.asList(INTRA_CLAUSE_OPERATORS).contains(condition.toUpperCase().trim())) {
        throw new JPQLParseException(""String_Node_Str"" + clause);
      }
      FilterClause filterClause=new FilterClause(columnName,condition,tokens.get(2));
      filtersQueue.add(filterClause);
      onTypedParameter(tokens,filterClause,property);
      newClause=false;
    }
 else {
      throw new JPQLParseException(""String_Node_Str"" + clause);
    }
  }
  addDiscriminatorClause(clauses,entityType);
}",0.984
176007,"/** 
 * Tokenize.
 * @param where the where
 * @param pattern the pattern
 * @return the list
 */
private static List<String> tokenize(String where,Pattern pattern,boolean isInterClause){
  List<String> split=new ArrayList<String>();
  Matcher matcher=pattern.matcher(where);
  int lastIndex=0;
  String s;
  while (matcher.find()) {
    s=where.substring(lastIndex,matcher.start()).trim();
    addSplit(isInterClause,split,s);
    s=matcher.group();
    split.add(s.toUpperCase());
    lastIndex=matcher.end();
  }
  s=where.substring(lastIndex).trim();
  addSplit(isInterClause,split,s);
  return split;
}","/** 
 * Tokenize.
 * @param where the where
 * @param pattern the pattern
 * @return the list
 */
private static List<String> tokenize(String where,Pattern pattern,boolean isInterClause){
  List<String> split=new ArrayList<String>();
  Matcher matcher=pattern.matcher(where);
  int lastIndex=0;
  String s;
  while (matcher.find()) {
    s=where.substring(lastIndex,matcher.start()).trim();
    addSplit(isInterClause,split,s);
    s=matcher.group();
    split.add(s.toUpperCase());
    lastIndex=matcher.end();
  }
  s=where.substring(lastIndex).trim();
  if (!s.equals(""String_Node_Str"")) {
    if (isInterClause) {
      if (s.startsWith(""String_Node_Str"") && s.endsWith(""String_Node_Str"")) {
        split.add(""String_Node_Str"");
        split.add(s.substring(s.indexOf(""String_Node_Str"") + 1,s.lastIndexOf(""String_Node_Str"")));
        split.add(""String_Node_Str"");
      }
 else {
        split.add(s);
      }
    }
 else {
      split.add(s);
    }
  }
  return split;
}",0.7457413249211357
176008,"/** 
 * Populates collection field(s) into entity
 * @param entity
 * @param thriftColumnValue
 * @param attribute
 */
private void setCollectionValue(Object entity,Object thriftColumnValue,Attribute attribute){
  try {
    if (Collection.class.isAssignableFrom(((Field)attribute.getJavaMember()).getType())) {
      Collection outputCollection=null;
      ByteBuffer valueByteBuffer=ByteBuffer.wrap((byte[])thriftColumnValue);
      Class<?> genericClass=PropertyAccessorHelper.getGenericClass((Field)attribute.getJavaMember());
      Class<?> valueValidationClass=CassandraValidationClassMapper.getValidationClassInstance(genericClass,true);
      Object valueClassInstance=valueValidationClass.getDeclaredField(""String_Node_Str"").get(null);
      if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(List.class)) {
        ListType listType=ListType.getInstance((AbstractType)valueClassInstance);
        outputCollection=new ArrayList();
        outputCollection.addAll(listType.compose(valueByteBuffer));
      }
 else       if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(Set.class)) {
        SetType setType=SetType.getInstance((AbstractType)valueClassInstance);
        outputCollection=new HashSet();
        outputCollection.addAll(setType.compose(valueByteBuffer));
      }
      PropertyAccessorHelper.set(entity,(Field)attribute.getJavaMember(),marshalCollection(valueValidationClass,outputCollection,genericClass));
    }
 else     if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(Map.class)) {
      ByteBuffer valueByteBuffer=ByteBuffer.wrap((byte[])thriftColumnValue);
      List<Class<?>> mapGenericClasses=PropertyAccessorHelper.getGenericClasses((Field)attribute.getJavaMember());
      Class keyClass=CassandraValidationClassMapper.getValidationClassInstance(mapGenericClasses.get(0),true);
      Class valueClass=CassandraValidationClassMapper.getValidationClassInstance(mapGenericClasses.get(1),true);
      Object keyClassInstance=keyClass.getDeclaredField(""String_Node_Str"").get(null);
      Object valueClassInstance=valueClass.getDeclaredField(""String_Node_Str"").get(null);
      MapType mapType=MapType.getInstance((AbstractType)keyClassInstance,(AbstractType)valueClassInstance);
      Map rawMap=new HashMap();
      rawMap.putAll(mapType.compose(valueByteBuffer));
      Map dataCollection=marshalMap(mapGenericClasses,keyClass,valueClass,rawMap);
      PropertyAccessorHelper.set(entity,(Field)attribute.getJavaMember(),dataCollection.isEmpty() ? rawMap : dataCollection);
    }
  }
 catch (  Exception e) {
    log.error(""String_Node_Str"",attribute.getName(),e);
    throw new PersistenceException(e);
  }
}","/** 
 * Populates collection field(s) into entity
 * @param entity
 * @param thriftColumnValue
 * @param attribute
 */
private void setCollectionValue(Object entity,Object thriftColumnValue,Attribute attribute){
  try {
    if (Collection.class.isAssignableFrom(((Field)attribute.getJavaMember()).getType())) {
      Collection outputCollection=null;
      ByteBuffer valueByteBuffer=ByteBuffer.wrap((byte[])thriftColumnValue);
      Class<?> genericClass=PropertyAccessorHelper.getGenericClass((Field)attribute.getJavaMember());
      Class<?> valueValidationClass=CassandraValidationClassMapper.getValidationClassInstance(genericClass,true);
      Object valueClassInstance=valueValidationClass.getDeclaredField(""String_Node_Str"").get(null);
      if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(List.class)) {
        ListType listType=ListType.getInstance((AbstractType)valueClassInstance);
        outputCollection=new ArrayList();
        outputCollection.addAll((Collection)listType.compose(valueByteBuffer));
      }
 else       if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(Set.class)) {
        SetType setType=SetType.getInstance((AbstractType)valueClassInstance);
        outputCollection=new HashSet();
        outputCollection.addAll((Collection)setType.compose(valueByteBuffer));
      }
      PropertyAccessorHelper.set(entity,(Field)attribute.getJavaMember(),marshalCollection(valueValidationClass,outputCollection,genericClass));
    }
 else     if (((Field)attribute.getJavaMember()).getType().isAssignableFrom(Map.class)) {
      ByteBuffer valueByteBuffer=ByteBuffer.wrap((byte[])thriftColumnValue);
      List<Class<?>> mapGenericClasses=PropertyAccessorHelper.getGenericClasses((Field)attribute.getJavaMember());
      Class keyClass=CassandraValidationClassMapper.getValidationClassInstance(mapGenericClasses.get(0),true);
      Class valueClass=CassandraValidationClassMapper.getValidationClassInstance(mapGenericClasses.get(1),true);
      Object keyClassInstance=keyClass.getDeclaredField(""String_Node_Str"").get(null);
      Object valueClassInstance=valueClass.getDeclaredField(""String_Node_Str"").get(null);
      MapType mapType=MapType.getInstance((AbstractType)keyClassInstance,(AbstractType)valueClassInstance);
      Map rawMap=new HashMap();
      rawMap.putAll((Map)mapType.compose(valueByteBuffer));
      Map dataCollection=marshalMap(mapGenericClasses,keyClass,valueClass,rawMap);
      PropertyAccessorHelper.set(entity,(Field)attribute.getJavaMember(),dataCollection.isEmpty() ? rawMap : dataCollection);
    }
  }
 catch (  Exception e) {
    log.error(""String_Node_Str"",attribute.getName(),e);
    throw new PersistenceException(e);
  }
}",0.9946365822082486
176009,"/** 
 * Create secondary indexes on columns.
 * @param tableInfo
 */
private void createIndexUsingCql(TableInfo tableInfo) throws Exception {
  StringBuilder indexQueryBuilder=new StringBuilder(""String_Node_Str"");
  indexQueryBuilder.append(tableInfo.getTableName());
  indexQueryBuilder.append(""String_Node_Str"");
  for (  IndexInfo indexInfo : tableInfo.getColumnsToBeIndexed()) {
    ColumnInfo columnInfo=new ColumnInfo();
    columnInfo.setColumnName(indexInfo.getColumnName());
    if (!tableInfo.getEmbeddedColumnMetadatas().isEmpty()) {
      List<ColumnInfo> columnInfos=tableInfo.getEmbeddedColumnMetadatas().get(0).getColumns();
      if (columnInfos.contains(columnInfo)) {
        return;
      }
    }
    String replacedWithindexName=StringUtils.replace(indexQueryBuilder.toString(),""String_Node_Str"",indexInfo.getColumnName());
    try {
      cassandra_client.execute_cql3_query(ByteBuffer.wrap(replacedWithindexName.getBytes()),Compression.NONE,ConsistencyLevel.ONE);
    }
 catch (    InvalidRequestException ire) {
      if (ire.getWhy() != null && !ire.getWhy().equals(""String_Node_Str"") && operation.equalsIgnoreCase(SchemaOperationType.update.name())) {
        log.error(""String_Node_Str"",indexInfo.getColumnName(),tableInfo.getTableName(),ire);
        throw new SchemaGenerationException(""String_Node_Str"" + indexInfo.getColumnName() + ""String_Node_Str""+ tableInfo.getTableName(),ire,""String_Node_Str"",databaseName);
      }
    }
  }
}","/** 
 * Create secondary indexes on columns.
 * @param tableInfo
 */
private void createIndexUsingCql(TableInfo tableInfo) throws Exception {
  StringBuilder indexQueryBuilder=new StringBuilder(""String_Node_Str"");
  indexQueryBuilder.append(tableInfo.getTableName());
  indexQueryBuilder.append(""String_Node_Str"");
  for (  IndexInfo indexInfo : tableInfo.getColumnsToBeIndexed()) {
    ColumnInfo columnInfo=new ColumnInfo();
    columnInfo.setColumnName(indexInfo.getColumnName());
    if (!tableInfo.getEmbeddedColumnMetadatas().isEmpty()) {
      List<ColumnInfo> columnInfos=tableInfo.getEmbeddedColumnMetadatas().get(0).getColumns();
    }
    String replacedWithindexName=StringUtils.replace(indexQueryBuilder.toString(),""String_Node_Str"",indexInfo.getColumnName());
    try {
      cassandra_client.execute_cql3_query(ByteBuffer.wrap(replacedWithindexName.getBytes()),Compression.NONE,ConsistencyLevel.ONE);
    }
 catch (    InvalidRequestException ire) {
      if (ire.getWhy() != null && !ire.getWhy().equals(""String_Node_Str"") && operation.equalsIgnoreCase(SchemaOperationType.update.name())) {
        log.error(""String_Node_Str"",indexInfo.getColumnName(),tableInfo.getTableName(),ire);
        throw new SchemaGenerationException(""String_Node_Str"" + indexInfo.getColumnName() + ""String_Node_Str""+ tableInfo.getTableName(),ire,""String_Node_Str"",databaseName);
      }
    }
  }
}",0.9754730203223546
176010,"/** 
 * Creates keyspace.
 * @return
 * @throws InvalidRequestException
 * @throws SchemaDisagreementException
 * @throws TException
 */
private void createKeyspace() throws Exception {
  Map<String,String> strategy_options=new HashMap<String,String>();
  List<CfDef> cfDefs=new ArrayList<CfDef>();
  KsDef ksDef=new KsDef(databaseName,csmd.getPlacement_strategy(databaseName),cfDefs);
  setProperties(ksDef,strategy_options);
  ksDef.setStrategy_options(strategy_options);
  cassandra_client.system_add_keyspace(ksDef);
}","/** 
 * Creates keyspace.
 * @return
 * @throws InvalidRequestException
 * @throws SchemaDisagreementException
 * @throws TException
 */
private void createKeyspace() throws Exception {
  if (cql_version != null && cql_version.equals(CassandraConstants.CQL_VERSION_3_0)) {
    onCql3CreateKeyspace();
  }
 else {
    Map<String,String> strategy_options=new HashMap<String,String>();
    List<CfDef> cfDefs=new ArrayList<CfDef>();
    KsDef ksDef=new KsDef(databaseName,csmd.getPlacement_strategy(databaseName),cfDefs);
    setProperties(ksDef,strategy_options);
    ksDef.setStrategy_options(strategy_options);
    cassandra_client.system_add_keyspace(ksDef);
  }
}",0.8795282224094355
