record_number,buggy_code,fixed_code,code_similarity
57001,"/** 
 * Calculates the probability of the specified list of ids to belong to this IDType.
 * @param idList
 * @return Probability of affiliation as value from 0 to 1. 0 means that none of the specified ids matched thisIDType, wheras 1 means that all matched this IDType.
 */
public float calcProbabilityOfIDTypeAffiliation(List<String> idList){
  if (idList == null || idList.isEmpty())   return 0;
  IDMappingManager idMappingManager=IDMappingManagerRegistry.get().getIDMappingManager(idCategory);
  int numMatchedIDs=0;
  for (  String currentID : idList) {
    if (getDataType().equals(EDataType.INTEGER)) {
      try {
        Integer idInt=Integer.valueOf(currentID);
        if (idMappingManager.doesElementExist(this,idInt)) {
          numMatchedIDs++;
        }
      }
 catch (      NumberFormatException e) {
      }
    }
 else     if (getDataType().equals(EDataType.INTEGER)) {
      if (idMappingManager.doesElementExist(this,currentID)) {
        numMatchedIDs++;
      }
 else       if (getTypeName().equals(""String_Node_Str"")) {
        if (currentID.contains(""String_Node_Str"")) {
          if (idMappingManager.doesElementExist(this,currentID.substring(0,currentID.indexOf(""String_Node_Str"")))) {
            numMatchedIDs++;
          }
        }
      }
    }
  }
  return (float)numMatchedIDs / (float)idList.size();
}","/** 
 * Calculates the probability of the specified list of ids to belong to this IDType.
 * @param idList
 * @return Probability of affiliation as value from 0 to 1. 0 means that none of the specified ids matched thisIDType, wheras 1 means that all matched this IDType.
 */
public float calcProbabilityOfIDTypeAffiliation(List<String> idList){
  if (idList == null || idList.isEmpty())   return 0;
  IDMappingManager idMappingManager=IDMappingManagerRegistry.get().getIDMappingManager(idCategory);
  int numMatchedIDs=0;
  for (  String currentID : idList) {
    if (getDataType().equals(EDataType.INTEGER)) {
      try {
        Integer idInt=Integer.valueOf(currentID);
        if (idMappingManager.doesElementExist(this,idInt)) {
          numMatchedIDs++;
        }
      }
 catch (      NumberFormatException e) {
      }
    }
 else     if (getDataType().equals(EDataType.STRING)) {
      if (idMappingManager.doesElementExist(this,currentID)) {
        numMatchedIDs++;
      }
 else       if (getTypeName().equals(""String_Node_Str"")) {
        if (currentID.contains(""String_Node_Str"")) {
          if (idMappingManager.doesElementExist(this,currentID.substring(0,currentID.indexOf(""String_Node_Str"")))) {
            numMatchedIDs++;
          }
        }
      }
    }
  }
  return (float)numMatchedIDs / (float)idList.size();
}",0.9973870847331092
57002,"private void buildTable(MatrixBasedBodyDataProvider bodyDataProvider,ColumnHeaderDataProvider columnDataProvider,LineNumberRowHeaderDataProvider rowDataProvider){
  if (table != null) {
    this.table.dispose();
    this.table=null;
  }
  final DataLayer bodyDataLayer=new DataLayer(bodyDataProvider);
  SelectionLayer selectionLayer=new SelectionLayer(bodyDataLayer);
  ViewportLayer bodyLayer=new ViewportLayer(selectionLayer);
  final DataLayer columnDataLayer=new DataLayer(columnDataProvider,120,25);
  ColumnHeaderLayer columnHeaderLayer=new ColumnHeaderLayer(columnDataLayer,bodyLayer,selectionLayer);
  DataLayer rowDataLayer=new DataLayer(rowDataProvider,50,20);
  RowHeaderLayer rowHeaderLayer=new RowHeaderLayer(rowDataLayer,bodyLayer,selectionLayer);
  DefaultCornerDataProvider cornerDataProvider=new DefaultCornerDataProvider(columnDataProvider,rowDataProvider);
  CornerLayer cornerLayer=new CornerLayer(new DataLayer(cornerDataProvider),rowHeaderLayer,columnHeaderLayer);
  GridLayer gridLayer=new GridLayer(bodyLayer,columnHeaderLayer,rowHeaderLayer,cornerLayer);
  table=new NatTable(parent,gridLayer,false);
  GridData gridData=new GridData(SWT.FILL,SWT.FILL,true,true,2,1);
  gridData.heightHint=300;
  gridData.widthHint=800;
  table.setLayoutData(gridData);
  IConfigLabelAccumulator cellLabelAccumulator=new IConfigLabelAccumulator(){
    @Override public void accumulateConfigLabels(    LabelStack configLabels,    int columnPosition,    int rowPosition){
      if (columnPosition == idColumnIndex || rowPosition == idRowIndex) {
        configLabels.addLabel(ID_CELL);
      }
      if (rowPosition < numberOfHeaderRows) {
        configLabels.addLabel(HEADER_LINE_CELL);
      }
      if (columnPosition == idColumnIndex && rowPosition >= numberOfHeaderRows && rowPosition != idRowIndex) {
        configLabels.addLabel(ROW_ID);
      }
      if (rowPosition == idRowIndex && columnPosition != idColumnIndex) {
        configLabels.addLabel(COLUMN_ID);
      }
    }
  }
;
  bodyDataLayer.setConfigLabelAccumulator(cellLabelAccumulator);
  table.addConfiguration(new DefaultNatTableStyleConfiguration());
  if (columnIDConverter == null)   columnIDConverter=new RegExIDConverter(null);
  if (rowIDConverter == null)   rowIDConverter=new RegExIDConverter(null);
  table.addConfiguration(new AbstractRegistryConfiguration(){
    @Override public void configureRegistry(    IConfigRegistry configRegistry){
      Style cellStyle=new Style();
      cellStyle.setAttributeValue(CellStyleAttributes.BACKGROUND_COLOR,GUIHelper.COLOR_GREEN);
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_STYLE,cellStyle,DisplayMode.NORMAL,ID_CELL);
      cellStyle=new Style();
      cellStyle.setAttributeValue(CellStyleAttributes.BACKGROUND_COLOR,GUIHelper.COLOR_DARK_GRAY);
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_STYLE,cellStyle,DisplayMode.NORMAL,HEADER_LINE_CELL);
      configRegistry.registerConfigAttribute(CellConfigAttributes.DISPLAY_CONVERTER,columnIDConverter,DisplayMode.NORMAL,COLUMN_ID);
      configRegistry.registerConfigAttribute(CellConfigAttributes.DISPLAY_CONVERTER,rowIDConverter,DisplayMode.NORMAL,ROW_ID);
    }
  }
);
  final ColumnHeaderCheckBoxPainter columnHeaderCheckBoxPainter=new ColumnHeaderCheckBoxPainter(columnDataLayer);
  final ICellPainter columnHeaderPainter=new BeveledBorderDecorator(new CellPainterDecorator(new ColumnNumberCellPainter(),CellEdgeEnum.LEFT,columnHeaderCheckBoxPainter));
  table.addConfiguration(new AbstractRegistryConfiguration(){
    @Override public void configureRegistry(    IConfigRegistry configRegistry){
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_PAINTER,columnHeaderPainter,DisplayMode.NORMAL,GridRegion.COLUMN_HEADER);
    }
    @Override public void configureUiBindings(    UiBindingRegistry uiBindingRegistry){
      uiBindingRegistry.registerFirstSingleClickBinding(new CellPainterMouseEventMatcher(GridRegion.COLUMN_HEADER,MouseEventMatcher.LEFT_BUTTON,columnHeaderCheckBoxPainter),new ToggleCheckBoxColumnAction(columnHeaderCheckBoxPainter,columnDataLayer));
    }
  }
);
  table.configure();
}","private void buildTable(MatrixBasedBodyDataProvider bodyDataProvider,ColumnHeaderDataProvider columnDataProvider,LineNumberRowHeaderDataProvider rowDataProvider){
  if (table != null) {
    this.table.dispose();
    this.table=null;
  }
  final DataLayer bodyDataLayer=new DataLayer(bodyDataProvider);
  SelectionLayer selectionLayer=new SelectionLayer(bodyDataLayer);
  ViewportLayer bodyLayer=new ViewportLayer(selectionLayer);
  final DataLayer columnDataLayer=new DataLayer(columnDataProvider,120,25);
  ColumnHeaderLayer columnHeaderLayer=new ColumnHeaderLayer(columnDataLayer,bodyLayer,selectionLayer);
  DataLayer rowDataLayer=new DataLayer(rowDataProvider,50,20);
  RowHeaderLayer rowHeaderLayer=new RowHeaderLayer(rowDataLayer,bodyLayer,selectionLayer);
  DefaultCornerDataProvider cornerDataProvider=new DefaultCornerDataProvider(columnDataProvider,rowDataProvider);
  CornerLayer cornerLayer=new CornerLayer(new DataLayer(cornerDataProvider),rowHeaderLayer,columnHeaderLayer);
  GridLayer gridLayer=new GridLayer(bodyLayer,columnHeaderLayer,rowHeaderLayer,cornerLayer);
  table=new NatTable(parent,gridLayer,false);
  GridData gridData=new GridData(SWT.FILL,SWT.FILL,true,true,2,2);
  gridData.heightHint=400;
  gridData.widthHint=800;
  table.setLayoutData(gridData);
  IConfigLabelAccumulator cellLabelAccumulator=new IConfigLabelAccumulator(){
    @Override public void accumulateConfigLabels(    LabelStack configLabels,    int columnPosition,    int rowPosition){
      if (columnPosition == idColumnIndex || rowPosition == idRowIndex) {
        configLabels.addLabel(ID_CELL);
      }
      if (rowPosition < numberOfHeaderRows) {
        configLabels.addLabel(HEADER_LINE_CELL);
      }
      if (columnPosition == idColumnIndex && rowPosition >= numberOfHeaderRows && rowPosition != idRowIndex) {
        configLabels.addLabel(ROW_ID);
      }
      if (rowPosition == idRowIndex && columnPosition != idColumnIndex) {
        configLabels.addLabel(COLUMN_ID);
      }
    }
  }
;
  bodyDataLayer.setConfigLabelAccumulator(cellLabelAccumulator);
  table.addConfiguration(new DefaultNatTableStyleConfiguration());
  if (columnIDConverter == null)   columnIDConverter=new RegExIDConverter(null);
  if (rowIDConverter == null)   rowIDConverter=new RegExIDConverter(null);
  table.addConfiguration(new AbstractRegistryConfiguration(){
    @Override public void configureRegistry(    IConfigRegistry configRegistry){
      Style cellStyle=new Style();
      cellStyle.setAttributeValue(CellStyleAttributes.BACKGROUND_COLOR,GUIHelper.COLOR_GREEN);
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_STYLE,cellStyle,DisplayMode.NORMAL,ID_CELL);
      cellStyle=new Style();
      cellStyle.setAttributeValue(CellStyleAttributes.BACKGROUND_COLOR,GUIHelper.COLOR_DARK_GRAY);
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_STYLE,cellStyle,DisplayMode.NORMAL,HEADER_LINE_CELL);
      configRegistry.registerConfigAttribute(CellConfigAttributes.DISPLAY_CONVERTER,columnIDConverter,DisplayMode.NORMAL,COLUMN_ID);
      configRegistry.registerConfigAttribute(CellConfigAttributes.DISPLAY_CONVERTER,rowIDConverter,DisplayMode.NORMAL,ROW_ID);
    }
  }
);
  final ColumnHeaderCheckBoxPainter columnHeaderCheckBoxPainter=new ColumnHeaderCheckBoxPainter(columnDataLayer);
  final ICellPainter columnHeaderPainter=new BeveledBorderDecorator(new CellPainterDecorator(new ColumnNumberCellPainter(),CellEdgeEnum.LEFT,columnHeaderCheckBoxPainter));
  table.addConfiguration(new AbstractRegistryConfiguration(){
    @Override public void configureRegistry(    IConfigRegistry configRegistry){
      configRegistry.registerConfigAttribute(CellConfigAttributes.CELL_PAINTER,columnHeaderPainter,DisplayMode.NORMAL,GridRegion.COLUMN_HEADER);
    }
    @Override public void configureUiBindings(    UiBindingRegistry uiBindingRegistry){
      uiBindingRegistry.registerFirstSingleClickBinding(new CellPainterMouseEventMatcher(GridRegion.COLUMN_HEADER,MouseEventMatcher.LEFT_BUTTON,columnHeaderCheckBoxPainter),new ToggleCheckBoxColumnAction(columnHeaderCheckBoxPainter,columnDataLayer));
    }
  }
);
  table.configure();
}",0.9995187680461982
57003,"public void createDataPreviewTableFromFile(){
  parser.parse(dataSetDescription.getDataSourcePath(),dataSetDescription.getDelimiter(),true,MAX_PREVIEW_TABLE_ROWS);
  dataMatrix=parser.getDataMatrix();
  totalNumberOfColumns=parser.getTotalNumberOfColumns();
  totalNumberOfRows=parser.getTotalNumberOfRows();
  page.previewTable.createTableFromMatrix(dataMatrix,totalNumberOfColumns);
  updateWidgetsAccordingToTableChanges();
  determineIDTypes();
  guessNumberOfHeaderRows();
  page.previewTable.updateTableColors(dataSetDescription.getNumberOfHeaderLines(),dataSetDescription.getRowOfColumnIDs(),dataSetDescription.getColumnOfRowIds());
  page.parentComposite.pack();
}","public void createDataPreviewTableFromFile(){
  parser.parse(dataSetDescription.getDataSourcePath(),dataSetDescription.getDelimiter(),true,-1);
  dataMatrix=parser.getDataMatrix();
  totalNumberOfColumns=parser.getTotalNumberOfColumns();
  totalNumberOfRows=parser.getTotalNumberOfRows();
  page.previewTable.createTableFromMatrix(dataMatrix,totalNumberOfColumns);
  updateWidgetsAccordingToTableChanges();
  determineIDTypes();
  guessNumberOfHeaderRows();
  page.previewTable.updateTableColors(dataSetDescription.getNumberOfHeaderLines(),dataSetDescription.getRowOfColumnIDs(),dataSetDescription.getColumnOfRowIds());
}",0.9574632637277648
57004,"private void determineIDTypes(){
  List<String> rowIDList=new ArrayList<String>();
  for (int i=0; i < dataMatrix.size() && i < MAX_CONSIDERED_IDS_FOR_ID_TYPE_DETERMINATION; i++) {
    List<String> row=dataMatrix.get(i);
    rowIDList.add(row.get(dataSetDescription.getColumnOfRowIds()));
  }
  List<String> columnIDList=new ArrayList<String>();
  List<String> idRow=dataMatrix.get(dataSetDescription.getRowOfColumnIDs());
  for (int i=0; i < idRow.size() && i < MAX_CONSIDERED_IDS_FOR_ID_TYPE_DETERMINATION; i++) {
    columnIDList.add(idRow.get(i));
  }
  IDType mostProbableRowIDType=determineMostProbableIDType(rowIDList);
  IDType mostProbableColumnIDType=determineMostProbableIDType(columnIDList);
  setMostProbableIDTypes(mostProbableRowIDType,mostProbableColumnIDType);
}","private void determineIDTypes(){
  IDType mostProbableRowIDType=null;
  IDType mostProbableColumnIDType=null;
  IDSpecification rowIDSpec=dataSetDescription.getRowIDSpecification();
  IDSpecification columnIDSpec=dataSetDescription.getColumnIDSpecification();
  if (rowIDSpec != null) {
    mostProbableRowIDType=IDType.getIDType(rowIDSpec.getIdType());
  }
  if (columnIDSpec != null) {
    mostProbableColumnIDType=IDType.getIDType(columnIDSpec.getIdType());
  }
  List<String> rowIDList=new ArrayList<String>();
  for (int i=0; i < dataMatrix.size() && i < MAX_CONSIDERED_IDS_FOR_ID_TYPE_DETERMINATION; i++) {
    List<String> row=dataMatrix.get(i);
    rowIDList.add(row.get(dataSetDescription.getColumnOfRowIds()));
  }
  List<String> columnIDList=new ArrayList<String>();
  List<String> idRow=dataMatrix.get(dataSetDescription.getRowOfColumnIDs());
  for (int i=0; i < idRow.size() && i < MAX_CONSIDERED_IDS_FOR_ID_TYPE_DETERMINATION; i++) {
    columnIDList.add(idRow.get(i));
  }
  if (mostProbableRowIDType == null)   mostProbableRowIDType=determineMostProbableIDType(rowIDList);
  if (mostProbableColumnIDType == null)   mostProbableColumnIDType=determineMostProbableIDType(columnIDList);
  setMostProbableIDTypes(mostProbableRowIDType,mostProbableColumnIDType);
}",0.7462250365319045
57005,"@Override public void fillStateMachine(IStateMachine stateMachine,List<TablePerspective> existing,EWizardMode mode,TablePerspective source){
  IState start=stateMachine.get(IStateMachine.ADD_PATHWAY);
  BrowsePathwayState browse=(BrowsePathwayState)stateMachine.get(IStateMachine.BROWSE_PATHWAY);
  if (!existing.isEmpty() && mode == EWizardMode.GLOBAL) {
    IState target=stateMachine.addState(""String_Node_Str"",new CreateGSEAState(browse,true));
    stateMachine.addTransition(start,new SimpleTransition(target,""String_Node_Str""));
  }
}","@Override public void fillStateMachine(IStateMachine stateMachine,List<TablePerspective> existing,EWizardMode mode,TablePerspective source){
  IState start=stateMachine.get(IStateMachine.ADD_PATHWAY);
  BrowsePathwayState browse=(BrowsePathwayState)stateMachine.get(IStateMachine.BROWSE_PATHWAY);
  if (!existing.isEmpty() && mode == EWizardMode.GLOBAL && hasGoodOnes(existing)) {
    IState target=stateMachine.addState(""String_Node_Str"",new CreateGSEAState(browse,true));
    stateMachine.addTransition(start,new SimpleTransition(target,""String_Node_Str""));
  }
}",0.9773755656108596
57006,"public void setMatches(String matches){
  if (Objects.equals(matches,this.matches))   return;
  this.matches=matches;
  updateFilter();
}","public void setMatches(String matches){
  if (Objects.equals(matches,this.matches))   return;
  if (matches != null && matches.trim().isEmpty())   matches=null;
  this.matches=matches;
  updateFilter();
}",0.8035190615835777
57007,"public TableDataDomainElement(StratificationDataDomainQuery model){
  super(model);
  setHasFilter(true);
}","public TableDataDomainElement(StratificationDataDomainQuery model){
  super(model);
}",0.8854166666666666
57008,"private void setFilter(String filter){
  getModel().setMatches(filter);
}","private void setFilter(String filter){
  getModel().setMatches(filter);
  setHasFilter(model.hasFilter());
}",0.8066298342541437
57009,"@Override public void preWorkbenchOpen(){
  if (!rFile.inCache()) {
    try {
      new ProgressMonitorDialog(new Shell()).run(true,false,rFile);
    }
 catch (    InvocationTargetException|InterruptedException e) {
      e.printStackTrace();
    }
  }
  super.preWorkbenchOpen();
}","@Override public void preWorkbenchOpen(){
  if (!rFile.inCache(false)) {
    try {
      new ProgressMonitorDialog(new Shell()).run(true,false,rFile);
    }
 catch (    InvocationTargetException|InterruptedException e) {
      e.printStackTrace();
    }
  }
  super.preWorkbenchOpen();
}",0.9912126537785588
57010,"/** 
 * @return the caught, see {@link #caught}
 */
public Exception getCaught(){
  return caught;
}","/** 
 * the exception caught during   {@link #run(IProgressMonitor)} or null if none occurred
 * @return the caught, see {@link #caught}
 */
public Exception getCaught(){
  return caught;
}",0.6920415224913494
