record_number,buggy_code,fixed_code,code_similarity
147001,"public void clearLogs(){
  Vector ids=new Vector();
  IStorageIterator li=logStorage.iterate();
  while (li.hasMore()) {
    ids.addElement(new Integer(li.nextID()));
  }
  for (int i=0; i < ids.size(); i++) {
    int id=((Integer)ids.elementAt(i)).intValue();
    logStorage.remove(id);
  }
}","public void clearLogs(){
synchronized (logStorage) {
    if (!checkStorage()) {
      return;
    }
    Vector ids=new Vector();
    IStorageIterator li=logStorage.iterate();
    while (li.hasMore()) {
      ids.addElement(new Integer(li.nextID()));
    }
    for (int i=0; i < ids.size(); i++) {
      int id=((Integer)ids.elementAt(i)).intValue();
      logStorage.remove(id);
    }
  }
}",0.8433382137628112
147002,"public void log(String type,String message,Date logDate){
  LogEntry log=new LogEntry(type,message,logDate);
  try {
    logStorage.add(log);
  }
 catch (  StorageFullException e) {
    throw new RuntimeException(""String_Node_Str"");
  }
}","public void log(String type,String message,Date logDate){
synchronized (logStorage) {
    LogEntry log=new LogEntry(type,message,logDate);
    try {
      logStorage.add(log);
    }
 catch (    StorageFullException e) {
      throw new RuntimeException(""String_Node_Str"");
    }
  }
}",0.8773946360153256
147003,"public boolean serializeLogs(IAtomicLogSerializer serializer){
  IStorageIterator li=logStorage.iterate();
  while (li.hasMore()) {
    if (!serializer.serializeLog((LogEntry)li.nextRecord()))     ;
    return false;
  }
  return true;
}","public boolean serializeLogs(IAtomicLogSerializer serializer){
synchronized (logStorage) {
    if (!checkStorage()) {
      return false;
    }
    IStorageIterator li=logStorage.iterate();
    while (li.hasMore()) {
      if (!serializer.serializeLog((LogEntry)li.nextRecord()))       ;
      return false;
    }
    return true;
  }
}",0.774869109947644
147004,"public int logSize(){
  return logStorage.getNumRecords();
}","public int logSize(){
synchronized (logStorage) {
    if (!checkStorage()) {
      return -1;
    }
    return logStorage.getNumRecords();
  }
}",0.5882352941176471
147005,"public void clearLogs(){
  Vector ids=new Vector();
  IStorageIterator li=logStorage.iterate();
  while (li.hasMore()) {
    ids.addElement(new Integer(li.nextID()));
  }
  for (int i=0; i < ids.size(); i++) {
    int id=((Integer)ids.elementAt(i)).intValue();
    logStorage.remove(id);
  }
}","public void clearLogs(){
synchronized (logStorage) {
    if (!checkStorage()) {
      return;
    }
    Vector ids=new Vector();
    IStorageIterator li=logStorage.iterate();
    while (li.hasMore()) {
      ids.addElement(new Integer(li.nextID()));
    }
    for (int i=0; i < ids.size(); i++) {
      int id=((Integer)ids.elementAt(i)).intValue();
      logStorage.remove(id);
    }
  }
}",0.8433382137628112
147006,"public void log(String type,String message,Date logDate){
  LogEntry log=new LogEntry(type,message,logDate);
  try {
    logStorage.add(log);
  }
 catch (  StorageFullException e) {
    throw new RuntimeException(""String_Node_Str"");
  }
}","public void log(String type,String message,Date logDate){
synchronized (logStorage) {
    LogEntry log=new LogEntry(type,message,logDate);
    try {
      logStorage.add(log);
    }
 catch (    StorageFullException e) {
      throw new RuntimeException(""String_Node_Str"");
    }
  }
}",0.8773946360153256
147007,"public boolean serializeLogs(IAtomicLogSerializer serializer){
  IStorageIterator li=logStorage.iterate();
  while (li.hasMore()) {
    if (!serializer.serializeLog((LogEntry)li.nextRecord()))     ;
    return false;
  }
  return true;
}","public boolean serializeLogs(IAtomicLogSerializer serializer){
synchronized (logStorage) {
    if (!checkStorage()) {
      return false;
    }
    IStorageIterator li=logStorage.iterate();
    while (li.hasMore()) {
      if (!serializer.serializeLog((LogEntry)li.nextRecord()))       ;
      return false;
    }
    return true;
  }
}",0.774869109947644
147008,"public int logSize(){
  return logStorage.getNumRecords();
}","public int logSize(){
synchronized (logStorage) {
    if (!checkStorage()) {
      return -1;
    }
    return logStorage.getNumRecords();
  }
}",0.5882352941176471
147009,"private static String formatDateColloquial(DateFields f){
  return intPad(f.day,2) + ""String_Node_Str"" + intPad(f.month,2)+ ""String_Node_Str""+ (new Integer(f.year)).toString().substring(2,4);
}","private static String formatDateColloquial(DateFields f){
  String year=new Integer(f.year).toString();
  if (year.length() == 4) {
    year=year.substring(2,4);
  }
  return intPad(f.day,2) + ""String_Node_Str"" + intPad(f.month,2)+ ""String_Node_Str""+ year;
}",0.647450110864745
147010,"/** 
 * convert the data object returned by the xpath expression into an IAnswerData suitable for storage in the FormInstance
 */
private static IAnswerData wrapData(Object val,int dataType){
  if ((val instanceof String && ((String)val).length() == 0) || (val instanceof Double && ((Double)val).isNaN())) {
    return null;
  }
  if (Constants.DATATYPE_BOOLEAN == dataType || val instanceof Boolean) {
    boolean b;
    if (val instanceof Boolean) {
      b=((Boolean)val).booleanValue();
    }
 else     if (val instanceof Double) {
      Double d=(Double)val;
      b=Math.abs(d.doubleValue()) > 1.0e-12 && !Double.isNaN(d);
    }
 else     if (val instanceof String) {
      String s=(String)val;
      b=s.length() > 0;
    }
 else {
      throw new RuntimeException(""String_Node_Str"");
    }
    return new BooleanData(b);
  }
 else   if (val instanceof Double) {
    double d=((Double)val).doubleValue();
    boolean isIntegral=Math.abs(d - (int)d) < 1.0e-9;
    if (Constants.DATATYPE_INTEGER == dataType || isIntegral) {
      return new IntegerData((int)d);
    }
 else {
      return new DecimalData(d);
    }
  }
 else   if (val instanceof String) {
    return new StringData((String)val);
  }
 else   if (val instanceof Date) {
    return new DateData((Date)val);
  }
 else {
    throw new RuntimeException(""String_Node_Str"" + val.getClass().getName());
  }
}","/** 
 * convert the data object returned by the xpath expression into an IAnswerData suitable for storage in the FormInstance
 */
private static IAnswerData wrapData(Object val,int dataType){
  if ((val instanceof String && ((String)val).length() == 0) || (val instanceof Double && ((Double)val).isNaN())) {
    return null;
  }
  if (Constants.DATATYPE_BOOLEAN == dataType || val instanceof Boolean) {
    boolean b;
    if (val instanceof Boolean) {
      b=((Boolean)val).booleanValue();
    }
 else     if (val instanceof Double) {
      Double d=(Double)val;
      b=Math.abs(d.doubleValue()) > 1.0e-12 && !Double.isNaN(d);
    }
 else     if (val instanceof String) {
      String s=(String)val;
      b=s.length() > 0;
    }
 else {
      throw new RuntimeException(""String_Node_Str"");
    }
    return new BooleanData(b);
  }
 else   if (val instanceof Double) {
    double d=((Double)val).doubleValue();
    boolean isIntegral=Math.abs(d - (int)d) < 1.0e-9;
    if (Constants.DATATYPE_INTEGER == dataType || isIntegral) {
      return new IntegerData((int)d);
    }
 else {
      return new DecimalData(d);
    }
  }
 else   if (val instanceof String) {
    return new StringData((String)val);
  }
 else   if (val instanceof Date) {
    return (dataType == Constants.DATATYPE_DATE_TIME ? new DateTimeData((Date)val) : new DateData((Date)val));
  }
 else {
    throw new RuntimeException(""String_Node_Str"" + val.getClass().getName());
  }
}",0.9634881247784474
147011,"public void setValue(Object o){
  if (o == null) {
    throw new NullPointerException(""String_Node_Str"");
  }
  d=new Date(((Date)o).getTime());
}","public void setValue(Object o){
  if (o == null) {
    throw new NullPointerException(""String_Node_Str"");
  }
  d=DateUtils.roundDate((Date)o);
}",0.8934707903780069
147012,"private static String formatDateColloquial(DateFields f){
  return intPad(f.day,2) + ""String_Node_Str"" + intPad(f.month,2)+ ""String_Node_Str""+ (new Integer(f.year)).toString().substring(2,4);
}","private static String formatDateColloquial(DateFields f){
  String year=new Integer(f.year).toString();
  if (year.length() == 4) {
    year=year.substring(2,4);
  }
  return intPad(f.day,2) + ""String_Node_Str"" + intPad(f.month,2)+ ""String_Node_Str""+ year;
}",0.647450110864745
147013,"public Object getSortKey(String fieldKey){
  if (fieldKey.equals(""String_Node_Str"")) {
    return new Integer(this.getRecordID());
  }
 else {
    try {
      return getShortFields()[Integer.valueOf(fieldKey).intValue()];
    }
 catch (    NumberFormatException nfe) {
      nfe.printStackTrace();
      throw new RuntimeException(""String_Node_Str"" + fieldKey);
    }
  }
}","public Object getSortKey(String fieldKey){
  if (fieldKey.equals(""String_Node_Str"")) {
    return new Integer(this.getRecordID());
  }
 else {
    try {
      return getShortFields()[Integer.valueOf(fieldKey).intValue() - 1];
    }
 catch (    NumberFormatException nfe) {
      nfe.printStackTrace();
      throw new RuntimeException(""String_Node_Str"" + fieldKey);
    }
  }
}",0.9946666666666668
147014,"public Object getSortKey(String fieldKey){
  if (fieldKey.equals(""String_Node_Str"")) {
    return new Integer(this.getRecordID());
  }
 else {
    try {
      return getShortFields()[Integer.valueOf(fieldKey).intValue()];
    }
 catch (    NumberFormatException nfe) {
      nfe.printStackTrace();
      throw new RuntimeException(""String_Node_Str"" + fieldKey);
    }
  }
}","public Object getSortKey(String fieldKey){
  if (fieldKey.equals(""String_Node_Str"")) {
    return new Integer(this.getRecordID());
  }
 else {
    try {
      return getShortFields()[Integer.valueOf(fieldKey).intValue() - 1];
    }
 catch (    NumberFormatException nfe) {
      nfe.printStackTrace();
      throw new RuntimeException(""String_Node_Str"" + fieldKey);
    }
  }
}",0.9946666666666668
147015,"protected String getFormOrDefault(String textID,String form){
  String t=null;
  if (textID == null) {
    return this.getText(null,null);
  }
  try {
    t=getText(textID,form);
  }
 catch (  NoLocalizedTextException nlte) {
    System.out.println(""String_Node_Str"" + form + ""String_Node_Str""+ textID+ ""String_Node_Str"");
    t=getDefaultText(textID);
  }
  return t;
}","protected String getFormOrDefault(String textID,String form){
  String t=null;
  if (textID == null) {
    return this.getText(null,null);
  }
  try {
    t=getText(textID,form);
  }
 catch (  NoLocalizedTextException nlte) {
    System.out.println(""String_Node_Str"" + form + ""String_Node_Str""+ textID+ ""String_Node_Str"");
    t=getDefaultText(textID);
  }
catch (  IllegalArgumentException iae) {
    System.out.println(""String_Node_Str"" + textID + ""String_Node_Str"");
    t=getDefaultText(textID);
  }
  return t;
}",0.8072153325817362
147016,"/** 
 * Convenience method Get shortText form of text for THIS element (if available) 
 * @return shortText form 
 */
public String getShortText(){
  return getFormOrDefault(getTextID(),TEXT_FORM_SHORT);
}","/** 
 * Convenience method System.out.println(""Warning, Short text form requested for [""+textID+""] but doesn't exist. (Falling back to Default form).""); t = getDefaultText(textID); }catch(IllegalArgumentException iae){ Get shortText form of text for THIS element (if available) 
 * @return shortText form 
 */
public String getShortText(){
  return getFormOrDefault(getTextID(),TEXT_FORM_SHORT);
}",0.6810631229235881
