record_number,buggy_code,fixed_code,code_similarity
116001,"/** 
 * Parses an individual Group
 * @param appId Application id
 * @param tenantId tenant id of tenant which deployed the Application
 * @param key Generated key for the Application
 * @param groupCtxt Group definition information
 * @param subscribableInfoCtxts Map [cartridge alias -> Group] with extracted Subscription Information
 * @return  Group object
 * @throws ApplicationDefinitionException if unable to parse
 */
private Group parseGroup(String appId,int tenantId,String key,GroupContext groupCtxt,Map<String,SubscribableInfoContext> subscribableInfoCtxts,ServiceGroup serviceGroup) throws ApplicationDefinitionException {
  Group group=new Group(appId,groupCtxt.getName(),groupCtxt.getAlias());
  group.setGroupScalingEnabled(isGroupScalingEnabled(groupCtxt.getName(),serviceGroup));
  group.setGroupMinInstances(groupCtxt.getGroupMinInstances());
  group.setGroupMaxInstances(groupCtxt.getGroupMaxInstances());
  DependencyOrder dependencyOrder=new DependencyOrder();
  String[] startupOrders=getStartupOrderForGroup(groupCtxt.getName(),serviceGroup);
  Set<StartupOrder> setStartUpOrder=null;
  if (startupOrders != null) {
    setStartUpOrder=ParserUtils.convertStartupOrder(startupOrders,groupCtxt);
    dependencyOrder.setStartupOrders(setStartUpOrder);
  }
  String[] scaleDependents=getScaleDependentForGroup(groupCtxt.getName(),serviceGroup);
  if (scaleDependents != null) {
    dependencyOrder.setScalingDependents(ParserUtils.convertScalingDependentList(scaleDependents,groupCtxt));
  }
  dependencyOrder.setTerminationBehaviour(getKillbehaviour(groupCtxt.getName(),serviceGroup));
  group.setDependencyOrder(dependencyOrder);
  Map<String,ClusterDataHolder> clusterDataMap;
  if (groupCtxt.getCartridgeContexts() != null) {
    clusterDataMap=parseLeafLevelSubscriptions(appId,tenantId,key,groupCtxt.getName(),Arrays.asList(groupCtxt.getCartridgeContexts()),setStartUpOrder);
    group.setClusterData(clusterDataMap);
  }
  if (groupCtxt.getGroupContexts() != null) {
    Map<String,Group> nestedGroups=new HashMap<String,Group>();
    for (    GroupContext subGroupCtxt : groupCtxt.getGroupContexts()) {
      if (subGroupCtxt != null) {
        for (        ServiceGroup nestedServiceGroup : serviceGroup.getGroups()) {
          if (nestedServiceGroup.getName().equals(subGroupCtxt.getName())) {
            Group nestedGroup=parseGroup(appId,tenantId,key,subGroupCtxt,subscribableInfoCtxts,nestedServiceGroup);
            nestedGroups.put(nestedGroup.getAlias(),nestedGroup);
          }
        }
      }
    }
    group.setGroups(nestedGroups);
  }
  return group;
}","/** 
 * Parses an individual Group
 * @param appId Application id
 * @param tenantId tenant id of tenant which deployed the Application
 * @param key Generated key for the Application
 * @param groupCtxt Group definition information
 * @param subscribableInfoCtxts Map [cartridge alias -> Group] with extracted Subscription Information
 * @return  Group object
 * @throws ApplicationDefinitionException if unable to parse
 */
private Group parseGroup(String appId,int tenantId,String key,GroupContext groupCtxt,Map<String,SubscribableInfoContext> subscribableInfoCtxts,ServiceGroup serviceGroup) throws ApplicationDefinitionException {
  Group group=new Group(appId,groupCtxt.getName(),groupCtxt.getAlias());
  group.setGroupScalingEnabled(isGroupScalingEnabled(groupCtxt.getName(),serviceGroup));
  group.setGroupMinInstances(groupCtxt.getGroupMinInstances());
  group.setGroupMaxInstances(groupCtxt.getGroupMaxInstances());
  DependencyOrder dependencyOrder=new DependencyOrder();
  String[] startupOrders=getStartupOrderForGroup(groupCtxt.getName(),serviceGroup);
  Set<StartupOrder> setStartUpOrder=null;
  if (startupOrders != null) {
    setStartUpOrder=ParserUtils.convertStartupOrder(startupOrders,groupCtxt);
    dependencyOrder.setStartupOrders(setStartUpOrder);
  }
  String[] scaleDependents=getScaleDependentForGroup(groupCtxt.getName(),serviceGroup);
  if (scaleDependents != null) {
    dependencyOrder.setScalingDependents(ParserUtils.convertScalingDependentList(scaleDependents,groupCtxt));
  }
  dependencyOrder.setTerminationBehaviour(getKillbehaviour(groupCtxt.getName(),serviceGroup));
  group.setDependencyOrder(dependencyOrder);
  Map<String,Map<String,ClusterDataHolder>> clusterDataMap;
  if (groupCtxt.getCartridgeContexts() != null) {
    clusterDataMap=parseLeafLevelSubscriptions(appId,tenantId,key,groupCtxt.getName(),Arrays.asList(groupCtxt.getCartridgeContexts()),setStartUpOrder);
    group.setClusterData(clusterDataMap.get(""String_Node_Str""));
    group.setClusterDataForType(clusterDataMap.get(""String_Node_Str""));
  }
  if (groupCtxt.getGroupContexts() != null) {
    Map<String,Group> nestedGroups=new HashMap<String,Group>();
    for (    GroupContext subGroupCtxt : groupCtxt.getGroupContexts()) {
      if (subGroupCtxt != null) {
        for (        ServiceGroup nestedServiceGroup : serviceGroup.getGroups()) {
          if (nestedServiceGroup.getName().equals(subGroupCtxt.getName())) {
            Group nestedGroup=parseGroup(appId,tenantId,key,subGroupCtxt,subscribableInfoCtxts,nestedServiceGroup);
            nestedGroups.put(nestedGroup.getAlias(),nestedGroup);
          }
        }
      }
    }
    group.setGroups(nestedGroups);
  }
  return group;
}",0.9798303487276154
116002,"/** 
 * Builds the Application structure
 * @param applicationContext ApplicationContext object with Application information
 * @param subscribableInfoCtxts Map [cartridge alias -> Group] with extracted Subscription Information
 * @return Application Application object denoting the Application structure
 * @throws ApplicationDefinitionException If an error occurs in building the Application structure
 */
private Application buildCompositeAppStructure(ApplicationContext applicationContext,Map<String,SubscribableInfoContext> subscribableInfoCtxts) throws ApplicationDefinitionException {
  Application application=new Application(applicationContext.getApplicationId());
  application.setTenantId(applicationContext.getTenantId());
  application.setTenantDomain(applicationContext.getTenantDomain());
  application.setTenantAdminUserName(applicationContext.getTeantAdminUsername());
  Map<String,ClusterDataHolder> clusterDataMap;
  if (applicationContext.getComponents() != null) {
    if (applicationContext.getComponents().getCartridgeContexts() != null) {
      clusterDataMap=parseLeafLevelSubscriptions(applicationContext.getApplicationId(),applicationContext.getTenantId(),application.getKey(),null,Arrays.asList(applicationContext.getComponents().getCartridgeContexts()),null);
      application.setClusterData(clusterDataMap);
    }
    if (applicationContext.getComponents().getGroupContexts() != null) {
      application.setGroups(parseGroups(applicationContext.getApplicationId(),applicationContext.getTenantId(),application.getKey(),Arrays.asList(applicationContext.getComponents().getGroupContexts()),subscribableInfoCtxts));
    }
    if (applicationContext.getComponents().getDependencyContext() != null) {
      DependencyOrder appDependencyOrder=new DependencyOrder();
      String[] startupOrders=applicationContext.getComponents().getDependencyContext().getStartupOrdersContexts();
      if (startupOrders != null) {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias() + ""String_Node_Str""+ startupOrders.length);
        }
        appDependencyOrder.setStartupOrders(ParserUtils.convertStartupOrder(startupOrders));
      }
 else {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias());
        }
      }
      String[] scalingDependents=applicationContext.getComponents().getDependencyContext().getScalingDependents();
      if (scalingDependents != null) {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias() + ""String_Node_Str""+ scalingDependents.length);
        }
        appDependencyOrder.setScalingDependents(ParserUtils.convertScalingDependentList(scalingDependents));
      }
 else {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias());
        }
      }
      String terminationBehavior=applicationContext.getComponents().getDependencyContext().getTerminationBehaviour();
      validateTerminationBehavior(terminationBehavior);
      appDependencyOrder.setTerminationBehaviour(terminationBehavior);
      application.setDependencyOrder(appDependencyOrder);
    }
  }
  if (log.isDebugEnabled()) {
    log.debug(""String_Node_Str"" + applicationContext.getApplicationId());
  }
  return application;
}","/** 
 * Builds the Application structure
 * @param applicationContext ApplicationContext object with Application information
 * @param subscribableInfoCtxts Map [cartridge alias -> Group] with extracted Subscription Information
 * @return Application Application object denoting the Application structure
 * @throws ApplicationDefinitionException If an error occurs in building the Application structure
 */
private Application buildCompositeAppStructure(ApplicationContext applicationContext,Map<String,SubscribableInfoContext> subscribableInfoCtxts) throws ApplicationDefinitionException {
  Application application=new Application(applicationContext.getApplicationId());
  application.setTenantId(applicationContext.getTenantId());
  application.setTenantDomain(applicationContext.getTenantDomain());
  application.setTenantAdminUserName(applicationContext.getTeantAdminUsername());
  Map<String,Map<String,ClusterDataHolder>> clusterDataMap;
  if (applicationContext.getComponents() != null) {
    if (applicationContext.getComponents().getCartridgeContexts() != null) {
      clusterDataMap=parseLeafLevelSubscriptions(applicationContext.getApplicationId(),applicationContext.getTenantId(),application.getKey(),null,Arrays.asList(applicationContext.getComponents().getCartridgeContexts()),null);
      application.setClusterData(clusterDataMap.get(""String_Node_Str""));
      application.setClusterDataForType(clusterDataMap.get(""String_Node_Str""));
    }
    if (applicationContext.getComponents().getGroupContexts() != null) {
      application.setGroups(parseGroups(applicationContext.getApplicationId(),applicationContext.getTenantId(),application.getKey(),Arrays.asList(applicationContext.getComponents().getGroupContexts()),subscribableInfoCtxts));
    }
    if (applicationContext.getComponents().getDependencyContext() != null) {
      DependencyOrder appDependencyOrder=new DependencyOrder();
      String[] startupOrders=applicationContext.getComponents().getDependencyContext().getStartupOrdersContexts();
      if (startupOrders != null) {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias() + ""String_Node_Str""+ startupOrders.length);
        }
        appDependencyOrder.setStartupOrders(ParserUtils.convertStartupOrder(startupOrders));
      }
 else {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias());
        }
      }
      String[] scalingDependents=applicationContext.getComponents().getDependencyContext().getScalingDependents();
      if (scalingDependents != null) {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias() + ""String_Node_Str""+ scalingDependents.length);
        }
        appDependencyOrder.setScalingDependents(ParserUtils.convertScalingDependentList(scalingDependents));
      }
 else {
        if (log.isDebugEnabled()) {
          log.debug(""String_Node_Str"" + applicationContext.getAlias());
        }
      }
      String terminationBehavior=applicationContext.getComponents().getDependencyContext().getTerminationBehaviour();
      validateTerminationBehavior(terminationBehavior);
      appDependencyOrder.setTerminationBehaviour(terminationBehavior);
      application.setDependencyOrder(appDependencyOrder);
    }
  }
  if (log.isDebugEnabled()) {
    log.debug(""String_Node_Str"" + applicationContext.getApplicationId());
  }
  return application;
}",0.9831205049170704
116003,"/** 
 * Parse Subscription Information
 * @param appId Application id
 * @param tenantId Tenant id of tenant which deployed the Application
 * @param key Generated key for the Application
 * @param groupName Group name (if relevant)
 * @param cartridgeContextList cartridgeContextList
 * @return Map [subscription alias -> ClusterDataHolder]
 * @throws ApplicationDefinitionException
 */
private Map<String,ClusterDataHolder> parseLeafLevelSubscriptions(String appId,int tenantId,String key,String groupName,List<CartridgeContext> cartridgeContextList,Set<StartupOrder> dependencyOrder) throws ApplicationDefinitionException {
}","/** 
 * Parse Subscription Information
 * @param appId Application id
 * @param tenantId Tenant id of tenant which deployed the Application
 * @param key Generated key for the Application
 * @param groupName Group name (if relevant)
 * @param cartridgeContextList cartridgeContextList
 * @return Map [subscription alias -> ClusterDataHolder]
 * @throws ApplicationDefinitionException
 */
private Map<String,Map<String,ClusterDataHolder>> parseLeafLevelSubscriptions(String appId,int tenantId,String key,String groupName,List<CartridgeContext> cartridgeContextList,Set<StartupOrder> dependencyOrder) throws ApplicationDefinitionException {
}",0.9905362776025236
116004,"public Instance getInstanceByNetworkPartitionId(String networkPartitionId){
  if (getInstanceIdToInstanceContextMap().isEmpty()) {
    return null;
  }
  for (  Instance instance : instanceIdToInstanceContextMap.values()) {
    if (instance.getNetworkPartitionId().equals(networkPartitionId)) {
      return instance;
    }
  }
  return null;
}","public Instance getInstanceByNetworkPartitionId(String networkPartitionId){
  if (getInstanceIdToInstanceContextMap().isEmpty()) {
    return null;
  }
  for (  Instance instance : getInstanceIdToInstanceContextMap().values()) {
    if (instance.getNetworkPartitionId().equals(networkPartitionId)) {
      return instance;
    }
  }
  return null;
}",0.98989898989899
116005,"public Application(String id){
  super();
  this.id=id;
  this.key=RandomStringUtils.randomAlphanumeric(16);
  this.instanceIdToInstanceContextMap=new HashMap<String,ApplicationInstance>();
}","public Application(String id){
  super();
  this.id=id;
  this.key=RandomStringUtils.randomAlphanumeric(16);
  this.setInstanceIdToInstanceContextMap(new HashMap<String,ApplicationInstance>());
}",0.9792746113989638
116006,"public Group(String applicationId,String name,String alias){
  super();
  this.applicationId=applicationId;
  this.name=name;
  this.alias=alias;
  this.instanceIdToInstanceContextMap=new HashMap<String,GroupInstance>();
}","public Group(String applicationId,String name,String alias){
  super();
  this.applicationId=applicationId;
  this.name=name;
  this.alias=alias;
  this.setInstanceIdToInstanceContextMap(new HashMap<String,GroupInstance>());
}",0.9821428571428572
116007,"public ParentComponent(){
  this.isGroupScalingEnabled=false;
  this.isGroupInstanceMonitoringEnabled=false;
  aliasToGroupMap=new HashMap<String,Group>();
  aliasToClusterDataMap=new HashMap<String,ClusterDataHolder>();
  instanceIdSequence=new AtomicInteger();
}","public ParentComponent(){
  this.isGroupScalingEnabled=false;
  this.isGroupInstanceMonitoringEnabled=false;
  aliasToGroupMap=new HashMap<String,Group>();
  aliasToClusterDataMap=new HashMap<String,ClusterDataHolder>();
  typeToClusterDataMap=new HashMap<String,ClusterDataHolder>();
  instanceIdSequence=new AtomicInteger();
}",0.8918918918918919
116008,"/** 
 * Retrieves InstanceContext obj. for the given instance id
 * @param parentInstanceId parent instance id
 * @return InstanceContext obj. if exists, else null
 */
public List<Instance> getInstanceContextsWithParentId(String parentInstanceId){
  List<Instance> contexts=new ArrayList<Instance>();
  if (getInstanceIdToInstanceContextMap().isEmpty()) {
    return contexts;
  }
  if (parentInstanceId != null) {
    for (    Instance context : instanceIdToInstanceContextMap.values()) {
      if (parentInstanceId.equals(context.getParentId())) {
        contexts.add(context);
      }
    }
  }
  return contexts;
}","/** 
 * Retrieves InstanceContext obj. for the given instance id
 * @param parentInstanceId parent instance id
 * @return InstanceContext obj. if exists, else null
 */
public List<Instance> getInstanceContextsWithParentId(String parentInstanceId){
  List<Instance> contexts=new ArrayList<Instance>();
  if (getInstanceIdToInstanceContextMap().isEmpty()) {
    return contexts;
  }
  if (parentInstanceId != null) {
    for (    Instance context : getInstanceIdToInstanceContextMap().values()) {
      if (parentInstanceId.equals(context.getParentId())) {
        contexts.add(context);
      }
    }
  }
  return contexts;
}",0.994368463395012
116009,"/** 
 * Adds InstanceContext of a child to the instanceIdToInstanceContextMap.
 * @param instanceId instance id of child
 * @param instance   InstanceContext object
 */
public void addInstance(String instanceId,T instance){
  instanceIdToInstanceContextMap.put(instanceId,instance);
}","/** 
 * Adds InstanceContext of a child to the instanceIdToInstanceContextMap.
 * @param instanceId instance id of child
 * @param instance   InstanceContext object
 */
public void addInstance(String instanceId,T instance){
  getInstanceIdToInstanceContextMap().put(instanceId,instance);
}",0.987783595113438
116010,"/** 
 * This will remove the instance from instanceIdToInstanceContextMap
 * @param instanceId instance id of child
 */
public void removeInstance(String instanceId){
  instanceIdToInstanceContextMap.remove(instanceId);
}","/** 
 * This will remove the instance from instanceIdToInstanceContextMap
 * @param instanceId instance id of child
 */
public void removeInstance(String instanceId){
  getInstanceIdToInstanceContextMap().remove(instanceId);
}",0.9843400447427292
