record_number,buggy_code,fixed_code,code_similarity
159001,"/** 
 * @param deck
 * @return - True if deck is valid
 */
@Override public boolean validate(Deck deck){
  boolean valid=true;
  if (deck.getCards().size() != 49) {
    invalid.put(""String_Node_Str"",""String_Node_Str"" + deck.getCards().size() + ""String_Node_Str"");
    valid=false;
  }
  List<String> basicLandNames=new ArrayList<>(Arrays.asList(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str""));
  Map<String,Integer> counts=new HashMap<>();
  counts.put(deck.getName(),1);
  countCards(counts,deck.getCards());
  countCards(counts,deck.getSideboard());
  for (  Map.Entry<String,Integer> entry : counts.entrySet()) {
    if (entry.getValue() > 1) {
      if (!basicLandNames.contains(entry.getKey()) && !entry.getKey().equals(""String_Node_Str"") && !entry.getKey().equals(""String_Node_Str"")) {
        invalid.put(entry.getKey(),""String_Node_Str"" + entry.getValue());
        valid=false;
      }
    }
  }
  for (  String bannedCard : banned) {
    if (counts.containsKey(bannedCard)) {
      invalid.put(bannedCard,""String_Node_Str"");
      valid=false;
    }
  }
  if (deck.getSideboard().size() <= 10) {
    Card commander=GameTinyLeadersImpl.getCommanderCard(deck.getName(),null);
    if (commander == null || commander.getManaCost().convertedManaCost() > 3) {
      if (commander == null) {
        invalid.put(""String_Node_Str"",""String_Node_Str"");
      }
      if (commander != null && commander.getManaCost().convertedManaCost() > 3) {
        invalid.put(""String_Node_Str"",""String_Node_Str"");
      }
      return false;
    }
    if ((commander.getCardType().contains(CardType.CREATURE) && commander.getSupertype().contains(""String_Node_Str"")) || (commander.getCardType().contains(CardType.PLANESWALKER) && commander.getAbilities().contains(CanBeYourCommanderAbility.getInstance()))) {
      if (!bannedCommander.contains(commander.getName())) {
        FilterMana color=CardUtil.getColorIdentity(commander);
        for (        Card card : deck.getCards()) {
          if (!cardHasValideColor(color,card)) {
            invalid.put(card.getName(),""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
            valid=false;
          }
          if (card.getManaCost().convertedManaCost() > 3) {
            invalid.put(card.getName(),""String_Node_Str"" + card.getManaCost().convertedManaCost() + ""String_Node_Str"");
            valid=false;
          }
        }
      }
 else {
        invalid.put(""String_Node_Str"",""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
        valid=false;
      }
    }
 else {
      invalid.put(""String_Node_Str"",""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
      valid=false;
    }
  }
 else {
    invalid.put(""String_Node_Str"",""String_Node_Str"");
    valid=false;
  }
  return valid;
}","/** 
 * @param deck
 * @return - True if deck is valid
 */
@Override public boolean validate(Deck deck){
  boolean valid=true;
  if (deck.getCards().size() != 49) {
    invalid.put(""String_Node_Str"",""String_Node_Str"" + deck.getCards().size() + ""String_Node_Str"");
    valid=false;
  }
  List<String> basicLandNames=new ArrayList<>(Arrays.asList(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str""));
  Map<String,Integer> counts=new HashMap<>();
  counts.put(deck.getName(),1);
  countCards(counts,deck.getCards());
  countCards(counts,deck.getSideboard());
  for (  Map.Entry<String,Integer> entry : counts.entrySet()) {
    if (entry.getValue() > 1) {
      if (!basicLandNames.contains(entry.getKey()) && !entry.getKey().equals(""String_Node_Str"") && !entry.getKey().equals(""String_Node_Str"")) {
        invalid.put(entry.getKey(),""String_Node_Str"" + entry.getValue());
        valid=false;
      }
    }
  }
  for (  String bannedCard : banned) {
    if (counts.containsKey(bannedCard)) {
      invalid.put(bannedCard,""String_Node_Str"");
      valid=false;
    }
  }
  if (deck.getSideboard().size() <= 10) {
    Card commander=GameTinyLeadersImpl.getCommanderCard(deck.getName(),null);
    if (commander == null || commander.getManaCost().convertedManaCost() > 3) {
      if (commander == null) {
        if (deck.getName() == null) {
          invalid.put(""String_Node_Str"",""String_Node_Str"" + ""String_Node_Str"");
        }
 else {
          invalid.put(""String_Node_Str"",""String_Node_Str"" + deck.getName() + ""String_Node_Str""+ ""String_Node_Str"");
        }
      }
      if (commander != null && commander.getManaCost().convertedManaCost() > 3) {
        invalid.put(""String_Node_Str"",""String_Node_Str"");
      }
      return false;
    }
    if ((commander.getCardType().contains(CardType.CREATURE) && commander.getSupertype().contains(""String_Node_Str"")) || (commander.getCardType().contains(CardType.PLANESWALKER) && commander.getAbilities().contains(CanBeYourCommanderAbility.getInstance()))) {
      if (!bannedCommander.contains(commander.getName())) {
        FilterMana color=CardUtil.getColorIdentity(commander);
        for (        Card card : deck.getCards()) {
          if (!cardHasValideColor(color,card)) {
            invalid.put(card.getName(),""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
            valid=false;
          }
          if (card.getManaCost().convertedManaCost() > 3) {
            invalid.put(card.getName(),""String_Node_Str"" + card.getManaCost().convertedManaCost() + ""String_Node_Str"");
            valid=false;
          }
        }
      }
 else {
        invalid.put(""String_Node_Str"",""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
        valid=false;
      }
    }
 else {
      invalid.put(""String_Node_Str"",""String_Node_Str"" + commander.getName() + ""String_Node_Str"");
      valid=false;
    }
  }
 else {
    invalid.put(""String_Node_Str"",""String_Node_Str"");
    valid=false;
  }
  return valid;
}",0.9660678642714572
159002,"/** 
 * Name of Tiny Leader comes from the deck name (it's not in the sideboard) Additionally, it was taken into account that WOTC had missed a few color combinations when making Legendary Creatures at 3 CMC. There are three Commanders available to use  for the missing color identities:  Mardu [WBR 2/2],  Sultai [UBG 2/2], and  Jeskai [WUR 2/2]. 
 * @param commanderName
 * @param ownerId
 * @return 
 */
public static Card getCommanderCard(String commanderName,UUID ownerId){
  Card commander=null;
switch (commanderName) {
case ""String_Node_Str"":
    commander=new DefaultCommander(ownerId,commanderName,""String_Node_Str"");
  break;
default :
CardInfo cardInfo=CardRepository.instance.findCard(commanderName);
if (cardInfo != null) {
commander=cardInfo.getCard();
}
}
return commander;
}","/** 
 * Name of Tiny Leader comes from the deck name (it's not in the sideboard) Additionally, it was taken into account that WOTC had missed a few color combinations when making Legendary Creatures at 3 CMC. There are three Commanders available to use  for the missing color identities:  Mardu [WBR 2/2],  Sultai [UBG 2/2], and  Jeskai [WUR 2/2]. 
 * @param commanderName
 * @param ownerId
 * @return 
 */
public static Card getCommanderCard(String commanderName,UUID ownerId){
  Card commander=null;
  if (commanderName != null) {
switch (commanderName) {
case ""String_Node_Str"":
      commander=new DefaultCommander(ownerId,commanderName,""String_Node_Str"");
    break;
default :
  CardInfo cardInfo=CardRepository.instance.findCard(commanderName);
if (cardInfo != null) {
  commander=cardInfo.getCard();
}
}
}
return commander;
}",0.9747381392483055
159003,"@Override public boolean apply(Game game,Ability source){
  Permanent p=game.getPermanent(source.getFirstTarget());
  if (p != null) {
    p.destroy(source.getSourceId(),game,false);
  }
  Permanent s=game.getPermanent(source.getSourceId());
  if (s != null) {
    s.destroy(source.getSourceId(),game,false);
  }
  return true;
}","@Override public boolean apply(Game game,Ability source){
  Permanent p=game.getPermanent(getTargetPointer().getFirst(game,source));
  if (p != null) {
    p.destroy(source.getSourceId(),game,false);
  }
  Permanent s=game.getPermanent(source.getSourceId());
  if (s != null) {
    s.destroy(source.getSourceId(),game,false);
  }
  return true;
}",0.9362962962962964
159004,"@Override public boolean apply(Game game,Ability source){
  Player controller=game.getPlayer(source.getControllerId());
  if (controller != null) {
    if (putOnCard) {
      Card card=game.getCard(source.getSourceId());
      if (card != null) {
        if (counter != null) {
          Counter newCounter=counter.copy();
          int countersToAdd=amount.calculate(game,source,this);
          if (countersToAdd > 0 && newCounter.getCount() == 1) {
            countersToAdd--;
          }
          newCounter.add(countersToAdd);
          card.addCounters(newCounter,game);
          if (informPlayers) {
            Player player=game.getPlayer(source.getControllerId());
            if (player != null) {
              game.informPlayers(new StringBuilder(player.getName()).append(""String_Node_Str"").append(newCounter.getCount()).append(""String_Node_Str"").append(newCounter.getName().toLowerCase()).append(""String_Node_Str"").append(card.getLogName()).toString());
            }
          }
        }
        return true;
      }
    }
 else {
      Permanent permanent=game.getPermanent(source.getSourceId());
      if (permanent != null) {
        if (counter != null) {
          Counter newCounter=counter.copy();
          int countersToAdd=amount.calculate(game,source,this);
          if (countersToAdd > 0) {
            if (countersToAdd > 0 && newCounter.getCount() == 1) {
              countersToAdd--;
            }
            newCounter.add(countersToAdd);
            int before=permanent.getCounters().getCount(newCounter.getName());
            permanent.addCounters(newCounter,game);
            int amountAdded=permanent.getCounters().getCount(newCounter.getName()) - before;
            if (informPlayers) {
              Player player=game.getPlayer(source.getControllerId());
              if (player != null) {
                game.informPlayers(player.getName() + ""String_Node_Str"" + amountAdded+ ""String_Node_Str""+ newCounter.getName().toLowerCase()+ ""String_Node_Str""+ permanent.getLogName());
              }
            }
          }
        }
      }
    }
    return true;
  }
  return false;
}","@Override public boolean apply(Game game,Ability source){
  Player controller=game.getPlayer(source.getControllerId());
  if (controller != null) {
    if (putOnCard) {
      Card card=game.getCard(source.getSourceId());
      if (card != null) {
        if (counter != null) {
          Counter newCounter=counter.copy();
          int countersToAdd=amount.calculate(game,source,this);
          if (countersToAdd > 0 && newCounter.getCount() == 1) {
            countersToAdd--;
          }
          newCounter.add(countersToAdd);
          card.addCounters(newCounter,game);
          if (informPlayers) {
            Player player=game.getPlayer(source.getControllerId());
            if (player != null) {
              game.informPlayers(new StringBuilder(player.getName()).append(""String_Node_Str"").append(newCounter.getCount()).append(""String_Node_Str"").append(newCounter.getName().toLowerCase()).append(""String_Node_Str"").append(card.getLogName()).toString());
            }
          }
        }
        return true;
      }
    }
 else {
      Permanent permanent=game.getPermanent(source.getSourceId());
      if (permanent != null) {
        if (counter != null) {
          Counter newCounter=counter.copy();
          int countersToAdd=amount.calculate(game,source,this);
          if (amount instanceof StaticValue || countersToAdd > 0) {
            if (countersToAdd > 0 && newCounter.getCount() == 1) {
              countersToAdd--;
            }
            newCounter.add(countersToAdd);
            int before=permanent.getCounters().getCount(newCounter.getName());
            permanent.addCounters(newCounter,game);
            int amountAdded=permanent.getCounters().getCount(newCounter.getName()) - before;
            if (informPlayers) {
              Player player=game.getPlayer(source.getControllerId());
              if (player != null) {
                game.informPlayers(player.getName() + ""String_Node_Str"" + amountAdded+ ""String_Node_Str""+ newCounter.getName().toLowerCase()+ ""String_Node_Str""+ permanent.getLogName());
              }
            }
          }
        }
      }
    }
    return true;
  }
  return false;
}",0.9923166472642608
159005,"@Override public String getText(Mode mode){
  if (staticText != null && !staticText.isEmpty()) {
    return staticText;
  }
  if (targetName.length() > 0) {
    return targetName + ""String_Node_Str"";
  }
 else {
    return ""String_Node_Str"" + mode.getTargets().get(0).getTargetName() + ""String_Node_Str"";
  }
}","@Override public String getText(Mode mode){
  if (staticText != null && !staticText.isEmpty()) {
    return staticText;
  }
  if (targetName != null && targetName.length() > 0) {
    return targetName + ""String_Node_Str"";
  }
 else {
    return ""String_Node_Str"" + mode.getTargets().get(0).getTargetName() + ""String_Node_Str"";
  }
}",0.9657320872274144
159006,"@Override public boolean checkTrigger(GameEvent event,Game game){
  if (game.getPlayer(this.getControllerId()).hasOpponent(event.getPlayerId(),game)) {
    MageObject object=game.getLastKnownInformation(event.getTargetId(),Zone.BATTLEFIELD);
    if (object instanceof Permanent && !(object instanceof PermanentToken)) {
      for (      Effect effect : getEffects()) {
        effect.setTargetPointer(new FixedTarget(event.getTargetId()));
      }
      return true;
    }
  }
  return false;
}","@Override public boolean checkTrigger(GameEvent event,Game game){
  if (game.getPlayer(getControllerId()).hasOpponent(event.getPlayerId(),game)) {
    Permanent permanent=(Permanent)game.getLastKnownInformation(event.getTargetId(),Zone.BATTLEFIELD);
    if (permanent != null && !(permanent instanceof PermanentToken)) {
      for (      Effect effect : getEffects()) {
        effect.setTargetPointer(new FixedTarget(event.getTargetId()));
      }
      return true;
    }
  }
  return false;
}",0.8533872598584429
159007,"@Override public boolean moveToZone(Zone toZone,UUID sourceId,Game game,boolean flag,ArrayList<UUID> appliedEffects){
  Zone fromZone=game.getState().getZone(objectId);
  Player controller=game.getPlayer(controllerId);
  if (controller != null && controller.removeFromBattlefield(this,game)) {
    Card originalCard=game.getCard(this.getId());
    ZoneChangeEvent event=new ZoneChangeEvent(this,sourceId,controllerId,fromZone,toZone,appliedEffects);
    if (!game.replaceEvent(event)) {
      Player owner=game.getPlayer(ownerId);
      game.rememberLKI(objectId,Zone.BATTLEFIELD,this);
      if (owner != null) {
        this.setControllerId(ownerId);
        if (originalCard != null) {
          originalCard.updateZoneChangeCounter();
        }
switch (event.getToZone()) {
case GRAVEYARD:
          owner.putInGraveyard(card,game,!flag);
        break;
case HAND:
      owner.getHand().add(card);
    break;
case EXILED:
  game.getExile().getPermanentExile().add(card);
break;
case COMMAND:
game.addCommander(new Commander(card));
break;
case LIBRARY:
if (flag) {
owner.getLibrary().putOnTop(card,game);
}
 else {
owner.getLibrary().putOnBottom(card,game);
}
break;
case BATTLEFIELD:
break;
}
game.setZone(objectId,event.getToZone());
game.addSimultaneousEvent(event);
return game.getState().getZone(objectId) == toZone;
}
}
}
return false;
}","@Override public boolean moveToZone(Zone toZone,UUID sourceId,Game game,boolean flag,ArrayList<UUID> appliedEffects){
  Zone fromZone=game.getState().getZone(objectId);
  Player controller=game.getPlayer(controllerId);
  if (controller != null && controller.removeFromBattlefield(this,game)) {
    Card originalCard=game.getCard(this.getId());
    ZoneChangeEvent event=new ZoneChangeEvent(this,sourceId,controllerId,fromZone,toZone,appliedEffects);
    if (!game.replaceEvent(event)) {
      Player owner=game.getPlayer(ownerId);
      game.rememberLKI(objectId,Zone.BATTLEFIELD,this);
      if (owner != null) {
        if (originalCard != null) {
          originalCard.updateZoneChangeCounter();
        }
switch (event.getToZone()) {
case GRAVEYARD:
          owner.putInGraveyard(card,game,!flag);
        break;
case HAND:
      owner.getHand().add(card);
    break;
case EXILED:
  game.getExile().getPermanentExile().add(card);
break;
case COMMAND:
game.addCommander(new Commander(card));
break;
case LIBRARY:
if (flag) {
owner.getLibrary().putOnTop(card,game);
}
 else {
owner.getLibrary().putOnBottom(card,game);
}
break;
case BATTLEFIELD:
break;
}
game.setZone(objectId,event.getToZone());
game.addSimultaneousEvent(event);
return game.getState().getZone(objectId) == toZone;
}
}
}
return false;
}",0.9853107344632768
159008,"@Override public boolean apply(Game game,Ability source){
  ExileZone exileZone=game.getExile().getExileZone(source.getSourceId());
  if (exileZone != null) {
    for (    Card card : exileZone.getCards(game)) {
      Player player=game.getPlayer(card.getOwnerId());
      if (player != null) {
        player.putOntoBattlefieldWithInfo(card,game,Zone.EXILED,source.getSourceId());
      }
    }
    exileZone.clear();
    return true;
  }
  return false;
}","@Override public boolean apply(Game game,Ability source){
  MageObject sourceObject=source.getSourceObject(game);
  if (sourceObject != null) {
    UUID exileZoneId=CardUtil.getObjectExileZoneId(game,sourceObject);
    if (exileZoneId != null) {
      ExileZone exileZone=game.getExile().getExileZone(exileZoneId);
      if (exileZone != null) {
        for (        Card card : exileZone.getCards(game)) {
          Player player=game.getPlayer(card.getOwnerId());
          if (player != null) {
            player.putOntoBattlefieldWithInfo(card,game,Zone.EXILED,source.getSourceId());
          }
        }
        exileZone.clear();
      }
      return true;
    }
  }
  return false;
}",0.6144473455178416
159009,"@Override public void addSpecialAction(Ability source,Game game,ManaCost unpaid){
  Player controller=game.getPlayer(source.getControllerId());
  if (controller != null && controller.getGraveyard().size() > 0) {
    if (unpaid.getMana().getColorless() > 0 && source.getAbilityType().equals(AbilityType.SPELL)) {
      SpecialAction specialAction=new ConvokeSpecialAction(unpaid);
      specialAction.setControllerId(source.getControllerId());
      specialAction.setSourceId(source.getSourceId());
      FilterControlledCreaturePermanent filter=new FilterControlledCreaturePermanent();
      filter.add(Predicates.not(new TappedPredicate()));
      if (unpaid.getMana().getColorless() == 0) {
        List<ColorPredicate> colorPredicates=new ArrayList<>();
        if (unpaid.getMana().getBlack() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.BLACK));
        }
        if (unpaid.getMana().getBlue() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.BLUE));
        }
        if (unpaid.getMana().getRed() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.RED));
        }
        if (unpaid.getMana().getGreen() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.GREEN));
        }
        if (unpaid.getMana().getWhite() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.WHITE));
        }
        filter.add(Predicates.or(colorPredicates));
      }
      Target target=new TargetControlledCreaturePermanent(1,1,filter,true);
      target.setTargetName(""String_Node_Str"");
      specialAction.addTarget(target);
      if (specialAction.canActivate(source.getControllerId(),game)) {
        game.getState().getSpecialActions().add(specialAction);
      }
    }
  }
}","@Override public void addSpecialAction(Ability source,Game game,ManaCost unpaid){
  Player controller=game.getPlayer(source.getControllerId());
  if (controller != null && game.getBattlefield().contains(filterUntapped,controller.getId(),1,game)) {
    if (unpaid.getMana().getColorless() > 0 && source.getAbilityType().equals(AbilityType.SPELL)) {
      SpecialAction specialAction=new ConvokeSpecialAction(unpaid);
      specialAction.setControllerId(source.getControllerId());
      specialAction.setSourceId(source.getSourceId());
      FilterControlledCreaturePermanent filter=new FilterControlledCreaturePermanent();
      filter.add(Predicates.not(new TappedPredicate()));
      if (unpaid.getMana().getColorless() == 0) {
        List<ColorPredicate> colorPredicates=new ArrayList<>();
        if (unpaid.getMana().getBlack() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.BLACK));
        }
        if (unpaid.getMana().getBlue() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.BLUE));
        }
        if (unpaid.getMana().getRed() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.RED));
        }
        if (unpaid.getMana().getGreen() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.GREEN));
        }
        if (unpaid.getMana().getWhite() > 0) {
          colorPredicates.add(new ColorPredicate(ObjectColor.WHITE));
        }
        filter.add(Predicates.or(colorPredicates));
      }
      Target target=new TargetControlledCreaturePermanent(1,1,filter,true);
      target.setTargetName(""String_Node_Str"");
      specialAction.addTarget(target);
      if (specialAction.canActivate(source.getControllerId(),game)) {
        game.getState().getSpecialActions().add(specialAction);
      }
    }
  }
}",0.96964586846543
159010,"public ExileView(ExileZone exileZone,Game game){
  this.name=exileZone.getName();
  this.id=exileZone.getId();
  for (  Card card : exileZone.getCards(game)) {
    this.put(card.getId(),new CardView(card));
  }
}","public ExileView(ExileZone exileZone,Game game){
  this.name=exileZone.getName();
  this.id=exileZone.getId();
  for (  Card card : exileZone.getCards(game)) {
    this.put(card.getId(),new CardView(card,game,card.getId(),false));
  }
}",0.9464285714285714
