record_number,buggy_code,fixed_code
8001,"@Override public TTQueueTable getStreamTable(byte[] streamTableName) throws OperationException {
  TTQueueTable streamTable=this.streamTables.get(streamTableName);
  if (streamTable != null)   return streamTable;
  OrderedVersionedColumnarTable table=getTable(streamOVCTable);
  streamTable=new TTQueueTableOnVCTable(table,oracle,conf);
  TTQueueTable existing=this.streamTables.putIfAbsent(streamTableName,streamTable);
  return existing != null ? existing : streamTable;
}","@Override public TTQueueTable getStreamTable(byte[] streamTableName) throws OperationException {
  TTQueueTable streamTable=this.streamTables.get(streamTableName);
  if (streamTable != null)   return streamTable;
  OrderedVersionedColumnarTable table=getTable(streamOVCTable);
  streamTable=new TTQueueTableNewOnVCTable(table,oracle,conf);
  TTQueueTable existing=this.streamTables.putIfAbsent(streamTableName,streamTable);
  return existing != null ? existing : streamTable;
}"
8002,"private void readEntries(QueueConsumer consumer,QueueConfig config,QueueStateImpl queueState,ReadPointer readPointer,List<Long> entryIds) throws OperationException {
  if (LOG.isTraceEnabled()) {
    LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds)));
  }
  Map<Long,byte[]> currentCachedEntries=queueState.getTransientWorkingSet().getCachedEntries();
  Map<Long,byte[]> newCachedEntries=Maps.newHashMap();
  for (  long entryId : queueState.getDequeueEntrySet().getEntryIds()) {
    byte[] entry=currentCachedEntries.get(entryId);
    if (entry != null) {
      newCachedEntries.put(entryId,entry);
    }
  }
  List<Long> readEntryIds=Lists.newArrayListWithCapacity(entryIds.size());
  try {
    if (entryIds.isEmpty()) {
      return;
    }
    final byte[][] entryRowKeys=new byte[entryIds.size()][];
    for (int i=0; i < entryIds.size(); ++i) {
      entryRowKeys[i]=makeRowKey(GLOBAL_DATA_PREFIX,entryIds.get(i));
    }
    final byte[][] entryColKeys=new byte[][]{ENTRY_META,ENTRY_DATA};
    OperationResult<Map<byte[],Map<byte[],byte[]>>> entriesResult=this.table.getAllColumns(entryRowKeys,entryColKeys,readPointer);
    if (entriesResult.isEmpty()) {
    }
 else {
      for (int i=0; i < entryIds.size(); ++i) {
        Map<byte[],byte[]> entryMap=entriesResult.getValue().get(entryRowKeys[i]);
        if (entryMap == null) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds.get(i))));
          }
          return;
        }
        byte[] entryMetaBytes=entryMap.get(ENTRY_META);
        if (entryMetaBytes == null) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds.get(i))));
          }
          return;
        }
        EntryMeta entryMeta=EntryMeta.fromBytes(entryMetaBytes);
        if (LOG.isTraceEnabled()) {
          LOG.trace(getLogMessage(""String_Node_Str"" + entryIds.get(i) + ""String_Node_Str""+ entryMeta.toString()));
        }
        if (entryMeta.isInvalid() || entryMeta.isEvicted()) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(""String_Node_Str"" + entryIds.get(i) + ""String_Node_Str""+ entryMeta.toString()+ ""String_Node_Str""));
          }
        }
 else {
          assert(entryMeta.isValid());
          long entryId=entryIds.get(i);
          byte[] entryData=entryMap.get(ENTRY_DATA);
          newCachedEntries.put(entryId,entryData);
          readEntryIds.add(entryId);
        }
      }
    }
  }
  finally {
    queueState.setTransientWorkingSet(new TransientWorkingSet(readEntryIds,newCachedEntries));
  }
}","/** 
 * @returns true if all entries were skipped because they are invalid or evicted. That means we have to move theconsumer past these entries and fetch again.
 */
protected boolean readEntries(QueueConsumer consumer,QueueConfig config,QueueStateImpl queueState,ReadPointer readPointer,List<Long> entryIds) throws OperationException {
  if (LOG.isTraceEnabled()) {
    LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds)));
  }
  if (entryIds.isEmpty()) {
    return false;
  }
  Map<Long,byte[]> currentCachedEntries=queueState.getTransientWorkingSet().getCachedEntries();
  Map<Long,byte[]> newCachedEntries=Maps.newHashMap();
  for (  long entryId : queueState.getDequeueEntrySet().getEntryIds()) {
    byte[] entry=currentCachedEntries.get(entryId);
    if (entry != null) {
      newCachedEntries.put(entryId,entry);
    }
  }
  List<Long> readEntryIds=Lists.newArrayListWithCapacity(entryIds.size());
  try {
    final byte[][] entryRowKeys=new byte[entryIds.size()][];
    for (int i=0; i < entryIds.size(); ++i) {
      entryRowKeys[i]=makeRowKey(GLOBAL_DATA_PREFIX,entryIds.get(i));
    }
    final byte[][] entryColKeys=new byte[][]{ENTRY_META,ENTRY_DATA};
    OperationResult<Map<byte[],Map<byte[],byte[]>>> entriesResult=table.getAllColumns(entryRowKeys,entryColKeys,readPointer);
    if (entriesResult.isEmpty()) {
      return false;
    }
 else {
      boolean allInvalid=true;
      for (int i=0; i < entryIds.size(); ++i) {
        Map<byte[],byte[]> entryMap=entriesResult.getValue().get(entryRowKeys[i]);
        if (entryMap == null) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds.get(i))));
          }
          return false;
        }
        byte[] entryMetaBytes=entryMap.get(ENTRY_META);
        if (entryMetaBytes == null) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(String.format(""String_Node_Str"",entryIds.get(i))));
          }
          return false;
        }
        EntryMeta entryMeta=EntryMeta.fromBytes(entryMetaBytes);
        if (LOG.isTraceEnabled()) {
          LOG.trace(getLogMessage(""String_Node_Str"" + entryIds.get(i) + ""String_Node_Str""+ entryMeta.toString()));
        }
        if (entryMeta.isInvalid() || entryMeta.isEvicted()) {
          if (LOG.isTraceEnabled()) {
            LOG.trace(getLogMessage(""String_Node_Str"" + entryIds.get(i) + ""String_Node_Str""+ entryMeta.toString()+ ""String_Node_Str""));
          }
        }
 else {
          assert(entryMeta.isValid());
          long entryId=entryIds.get(i);
          byte[] entryData=entryMap.get(ENTRY_DATA);
          newCachedEntries.put(entryId,entryData);
          readEntryIds.add(entryId);
          allInvalid=false;
        }
      }
      return allInvalid;
    }
  }
  finally {
    queueState.setTransientWorkingSet(new TransientWorkingSet(readEntryIds,newCachedEntries));
  }
}"
8003,"@Override public List<Long> fetchNextEntries(QueueConsumer consumer,QueueConfig config,QueueStateImpl queueState,ReadPointer readPointer) throws OperationException {
  List<Long> newEntryIds=new ArrayList<Long>();
  ClaimedEntryRange claimedEntryRange=queueState.getClaimedEntryList().getClaimedEntry();
  if (claimedEntryRange.isValid()) {
    for (long i=claimedEntryRange.getBegin(); i <= claimedEntryRange.getEnd(); ++i) {
      newEntryIds.add(i);
    }
    return newEntryIds;
  }
  final int batchSize=getBatchSize(config);
  QueuePartitioner partitioner=config.getPartitionerType().getPartitioner();
  while (newEntryIds.isEmpty()) {
    long groupReadPointer=getGroupReadPointer(consumer);
    if (groupReadPointer + batchSize >= queueState.getQueueWritePointer()) {
      long queueWritePointer=table.incrementAtomicDirtily(makeRowName(GLOBAL_ENTRY_ID_PREFIX),GLOBAL_ENTRYID_COUNTER,0);
      queueState.setQueueWritePointer(queueWritePointer);
    }
    if (groupReadPointer >= queueState.getQueueWritePointer()) {
      return Collections.EMPTY_LIST;
    }
    long curBatchSize=groupReadPointer + (batchSize * consumer.getGroupSize()) < queueState.getQueueWritePointer() ? batchSize : (queueState.getQueueWritePointer() - groupReadPointer) / consumer.getGroupSize();
    if (curBatchSize < 1) {
      curBatchSize=1;
    }
    long endEntryId=table.incrementAtomicDirtily(makeRowKey(GROUP_READ_POINTER,consumer.getGroupId()),GROUP_READ_POINTER,curBatchSize);
    long startEntryId=endEntryId - curBatchSize + 1;
    queueState.getClaimedEntryList().add(startEntryId,endEntryId);
    final int cacheSize=(int)(endEntryId - startEntryId + 1);
    for (int id=0; id < cacheSize; ++id) {
      final long currentEntryId=startEntryId + id;
      if (partitioner.shouldEmit(consumer.getGroupSize(),consumer.getInstanceId(),currentEntryId) && queueState.getReconfigPartitionersList().shouldEmit(consumer.getGroupSize(),consumer.getInstanceId(),currentEntryId)) {
        newEntryIds.add(currentEntryId);
      }
    }
  }
  return newEntryIds;
}","@Override public void fetchNextEntries(QueueConsumer consumer,QueueConfig config,QueueStateImpl queueState,ReadPointer readPointer) throws OperationException {
  while (!queueState.getTransientWorkingSet().hasNext()) {
    List<Long> nextEntryIds=claimNextEntries(consumer,config,queueState,readPointer);
    if (nextEntryIds.isEmpty()) {
      return;
    }
    boolean allInvalid=readEntries(consumer,config,queueState,readPointer,nextEntryIds);
    if (allInvalid) {
      ignoreInvalidEntries(queueState,nextEntryIds);
      continue;
    }
    break;
  }
}"
8004,"@Override public DequeueResult dequeue(QueueConsumer consumer,ReadPointer readPointer) throws OperationException {
  final QueueConfig config=consumer.getQueueConfig();
  if (LOG.isTraceEnabled()) {
    LOG.trace(getLogMessage(""String_Node_Str"" + this.dequeueReturns.get() + ""String_Node_Str""+ consumer+ ""String_Node_Str""+ config+ ""String_Node_Str""+ readPointer+ ""String_Node_Str""));
  }
  final DequeueStrategy dequeueStrategy=getDequeueStrategy(config.getPartitionerType().getPartitioner());
  final QueueStateImpl queueState=getQueueState(consumer,readPointer);
  if (config.isSingleEntry()) {
    final DequeuedEntrySet dequeueEntrySet=queueState.getDequeueEntrySet();
    if (!dequeueEntrySet.isEmpty()) {
      final TransientWorkingSet transientWorkingSet=queueState.getTransientWorkingSet();
      final Map<Long,byte[]> cachedEntries=queueState.getTransientWorkingSet().getCachedEntries();
      int numToReturn=config.returnsBatch() ? getBatchSize(config) : 1;
      List<QueueEntry> entries=Lists.newArrayListWithCapacity(numToReturn);
      List<QueueEntryPointer> pointers=Lists.newArrayListWithCapacity(numToReturn);
      for (      DequeueEntry returnEntry : dequeueEntrySet.getEntryList()) {
        if (entries.size() >= numToReturn) {
          break;
        }
        long returnEntryId=returnEntry.getEntryId();
        if (transientWorkingSet.hasNext() && transientWorkingSet.peekNext().getEntryId() == returnEntryId) {
          transientWorkingSet.next();
        }
        byte[] entryBytes=cachedEntries.get(returnEntryId);
        if (entryBytes == null) {
          throw new OperationException(StatusCode.INTERNAL_ERROR,getLogMessage(String.format(""String_Node_Str"",returnEntryId)));
        }
        entries.add(new QueueEntry(entryBytes));
        pointers.add(new QueueEntryPointer(this.queueName,returnEntryId,returnEntry.getTries()));
      }
      if (entries.size() > 0) {
        dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
        return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,pointers.toArray(new QueueEntryPointer[pointers.size()]),entries.toArray(new QueueEntry[entries.size()]));
      }
    }
  }
  if (!queueState.getTransientWorkingSet().hasNext()) {
    List<Long> entryIds=dequeueStrategy.fetchNextEntries(consumer,config,queueState,readPointer);
    readEntries(consumer,config,queueState,readPointer,entryIds);
  }
  if (!queueState.getTransientWorkingSet().hasNext()) {
    if (LOG.isTraceEnabled()) {
      LOG.trace(getLogMessage(""String_Node_Str"" + ""String_Node_Str"" + readPointer));
    }
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    return new DequeueResult(DequeueResult.DequeueStatus.EMPTY);
  }
  if (!config.returnsBatch()) {
    DequeueEntry dequeueEntry=queueState.getTransientWorkingSet().next();
    queueState.getDequeueEntrySet().add(dequeueEntry);
    QueueEntry entry=new QueueEntry(queueState.getTransientWorkingSet().getCachedEntries().get(dequeueEntry.getEntryId()));
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    this.dequeueReturns.incrementAndGet();
    return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,new QueueEntryPointer(this.queueName,dequeueEntry.getEntryId(),dequeueEntry.getTries()),entry);
  }
 else {
    final int batchSize=getBatchSize(config);
    List<QueueEntryPointer> pointers=Lists.newArrayListWithCapacity(batchSize);
    List<QueueEntry> entries=Lists.newArrayListWithCapacity(batchSize);
    while (queueState.getTransientWorkingSet().hasNext() && entries.size() < batchSize) {
      DequeueEntry dequeueEntry=queueState.getTransientWorkingSet().next();
      queueState.getDequeueEntrySet().add(dequeueEntry);
      entries.add(new QueueEntry(queueState.getTransientWorkingSet().getCachedEntries().get(dequeueEntry.getEntryId())));
      pointers.add(new QueueEntryPointer(this.queueName,dequeueEntry.getEntryId(),dequeueEntry.getTries()));
    }
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    this.dequeueReturns.incrementAndGet();
    return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,pointers.toArray(new QueueEntryPointer[pointers.size()]),entries.toArray(new QueueEntry[entries.size()]));
  }
}","@Override public DequeueResult dequeue(QueueConsumer consumer,ReadPointer readPointer) throws OperationException {
  final QueueConfig config=consumer.getQueueConfig();
  if (LOG.isTraceEnabled()) {
    LOG.trace(getLogMessage(""String_Node_Str"" + this.dequeueReturns.get() + ""String_Node_Str""+ consumer+ ""String_Node_Str""+ config+ ""String_Node_Str""+ readPointer+ ""String_Node_Str""));
  }
  final DequeueStrategy dequeueStrategy=getDequeueStrategy(config.getPartitionerType().getPartitioner());
  final QueueStateImpl queueState=getQueueState(consumer,readPointer);
  if (config.isSingleEntry()) {
    final DequeuedEntrySet dequeueEntrySet=queueState.getDequeueEntrySet();
    if (!dequeueEntrySet.isEmpty()) {
      final TransientWorkingSet transientWorkingSet=queueState.getTransientWorkingSet();
      final Map<Long,byte[]> cachedEntries=queueState.getTransientWorkingSet().getCachedEntries();
      int numToReturn=config.returnsBatch() ? getBatchSize(config) : 1;
      List<QueueEntry> entries=Lists.newArrayListWithCapacity(numToReturn);
      List<QueueEntryPointer> pointers=Lists.newArrayListWithCapacity(numToReturn);
      for (      DequeueEntry returnEntry : dequeueEntrySet.getEntryList()) {
        if (entries.size() >= numToReturn) {
          break;
        }
        long returnEntryId=returnEntry.getEntryId();
        if (transientWorkingSet.hasNext() && transientWorkingSet.peekNext().getEntryId() == returnEntryId) {
          transientWorkingSet.next();
        }
        byte[] entryBytes=cachedEntries.get(returnEntryId);
        if (entryBytes == null) {
          throw new OperationException(StatusCode.INTERNAL_ERROR,getLogMessage(String.format(""String_Node_Str"",returnEntryId)));
        }
        entries.add(new QueueEntry(entryBytes));
        pointers.add(new QueueEntryPointer(this.queueName,returnEntryId,returnEntry.getTries()));
      }
      if (entries.size() > 0) {
        dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
        return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,pointers.toArray(new QueueEntryPointer[pointers.size()]),entries.toArray(new QueueEntry[entries.size()]));
      }
    }
  }
  if (!queueState.getTransientWorkingSet().hasNext()) {
    dequeueStrategy.fetchNextEntries(consumer,config,queueState,readPointer);
  }
  if (!queueState.getTransientWorkingSet().hasNext()) {
    if (LOG.isTraceEnabled()) {
      LOG.trace(getLogMessage(""String_Node_Str"" + ""String_Node_Str"" + readPointer));
    }
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    return new DequeueResult(DequeueResult.DequeueStatus.EMPTY);
  }
  if (!config.returnsBatch()) {
    DequeueEntry dequeueEntry=queueState.getTransientWorkingSet().next();
    queueState.getDequeueEntrySet().add(dequeueEntry);
    QueueEntry entry=new QueueEntry(queueState.getTransientWorkingSet().getCachedEntries().get(dequeueEntry.getEntryId()));
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    this.dequeueReturns.incrementAndGet();
    return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,new QueueEntryPointer(this.queueName,dequeueEntry.getEntryId(),dequeueEntry.getTries()),entry);
  }
 else {
    final int batchSize=getBatchSize(config);
    List<QueueEntryPointer> pointers=Lists.newArrayListWithCapacity(batchSize);
    List<QueueEntry> entries=Lists.newArrayListWithCapacity(batchSize);
    while (queueState.getTransientWorkingSet().hasNext() && entries.size() < batchSize) {
      DequeueEntry dequeueEntry=queueState.getTransientWorkingSet().next();
      queueState.getDequeueEntrySet().add(dequeueEntry);
      entries.add(new QueueEntry(queueState.getTransientWorkingSet().getCachedEntries().get(dequeueEntry.getEntryId())));
      pointers.add(new QueueEntryPointer(this.queueName,dequeueEntry.getEntryId(),dequeueEntry.getTries()));
    }
    dequeueStrategy.saveDequeueState(consumer,config,queueState,readPointer);
    this.dequeueReturns.incrementAndGet();
    return new DequeueResult(DequeueResult.DequeueStatus.SUCCESS,pointers.toArray(new QueueEntryPointer[pointers.size()]),entries.toArray(new QueueEntry[entries.size()]));
  }
}"
8005,"@Override public void deleteDequeueState(QueueConsumer consumer) throws OperationException {
  writeQueueStateStore.addColumnName(CLAIMED_ENTRY_LIST);
  writeQueueStateStore.addColumnValue(new byte[0]);
  super.deleteDequeueState(consumer);
}","@Override public void deleteDequeueState(QueueConsumer consumer) throws OperationException {
  writeQueueStateStore.addColumnName(CLAIMED_ENTRY_LIST);
  writeQueueStateStore.addColumnValue(Bytes.EMPTY_BYTE_ARRAY);
  super.deleteDequeueState(consumer);
}"
8006,"public void deleteGroupEvictionState(ReadPointer readPointer,long writeVersion) throws OperationException {
  if (groupEvictEntries.isEmpty()) {
    readGroupEvictInformationInternal(readPointer);
  }
  if (groupEvictEntries.isEmpty()) {
    return;
  }
  byte[][] columnKeys=new byte[groupEvictEntries.size()][];
  byte[][] values=new byte[groupEvictEntries.size()][];
  int i=0;
  for (  Map.Entry<Long,Long> entry : groupEvictEntries.entrySet()) {
    columnKeys[i]=makeColumnName(GROUP_EVICT_ENTRY,entry.getKey());
    values[i]=Bytes.toBytes(entry.getValue());
    ++i;
  }
  table.put(GLOBAL_EVICT_META_ROW,columnKeys,writeVersion,values);
}","public void deleteGroupEvictionState(ReadPointer readPointer,long writeVersion) throws OperationException {
  if (groupEvictEntries.isEmpty()) {
    readGroupEvictInformationInternal(readPointer);
  }
  if (groupEvictEntries.isEmpty()) {
    return;
  }
  byte[][] columnKeys=new byte[groupEvictEntries.size()][];
  byte[][] values=new byte[groupEvictEntries.size()][];
  int i=0;
  for (  Map.Entry<Long,Long> entry : groupEvictEntries.entrySet()) {
    columnKeys[i]=makeColumnName(GROUP_EVICT_ENTRY,entry.getKey());
    values[i]=Bytes.EMPTY_BYTE_ARRAY;
    ++i;
  }
  table.put(GLOBAL_EVICT_META_ROW,columnKeys,writeVersion,values);
}"
8007,"public ClaimedEntryList(ClaimedEntry claimedEntry,List<ClaimedEntry> otherClaimedEntries){
  this.current=claimedEntry;
  this.otherClaimedEntries=otherClaimedEntries;
}","public ClaimedEntryList(ClaimedEntry claimedEntry,List<ClaimedEntry> otherClaimedEntries){
  otherClaimedEntries.remove(ClaimedEntry.INVALID_CLAIMED_ENTRY);
  if (claimedEntry.isValid()) {
    this.current=claimedEntry;
  }
 else   if (!otherClaimedEntries.isEmpty()) {
    this.current=otherClaimedEntries.get(0);
  }
 else {
    this.current=ClaimedEntry.INVALID_CLAIMED_ENTRY;
  }
  this.otherClaimedEntries=otherClaimedEntries;
}"
8008,"public void addAll(ClaimedEntryList claimedEntryList){
  ClaimedEntry otherCurrent=claimedEntryList.getClaimedEntry();
  add(otherCurrent.getBegin(),otherCurrent.getEnd());
  otherClaimedEntries.addAll(claimedEntryList.otherClaimedEntries);
}","public void addAll(ClaimedEntryList claimedEntryList){
  ClaimedEntry otherCurrent=claimedEntryList.getClaimedEntry();
  add(otherCurrent.getBegin(),otherCurrent.getEnd());
  claimedEntryList.otherClaimedEntries.remove(ClaimedEntry.INVALID_CLAIMED_ENTRY);
  otherClaimedEntries.addAll(claimedEntryList.otherClaimedEntries);
}"
8009,"public void add(long begin,long end){
  ClaimedEntry claimedEntry=new ClaimedEntry(begin,end);
  if (!claimedEntry.isValid()) {
    return;
  }
  makeCurrentValid();
  if (!current.isValid()) {
    current=claimedEntry;
  }
 else {
    if (otherClaimedEntries == Collections.EMPTY_LIST) {
      otherClaimedEntries=Lists.newArrayList();
    }
    otherClaimedEntries.add(claimedEntry);
  }
}","public void add(long begin,long end){
  ClaimedEntry newClaimedEntry=new ClaimedEntry(begin,end);
  if (!newClaimedEntry.isValid()) {
    return;
  }
  makeCurrentValid();
  if (!current.isValid()) {
    current=newClaimedEntry;
  }
 else {
    otherClaimedEntries.add(newClaimedEntry);
  }
}"
8010,"private void testReconfig(List<Integer> consumerCounts,final int numEntries,final int queueBatchSize,final int perConsumerDequeueBatchSize,QueuePartitioner.PartitionerType partitionerType,Condition condition) throws Exception {
  TTQueue queue=createQueue();
  List<Integer> expectedEntries=Lists.newArrayList();
  for (int i=0; i < numEntries; ++i) {
    expectedEntries.add(i + 1);
    QueueEntry queueEntry=new QueueEntry(Bytes.toBytes(i + 1));
    queueEntry.addPartitioningKey(HASH_KEY,i + 1);
    assertTrue(queue.enqueue(queueEntry,getDirtyWriteVersion()).isSuccess());
  }
  expectedEntries=ImmutableList.copyOf(expectedEntries);
  assertEquals(numEntries,expectedEntries.size());
  List<Integer> actualEntries=Lists.newArrayList();
  List<Integer> sortedActualEntries=Lists.newArrayList();
  List<StatefulQueueConsumer> consumers=Collections.emptyList();
  QueueConfig config=new QueueConfig(partitionerType,true,queueBatchSize);
  long groupId=queue.getGroupID();
  int expectedOldConsumerCount=0;
  loop:   while (true) {
    for (    Integer newConsumerCount : consumerCounts) {
      consumers=Lists.newArrayListWithCapacity(newConsumerCount);
      int actualOldConsumerCount=-1;
      for (int i=0; i < newConsumerCount; ++i) {
        StatefulQueueConsumer consumer;
        if (partitionerType != QueuePartitioner.PartitionerType.HASH) {
          consumer=new StatefulQueueConsumer(i,groupId,newConsumerCount,config);
        }
 else {
          consumer=new StatefulQueueConsumer(i,groupId,newConsumerCount,""String_Node_Str"",HASH_KEY,config);
        }
        consumers.add(consumer);
        int oldConsumerCount=queue.configure(consumer);
        if (oldConsumerCount >= 0) {
          actualOldConsumerCount=oldConsumerCount;
        }
      }
      assertEquals(expectedOldConsumerCount,actualOldConsumerCount);
      int numDequeuesThisRun=0;
      for (      QueueConsumer consumer : consumers) {
        for (int i=0; i < perConsumerDequeueBatchSize; ++i) {
          DequeueResult result=queue.dequeue(consumer,getDirtyPointer());
          if (result.isEmpty()) {
            break;
          }
          ++numDequeuesThisRun;
          actualEntries.add(Bytes.toInt(result.getEntry().getData()));
          queue.ack(result.getEntryPointer(),consumer,getDirtyPointer());
          assertTrue(condition.check(result.getEntryPointer().getEntryId(),newConsumerCount,consumer.getInstanceId(),(int)result.getEntryPointer().getEntryId()));
        }
        actualEntries.add(-1);
      }
      sortedActualEntries=Lists.newArrayList(actualEntries);
      Collections.sort(sortedActualEntries);
      if (numDequeuesThisRun == 0) {
        break loop;
      }
      expectedOldConsumerCount=newConsumerCount;
    }
  }
  for (  QueueConsumer consumer : consumers) {
    DequeueResult result=queue.dequeue(consumer,getDirtyPointer());
    assertTrue(result.isEmpty());
  }
  sortedActualEntries.removeAll(Lists.newArrayList(-1));
  assertEquals(expectedEntries,sortedActualEntries);
}","private void testReconfig(List<Integer> consumerCounts,final int numEntries,final int queueBatchSize,final int perConsumerDequeueBatchSize,QueuePartitioner.PartitionerType partitionerType,Condition condition) throws Exception {
  Random random=new Random(System.currentTimeMillis());
  TTQueue queue=createQueue();
  List<Integer> expectedEntries=Lists.newArrayList();
  for (int i=0; i < numEntries; ++i) {
    expectedEntries.add(i + 1);
    QueueEntry queueEntry=new QueueEntry(Bytes.toBytes(i + 1));
    queueEntry.addPartitioningKey(HASH_KEY,i + 1);
    assertTrue(queue.enqueue(queueEntry,getDirtyWriteVersion()).isSuccess());
  }
  expectedEntries=ImmutableList.copyOf(expectedEntries);
  assertEquals(numEntries,expectedEntries.size());
  List<Integer> actualEntries=Lists.newArrayList();
  List<String> actualPrintEntries=Lists.newArrayList();
  List<Integer> sortedActualEntries=Lists.newArrayList();
  List<StatefulQueueConsumer> consumers=Collections.emptyList();
  QueueConfig config=new QueueConfig(partitionerType,true,queueBatchSize);
  long groupId=queue.getGroupID();
  int expectedOldConsumerCount=0;
  loop:   while (true) {
    for (    Integer newConsumerCount : consumerCounts) {
      consumers=Lists.newArrayListWithCapacity(newConsumerCount);
      int actualOldConsumerCount=-1;
      for (int i=0; i < newConsumerCount; ++i) {
        StatefulQueueConsumer consumer;
        if (partitionerType != QueuePartitioner.PartitionerType.HASH) {
          consumer=new StatefulQueueConsumer(i,groupId,newConsumerCount,config);
        }
 else {
          consumer=new StatefulQueueConsumer(i,groupId,newConsumerCount,""String_Node_Str"",HASH_KEY,config);
        }
        consumers.add(consumer);
        System.out.println(""String_Node_Str"");
        int oldConsumerCount=queue.configure(consumer);
        if (oldConsumerCount >= 0) {
          actualOldConsumerCount=oldConsumerCount;
        }
      }
      System.out.println(String.format(""String_Node_Str"",actualOldConsumerCount,newConsumerCount));
      assertEquals(expectedOldConsumerCount,actualOldConsumerCount);
      int numTriesThisRun=0;
      int numDequeuesThisRun=0;
      for (      QueueConsumer consumer : consumers) {
        int curBatchSize=random.nextInt(perConsumerDequeueBatchSize + 1);
        System.out.println(""String_Node_Str"" + curBatchSize);
        for (int i=0; i < curBatchSize; ++i) {
          ++numTriesThisRun;
          DequeueResult result=queue.dequeue(consumer,getDirtyPointer());
          if (result.isEmpty()) {
            break;
          }
          ++numDequeuesThisRun;
          actualEntries.add(Bytes.toInt(result.getEntry().getData()));
          actualPrintEntries.add(consumer.getInstanceId() + ""String_Node_Str"" + Bytes.toInt(result.getEntry().getData()));
          queue.ack(result.getEntryPointer(),consumer,getDirtyPointer());
          assertTrue(condition.check(result.getEntryPointer().getEntryId(),newConsumerCount,consumer.getInstanceId(),(int)result.getEntryPointer().getEntryId()));
        }
        actualEntries.add(-1);
      }
      System.out.println(actualPrintEntries);
      System.out.println(actualEntries);
      sortedActualEntries=Lists.newArrayList(actualEntries);
      Collections.sort(sortedActualEntries);
      System.out.println(sortedActualEntries);
      if (numDequeuesThisRun == 0 && numTriesThisRun >= consumers.size()) {
        sortedActualEntries.removeAll(Lists.newArrayList(-1));
        System.out.println(""String_Node_Str"" + expectedEntries);
        System.out.println(""String_Node_Str"" + sortedActualEntries);
        break loop;
      }
      expectedOldConsumerCount=newConsumerCount;
    }
  }
  for (  QueueConsumer consumer : consumers) {
    DequeueResult result=queue.dequeue(consumer,getDirtyPointer());
    assertTrue(result.isEmpty());
  }
  assertEquals(expectedEntries,sortedActualEntries);
}"
