record_number,buggy_code,fixed_code
53001,"private void fillBuffer(){
  if (buffer.size() > 0) {
    return;
  }
  if (reader == null) {
    return;
  }
  while (buffer.isEmpty()) {
    try {
      String line=reader.readLine();
      if (line == null) {
        reader=null;
        return;
      }
      buffer.addAll(parse(line));
    }
 catch (    IOException e) {
      throw new RuntimeException(e);
    }
catch (    StandardException e) {
      LOG.log(Level.SEVERE,""String_Node_Str"" + line + ""String_Node_Str""+ path+ ""String_Node_Str"",e);
      System.exit(1);
    }
    line++;
  }
}","private void fillBuffer(){
  if (buffer.size() > 0) {
    return;
  }
  if (reader == null) {
    return;
  }
  while (buffer.isEmpty()) {
    try {
      String line=reader.readLine();
      if (line == null) {
        reader=null;
        return;
      }
      buffer.addAll(parse(line));
    }
 catch (    IOException e) {
      throw new RuntimeException(e);
    }
catch (    StandardException e) {
      LOG.log(Level.SEVERE,""String_Node_Str"" + line + ""String_Node_Str""+ path+ ""String_Node_Str"",e);
    }
    line++;
  }
}"
53002,"public synchronized void parse(List<ParserVisitor> visitors) throws DaoException {
  DaoFilter daoFilter=new DaoFilter().setLanguages(language.getLanguage());
  try {
    createWorkers(visitors);
    for (    RawPage page : rawPageDao.get(daoFilter)) {
      try {
        queue.put(page);
      }
 catch (      InterruptedException e) {
        LOG.log(Level.WARNING,""String_Node_Str"",e);
        break;
      }
    }
  }
  finally {
    cleanupWorkers();
  }
}","public synchronized void parse(List<ParserVisitor> visitors) throws DaoException {
  DaoFilter daoFilter=new DaoFilter().setLanguages(language.getLanguage());
  ParallelForEach.iterate(rawPageDao.get(daoFilter).iterator(),maxThreads,MAX_QUEUE,new ParserProcedure(visitors),10000);
}"
53003,"@Override public MetaInfo getInfo(Class component,Language lang) throws DaoException {
  Map<Language,MetaInfo> langInfos=counters.get(component);
  if (langInfos == null) {
synchronized (counters) {
      if (!counters.containsKey(component)) {
        langInfos=new ConcurrentHashMap<Language,MetaInfo>();
        counters.put(component,langInfos);
      }
    }
  }
  Object langKey=(lang == null ? NULL_KEY : lang);
  MetaInfo info=langInfos.get(langKey);
  if (info == null) {
synchronized (langInfos) {
      if (langInfos.containsKey(langKey)) {
        info=langInfos.get(langKey);
      }
 else {
        Connection conn=null;
        try {
          conn=ds.getConnection();
          DSLContext context=DSL.using(conn,dialect);
          Condition langCondition=(lang == null) ? Tables.META_INFO.LANG_ID.isNull() : Tables.META_INFO.LANG_ID.eq(lang.getId());
          Record3<Integer,Integer,Timestamp> record=context.select(Tables.META_INFO.NUM_RECORDS,Tables.META_INFO.NUM_ERRORS,Tables.META_INFO.LAST_UPDATED).from(Tables.META_INFO).where(Tables.META_INFO.COMPONENT.eq(component.getSimpleName())).and(langCondition).fetchOne();
          if (record == null) {
            info=new MetaInfo(component,lang);
          }
 else {
            info=new MetaInfo(component,lang,record.value1(),record.value2(),record.value3());
          }
        }
 catch (        SQLException e) {
          throw new DaoException(e);
        }
 finally {
          if (conn != null) {
            quietlyCloseConn(conn);
          }
        }
        ((Map)langInfos).put(langKey,info);
      }
    }
  }
  return info;
}","@Override public MetaInfo getInfo(Class component,Language lang) throws DaoException {
  Map<Language,MetaInfo> langInfos=counters.get(component);
  if (langInfos == null) {
synchronized (counters) {
      if (!counters.containsKey(component)) {
        langInfos=new ConcurrentHashMap<Language,MetaInfo>();
        counters.put(component,langInfos);
      }
 else {
        langInfos=counters.get(component);
      }
    }
  }
  Object langKey=(lang == null ? NULL_KEY : lang);
  MetaInfo info=langInfos.get(langKey);
  if (info == null) {
synchronized (langInfos) {
      if (langInfos.containsKey(langKey)) {
        info=langInfos.get(langKey);
      }
 else {
        Connection conn=null;
        try {
          conn=ds.getConnection();
          DSLContext context=DSL.using(conn,dialect);
          Condition langCondition=(lang == null) ? Tables.META_INFO.LANG_ID.isNull() : Tables.META_INFO.LANG_ID.eq(lang.getId());
          Record3<Integer,Integer,Timestamp> record=context.select(Tables.META_INFO.NUM_RECORDS,Tables.META_INFO.NUM_ERRORS,Tables.META_INFO.LAST_UPDATED).from(Tables.META_INFO).where(Tables.META_INFO.COMPONENT.eq(component.getSimpleName())).and(langCondition).fetchOne();
          if (record == null) {
            info=new MetaInfo(component,lang);
          }
 else {
            info=new MetaInfo(component,lang,record.value1(),record.value2(),record.value3());
          }
        }
 catch (        SQLException e) {
          throw new DaoException(e);
        }
 finally {
          if (conn != null) {
            quietlyCloseConn(conn);
          }
        }
        ((Map)langInfos).put(langKey,info);
      }
    }
  }
  return info;
}"
53004,"/** 
 * Removes any existing backups and creates backups of all stages of the pipeline.
 * @throws Exception
 */
public void createBackups() throws Exception {
  createWikiText();
}","/** 
 * Removes any existing backups and creates backups of all stages of the pipeline.
 * @throws Exception
 */
public void createBackups() throws Exception {
  createLucene();
}"
53005,"private void createLucene() throws DaoException, WikapidiaException, ConfigurationException, IOException, SQLException {
  deleteH2Backup(""String_Node_Str"");
  LuceneLoader.main(TestUtils.getArgs());
  backupH2To(""String_Node_Str"");
}","private void createLucene() throws DaoException, WikapidiaException, ConfigurationException, IOException, SQLException {
  File luceneDir=new File(env.getConfiguration().get().getString(""String_Node_Str""));
  deleteH2Backup(""String_Node_Str"");
  FileUtils.deleteQuietly(luceneDir);
  LuceneLoader.main(TestUtils.getArgs());
  ZipDir.zip(luceneDir,new File(dir,""String_Node_Str""));
  backupH2To(""String_Node_Str"");
}"
53006,"private void cleanupWorkers(){
  for (  Thread w : workers) {
    try {
      w.join(2 * 60 * 1000);
    }
 catch (    InterruptedException e) {
      LOG.log(Level.SEVERE,""String_Node_Str"",e);
    }
  }
  for (  Thread w : workers) {
    w.interrupt();
  }
}","private void cleanupWorkers(){
  long maxMillis=System.currentTimeMillis() + 2 * 60 * 1000;
  for (  Thread w : workers) {
    try {
      w.join(Math.max(0,maxMillis - System.currentTimeMillis()));
    }
 catch (    InterruptedException e) {
      LOG.log(Level.SEVERE,""String_Node_Str"",e);
    }
  }
  for (  Thread w : workers) {
    w.interrupt();
  }
  workers.clear();
}"
53007,"public void load(Language language) throws WikapidiaException {
  try {
    createWorkers();
    int i=0;
    Iterable<RawPage> rawPages=rawPageDao.get(new DaoFilter().setLanguages(language).setNameSpaces(namespaces).setRedirect(false));
    for (    RawPage rawPage : rawPages) {
      queue.put(rawPage);
      if (++i % 1000 == 0)       LOG.log(Level.INFO,""String_Node_Str"" + i);
    }
    queue.put(new RawPage(-2,0,""String_Node_Str"",null,null,Language.getByLangCode(""String_Node_Str""),null));
  }
 catch (  DaoException e) {
    throw new WikapidiaException(e);
  }
catch (  InterruptedException e) {
    throw new WikapidiaException(e);
  }
 finally {
    cleanupWorkers();
  }
}","/** 
 * NOTE: only one language can be loaded at a time.
 * @param language
 * @throws WikapidiaException
 */
public synchronized void load(Language language) throws WikapidiaException, ConfigurationException {
  try {
    createWorkers();
    DaoFilter filter=new DaoFilter().setLanguages(language).setNameSpaces(namespaces).setRedirect(false);
    int n=rawPageDao.getCount(filter);
    int i=0;
    luceneIndexer=new LuceneIndexer(language,luceneOptions);
    for (    RawPage rawPage : rawPageDao.get(filter)) {
      queue.put(rawPage);
      if (++i % 1000 == 0) {
        LOG.log(Level.INFO,""String_Node_Str"" + language + ""String_Node_Str""+ i+ ""String_Node_Str""+ n);
      }
    }
    queue.put(POISON_PILL);
  }
 catch (  DaoException e) {
    throw new WikapidiaException(e);
  }
catch (  InterruptedException e) {
    throw new WikapidiaException(e);
  }
 finally {
    cleanupWorkers();
    queue.clear();
    if (luceneIndexer != null) {
      IOUtils.closeQuietly(luceneIndexer);
      luceneIndexer=null;
    }
  }
}"
53008,"@Override public void run(){
  boolean finished=false;
  while (!finished) {
    RawPage rp=null;
    Language lang=null;
    try {
      rp=queue.poll(100,TimeUnit.MILLISECONDS);
      if (rp != null) {
        lang=rp.getLanguage();
        if (rp.getLocalId() == -2) {
          queue.put(rp);
          finished=true;
        }
 else {
          luceneIndexer.indexPage(rp);
          metaDao.incrementRecords(LuceneSearcher.class,lang);
        }
      }
    }
 catch (    InterruptedException e) {
      LOG.log(Level.WARNING,""String_Node_Str"");
      return;
    }
catch (    Exception e) {
      metaDao.incrementErrorsQuietly(LuceneSearcher.class,lang);
      String title=""String_Node_Str"";
      if (rp != null)       title=rp.getTitle().toString();
      LOG.log(Level.WARNING,""String_Node_Str"" + title,e);
    }
  }
}","@Override public void run(){
  boolean finished=false;
  while (!finished) {
    RawPage rp=null;
    Language lang=null;
    try {
      rp=queue.poll(100,TimeUnit.MILLISECONDS);
      if (rp == POISON_PILL) {
        queue.put(rp);
        finished=true;
      }
 else       if (rp != null) {
        luceneIndexer.indexPage(rp);
        metaDao.incrementRecords(LuceneSearcher.class,lang);
      }
    }
 catch (    InterruptedException e) {
      LOG.log(Level.WARNING,""String_Node_Str"");
      return;
    }
catch (    Exception e) {
      metaDao.incrementErrorsQuietly(LuceneSearcher.class,lang);
      String title=""String_Node_Str"";
      if (rp != null)       title=rp.getTitle().toString();
      LOG.log(Level.WARNING,""String_Node_Str"" + title,e);
    }
  }
}"
53009,"public static void main(String args[]) throws ConfigurationException, WikapidiaException, IOException, DaoException {
  Options options=new Options();
  options.addOption(new DefaultOptionBuilder().withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  options.addOption(new DefaultOptionBuilder().hasArgs().withValueSeparator(',').withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  options.addOption(new DefaultOptionBuilder().hasArgs().withValueSeparator(',').withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  EnvBuilder.addStandardOptions(options);
  CommandLineParser parser=new PosixParser();
  CommandLine cmd;
  try {
    cmd=parser.parse(options,args);
  }
 catch (  ParseException e) {
    System.err.println(""String_Node_Str"" + e.getMessage());
    new HelpFormatter().printHelp(""String_Node_Str"",options);
    return;
  }
  Env env=new EnvBuilder(cmd).build();
  Configurator conf=env.getConfigurator();
  LuceneOptions[] luceneOptions;
  if (cmd.hasOption(""String_Node_Str"")) {
    String[] optionType=cmd.getOptionValues(""String_Node_Str"");
    luceneOptions=new LuceneOptions[optionType.length];
    for (int i=0; i < optionType.length; i++) {
      luceneOptions[i]=conf.get(LuceneOptions.class,optionType[i]);
    }
  }
 else {
    luceneOptions=new LuceneOptions[]{conf.get(LuceneOptions.class,""String_Node_Str""),conf.get(LuceneOptions.class,""String_Node_Str"")};
  }
  LanguageSet languages=env.getLanguages();
  Collection<NameSpace> namespaces=new ArrayList<NameSpace>();
  if (cmd.hasOption(""String_Node_Str"")) {
    String[] nsStrings=cmd.getOptionValues(""String_Node_Str"");
    for (    String s : nsStrings) {
      namespaces.add(NameSpace.getNameSpaceByName(s));
    }
  }
 else {
    namespaces=luceneOptions[0].namespaces;
  }
  RawPageDao rawPageDao=conf.get(RawPageDao.class);
  MetaInfoDao metaDao=conf.get(MetaInfoDao.class);
  metaDao.beginLoad();
  for (  Language lang : languages) {
    metaDao.clear(LuceneSearcher.class,lang);
  }
  LuceneIndexer luceneIndexer=new LuceneIndexer(languages,luceneOptions);
  final LuceneLoader loader=new LuceneLoader(rawPageDao,metaDao,luceneIndexer,namespaces);
  LOG.log(Level.INFO,""String_Node_Str"");
  ParallelForEach.loop(languages.getLanguages(),new Procedure<Language>(){
    @Override public void call(    Language language) throws Exception {
      loader.load(language);
    }
  }
);
  loader.endLoad();
  metaDao.endLoad();
  LOG.log(Level.INFO,""String_Node_Str"");
}","public static void main(String args[]) throws ConfigurationException, WikapidiaException, IOException, DaoException {
  Options options=new Options();
  options.addOption(new DefaultOptionBuilder().withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  options.addOption(new DefaultOptionBuilder().hasArgs().withValueSeparator(',').withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  options.addOption(new DefaultOptionBuilder().hasArgs().withValueSeparator(',').withLongOpt(""String_Node_Str"").withDescription(""String_Node_Str"").create(""String_Node_Str""));
  EnvBuilder.addStandardOptions(options);
  CommandLineParser parser=new PosixParser();
  CommandLine cmd;
  try {
    cmd=parser.parse(options,args);
  }
 catch (  ParseException e) {
    System.err.println(""String_Node_Str"" + e.getMessage());
    new HelpFormatter().printHelp(""String_Node_Str"",options);
    return;
  }
  Env env=new EnvBuilder(cmd).build();
  Configurator conf=env.getConfigurator();
  LuceneOptions[] luceneOptions;
  if (cmd.hasOption(""String_Node_Str"")) {
    String[] optionType=cmd.getOptionValues(""String_Node_Str"");
    luceneOptions=new LuceneOptions[optionType.length];
    for (int i=0; i < optionType.length; i++) {
      luceneOptions[i]=conf.get(LuceneOptions.class,optionType[i]);
    }
  }
 else {
    luceneOptions=new LuceneOptions[]{conf.get(LuceneOptions.class,""String_Node_Str""),conf.get(LuceneOptions.class,""String_Node_Str"")};
  }
  LanguageSet languages=env.getLanguages();
  Collection<NameSpace> namespaces=new ArrayList<NameSpace>();
  if (cmd.hasOption(""String_Node_Str"")) {
    String[] nsStrings=cmd.getOptionValues(""String_Node_Str"");
    for (    String s : nsStrings) {
      namespaces.add(NameSpace.getNameSpaceByName(s));
    }
  }
 else {
    namespaces=luceneOptions[0].namespaces;
  }
  RawPageDao rawPageDao=conf.get(RawPageDao.class);
  MetaInfoDao metaDao=conf.get(MetaInfoDao.class);
  metaDao.beginLoad();
  for (  Language lang : languages) {
    metaDao.clear(LuceneSearcher.class,lang);
  }
  final LuceneLoader loader=new LuceneLoader(rawPageDao,metaDao,luceneOptions,namespaces);
  LOG.log(Level.INFO,""String_Node_Str"");
  for (  Language lang : languages) {
    loader.load(lang);
  }
  loader.endLoad();
  metaDao.endLoad();
  LOG.log(Level.INFO,""String_Node_Str"");
}"
53010,"public void endLoad(){
  luceneIndexer.close();
}","public void endLoad(){
  if (luceneIndexer != null) {
    luceneIndexer.close();
  }
}"
