record_number,buggy_code,fixed_code
27001,"/** 
 * Appends the   {@link SQLCondition} with an {@link Condition.Operation#AND}
 * @param sqlCondition The condition to append.
 * @return This instance.
 */
public ConditionGroup and(SQLCondition sqlCondition){
  return operator(Condition.Operation.AND,sqlCondition);
}","/** 
 * Appends the   {@link SQLCondition} with an {@link Operation#AND}
 * @param sqlCondition The condition to append.
 * @return This instance.
 */
public ConditionGroup and(SQLCondition sqlCondition){
  return operator(Operation.AND,sqlCondition);
}"
27002,"/** 
 * @return The first result of this query. It forces a {@link Where#limit(Object)} of 1 for more efficient querying.
 */
@Override public ModelClass querySingle(){
  return where().querySingle();
}","/** 
 * @return The first result of this query. It forces a {@link Where#limit(int)} of 1 for more efficient querying.
 */
@Override public ModelClass querySingle(){
  return where().querySingle();
}"
27003,"/** 
 * Begins an INDEXED BY piece of this query with the specified name.
 * @param indexName The name of the index.
 * @return An INDEXED BY piece of this statement
 */
public IndexedBy<ModelClass> indexedBy(String indexName){
  return new IndexedBy<>(indexName,this);
}","/** 
 * Begins an INDEXED BY piece of this query with the specified name.
 * @param indexProperty The index property generated.
 * @return An INDEXED BY piece of this statement
 */
public IndexedBy<ModelClass> indexedBy(IndexProperty<ModelClass> indexProperty){
  return new IndexedBy<>(indexProperty,this);
}"
27004,"public ContentUriDefinition(Element typeElement,ProcessorManager processorManager){
  super(typeElement,processorManager);
  ContentUri contentUri=typeElement.getAnnotation(ContentUri.class);
  path=contentUri.path();
  type=contentUri.type();
  name=typeElement.getEnclosingElement().getSimpleName().toString() + ""String_Node_Str"" + typeElement.getSimpleName().toString();
  queryEnabled=contentUri.queryEnabled();
  insertEnabled=contentUri.insertEnabled();
  deleteEnabled=contentUri.deleteEnabled();
  updateEnabled=contentUri.updateEnabled();
  segments=contentUri.segments();
  if (typeElement instanceof VariableElement) {
    TypeMirror typeMirror=typeElement.asType();
    if (!ClassNames.URI.equals(typeMirror.toString())) {
      processorManager.logError(""String_Node_Str"");
    }
  }
 else   if (typeElement instanceof ExecutableElement) {
    TypeMirror typeMirror=((ExecutableElement)typeElement).getReturnType();
    if (!ClassNames.URI.equals(typeMirror.toString())) {
      processorManager.logError(""String_Node_Str"");
    }
  }
}","public ContentUriDefinition(Element typeElement,ProcessorManager processorManager){
  super(typeElement,processorManager);
  ContentUri contentUri=typeElement.getAnnotation(ContentUri.class);
  path=contentUri.path();
  type=contentUri.type();
  name=typeElement.getEnclosingElement().getSimpleName().toString() + ""String_Node_Str"" + typeElement.getSimpleName().toString();
  queryEnabled=contentUri.queryEnabled();
  insertEnabled=contentUri.insertEnabled();
  deleteEnabled=contentUri.deleteEnabled();
  updateEnabled=contentUri.updateEnabled();
  segments=contentUri.segments();
  if (typeElement instanceof VariableElement) {
    if (!ClassNames.URI.equals(elementTypeName)) {
      processorManager.logError(""String_Node_Str"");
    }
  }
 else   if (typeElement instanceof ExecutableElement) {
    if (!ClassNames.URI.equals(elementTypeName)) {
      processorManager.logError(""String_Node_Str"");
    }
  }
}"
27005,"public String getQuery(boolean useCastIfApplicable){
  AdapterQueryBuilder contentValue=new AdapterQueryBuilder();
  if (!requiresTypeConverter) {
    if (castedClass != null && useCastIfApplicable) {
      contentValue.appendCast(isABlob ? ""String_Node_Str"" : castedClass);
    }
 else {
      contentValue.append(""String_Node_Str"");
    }
  }
  contentValue.appendVariable(isModelContainerAdapter).append(""String_Node_Str"");
  if (isModelContainerAdapter) {
    contentValue.appendGetValue(containerKeyName);
  }
 else   if (fieldIsAModelContainer) {
    contentValue.append(columnName).append(""String_Node_Str"").appendGetValue(referencedColumnFieldName);
  }
 else {
    if (isForeignKeyField) {
      ColumnAccessModel columnAccessModel=new ColumnAccessModel(parentColumnDefinition.getManager(),parentColumnDefinition,isModelContainerAdapter);
      contentValue.append(columnAccessModel.getReferencedColumnFieldName()).append(""String_Node_Str"");
    }
    contentValue.append(getReferencedColumnFieldName());
  }
  if (isABlob) {
    contentValue.append(""String_Node_Str"");
  }
  if (!requiresTypeConverter) {
    contentValue.append(""String_Node_Str"");
  }
  return contentValue.getQuery();
}","public String getQuery(boolean useCastIfApplicable){
  AdapterQueryBuilder contentValue=new AdapterQueryBuilder();
  if (!requiresTypeConverter) {
    if (castedClass != null && useCastIfApplicable) {
      contentValue.appendCast(isABlob ? ""String_Node_Str"" : castedClass);
    }
 else {
      contentValue.append(""String_Node_Str"");
    }
  }
  contentValue.appendVariable(isModelContainerAdapter).append(""String_Node_Str"");
  if (isModelContainerAdapter) {
    contentValue.appendGetValue(containerKeyName);
  }
 else   if (fieldIsAModelContainer) {
    contentValue.append(columnName).append(""String_Node_Str"").appendGetValue(referencedColumnFieldName);
  }
 else {
    if (isForeignKeyField) {
      ColumnAccessModel columnAccessModel=new ColumnAccessModel(parentColumnDefinition.getManager(),parentColumnDefinition,isModelContainerAdapter);
      contentValue.append(columnAccessModel.getReferencedColumnFieldName()).append(""String_Node_Str"");
    }
    contentValue.append(getReferencedColumnFieldName());
  }
  if (isABlob && !isModelContainerAdapter) {
    contentValue.append(""String_Node_Str"");
  }
  if (!requiresTypeConverter) {
    contentValue.append(""String_Node_Str"");
  }
  return contentValue.getQuery();
}"
27006,"@Override public void write(JavaWriter javaWriter) throws IOException {
  AdapterQueryBuilder contentValue=new AdapterQueryBuilder();
  boolean nullCheck;
  if (!isContentValues) {
    String statement=StatementMap.getStatement(SQLiteType.get(accessModel.castedClass));
    if (accessModel.isEnum) {
      statement=StatementMap.getStatement(SQLiteType.TEXT);
    }
    if (statement == null) {
      throw new RuntimeException(String.format(""String_Node_Str"" + ""String_Node_Str"",accessModel.castedClass));
    }
    nullCheck=(statement.equals(""String_Node_Str"") || statement.equals(""String_Node_Str"") || accessModel.columnFieldBoxedType.equals(Boolean.class.getName())|| !accessModel.isPrimitive|| accessModel.isModelContainerAdapter);
  }
 else {
    nullCheck=accessModel.columnFieldBoxedType.equals(Boolean.class.getName()) || !accessModel.isPrimitive || accessModel.isModelContainerAdapter;
  }
  String accessStatement=accessModel.getQuery();
  boolean separateVariableForNullCheck=accessModel.requiresTypeConverter || accessModel.isModelContainerAdapter;
  if (nullCheck) {
    if (separateVariableForNullCheck) {
      AdapterQueryBuilder nullQueryBuilder=new AdapterQueryBuilder().append(""String_Node_Str"");
      if (accessModel.requiresTypeConverter && !accessModel.isEnum) {
        nullQueryBuilder.appendTypeConverter(null,databaseTypeName,false);
      }
      nullQueryBuilder.append(accessStatement);
      if (accessModel.requiresTypeConverter && !accessModel.isEnum) {
        nullQueryBuilder.append(""String_Node_Str"");
      }
      javaWriter.emitStatement(nullQueryBuilder.getQuery(),accessModel.columnFieldName);
    }
    javaWriter.beginControlFlow(""String_Node_Str"",separateVariableForNullCheck ? (""String_Node_Str"" + accessModel.columnFieldName) : accessStatement);
  }
  if (!isContentValues) {
    String bindTypeLookup=accessModel.castedClass;
    if (accessModel.isEnum) {
      bindTypeLookup=String.class.getName();
    }
    contentValue.appendBindSQLiteStatement(index,bindTypeLookup);
  }
 else {
    contentValue.appendContentValues();
    contentValue.appendPut(putValue);
  }
  if (separateVariableForNullCheck) {
    contentValue.appendCast(accessModel.castedClass).append((""String_Node_Str"" + accessModel.columnFieldName));
  }
 else {
    contentValue.append(accessStatement);
  }
  QueryBuilder query=contentValue.append(""String_Node_Str"");
  if (accessModel.isEnum) {
    contentValue.append(""String_Node_Str"");
  }
  query.append(separateVariableForNullCheck ? ""String_Node_Str"" : ""String_Node_Str"").getQuery();
  javaWriter.emitStatement(query.getQuery());
  if (nullCheck) {
    javaWriter.nextControlFlow(""String_Node_Str"");
    if (!isContentValues) {
      javaWriter.emitStatement(""String_Node_Str"",index);
    }
 else {
      javaWriter.emitStatement(""String_Node_Str"",putValue);
    }
    javaWriter.endControlFlow();
  }
}","@Override public void write(JavaWriter javaWriter) throws IOException {
  AdapterQueryBuilder contentValue=new AdapterQueryBuilder();
  boolean nullCheck;
  if (!isContentValues) {
    String statement=StatementMap.getStatement(SQLiteType.get(accessModel.castedClass));
    if (accessModel.isEnum) {
      statement=StatementMap.getStatement(SQLiteType.TEXT);
    }
    if (statement == null) {
      throw new RuntimeException(String.format(""String_Node_Str"" + ""String_Node_Str"",accessModel.castedClass));
    }
    nullCheck=(statement.equals(""String_Node_Str"") || statement.equals(""String_Node_Str"") || accessModel.columnFieldBoxedType.equals(Boolean.class.getName())|| !accessModel.isPrimitive|| accessModel.isModelContainerAdapter);
  }
 else {
    nullCheck=accessModel.columnFieldBoxedType.equals(Boolean.class.getName()) || !accessModel.isPrimitive || accessModel.isModelContainerAdapter;
  }
  String accessStatement=accessModel.getQuery();
  boolean separateVariableForNullCheck=accessModel.requiresTypeConverter || accessModel.isModelContainerAdapter;
  if (nullCheck) {
    if (separateVariableForNullCheck) {
      AdapterQueryBuilder nullQueryBuilder=new AdapterQueryBuilder().append(""String_Node_Str"");
      if (accessModel.requiresTypeConverter && !accessModel.isEnum) {
        nullQueryBuilder.appendTypeConverter(null,databaseTypeName,false);
      }
      nullQueryBuilder.append(accessStatement);
      if (accessModel.requiresTypeConverter && !accessModel.isEnum) {
        nullQueryBuilder.append(""String_Node_Str"");
      }
      javaWriter.emitStatement(nullQueryBuilder.getQuery(),accessModel.columnFieldName);
    }
    javaWriter.beginControlFlow(""String_Node_Str"",separateVariableForNullCheck ? (""String_Node_Str"" + accessModel.columnFieldName) : accessStatement);
  }
  if (!isContentValues) {
    String bindTypeLookup=accessModel.castedClass;
    if (accessModel.isEnum) {
      bindTypeLookup=String.class.getName();
    }
    contentValue.appendBindSQLiteStatement(index,bindTypeLookup);
  }
 else {
    contentValue.appendContentValues();
    contentValue.appendPut(putValue);
  }
  if (separateVariableForNullCheck) {
    contentValue.appendCast(accessModel.castedClass).append((""String_Node_Str"" + accessModel.columnFieldName));
  }
 else {
    contentValue.append(accessStatement);
  }
  QueryBuilder query=contentValue.append(""String_Node_Str"");
  if (accessModel.isEnum) {
    contentValue.append(""String_Node_Str"");
  }
 else   if (accessModel.isABlob && accessModel.isModelContainerAdapter) {
    contentValue.append(""String_Node_Str"");
  }
  query.append(separateVariableForNullCheck ? ""String_Node_Str"" : ""String_Node_Str"").getQuery();
  javaWriter.emitStatement(query.getQuery());
  if (nullCheck) {
    javaWriter.nextControlFlow(""String_Node_Str"");
    if (!isContentValues) {
      javaWriter.emitStatement(""String_Node_Str"",index);
    }
 else {
      javaWriter.emitStatement(""String_Node_Str"",putValue);
    }
    javaWriter.endControlFlow();
  }
}"
27007,"private void emitColumnAssignment(JavaWriter javaWriter,String valueStatement) throws IOException {
  boolean isContainerFieldDefinition=accessModel.isModelContainerAdapter;
  boolean fieldIsAModelContainer=accessModel.fieldIsAModelContainer;
  boolean isNull=valueStatement.equals(""String_Node_Str"");
  AdapterQueryBuilder queryBuilder=new AdapterQueryBuilder();
  if (isModelContainerAdapter) {
    if (accessModel.isForeignKeyField) {
      queryBuilder.append(modelContainerName);
    }
 else {
      queryBuilder.append(ModelUtils.getVariable(true));
    }
  }
 else {
    queryBuilder.appendVariable(isContainerFieldDefinition);
  }
  if (fieldIsAModelContainer && isModelContainerAdapter) {
    queryBuilder.appendPut(accessModel.getReferencedColumnFieldName());
  }
 else   if (fieldIsAModelContainer) {
    queryBuilder.append(""String_Node_Str"").append(accessModel.columnFieldName).appendPut(accessModel.getReferencedColumnFieldName());
  }
 else   if (isModelContainerAdapter && accessModel.isForeignKeyField) {
    queryBuilder.appendPut(accessModel.getReferencedColumnFieldName());
  }
  if (isContainerFieldDefinition) {
    queryBuilder.appendPut(accessModel.containerKeyName);
  }
 else   if (!fieldIsAModelContainer && !isModelContainerAdapter) {
    queryBuilder.append(""String_Node_Str"").append(accessModel.getSetterReferenceColumnFieldName());
    if (!accessModel.isPrivate) {
      queryBuilder.appendSpaceSeparated(""String_Node_Str"");
    }
  }
  if (accessModel.isEnum) {
    if (!isNull) {
      queryBuilder.append(accessModel.castedClass).append(""String_Node_Str"");
    }
  }
 else {
    if (accessModel.requiresTypeConverter && !isNull) {
      queryBuilder.appendTypeConverter(accessModel.columnFieldBoxedType,accessModel.columnFieldBoxedType,true);
    }
 else     if (accessModel.isABlob) {
      queryBuilder.append(String.format(""String_Node_Str"",Blob.class.getName()));
    }
  }
  queryBuilder.append(valueStatement);
  if (accessModel.requiresTypeConverter && !isNull && !accessModel.isEnum || (accessModel.isEnum && isContainerFieldDefinition && !isNull)) {
    queryBuilder.append(""String_Node_Str"");
  }
 else   if (isModelContainerAdapter || isContainerFieldDefinition || fieldIsAModelContainer|| accessModel.isABlob|| (accessModel.isEnum && !isNull)) {
    queryBuilder.append(""String_Node_Str"");
  }
  if (accessModel.isPrivate && !isContainerFieldDefinition) {
    queryBuilder.append(""String_Node_Str"");
  }
  if (accessModel.requiresTypeConverter && !accessModel.isEnum() && isModelContainerAdapter&& !isNull) {
    queryBuilder.append(""String_Node_Str"");
  }
  javaWriter.emitStatement(queryBuilder.toString());
}","private void emitColumnAssignment(JavaWriter javaWriter,String valueStatement) throws IOException {
  boolean isContainerFieldDefinition=accessModel.isModelContainerAdapter;
  boolean fieldIsAModelContainer=accessModel.fieldIsAModelContainer;
  boolean isNull=valueStatement.equals(""String_Node_Str"");
  AdapterQueryBuilder queryBuilder=new AdapterQueryBuilder();
  if (isModelContainerAdapter) {
    if (accessModel.isForeignKeyField) {
      queryBuilder.append(modelContainerName);
    }
 else {
      queryBuilder.append(ModelUtils.getVariable(true));
    }
  }
 else {
    queryBuilder.appendVariable(isContainerFieldDefinition);
  }
  if (fieldIsAModelContainer && isModelContainerAdapter) {
    queryBuilder.appendPut(accessModel.getReferencedColumnFieldName());
  }
 else   if (fieldIsAModelContainer) {
    queryBuilder.append(""String_Node_Str"").append(accessModel.columnFieldName).appendPut(accessModel.getReferencedColumnFieldName());
  }
 else   if (isModelContainerAdapter && accessModel.isForeignKeyField) {
    queryBuilder.appendPut(accessModel.getReferencedColumnFieldName());
  }
  if (isContainerFieldDefinition) {
    queryBuilder.appendPut(accessModel.containerKeyName);
  }
 else   if (!fieldIsAModelContainer && !isModelContainerAdapter) {
    queryBuilder.append(""String_Node_Str"").append(accessModel.getSetterReferenceColumnFieldName());
    if (!accessModel.isPrivate) {
      queryBuilder.appendSpaceSeparated(""String_Node_Str"");
    }
  }
  if (accessModel.isEnum) {
    if (!isNull) {
      queryBuilder.append(accessModel.castedClass).append(""String_Node_Str"");
    }
  }
 else {
    if (accessModel.requiresTypeConverter && !isNull) {
      queryBuilder.appendTypeConverter(accessModel.columnFieldBoxedType,accessModel.columnFieldBoxedType,true);
    }
 else     if (accessModel.isABlob) {
      queryBuilder.append(String.format(""String_Node_Str"",Blob.class.getName()));
    }
  }
  queryBuilder.append(valueStatement);
  if (accessModel.requiresTypeConverter && !isNull && !accessModel.isEnum || (accessModel.isEnum && isContainerFieldDefinition && !isNull)) {
    queryBuilder.append(""String_Node_Str"");
  }
 else   if (isModelContainerAdapter || isContainerFieldDefinition || fieldIsAModelContainer|| accessModel.isABlob|| (accessModel.isEnum && !isNull)) {
    queryBuilder.append(""String_Node_Str"");
  }
  if (accessModel.isPrivate && !isContainerFieldDefinition) {
    queryBuilder.append(""String_Node_Str"");
  }
  if ((accessModel.requiresTypeConverter) && !accessModel.isEnum() && isModelContainerAdapter&& !isNull || isModelContainerAdapter && accessModel.isABlob) {
    queryBuilder.append(""String_Node_Str"");
  }
  javaWriter.emitStatement(queryBuilder.toString());
}"
27008,"/** 
 * @param functionName  The name of the function to call as the {@link Condition#column(ColumnAlias)}
 * @param columnAliases The alias' of columns to use as parameters to the specified function.
 * @return Creates a new instance with function name that quotes the specified columns.EX: date(`myColumn`) -&gt; ColumnAlias.columnsWithFunction(""date"", ColumnAlias.column(""myColumn""))
 */
public static ColumnAlias columnsWithFunction(String functionName,ColumnAlias... columnAliases){
  return columnRaw(functionName + ""String_Node_Str"" + QueryBuilder.join(""String_Node_Str"",columnAliases)+ ""String_Node_Str"");
}","/** 
 * @param functionName  The name of the function to call as the {@link Condition#column(ColumnAlias)}
 * @param columnAliases The alias' of columns to use as parameters to the specified function.
 * @return Creates a new instance with function name that quotes the specified columns.EX: date(`myColumn`) -&gt; ColumnAlias.columnsWithFunction(""date"", ColumnAlias.column(""myColumn""))
 */
public static ColumnAlias columnsWithFunction(String functionName,ColumnAlias... columnAliases){
  QueryBuilder queryBuilder=new QueryBuilder<>(functionName).append(""String_Node_Str"");
  for (int i=0; i < columnAliases.length; i++) {
    if (i > 0) {
      queryBuilder.append(""String_Node_Str"");
    }
    queryBuilder.appendQuoted(columnAliases[i].getAliasName());
  }
  queryBuilder.append(""String_Node_Str"");
  return columnRaw(queryBuilder.getQuery());
}"
27009,"/** 
 * @param functionName  The name of the function to call as the {@link Condition#column(ColumnAlias)}
 * @param columnAliases The alias' of columns to use as parameters to the specified function.
 * @return Creates a new instance with function name that quotes the specified columns.EX: date(`myColumn`) -&gt; ColumnAlias.columnsWithFunction(""date"", ColumnAlias.column(""myColumn""))
 */
public static ColumnAlias columnsWithFunction(String functionName,ColumnAlias... columnAliases){
  QueryBuilder queryBuilder=new QueryBuilder<>(functionName).append(""String_Node_Str"");
  for (int i=0; i < columnAliases.length; i++) {
    if (i > 0) {
      queryBuilder.append(""String_Node_Str"");
    }
    queryBuilder.appendQuoted(columnAliases[i].getAliasName());
  }
  queryBuilder.append(""String_Node_Str"");
  return columnRaw(queryBuilder.getQuery());
}","/** 
 * @param functionName  The name of the function to call as the {@link Condition#column(ColumnAlias)}
 * @param columnAliases The alias' of columns to use as parameters to the specified function.
 * @return Creates a new instance with function name that quotes the specified columns.EX: date(`myColumn`) -&gt; ColumnAlias.columnsWithFunction(""date"", ColumnAlias.column(""myColumn""))
 */
public static ColumnAlias columnsWithFunction(String functionName,ColumnAlias... columnAliases){
  QueryBuilder queryBuilder=new QueryBuilder<>(functionName).append(""String_Node_Str"");
  for (int i=0; i < columnAliases.length; i++) {
    if (i > 0) {
      queryBuilder.append(""String_Node_Str"");
    }
    queryBuilder.append(columnAliases[i].getAliasName());
  }
  queryBuilder.append(""String_Node_Str"");
  return columnRaw(queryBuilder.getQuery());
}"
27010,"public void writeToModelDefinition(JavaWriter javaWriter) throws IOException {
  if (!isModel) {
    AdapterQueryBuilder adapterQueryBuilder=new AdapterQueryBuilder(""String_Node_Str"");
    adapterQueryBuilder.append(columnFieldName).appendSpaceSeparated(""String_Node_Str"").appendVariable(true).append(""String_Node_Str"").appendGetValue(containerKeyName);
    javaWriter.emitStatement(adapterQueryBuilder.getQuery());
    javaWriter.beginControlFlow(""String_Node_Str"",columnFieldName);
  }
  AdapterQueryBuilder queryBuilder=new AdapterQueryBuilder();
  queryBuilder.appendVariable(false).append(""String_Node_Str"").append(columnFieldName);
  queryBuilder.appendSpaceSeparated(""String_Node_Str"");
  String getType=columnFieldType;
  if (element.asType().getKind().isPrimitive()) {
    getType=manager.getTypeUtils().boxedClass((PrimitiveType)element.asType()).asType().toString();
  }
  queryBuilder.appendCast(fieldIsModelContainer ? modelContainerType : getType);
  if (isModel) {
    queryBuilder.appendVariable(true).append(""String_Node_Str"");
    queryBuilder.appendVariable(true).append(""String_Node_Str"").appendGetValue(containerKeyName);
    queryBuilder.append(""String_Node_Str"").append(ModelUtils.getFieldClass(columnFieldType)).append(""String_Node_Str"").append(""String_Node_Str"");
  }
 else {
    queryBuilder.append(String.format(""String_Node_Str"",columnFieldName));
  }
  javaWriter.emitStatement(queryBuilder.getQuery());
  if (!isModel) {
    javaWriter.endControlFlow();
  }
}","public void writeToModelDefinition(JavaWriter javaWriter,boolean isModelContainerAdapter) throws IOException {
  if (!isModel) {
    AdapterQueryBuilder adapterQueryBuilder=new AdapterQueryBuilder(""String_Node_Str"");
    adapterQueryBuilder.append(columnFieldName).appendSpaceSeparated(""String_Node_Str"").appendVariable(true).append(""String_Node_Str"").appendGetValue(containerKeyName);
    javaWriter.emitStatement(adapterQueryBuilder.getQuery());
    javaWriter.beginControlFlow(""String_Node_Str"",columnFieldName);
  }
  ColumnAccessModel columnAccessModel=new ColumnAccessModel(manager,this,isModelContainerAdapter);
  AdapterQueryBuilder queryBuilder=new AdapterQueryBuilder();
  queryBuilder.appendVariable(false).append(""String_Node_Str"").append(columnFieldName);
  queryBuilder.appendSpaceSeparated(""String_Node_Str"");
  String getType=columnFieldType;
  if (element.asType().getKind().isPrimitive()) {
    getType=manager.getTypeUtils().boxedClass((PrimitiveType)element.asType()).asType().toString();
  }
  queryBuilder.appendCast(fieldIsModelContainer ? modelContainerType : getType);
  if (isModel) {
    queryBuilder.appendVariable(true).append(""String_Node_Str"");
    queryBuilder.appendVariable(true).append(""String_Node_Str"").appendGetValue(containerKeyName);
    queryBuilder.append(""String_Node_Str"").append(ModelUtils.getFieldClass(columnFieldType)).append(""String_Node_Str"").append(""String_Node_Str"");
  }
 else {
    queryBuilder.append(String.format(""String_Node_Str"",columnFieldName));
  }
  javaWriter.emitStatement(queryBuilder.getQuery());
  if (!isModel) {
    javaWriter.endControlFlow();
  }
}"
