record_number,buggy_code,fixed_code
68001,"public static XMLDescriptor buildDescriptor(){
  XMLDescriptor descriptor=new XMLDescriptor();
  descriptor.setJavaClass(MWAbstractCompositeMapping.class);
  descriptor.descriptorIsAggregate();
  descriptor.getInheritancePolicy().setParentClass(MWMapping.class);
  XMLCompositeObjectMapping referenceDescriptorMapping=new XMLCompositeObjectMapping();
  referenceDescriptorMapping.setAttributeName(""String_Node_Str"");
  referenceDescriptorMapping.setGetMethodName(""String_Node_Str"");
  referenceDescriptorMapping.setSetMethodName(""String_Node_Str"");
  referenceDescriptorMapping.setXPath(""String_Node_Str"");
  referenceDescriptorMapping.setReferenceClass(MWDescriptorHandle.class);
  descriptor.addMapping(referenceDescriptorMapping);
  XMLCompositeObjectMapping xmlFieldMapping=new XMLCompositeObjectMapping();
  xmlFieldMapping.setReferenceClass(MWXmlField.class);
  xmlFieldMapping.setAttributeName(""String_Node_Str"");
  xmlFieldMapping.setGetMethodName(""String_Node_Str"");
  xmlFieldMapping.setSetMethodName(""String_Node_Str"");
  xmlFieldMapping.setXPath(""String_Node_Str"");
  descriptor.addMapping(xmlFieldMapping);
  XMLCompositeObjectMapping elementTypeHandleMapping=new XMLCompositeObjectMapping();
  elementTypeHandleMapping.setAttributeName(""String_Node_Str"");
  elementTypeHandleMapping.setGetMethodName(""String_Node_Str"");
  elementTypeHandleMapping.setSetMethodName(""String_Node_Str"");
  elementTypeHandleMapping.setReferenceClass(MWNamedSchemaComponentHandle.class);
  elementTypeHandleMapping.setXPath(""String_Node_Str"");
  descriptor.addMapping(elementTypeHandleMapping);
  return descriptor;
}","public static XMLDescriptor buildDescriptor(){
  XMLDescriptor descriptor=new XMLDescriptor();
  descriptor.setJavaClass(MWAbstractCompositeMapping.class);
  descriptor.descriptorIsAggregate();
  descriptor.getInheritancePolicy().setParentClass(MWMapping.class);
  descriptor.addDirectMapping(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"");
  XMLCompositeObjectMapping referenceDescriptorMapping=new XMLCompositeObjectMapping();
  referenceDescriptorMapping.setAttributeName(""String_Node_Str"");
  referenceDescriptorMapping.setGetMethodName(""String_Node_Str"");
  referenceDescriptorMapping.setSetMethodName(""String_Node_Str"");
  referenceDescriptorMapping.setXPath(""String_Node_Str"");
  referenceDescriptorMapping.setReferenceClass(MWDescriptorHandle.class);
  descriptor.addMapping(referenceDescriptorMapping);
  XMLCompositeObjectMapping xmlFieldMapping=new XMLCompositeObjectMapping();
  xmlFieldMapping.setReferenceClass(MWXmlField.class);
  xmlFieldMapping.setAttributeName(""String_Node_Str"");
  xmlFieldMapping.setGetMethodName(""String_Node_Str"");
  xmlFieldMapping.setSetMethodName(""String_Node_Str"");
  xmlFieldMapping.setXPath(""String_Node_Str"");
  descriptor.addMapping(xmlFieldMapping);
  XMLCompositeObjectMapping elementTypeHandleMapping=new XMLCompositeObjectMapping();
  elementTypeHandleMapping.setAttributeName(""String_Node_Str"");
  elementTypeHandleMapping.setGetMethodName(""String_Node_Str"");
  elementTypeHandleMapping.setSetMethodName(""String_Node_Str"");
  elementTypeHandleMapping.setReferenceClass(MWNamedSchemaComponentHandle.class);
  elementTypeHandleMapping.setXPath(""String_Node_Str"");
  descriptor.addMapping(elementTypeHandleMapping);
  XMLCompositeObjectMapping containerAccessorMapping=new XMLCompositeObjectMapping();
  containerAccessorMapping.setAttributeName(""String_Node_Str"");
  containerAccessorMapping.setGetMethodName(""String_Node_Str"");
  containerAccessorMapping.setSetMethodName(""String_Node_Str"");
  containerAccessorMapping.setReferenceClass(MWContainerAccessor.class);
  containerAccessorMapping.setXPath(""String_Node_Str"");
  descriptor.addMapping(containerAccessorMapping);
  return descriptor;
}"
68002,"protected void initialize(Node parent){
  super.initialize(parent);
  this.referenceDescriptorHandle=new MWDescriptorHandle(this,this.buildReferenceDescriptorScrubber());
  this.xmlField=new MWXmlField(this);
  this.elementTypeHandle=new MWNamedSchemaComponentHandle(this,this.buildElementTypeScrubber());
}","protected void initialize(Node parent){
  super.initialize(parent);
  this.referenceDescriptorHandle=new MWDescriptorHandle(this,this.buildReferenceDescriptorScrubber());
  this.xmlField=new MWXmlField(this);
  this.elementTypeHandle=new MWNamedSchemaComponentHandle(this,this.buildElementTypeScrubber());
  this.containerAccessor=new MWNullContainerAccessor(this);
  this.usesContainerAccessor=new Boolean(false);
}"
68003,"/** 
 * INTERNAL: Register a ReferenceResolver as an event listener on the session,  if one doesn't already exist.  Each source/target field will have a namespace resolver set as well. 
 * @see org.eclipse.persistence.internal.oxm.ReferenceResolver
 * @see org.eclipse.persistence.oxm.NamespaceResolver
 */
public void initialize(AbstractSession session) throws DescriptorException {
  if (getReferenceClass() == null) {
    setReferenceClass(session.getDatasourcePlatform().getConversionManager().convertClassNameToClass(getReferenceClassName()));
  }
  super.initialize(session);
  ReferenceResolver resolver=new ReferenceResolver();
  if (!(session.getEventManager().getListeners().contains(resolver))) {
    session.getEventManager().addListener(resolver);
  }
  XMLDescriptor descriptor=(XMLDescriptor)this.getDescriptor();
  XMLDescriptor targetDescriptor=(XMLDescriptor)getReferenceDescriptor();
  for (int index=0; index < sourceToTargetKeys.size(); index++) {
    XMLField sourceField=(XMLField)sourceToTargetKeys.get(index);
    sourceField=(XMLField)descriptor.buildField(sourceField);
    sourceToTargetKeys.set(index,sourceField);
    XMLField targetField=(XMLField)sourceToTargetKeyFieldAssociations.get(sourceField);
    targetField=(XMLField)targetDescriptor.buildField(targetField);
    sourceToTargetKeyFieldAssociations.put(sourceField,targetField);
  }
}","/** 
 * INTERNAL: Register a ReferenceResolver as an event listener on the session,  if one doesn't already exist.  Each source/target field will have a namespace resolver set as well. 
 * @see org.eclipse.persistence.internal.oxm.ReferenceResolver
 * @see org.eclipse.persistence.oxm.NamespaceResolver
 */
public void initialize(AbstractSession session) throws DescriptorException {
  if (getReferenceClass() == null) {
    setReferenceClass(session.getDatasourcePlatform().getConversionManager().convertClassNameToClass(getReferenceClassName()));
  }
  super.initialize(session);
  ReferenceListener listener=new ReferenceListener();
  if (!(session.getEventManager().getListeners().contains(listener))) {
    session.getEventManager().addListener(listener);
  }
  XMLDescriptor descriptor=(XMLDescriptor)this.getDescriptor();
  XMLDescriptor targetDescriptor=(XMLDescriptor)getReferenceDescriptor();
  for (int index=0; index < sourceToTargetKeys.size(); index++) {
    XMLField sourceField=(XMLField)sourceToTargetKeys.get(index);
    sourceField=(XMLField)descriptor.buildField(sourceField);
    sourceToTargetKeys.set(index,sourceField);
    XMLField targetField=(XMLField)sourceToTargetKeyFieldAssociations.get(sourceField);
    targetField=(XMLField)targetDescriptor.buildField(targetField);
    sourceToTargetKeyFieldAssociations.put(sourceField,targetField);
  }
}"
68004,"public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTestSuite(SingleAttributeEmptyKeyTestCases.class);
  suite.addTestSuite(SingleAttributeInvalidKeyTestCases.class);
  suite.addTestSuite(SingleAttributeNullKeyTestCases.class);
  suite.addTestSuite(SingleAttributeKeyTestCases.class);
  suite.addTestSuite(SingleElementEmptyKeyTestCases.class);
  suite.addTestSuite(SingleElementInvalidKeyTestCases.class);
  suite.addTestSuite(SingleElementNullKeyTestCases.class);
  suite.addTestSuite(SingleElementKeyTestCases.class);
  suite.addTestSuite(NonStringKeyTypeTestCases.class);
  suite.addTestSuite(MultipleSourceTestCases.class);
  suite.addTestSuite(NestedAttributeKeyTestCases.class);
  return suite;
}","public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTestSuite(SingleAttributeEmptyKeyTestCases.class);
  suite.addTestSuite(SingleAttributeInvalidKeyTestCases.class);
  suite.addTestSuite(SingleAttributeNullKeyTestCases.class);
  suite.addTestSuite(SingleAttributeKeyTestCases.class);
  suite.addTestSuite(SingleElementEmptyKeyTestCases.class);
  suite.addTestSuite(SingleElementInvalidKeyTestCases.class);
  suite.addTestSuite(SingleElementNullKeyTestCases.class);
  suite.addTestSuite(SingleElementKeyTestCases.class);
  suite.addTestSuite(NonStringKeyTypeTestCases.class);
  suite.addTestSuite(MultipleSourceTestCases.class);
  suite.addTestSuite(NestedAttributeKeyTestCases.class);
  suite.addTestSuite(MultithreadedTestCases.class);
  return suite;
}"
68005,"/** 
 * INTERNAL: Merge changes from the source to the target object. This merge is only called when a changeSet for the target does not exist or the target is uninitialized
 */
public void mergeIntoObject(Object target,boolean isTargetUnInitialized,Object source,MergeManager mergeManager){
  if (isTargetUnInitialized) {
    if (mergeManager.shouldMergeWorkingCopyIntoOriginal() && (!isAttributeValueInstantiated(source))) {
      setAttributeValueInObject(target,getIndirectionPolicy().getOriginalIndirectionObject(getAttributeValueFromObject(source),mergeManager.getSession()));
      return;
    }
  }
  if (!shouldMergeCascadeReference(mergeManager)) {
    return;
  }
  if (mergeManager.shouldRefreshRemoteObject() && usesIndirection()) {
    mergeRemoteValueHolder(target,source,mergeManager);
    return;
  }
  if (mergeManager.shouldMergeOriginalIntoWorkingCopy()) {
    if (!isAttributeValueInstantiated(target)) {
      Object attributeValue=getAttributeValueFromObject(source);
      Object clonedAttributeValue=getIndirectionPolicy().cloneAttribute(attributeValue,source,target,(UnitOfWorkImpl)mergeManager.getSession(),false);
      setAttributeValueInObject(target,clonedAttributeValue);
      return;
    }
  }
 else   if (!isAttributeValueInstantiatedOrChanged(source)) {
    return;
  }
  Object valueOfSource=getRealCollectionAttributeValueFromObject(source,mergeManager.getSession());
  AbstractSession mergeSession=mergeManager.getSession();
  Object valueOfTarget=getRealCollectionAttributeValueFromObject(target,mergeSession);
  ContainerPolicy containerPolicy=getContainerPolicy();
  containerPolicy.sizeFor(valueOfTarget);
  boolean fireChangeEvents=false;
  if (!mergeManager.shouldMergeOriginalIntoWorkingCopy()) {
    Object newContainer=containerPolicy.containerInstance(containerPolicy.sizeFor(valueOfSource));
    if ((this.descriptor.getObjectChangePolicy().isObjectChangeTrackingPolicy()) && (target instanceof ChangeTracker) && (((ChangeTracker)target)._persistence_getPropertyChangeListener() != null)) {
      fireChangeEvents=true;
      Object iterator=containerPolicy.iteratorFor(valueOfTarget);
      PropertyChangeListener listener=((ChangeTracker)target)._persistence_getPropertyChangeListener();
      while (containerPolicy.hasNext(iterator)) {
        ((ObjectChangeListener)listener).internalPropertyChange(new CollectionChangeEvent(target,getAttributeName(),valueOfTarget,containerPolicy.next(iterator,mergeSession),CollectionChangeEvent.REMOVE));
      }
      if (newContainer instanceof ChangeTracker) {
        ((CollectionChangeTracker)newContainer).setTrackedAttributeName(getAttributeName());
        ((CollectionChangeTracker)newContainer)._persistence_setPropertyChangeListener(listener);
      }
      if (valueOfTarget instanceof ChangeTracker) {
        ((ChangeTracker)valueOfTarget)._persistence_setPropertyChangeListener(null);
      }
    }
    valueOfTarget=newContainer;
  }
 else {
    setRealAttributeValueInObject(target,containerPolicy.containerInstance(containerPolicy.sizeFor(valueOfSource)));
    containerPolicy.clear(valueOfTarget);
  }
synchronized (valueOfSource) {
    Object sourceIterator=containerPolicy.iteratorFor(valueOfSource);
    while (containerPolicy.hasNext(sourceIterator)) {
      Object object=containerPolicy.next(sourceIterator,mergeManager.getSession());
      if (object == null) {
        continue;
      }
      if (shouldMergeCascadeParts(mergeManager)) {
        if ((mergeManager.getSession().isUnitOfWork()) && (((UnitOfWorkImpl)mergeManager.getSession()).getUnitOfWorkChangeSet() != null)) {
          mergeManager.mergeChanges(mergeManager.getObjectToMerge(object),(ObjectChangeSet)((UnitOfWorkImpl)mergeManager.getSession()).getUnitOfWorkChangeSet().getObjectChangeSetForClone(object));
        }
 else {
          mergeManager.mergeChanges(mergeManager.getObjectToMerge(object),null);
        }
      }
      object=this.referenceDescriptor.getObjectBuilder().wrapObject(mergeManager.getTargetVersionOfSourceObject(object),mergeManager.getSession());
synchronized (valueOfTarget) {
        if (fireChangeEvents) {
          ((ObjectChangeListener)((ChangeTracker)target)._persistence_getPropertyChangeListener()).internalPropertyChange(new CollectionChangeEvent(target,getAttributeName(),valueOfTarget,object,CollectionChangeEvent.ADD));
        }
        containerPolicy.addInto(object,valueOfTarget,mergeManager.getSession());
      }
    }
    if (fireChangeEvents && (this.descriptor.getObjectChangePolicy().isAttributeChangeTrackingPolicy())) {
      ObjectChangeSet changeSet=((AttributeChangeListener)((ChangeTracker)target)._persistence_getPropertyChangeListener()).getObjectChangeSet();
      if (changeSet != null) {
        CollectionChangeRecord changeRecord=(CollectionChangeRecord)changeSet.getChangesForAttributeNamed(getAttributeName());
        if (changeRecord != null) {
          if (!changeRecord.isDeferred()) {
            if (!changeRecord.hasChanges()) {
              changeSet.removeChange(getAttributeName());
            }
          }
 else {
            changeRecord.setLatestCollection(valueOfTarget);
          }
        }
      }
    }
  }
  setRealAttributeValueInObject(target,valueOfTarget);
}","/** 
 * INTERNAL: Merge changes from the source to the target object. This merge is only called when a changeSet for the target does not exist or the target is uninitialized
 */
public void mergeIntoObject(Object target,boolean isTargetUnInitialized,Object source,MergeManager mergeManager){
  if (isTargetUnInitialized) {
    if (mergeManager.shouldMergeWorkingCopyIntoOriginal() && (!isAttributeValueInstantiated(source))) {
      setAttributeValueInObject(target,getIndirectionPolicy().getOriginalIndirectionObject(getAttributeValueFromObject(source),mergeManager.getSession()));
      return;
    }
  }
  if (!shouldMergeCascadeReference(mergeManager)) {
    return;
  }
  if (mergeManager.shouldRefreshRemoteObject() && usesIndirection()) {
    mergeRemoteValueHolder(target,source,mergeManager);
    return;
  }
  if (mergeManager.shouldMergeOriginalIntoWorkingCopy()) {
    if (!isAttributeValueInstantiated(target)) {
      Object attributeValue=getAttributeValueFromObject(source);
      Object clonedAttributeValue=getIndirectionPolicy().cloneAttribute(attributeValue,source,target,(UnitOfWorkImpl)mergeManager.getSession(),false);
      setAttributeValueInObject(target,clonedAttributeValue);
      return;
    }
  }
 else   if (!isAttributeValueInstantiatedOrChanged(source)) {
    return;
  }
  Object valueOfSource=getRealCollectionAttributeValueFromObject(source,mergeManager.getSession());
  AbstractSession mergeSession=mergeManager.getSession();
  Object valueOfTarget=getRealCollectionAttributeValueFromObject(target,mergeSession);
  ContainerPolicy containerPolicy=getContainerPolicy();
  containerPolicy.sizeFor(valueOfTarget);
  boolean fireChangeEvents=false;
  if (!mergeManager.shouldMergeOriginalIntoWorkingCopy()) {
    Object newContainer=containerPolicy.containerInstance(containerPolicy.sizeFor(valueOfSource));
    if ((this.descriptor.getObjectChangePolicy().isObjectChangeTrackingPolicy()) && (target instanceof ChangeTracker) && (((ChangeTracker)target)._persistence_getPropertyChangeListener() != null)) {
      fireChangeEvents=valueOfSource != valueOfTarget;
      Object iterator=containerPolicy.iteratorFor(valueOfTarget);
      PropertyChangeListener listener=((ChangeTracker)target)._persistence_getPropertyChangeListener();
      if (fireChangeEvents) {
        while (containerPolicy.hasNext(iterator)) {
          ((ObjectChangeListener)listener).internalPropertyChange(new CollectionChangeEvent(target,getAttributeName(),valueOfTarget,containerPolicy.next(iterator,mergeSession),CollectionChangeEvent.REMOVE));
        }
      }
      if (newContainer instanceof ChangeTracker) {
        ((CollectionChangeTracker)newContainer).setTrackedAttributeName(getAttributeName());
        ((CollectionChangeTracker)newContainer)._persistence_setPropertyChangeListener(listener);
      }
      if (valueOfTarget instanceof ChangeTracker) {
        ((ChangeTracker)valueOfTarget)._persistence_setPropertyChangeListener(null);
      }
    }
    valueOfTarget=newContainer;
  }
 else {
    setRealAttributeValueInObject(target,containerPolicy.containerInstance(containerPolicy.sizeFor(valueOfSource)));
    containerPolicy.clear(valueOfTarget);
  }
synchronized (valueOfSource) {
    Object sourceIterator=containerPolicy.iteratorFor(valueOfSource);
    while (containerPolicy.hasNext(sourceIterator)) {
      Object object=containerPolicy.next(sourceIterator,mergeManager.getSession());
      if (object == null) {
        continue;
      }
      if (shouldMergeCascadeParts(mergeManager)) {
        if ((mergeManager.getSession().isUnitOfWork()) && (((UnitOfWorkImpl)mergeManager.getSession()).getUnitOfWorkChangeSet() != null)) {
          mergeManager.mergeChanges(mergeManager.getObjectToMerge(object),(ObjectChangeSet)((UnitOfWorkImpl)mergeManager.getSession()).getUnitOfWorkChangeSet().getObjectChangeSetForClone(object));
        }
 else {
          mergeManager.mergeChanges(mergeManager.getObjectToMerge(object),null);
        }
      }
      object=this.referenceDescriptor.getObjectBuilder().wrapObject(mergeManager.getTargetVersionOfSourceObject(object),mergeManager.getSession());
synchronized (valueOfTarget) {
        if (fireChangeEvents) {
          ((ObjectChangeListener)((ChangeTracker)target)._persistence_getPropertyChangeListener()).internalPropertyChange(new CollectionChangeEvent(target,getAttributeName(),valueOfTarget,object,CollectionChangeEvent.ADD));
        }
        containerPolicy.addInto(object,valueOfTarget,mergeManager.getSession());
      }
    }
    if (fireChangeEvents && (this.descriptor.getObjectChangePolicy().isAttributeChangeTrackingPolicy())) {
      ObjectChangeSet changeSet=((AttributeChangeListener)((ChangeTracker)target)._persistence_getPropertyChangeListener()).getObjectChangeSet();
      if (changeSet != null) {
        CollectionChangeRecord changeRecord=(CollectionChangeRecord)changeSet.getChangesForAttributeNamed(getAttributeName());
        if (changeRecord != null) {
          if (!changeRecord.isDeferred()) {
            if (!changeRecord.hasChanges()) {
              changeSet.removeChange(getAttributeName());
            }
          }
 else {
            changeRecord.setLatestCollection(valueOfTarget);
          }
        }
      }
    }
  }
  setRealAttributeValueInObject(target,valueOfTarget);
}"
68006,"public void addNewItem(ObjectListSelectionModel listSelectionModel){
  if (getCollectionMapping().getReferenceDescriptor() != null) {
    Collection queryKeys=getCollectionMapping().getReferenceDescriptor().getAllQueryKeysIncludingInherited();
    if (queryKeys.size() == 0) {
      getCollectionMapping().addOrdering(null);
    }
 else {
      getCollectionMapping().addOrdering((MWQueryKey)queryKeys.iterator().next());
    }
  }
}","public void addNewItem(ObjectListSelectionModel listSelectionModel){
  if (getCollectionMapping().getReferenceDescriptor() != null) {
    Collection queryKeys=getCollectionMapping().getReferenceDescriptor().getAllQueryKeysIncludingInherited();
    if (queryKeys.size() == 0) {
      getCollectionMapping().addOrdering(null);
    }
 else {
      getCollectionMapping().addOrdering((MWQueryKey)queryKeys.iterator().next());
    }
  }
 else {
    getCollectionMapping().addOrdering(null);
  }
}"
68007,"private UpDownAdapter buildTablePanelAdapter(){
  return new UpDownAdapter(){
    public void removeSelectedItems(    ObjectListSelectionModel listSelectionModel){
      Object[] selectedValues=listSelectionModel.getSelectedValues();
      for (int i=0; i < selectedValues.length; i++) {
        getCollectionMapping().removeOrdering((MWCollectionOrdering)selectedValues[i]);
      }
    }
    public void addNewItem(    ObjectListSelectionModel listSelectionModel){
      if (getCollectionMapping().getReferenceDescriptor() != null) {
        Collection queryKeys=getCollectionMapping().getReferenceDescriptor().getAllQueryKeysIncludingInherited();
        if (queryKeys.size() == 0) {
          getCollectionMapping().addOrdering(null);
        }
 else {
          getCollectionMapping().addOrdering((MWQueryKey)queryKeys.iterator().next());
        }
      }
    }
    public void moveItemsDown(    Object[] items){
      for (int i=0; i < items.length; i++) {
        getCollectionMapping().moveOrderingDown((MWCollectionOrdering)items[i]);
      }
    }
    public void moveItemsUp(    Object[] items){
      for (int i=0; i < items.length; i++) {
        getCollectionMapping().moveOrderingUp((MWCollectionOrdering)items[i]);
      }
    }
  }
;
}","private UpDownAdapter buildTablePanelAdapter(){
  return new UpDownAdapter(){
    public void removeSelectedItems(    ObjectListSelectionModel listSelectionModel){
      Object[] selectedValues=listSelectionModel.getSelectedValues();
      for (int i=0; i < selectedValues.length; i++) {
        getCollectionMapping().removeOrdering((MWCollectionOrdering)selectedValues[i]);
      }
    }
    public void addNewItem(    ObjectListSelectionModel listSelectionModel){
      if (getCollectionMapping().getReferenceDescriptor() != null) {
        Collection queryKeys=getCollectionMapping().getReferenceDescriptor().getAllQueryKeysIncludingInherited();
        if (queryKeys.size() == 0) {
          getCollectionMapping().addOrdering(null);
        }
 else {
          getCollectionMapping().addOrdering((MWQueryKey)queryKeys.iterator().next());
        }
      }
 else {
        getCollectionMapping().addOrdering(null);
      }
    }
    public void moveItemsDown(    Object[] items){
      for (int i=0; i < items.length; i++) {
        getCollectionMapping().moveOrderingDown((MWCollectionOrdering)items[i]);
      }
    }
    public void moveItemsUp(    Object[] items){
      for (int i=0; i < items.length; i++) {
        getCollectionMapping().moveOrderingUp((MWCollectionOrdering)items[i]);
      }
    }
  }
;
}"
68008,"/** 
 * Inherited suite mthod for generating all test cases.
 * @return
 */
public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTest(new TestSuite(SDODataObjectSetGetWithPropertyTest.class));
  suite.addTest(new TestSuite(SDODataObjectSetGetWithIndexTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthDayTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthDayWithCalnTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthWithCalnTest.class));
  suite.addTest(new TestSuite(DataHelperToYearTest.class));
  suite.addTest(new TestSuite(DataHelperToYearWithCalnTest.class));
  suite.addTest(new TestSuite(SDODataObjectUnsetIsSetTest.class));
  suite.addTest(new TestSuite(SDODataObjectContainerContainmentPropertyTest.class));
  suite.addTest(new TestSuite(SDODataObjectListWrapperTest.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA81TestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA90ConversionTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA102NillableDirectTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA102NillableCompositeObjectTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectOpenContentBug6011530TestCases.class));
  suite.addTest(new TestSuite(SetAndGetWithManyPropertyTestCases.class));
  suite.addTest(new TestSuite(SetAndGetWithManyPropertyViaPathTestCases.class));
  return suite;
}","/** 
 * Inherited suite mthod for generating all test cases.
 * @return
 */
public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTest(new TestSuite(SDODataObjectCloneTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectSetGetWithPropertyTest.class));
  suite.addTest(new TestSuite(SDODataObjectSetGetWithIndexTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthDayTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthDayWithCalnTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthTest.class));
  suite.addTest(new TestSuite(DataHelperToYearMonthWithCalnTest.class));
  suite.addTest(new TestSuite(DataHelperToYearTest.class));
  suite.addTest(new TestSuite(DataHelperToYearWithCalnTest.class));
  suite.addTest(new TestSuite(SDODataObjectUnsetIsSetTest.class));
  suite.addTest(new TestSuite(SDODataObjectContainerContainmentPropertyTest.class));
  suite.addTest(new TestSuite(SDODataObjectListWrapperTest.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA81TestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA90ConversionTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA102NillableDirectTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectJIRA102NillableCompositeObjectTestCases.class));
  suite.addTest(new TestSuite(SDODataObjectOpenContentBug6011530TestCases.class));
  suite.addTest(new TestSuite(SetAndGetWithManyPropertyTestCases.class));
  suite.addTest(new TestSuite(SetAndGetWithManyPropertyViaPathTestCases.class));
  return suite;
}"
68009,"/** 
 * INTERNAL: Return a valid Java class name or method name for a given string
 * @param s
 * @param isClass (flag whether called from a method context)
 * @param flag
 * @return
 */
public static String className(String s,boolean flag,boolean isClass,boolean logOn){
  preProcessJavaReservedNames(s);
  preProcessSDOReservedNames(s);
  String[] as=getWordList(s);
  StringBuffer stringbuffer=new StringBuffer();
  StringBuffer stringbuffer1=new StringBuffer();
  if (as.length == 0) {
    return stringbuffer.toString();
  }
  for (int i=0; i < as.length; i++) {
    char[] ac=as[i].toCharArray();
    if (Character.isLowerCase(ac[0])) {
      ac[0]=Character.toUpperCase(ac[0]);
    }
    for (int j=0; j < ac.length; j++) {
      if ((ac[j] >= ' ') && (ac[j] < '\177')) {
        if ((ac[j] != '_') || !asWordSeparator) {
          stringbuffer.append(ac[j]);
        }
        continue;
      }
      if (flag) {
        stringbuffer.append(escapeUnicode(stringbuffer1,ac[j]));
      }
 else {
        stringbuffer.append(ac[j]);
      }
    }
  }
  String normalizedName=stringbuffer.toString();
  if (!s.equals(normalizedName) && logOn) {
    int logLevel;
    if (!s.equalsIgnoreCase(normalizedName)) {
      logLevel=AbstractSessionLog.WARNING;
    }
 else {
      logLevel=AbstractSessionLog.FINER;
    }
    if (isClass) {
      AbstractSessionLog.getLog().log(logLevel,""String_Node_Str"",new Object[]{""String_Node_Str"",s,normalizedName});
    }
 else {
      AbstractSessionLog.getLog().log(logLevel,""String_Node_Str"",new Object[]{""String_Node_Str"",s,normalizedName});
    }
  }
  return normalizedName;
}","/** 
 * INTERNAL: Return a valid Java class name or method name for a given string
 * @param s
 * @param isClass (flag whether called from a method context)
 * @param flag
 * @return
 */
public static String className(String s,boolean flag,boolean isClass,boolean logOn){
  preProcessJavaReservedNames(s);
  preProcessSDOReservedNames(s);
  String[] as=getWordList(s);
  StringBuffer stringbuffer=new StringBuffer();
  StringBuffer stringbuffer1=new StringBuffer();
  if (as.length == 0) {
    return stringbuffer.toString();
  }
  for (int i=0; i < as.length; i++) {
    char[] ac=as[i].toCharArray();
    if (Character.isLowerCase(ac[0])) {
      ac[0]=Character.toUpperCase(ac[0]);
    }
    for (int j=0; j < ac.length; j++) {
      if ((ac[j] >= ' ') && (ac[j] < '\177')) {
        if ((ac[j] != '_') || !asWordSeparator) {
          stringbuffer.append(ac[j]);
        }
        continue;
      }
      if (flag) {
        stringbuffer.append(escapeUnicode(stringbuffer1,ac[j]));
      }
 else {
        stringbuffer.append(ac[j]);
      }
    }
  }
  String normalizedName=stringbuffer.toString();
  if (!s.equals(normalizedName) && logOn) {
    int logLevel;
    if (!s.equalsIgnoreCase(normalizedName)) {
      logLevel=AbstractSessionLog.INFO;
    }
 else {
      logLevel=AbstractSessionLog.FINER;
    }
    if (isClass) {
      AbstractSessionLog.getLog().log(logLevel,""String_Node_Str"",new Object[]{""String_Node_Str"",s,normalizedName});
    }
 else {
      AbstractSessionLog.getLog().log(logLevel,""String_Node_Str"",new Object[]{""String_Node_Str"",s,normalizedName});
    }
  }
  return normalizedName;
}"
68010,"public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTestSuite(ObjectTypeConverterTestCases.class);
  suite.addTestSuite(TypeSafeEnumConverterTestCases.class);
  return suite;
}","public static Test suite(){
  TestSuite suite=new TestSuite(""String_Node_Str"");
  suite.addTestSuite(ObjectTypeConverterTestCases.class);
  suite.addTestSuite(TypeSafeEnumConverterTestCases.class);
  suite.addTestSuite(JAXBEnumTypeConverterTestCases.class);
  return suite;
}"
