record_number,buggy_code,fixed_code
5001,"/** 
 * Prepares the Spark 2 framework on the location.
 * @param sparkConf the spark configuration
 * @param locationFactory the {@link LocationFactory} for saving the spark framework jar
 * @param tempDir directory for temporary file creation
 * @return A {@link SparkFramework} containing information about the spark framework in localization context.
 * @throws IOException If failed to prepare the framework.
 */
private static SparkFramework prepareSpark2Framework(Properties sparkConf,LocationFactory locationFactory,File tempDir) throws IOException {
  String sparkYarnArchive=sparkConf.getProperty(SPARK_YARN_ARCHIVE);
  if (sparkYarnArchive != null) {
    Location frameworkLocation=locationFactory.create(URI.create(sparkYarnArchive));
    if (frameworkLocation.exists()) {
      return new SparkFramework(new LocalizeResource(resolveURI(frameworkLocation),true),SPARK_YARN_ARCHIVE);
    }
    LOG.warn(""String_Node_Str"",frameworkLocation,SPARK_YARN_ARCHIVE);
  }
  String sparkVersion=System.getenv(SPARK_VERSION);
  sparkVersion=sparkVersion == null ? SparkCompat.SPARK2_2_11.getCompat() : sparkVersion;
  String archiveName=""String_Node_Str"" + sparkVersion + ""String_Node_Str"";
  Location frameworkDir=locationFactory.create(""String_Node_Str"");
  Location frameworkLocation=frameworkDir.append(archiveName);
  if (!frameworkLocation.exists()) {
    File archive=new File(tempDir,archiveName);
    try {
      try (ZipOutputStream zipOutput=new ZipOutputStream(new BufferedOutputStream(new FileOutputStream(archive)))){
        zipOutput.setLevel(Deflater.NO_COMPRESSION);
        for (        File file : getLocalSparkLibrary(SparkCompat.SPARK2_2_11)) {
          zipOutput.putNextEntry(new ZipEntry(file.getName()));
          Files.copy(file.toPath(),zipOutput);
          zipOutput.closeEntry();
        }
      }
       frameworkDir.mkdirs(""String_Node_Str"");
      try (OutputStream os=frameworkLocation.getOutputStream(""String_Node_Str"")){
        Files.copy(archive.toPath(),os);
      }
     }
  finally {
      archive.delete();
    }
  }
  return new SparkFramework(new LocalizeResource(resolveURI(frameworkLocation),true),SPARK_YARN_ARCHIVE);
}","/** 
 * Prepares the Spark 2 framework on the location.
 * @param sparkConf the spark configuration
 * @param locationFactory the {@link LocationFactory} for saving the spark framework jar
 * @param tempDir directory for temporary file creation
 * @return A {@link SparkFramework} containing information about the spark framework in localization context.
 * @throws IOException If failed to prepare the framework.
 */
private static SparkFramework prepareSpark2Framework(Properties sparkConf,LocationFactory locationFactory,File tempDir) throws IOException {
  String sparkYarnArchive=sparkConf.getProperty(SPARK_YARN_ARCHIVE);
  if (sparkYarnArchive != null) {
    URI sparkYarnArchiveURI=URI.create(sparkYarnArchive);
    if (locationFactory.getHomeLocation().toURI().getScheme().equals(sparkYarnArchiveURI.getScheme())) {
      Location frameworkLocation=locationFactory.create(URI.create(sparkYarnArchive));
      if (frameworkLocation.exists()) {
        return new SparkFramework(new LocalizeResource(resolveURI(frameworkLocation),true),SPARK_YARN_ARCHIVE);
      }
      LOG.warn(""String_Node_Str"",frameworkLocation,SPARK_YARN_ARCHIVE);
    }
  }
  String sparkVersion=System.getenv(SPARK_VERSION);
  sparkVersion=sparkVersion == null ? SparkCompat.SPARK2_2_11.getCompat() : sparkVersion;
  String archiveName=""String_Node_Str"" + sparkVersion + ""String_Node_Str"";
  Location frameworkDir=locationFactory.create(""String_Node_Str"");
  Location frameworkLocation=frameworkDir.append(archiveName);
  if (!frameworkLocation.exists()) {
    File archive=new File(tempDir,archiveName);
    try {
      try (ZipOutputStream zipOutput=new ZipOutputStream(new BufferedOutputStream(new FileOutputStream(archive)))){
        zipOutput.setLevel(Deflater.NO_COMPRESSION);
        for (        File file : getLocalSparkLibrary(SparkCompat.SPARK2_2_11)) {
          zipOutput.putNextEntry(new ZipEntry(file.getName()));
          Files.copy(file.toPath(),zipOutput);
          zipOutput.closeEntry();
        }
      }
       frameworkDir.mkdirs(""String_Node_Str"");
      try (OutputStream os=frameworkLocation.getOutputStream(""String_Node_Str"")){
        Files.copy(archive.toPath(),os);
      }
     }
  finally {
      archive.delete();
    }
  }
  return new SparkFramework(new LocalizeResource(resolveURI(frameworkLocation),true),SPARK_YARN_ARCHIVE);
}"
5002,"/** 
 * Returns an array of URLs to be used for creation of classloader for Spark, based on the urls used by the given   {@link ClassLoader}.
 */
private URL[] getSparkClassloaderURLs(ClassLoader classLoader) throws IOException {
  List<URL> urls=ClassLoaders.getClassLoaderURLs(classLoader,new LinkedList<URL>());
  if (classLoader.getResource(""String_Node_Str"") == null) {
    Iterator<URL> itor=urls.iterator();
    while (itor.hasNext()) {
      URL url=itor.next();
      if (url.getPath().contains(""String_Node_Str"")) {
        itor.remove();
      }
    }
    for (    File file : SparkPackageUtils.getLocalSparkLibrary(providerSparkCompat)) {
      urls.add(file.toURI().toURL());
    }
  }
  return urls.toArray(new URL[urls.size()]);
}","/** 
 * Returns an array of URLs to be used for creation of classloader for Spark, based on the urls used by the given   {@link ClassLoader}.
 */
private URL[] getSparkClassloaderURLs(ClassLoader classLoader) throws IOException {
  List<URL> urls=ClassLoaders.getClassLoaderURLs(classLoader,new LinkedList<URL>());
  if (classLoader.getResource(""String_Node_Str"") == null) {
    Iterator<URL> itor=urls.iterator();
    while (itor.hasNext()) {
      URL url=itor.next();
      String filename=Paths.get(url.getPath()).getFileName().toString();
      if (filename.startsWith(""String_Node_Str"") || filename.startsWith(""String_Node_Str"")) {
        itor.remove();
      }
    }
    for (    File file : SparkPackageUtils.getLocalSparkLibrary(providerSparkCompat)) {
      urls.add(file.toURI().toURL());
    }
  }
  return urls.toArray(new URL[urls.size()]);
}"
5003,"@Override public boolean acceptPackage(String packageName){
  return !packageName.startsWith(""String_Node_Str"");
}","@Override public boolean acceptPackage(String packageName){
  return !packageName.startsWith(""String_Node_Str"") && !packageName.startsWith(""String_Node_Str"") && !packageName.startsWith(""String_Node_Str"");
}"
5004,"@Override public boolean acceptResource(String resource){
  return !resource.startsWith(""String_Node_Str"") && !""String_Node_Str"".equals(resource);
}","@Override public boolean acceptResource(String resource){
  return !resource.startsWith(""String_Node_Str"") && !resource.startsWith(""String_Node_Str"") && !resource.startsWith(""String_Node_Str"")&& !""String_Node_Str"".equals(resource);
}"
5005,"ScalaFilterClassLoader(ClassLoader parent){
  super(new FilterClassLoader(parent,new FilterClassLoader.Filter(){
    @Override public boolean acceptResource(    String resource){
      return !resource.startsWith(""String_Node_Str"") && !""String_Node_Str"".equals(resource);
    }
    @Override public boolean acceptPackage(    String packageName){
      return !packageName.startsWith(""String_Node_Str"");
    }
  }
));
}","ScalaFilterClassLoader(ClassLoader parent){
  super(new FilterClassLoader(parent,new FilterClassLoader.Filter(){
    @Override public boolean acceptResource(    String resource){
      return !resource.startsWith(""String_Node_Str"") && !resource.startsWith(""String_Node_Str"") && !resource.startsWith(""String_Node_Str"")&& !""String_Node_Str"".equals(resource);
    }
    @Override public boolean acceptPackage(    String packageName){
      return !packageName.startsWith(""String_Node_Str"") && !packageName.startsWith(""String_Node_Str"") && !packageName.startsWith(""String_Node_Str"");
    }
  }
));
}"
5006,"@Override protected void setupLaunchConfig(LaunchConfig launchConfig,Program program,ProgramOptions options,CConfiguration cConf,Configuration hConf,File tempDir) throws IOException {
  hConf.setBoolean(SparkRuntimeContextConfig.HCONF_ATTR_CLUSTER_MODE,true);
  if (SecurityUtil.isKerberosEnabled(cConf)) {
    hConf.setLong(SparkRuntimeContextConfig.HCONF_ATTR_CREDENTIALS_UPDATE_INTERVAL_MS,(long)((secureStoreRenewer.getUpdateInterval() + 5000) / 0.8));
  }
  ApplicationSpecification appSpec=program.getApplicationSpecification();
  SparkSpecification spec=appSpec.getSpark().get(program.getName());
  Map<String,String> clientArgs=RuntimeArguments.extractScope(""String_Node_Str"",""String_Node_Str"",options.getUserArguments().asMap());
  Resources resources=SystemArguments.getResources(clientArgs,spec.getClientResources());
  launchConfig.addRunnable(spec.getName(),new SparkTwillRunnable(spec.getName()),resources,1);
  Map<String,LocalizeResource> localizeResources=new HashMap<>();
  Map<String,String> extraEnv=new HashMap<>(SparkPackageUtils.getSparkClientEnv());
  SparkPackageUtils.prepareSparkResources(sparkCompat,locationFactory,tempDir,localizeResources,extraEnv);
  extraEnv.put(Constants.SPARK_COMPAT_ENV,sparkCompat.getCompat());
  launchConfig.addExtraResources(localizeResources).addExtraDependencies(SparkProgramRuntimeProvider.class).addExtraEnv(extraEnv).setClassAcceptor(createBundlerClassAcceptor());
}","@Override protected void setupLaunchConfig(LaunchConfig launchConfig,Program program,ProgramOptions options,CConfiguration cConf,Configuration hConf,File tempDir) throws IOException {
  hConf.setBoolean(SparkRuntimeContextConfig.HCONF_ATTR_CLUSTER_MODE,true);
  hConf.set(""String_Node_Str"",HiveAuthFactory.HS2_CLIENT_TOKEN);
  if (SecurityUtil.isKerberosEnabled(cConf)) {
    hConf.setLong(SparkRuntimeContextConfig.HCONF_ATTR_CREDENTIALS_UPDATE_INTERVAL_MS,(long)((secureStoreRenewer.getUpdateInterval() + 5000) / 0.8));
  }
  ApplicationSpecification appSpec=program.getApplicationSpecification();
  SparkSpecification spec=appSpec.getSpark().get(program.getName());
  Map<String,String> clientArgs=RuntimeArguments.extractScope(""String_Node_Str"",""String_Node_Str"",options.getUserArguments().asMap());
  Resources resources=SystemArguments.getResources(clientArgs,spec.getClientResources());
  launchConfig.addRunnable(spec.getName(),new SparkTwillRunnable(spec.getName()),resources,1);
  Map<String,LocalizeResource> localizeResources=new HashMap<>();
  Map<String,String> extraEnv=new HashMap<>(SparkPackageUtils.getSparkClientEnv());
  SparkPackageUtils.prepareSparkResources(sparkCompat,locationFactory,tempDir,localizeResources,extraEnv);
  extraEnv.put(Constants.SPARK_COMPAT_ENV,sparkCompat.getCompat());
  launchConfig.addExtraResources(localizeResources).addExtraDependencies(SparkProgramRuntimeProvider.class).addExtraEnv(extraEnv).setClassAcceptor(createBundlerClassAcceptor());
}"
5007,"/** 
 * Creates the list of arguments that will be used for calling   {@link SparkSubmit#main(String[])}.
 * @param spec the {@link SparkSpecification} of the program
 * @param configs set of Spark configurations
 * @param resources list of resources that needs to be localized to Spark containers
 * @param jobJar the job jar file for Spark
 * @return a list of arguments
 */
private List<String> createSubmitArguments(SparkSpecification spec,Map<String,String> configs,List<LocalizeResource> resources,File jobJar){
  ImmutableList.Builder<String> builder=ImmutableList.builder();
  builder.add(""String_Node_Str"").add(getMaster(configs));
  builder.add(""String_Node_Str"").add(SparkMainWrapper.class.getName());
  builder.add(""String_Node_Str"").add(""String_Node_Str"" + spec.getName());
  for (  Map.Entry<String,String> entry : configs.entrySet()) {
    builder.add(""String_Node_Str"").add(entry.getKey() + ""String_Node_Str"" + entry.getValue());
  }
  for (  Map.Entry<String,String> entry : getSubmitConf().entrySet()) {
    builder.add(""String_Node_Str"").add(entry.getKey() + ""String_Node_Str"" + entry.getValue());
  }
  String archives=Joiner.on(',').join(Iterables.transform(Iterables.filter(resources,ARCHIVE_FILTER),RESOURCE_TO_PATH));
  String files=Joiner.on(',').join(Iterables.transform(Iterables.filter(resources,Predicates.not(ARCHIVE_FILTER)),RESOURCE_TO_PATH));
  if (!archives.isEmpty()) {
    builder.add(""String_Node_Str"").add(archives);
  }
  if (!files.isEmpty()) {
    builder.add(""String_Node_Str"").add(files);
  }
  return builder.add(jobJar.getAbsolutePath()).add(""String_Node_Str"" + SparkMainWrapper.ARG_USER_CLASS() + ""String_Node_Str""+ spec.getMainClassName()).build();
}","/** 
 * Creates the list of arguments that will be used for calling   {@link SparkSubmit#main(String[])}.
 * @param spec the {@link SparkSpecification} of the program
 * @param configs set of Spark configurations
 * @param resources list of resources that needs to be localized to Spark containers
 * @param jobJar the job jar file for Spark
 * @return a list of arguments
 */
private List<String> createSubmitArguments(SparkSpecification spec,Map<String,String> configs,List<LocalizeResource> resources,File jobJar){
  ImmutableList.Builder<String> builder=ImmutableList.builder();
  addMaster(configs,builder);
  builder.add(""String_Node_Str"").add(SparkMainWrapper.class.getName());
  builder.add(""String_Node_Str"").add(""String_Node_Str"" + spec.getName());
  for (  Map.Entry<String,String> entry : configs.entrySet()) {
    builder.add(""String_Node_Str"").add(entry.getKey() + ""String_Node_Str"" + entry.getValue());
  }
  for (  Map.Entry<String,String> entry : getSubmitConf().entrySet()) {
    builder.add(""String_Node_Str"").add(entry.getKey() + ""String_Node_Str"" + entry.getValue());
  }
  String archives=Joiner.on(',').join(Iterables.transform(Iterables.filter(resources,ARCHIVE_FILTER),RESOURCE_TO_PATH));
  String files=Joiner.on(',').join(Iterables.transform(Iterables.filter(resources,Predicates.not(ARCHIVE_FILTER)),RESOURCE_TO_PATH));
  if (!archives.isEmpty()) {
    builder.add(""String_Node_Str"").add(archives);
  }
  if (!files.isEmpty()) {
    builder.add(""String_Node_Str"").add(files);
  }
  return builder.add(jobJar.getAbsolutePath()).add(""String_Node_Str"" + SparkMainWrapper.ARG_USER_CLASS() + ""String_Node_Str""+ spec.getMainClassName()).build();
}"
5008,"/** 
 * Create the given streams and the Hive tables for the streams if explore is enabled.
 * @param namespaceId the namespace to have the stream created in
 * @param streamSpecs the set of stream specifications for streams to be created
 * @param ownerPrincipal the principal of the stream owner if one exists else null
 * @throws Exception if there was an exception creating a stream
 */
void createStreams(NamespaceId namespaceId,Iterable<StreamSpecification> streamSpecs,@Nullable KerberosPrincipalId ownerPrincipal) throws Exception {
  for (  StreamSpecification spec : streamSpecs) {
    Properties props=new Properties();
    if (spec.getDescription() != null) {
      props.put(Constants.Stream.DESCRIPTION,spec.getDescription());
    }
    if (ownerPrincipal != null) {
      props.put(Constants.Security.PRINCIPAL,ownerPrincipal.getPrincipal());
    }
    streamAdmin.create(namespaceId.stream(spec.getName()),props);
  }
}","/** 
 * Create the given streams and the Hive tables for the streams if explore is enabled.
 * @param namespaceId the namespace to have the stream created in
 * @param streamSpecs the set of stream specifications for streams to be created
 * @param ownerPrincipal the principal of the stream owner if one exists else null
 * @throws Exception if there was an exception creating a stream
 */
void createStreams(NamespaceId namespaceId,Iterable<StreamSpecification> streamSpecs,@Nullable KerberosPrincipalId ownerPrincipal) throws Exception {
  for (  StreamSpecification spec : streamSpecs) {
    Properties props=new Properties();
    if (spec.getDescription() != null) {
      props.put(Constants.Stream.DESCRIPTION,spec.getDescription());
    }
    if (ownerPrincipal != null) {
      props.put(Constants.Security.PRINCIPAL,ownerPrincipal.getPrincipal());
    }
    if (streamAdmin.create(namespaceId.stream(spec.getName()),props) != null) {
      LOG.info(""String_Node_Str"",namespaceId.getNamespace(),spec.getName());
    }
  }
}"
5009,"@Override public void execute(JobExecutionContext context) throws JobExecutionException {
  LOG.debug(""String_Node_Str"",context.getJobDetail().getKey().toString(),context.getTrigger().getKey().toString());
  Trigger trigger=context.getTrigger();
  String key=trigger.getKey().getName();
  String[] parts=key.split(""String_Node_Str"");
  Preconditions.checkArgument(parts.length == 6,String.format(""String_Node_Str"",key,parts.length));
  String namespaceId=parts[0];
  String applicationId=parts[1];
  String appVersion=parts[2];
  String scheduleName=parts[5];
  LOG.debug(""String_Node_Str"",key);
  ImmutableMap.Builder<String,String> builder=ImmutableMap.builder();
  builder.put(ProgramOptionConstants.SCHEDULE_NAME,scheduleName);
  Map<String,String> userOverrides=ImmutableMap.of(ProgramOptionConstants.LOGICAL_START_TIME,Long.toString(context.getScheduledFireTime().getTime()));
  ScheduleId scheduleId=new ApplicationId(namespaceId,applicationId,appVersion).schedule(scheduleName);
  try {
    taskPublisher.publishNotification(Notification.Type.TIME,scheduleId,builder.build(),userOverrides);
  }
 catch (  Throwable t) {
    LOG.warn(""String_Node_Str"",scheduleId,t);
    throw new JobExecutionException(t.getMessage(),t.getCause(),false);
  }
}","@Override public void execute(JobExecutionContext context) throws JobExecutionException {
  LOG.debug(""String_Node_Str"",context.getJobDetail().getKey().toString(),context.getTrigger().getKey().toString());
  Trigger trigger=context.getTrigger();
  String key=trigger.getKey().getName();
  String[] parts=key.split(""String_Node_Str"");
  Preconditions.checkArgument(parts.length == 6,String.format(""String_Node_Str"",key,parts.length));
  String namespaceId=parts[0];
  String applicationId=parts[1];
  String appVersion=parts[2];
  String scheduleName=parts[5];
  ImmutableMap.Builder<String,String> builder=ImmutableMap.builder();
  builder.put(ProgramOptionConstants.SCHEDULE_NAME,scheduleName);
  Map<String,String> userOverrides=ImmutableMap.of(ProgramOptionConstants.LOGICAL_START_TIME,Long.toString(context.getScheduledFireTime().getTime()));
  ScheduleId scheduleId=new ApplicationId(namespaceId,applicationId,appVersion).schedule(scheduleName);
  try {
    taskPublisher.publishNotification(Notification.Type.TIME,scheduleId,builder.build(),userOverrides);
  }
 catch (  Throwable t) {
    LOG.warn(""String_Node_Str"",scheduleId,t);
    throw new JobExecutionException(t.getMessage(),t.getCause(),false);
  }
}"
5010,"private void alterExploreStream(StreamId stream,boolean enable,@Nullable FormatSpecification format){
  if (cConf.getBoolean(Constants.Explore.EXPLORE_ENABLED)) {
    Preconditions.checkNotNull(exploreFacade,""String_Node_Str"");
    try {
      if (enable) {
        exploreFacade.enableExploreStream(stream,tableNaming.getTableName(stream),format);
      }
 else {
        exploreFacade.disableExploreStream(stream,tableNaming.getTableName(stream));
      }
    }
 catch (    Exception e) {
      String msg=String.format(""String_Node_Str"",enable,stream,e.getMessage());
      LOG.error(msg,e);
    }
  }
}","private void alterExploreStream(StreamId stream,boolean enable,@Nullable FormatSpecification format){
  if (cConf.getBoolean(Constants.Explore.EXPLORE_ENABLED)) {
    Preconditions.checkNotNull(exploreFacade,""String_Node_Str"");
    try {
      if (enable) {
        exploreFacade.enableExploreStream(stream,tableNaming.getTableName(stream),format);
        LOG.info(""String_Node_Str"",stream.getStream());
      }
 else {
        exploreFacade.disableExploreStream(stream,tableNaming.getTableName(stream));
      }
    }
 catch (    Exception e) {
      String msg=String.format(""String_Node_Str"",enable,stream,e.getMessage());
      LOG.error(msg,e);
    }
  }
}"
