record_number,buggy_code,fixed_code
56001,"/** 
 * Sets or removes a construction mark
 * @param x x coordinate
 * @param y y coordinate
 * @param set If true, the construction mark shall be set, otherwise, it shall be removed.
 * @param flattenPositions The positions that need to be flattened to position this building. This value might be null whenever set is false.
 */
public abstract void setConstructMarking(int x,int y,boolean set,RelativePoint[] flattenPositions);","/** 
 * Sets or removes a construction mark
 * @param x x coordinate
 * @param y y coordinate
 * @param set If true, the construction mark shall be set, otherwise, it shall be removed.
 * @param binaryConstructionMarkValues If true, the construction marks can only have to values: Either building is possible (set == <code>true</code>) or building is not possible (set == <code>false</code>).
 * @param flattenPositions The positions that need to be flattened to position this building. This value might be null whenever set is false.
 */
public abstract void setConstructMarking(int x,int y,boolean set,boolean binaryConstructionMarkValues,RelativePoint[] flattenPositions);"
56002,"@Override public void run(){
  while (!canceled) {
    try {
synchronized (this) {
        while (buildingType == null) {
          this.wait();
        }
      }
      while (buildingType != null && !canceled) {
        if (!pausingSupplier.isPausing()) {
          StopWatch watch=new MilliStopWatch();
          watch.restart();
          EBuildingType buildingType=this.buildingType;
          if (buildingType != null && mapArea != null) {
            algorithm.calculateConstructMarks(mapArea,buildingType.getBuildingAreaBitSet(),buildingType.getGroundtypes(),buildingType.getBlockedTiles());
          }
          watch.stop(""String_Node_Str"");
        }
synchronized (this) {
          wait(AlgorithmConstants.CONSTRUCT_MARKS_MAX_REFRESH_TIME);
        }
      }
      algorithm.removeConstructionMarks();
    }
 catch (    InterruptedException e) {
    }
catch (    Throwable t) {
      t.printStackTrace();
    }
  }
}","@Override public void run(){
  while (!canceled) {
    try {
synchronized (this) {
        while (buildingType == null) {
          this.wait();
        }
      }
      while (buildingType != null && !canceled) {
        if (!pausingSupplier.isPausing()) {
          StopWatch watch=new MilliStopWatch();
          watch.restart();
          EBuildingType buildingType=this.buildingType;
          if (buildingType != null && mapArea != null) {
            algorithm.calculateConstructMarks(mapArea,buildingType.getBuildingAreaBitSet(),buildingType.getGroundtypes(),buildingType.getBlockedTiles(),buildingType.isMine());
          }
          watch.stop(""String_Node_Str"");
        }
synchronized (this) {
          wait(AlgorithmConstants.CONSTRUCT_MARKS_MAX_REFRESH_TIME);
        }
      }
      algorithm.removeConstructionMarks();
    }
 catch (    InterruptedException e) {
    }
catch (    Throwable t) {
      t.printStackTrace();
    }
  }
}"
56003,"public void calculateConstructMarks(final MapRectangle mapArea,final BuildingAreaBitSet buildingArea,final ELandscapeType[] landscapeTypes,RelativePoint[] flattenPositions){
  if (lastArea != null) {
    removeConstructionMarks(lastArea,mapArea);
  }
  final short[] xJumps=buildingArea.xJumps;
  final short[] yJumps=buildingArea.yJumps;
  final int lineLength=mapArea.getLineLength() + mapArea.getHeight() / 2;
  final BitSet doneSet=new BitSet(lineLength * mapArea.getHeight());
  final int xOffsetForBuilding=buildingArea.minX;
  final int yOffsetForBuilding=buildingArea.minY;
  final int buildingAreaWidth=buildingArea.width;
  final int buildingAreaHeight=buildingArea.height;
  for (int line=0; line < mapArea.getHeight(); line++) {
    final int y=mapArea.getLineY(line);
    final int xLineOffset=mapArea.getMinX();
    DX_LOOP:     for (int dx=0; dx < lineLength; dx++) {
      final int x=xLineOffset + dx;
      final short partitionId;
      if (!mapArea.contains(x,y) || doneSet.get(dx + line * lineLength)) {
        continue;
      }
{
        int firstPosX=buildingArea.aPosition.calculateX(x);
        int firstPosY=buildingArea.aPosition.calculateY(y);
        if (!map.isInBounds(firstPosX,firstPosY)) {
          continue;
        }
        partitionId=map.getPartitionIdAt(firstPosX,firstPosY);
        if (!map.canPlayerConstructOnPartition(playerId,partitionId)) {
          continue DX_LOOP;
        }
      }
      for (int buildingDx=buildingAreaWidth - 1; buildingDx >= 0; buildingDx--) {
        for (int buildingDy=buildingAreaHeight - 1; buildingDy >= 0; buildingDy--) {
          int index=buildingDx + buildingDy * buildingAreaWidth;
          if (xJumps[index] != 0 && !map.canUsePositionForConstruction(x + buildingDx + xOffsetForBuilding,y + buildingDy + yOffsetForBuilding,landscapeTypes,partitionId)) {
            map.setConstructMarking(x,y,false,null);
            for (int pruneX=0; pruneX < xJumps[index]; pruneX++) {
              int currYJumps=yJumps[(buildingDx - pruneX) + buildingDy * buildingAreaWidth];
              for (int pruneY=0; pruneY < currYJumps; pruneY++) {
                if (pruneY == 0 && pruneX == 0) {
                  continue;
                }
                doneSet.set((dx + pruneX) + (line + pruneY) * lineLength);
                map.setConstructMarking(x + pruneX,y + pruneY,false,null);
              }
            }
            continue DX_LOOP;
          }
        }
      }
      map.setConstructMarking(x,y,true,flattenPositions);
    }
  }
  lastArea=mapArea;
}","public void calculateConstructMarks(final MapRectangle mapArea,final BuildingAreaBitSet buildingArea,final ELandscapeType[] landscapeTypes,RelativePoint[] flattenPositions,boolean binaryConstructionMarkValues){
  if (lastArea != null) {
    removeConstructionMarks(lastArea,mapArea);
  }
  final short[] xJumps=buildingArea.xJumps;
  final short[] yJumps=buildingArea.yJumps;
  final int lineLength=mapArea.getLineLength() + mapArea.getHeight() / 2;
  final BitSet doneSet=new BitSet(lineLength * mapArea.getHeight());
  final int xOffsetForBuilding=buildingArea.minX;
  final int yOffsetForBuilding=buildingArea.minY;
  final int buildingAreaWidth=buildingArea.width;
  final int buildingAreaHeight=buildingArea.height;
  for (int line=0; line < mapArea.getHeight(); line++) {
    final int y=mapArea.getLineY(line);
    final int xLineOffset=mapArea.getMinX();
    DX_LOOP:     for (int dx=0; dx < lineLength; dx++) {
      final int x=xLineOffset + dx;
      final short partitionId;
      if (!mapArea.contains(x,y) || doneSet.get(dx + line * lineLength)) {
        continue;
      }
{
        int firstPosX=buildingArea.aPosition.calculateX(x);
        int firstPosY=buildingArea.aPosition.calculateY(y);
        if (!map.isInBounds(firstPosX,firstPosY)) {
          continue;
        }
        partitionId=map.getPartitionIdAt(firstPosX,firstPosY);
        if (!map.canPlayerConstructOnPartition(playerId,partitionId)) {
          continue DX_LOOP;
        }
      }
      for (int buildingDx=buildingAreaWidth - 1; buildingDx >= 0; buildingDx--) {
        for (int buildingDy=buildingAreaHeight - 1; buildingDy >= 0; buildingDy--) {
          int index=buildingDx + buildingDy * buildingAreaWidth;
          if (xJumps[index] != 0 && !map.canUsePositionForConstruction(x + buildingDx + xOffsetForBuilding,y + buildingDy + yOffsetForBuilding,landscapeTypes,partitionId)) {
            map.setConstructMarking(x,y,false,binaryConstructionMarkValues,null);
            for (int pruneX=0; pruneX < xJumps[index]; pruneX++) {
              int currYJumps=yJumps[(buildingDx - pruneX) + buildingDy * buildingAreaWidth];
              for (int pruneY=0; pruneY < currYJumps; pruneY++) {
                if (pruneY == 0 && pruneX == 0) {
                  continue;
                }
                doneSet.set((dx + pruneX) + (line + pruneY) * lineLength);
                map.setConstructMarking(x + pruneX,y + pruneY,false,binaryConstructionMarkValues,null);
              }
            }
            continue DX_LOOP;
          }
        }
      }
      map.setConstructMarking(x,y,true,binaryConstructionMarkValues,flattenPositions);
    }
  }
  lastArea=mapArea;
}"
56004,"/** 
 * Removes all construction marks in the given area.
 * @param area The area to remove the marks
 * @param notIn The area of marks that should be skipped.
 */
private void removeConstructionMarks(IMapArea area,IMapArea notIn){
  for (  ShortPoint2D pos : new MapShapeFilter(area,map.getWidth(),map.getHeight())) {
    if (!notIn.contains(pos)) {
      map.setConstructMarking(pos.x,pos.y,false,null);
    }
  }
}","/** 
 * Removes all construction marks in the given area.
 * @param area The area to remove the marks
 * @param notIn The area of marks that should be skipped.
 */
private void removeConstructionMarks(IMapArea area,IMapArea notIn){
  for (  ShortPoint2D pos : new MapShapeFilter(area,map.getWidth(),map.getHeight())) {
    if (!notIn.contains(pos)) {
      map.setConstructMarking(pos.x,pos.y,false,false,null);
    }
  }
}"
56005,"@Override public final void setConstructMarking(int x,int y,boolean set,RelativePoint[] flattenPositions){
  if (isInBounds(x,y)) {
    if (set) {
      mapObjectsManager.setConstructionMarking(x,y,getConstructionMarkValue(x,y,flattenPositions));
    }
 else {
      mapObjectsManager.setConstructionMarking(x,y,(byte)-1);
    }
  }
}","@Override public final void setConstructMarking(int x,int y,boolean set,boolean binaryConstructionMarkValues,RelativePoint[] flattenPositions){
  if (isInBounds(x,y)) {
    if (set) {
      byte newValue=binaryConstructionMarkValues ? 0 : getConstructionMarkValue(x,y,flattenPositions);
      mapObjectsManager.setConstructionMarking(x,y,newValue);
    }
 else {
      mapObjectsManager.setConstructionMarking(x,y,(byte)-1);
    }
  }
}"
56006,"@Test public void test(){
  boolean[][] blocked={{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,true,false,false,false,false,false},{false,false,false,false,false,false,true,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false}};
  boolean[][] buildingMask={{false,false,true,false,false},{true,true,true,true,true},{false,false,false,false,false}};
  MapRectangle mapArea=new MapRectangle(-15,-15,30,30);
  BuildingAreaBitSet buildingSet=new BuildingAreaBitSet(BuildingAreaBitSetTest.createRelativePoints(buildingMask));
  TestMap map=new TestMap(blocked);
  NewConstructionMarksAlgorithm algorithm=new NewConstructionMarksAlgorithm(map,(byte)0);
  algorithm.calculateConstructMarks(mapArea,buildingSet,null,null);
  for (int y=0; y < map.height; y++) {
    for (int x=0; x < map.width; x++) {
      assertEquals(x + ""String_Node_Str"" + y,canCostructAt(map,x,y,buildingSet),map.marksSet[x + y * map.width] > 0);
    }
  }
}","@Test public void test(){
  boolean[][] blocked={{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,true,false,false,false,false,false},{false,false,false,false,false,false,true,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false},{false,false,false,false,false,false,false,false,false,false,false,false}};
  boolean[][] buildingMask={{false,false,true,false,false},{true,true,true,true,true},{false,false,false,false,false}};
  MapRectangle mapArea=new MapRectangle(-15,-15,30,30);
  BuildingAreaBitSet buildingSet=new BuildingAreaBitSet(BuildingAreaBitSetTest.createRelativePoints(buildingMask));
  TestMap map=new TestMap(blocked);
  NewConstructionMarksAlgorithm algorithm=new NewConstructionMarksAlgorithm(map,(byte)0);
  algorithm.calculateConstructMarks(mapArea,buildingSet,null,null,false);
  for (int y=0; y < map.height; y++) {
    for (int x=0; x < map.width; x++) {
      assertEquals(x + ""String_Node_Str"" + y,canCostructAt(map,x,y,buildingSet),map.marksSet[x + y * map.width] > 0);
    }
  }
}"
56007,"@Override public void setConstructMarking(int x,int y,boolean set,RelativePoint[] flattenPositions){
  if (isInBounds(x,y))   marksSet[x + y * width]=set ? 1 : -1;
}","@Override public void setConstructMarking(int x,int y,boolean set,boolean binaryConstructionMarkValues,RelativePoint[] flattenPositions){
  if (isInBounds(x,y))   marksSet[x + y * width]=set ? 1 : -1;
}"
56008,"@Override public EMovableType popWeaponForBearer(){
  List<RequestStack> stacks=super.getStacks();
  for (  RequestStack stack : stacks) {
    if (stack.getMaterialType() == EMaterialType.BOW || stack.getMaterialType() == EMaterialType.SWORD || stack.getMaterialType() == EMaterialType.SPEAR) {
      if (stack.hasMaterial()) {
        stack.pop();
        return getSoldierType(stack.getMaterialType());
      }
    }
  }
  return null;
}","@Override public EMovableType popWeaponForBearer(){
  List<RequestStack> stacks=super.getStacks();
  for (  RequestStack stack : stacks) {
    if (stack.getMaterialType() == EMaterialType.BOW || stack.getMaterialType() == EMaterialType.SWORD || stack.getMaterialType() == EMaterialType.SPEAR) {
      if (stack.pop()) {
        return getSoldierType(stack.getMaterialType());
      }
    }
  }
  return null;
}"
56009,"@Override protected int subTimerEvent(){
  RequestStack wineStack=getWineStack();
  if (wineStack.hasMaterial()) {
    wineStack.pop();
    return CONSUME_DELAY;
  }
 else {
    return CHECK_DELAY;
  }
}","@Override protected int subTimerEvent(){
  RequestStack wineStack=getWineStack();
  if (wineStack.pop()) {
    return CONSUME_DELAY;
  }
 else {
    return CHECK_DELAY;
  }
}"
56010,"@Override public final boolean popMaterialFromStack(EMaterialType material){
  for (  RequestStack stack : super.getStacks()) {
    if (stack.getMaterialType() == material) {
      stack.pop();
      return true;
    }
  }
  return false;
}","@Override public final boolean popMaterialFromStack(EMaterialType material){
  for (  RequestStack stack : super.getStacks()) {
    if (stack.getMaterialType() == material) {
      return stack.pop();
    }
  }
  return false;
}"
