record_number,buggy_code,fixed_code
30001,"/** 
 * Setting up the key involves the following steps: -If a key exists and we can connect using the key, do nothing. -Generate a key pair if there isn't one -Connect to remote host using password auth and do the following: 1. create .ssh directory if it doesn't exist 2. copy over the key as key.tmp 3. Append the key to authorized_keys file 4. Remove the temporary key file key.tmp 5. Fix permissions for home, .ssh and authorized_keys
 * @param node        - remote host
 * @param pubKeyFile  - .pub file
 * @param generateKey - flag to indicate if key needs to be generated or not
 * @param passwd      - ssh user password
 * @throws IOException
 * @throws InterruptedException
 */
public void setupKey(String node,String pubKeyFile,boolean generateKey,String passwd) throws IOException, InterruptedException {
  boolean connected=false;
  File key=new File(keyFile);
  if (logger.isLoggable(Level.FINER))   logger.finer(""String_Node_Str"" + keyFile);
  if (key.exists()) {
    if (checkConnection()) {
      throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
    }
  }
 else {
    if (generateKey) {
      if (!generateKeyPair()) {
        throw new IOException(""String_Node_Str"");
      }
    }
 else {
      throw new IOException(""String_Node_Str"");
    }
  }
  if (passwd == null) {
    throw new IOException(""String_Node_Str"");
  }
  connection=new Connection(node,port);
  connection.connect();
  connected=connection.authenticateWithPassword(userName,passwd);
  if (!connected) {
    throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
  }
  Connection conn=new Connection(node,port);
  conn.connect();
  boolean ret=conn.authenticateWithPassword(userName,passwd);
  if (!ret) {
    throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
  }
  SCPClient scp=new SCPClient(conn);
  SFTPClient sftp=new SFTPClient(connection);
  if (key.exists()) {
    setupSSHDir();
    if (pubKeyFile == null) {
      pubKeyFile=keyFile + ""String_Node_Str"";
    }
    File pubKey=new File(pubKeyFile);
    if (!pubKey.exists()) {
      throw new IOException(""String_Node_Str"" + pubKeyFile + ""String_Node_Str"");
    }
    try {
      if (!sftp.exists(SSH_DIR)) {
        if (logger.isLoggable(Level.FINER)) {
          logger.fine(SSH_DIR + ""String_Node_Str"");
        }
        sftp.mkdirs(""String_Node_Str"",0700);
      }
    }
 catch (    Exception e) {
      if (logger.isLoggable(Level.FINER)) {
        e.printStackTrace();
      }
      throw new IOException(""String_Node_Str"" + e.getMessage());
    }
    scp.put(pubKey.getAbsolutePath(),""String_Node_Str"",""String_Node_Str"",""String_Node_Str"");
    String mergeCommand=""String_Node_Str"" + AUTH_KEY_FILE;
    if (logger.isLoggable(Level.FINER)) {
      logger.finer(""String_Node_Str"" + mergeCommand);
    }
    if (conn.exec(mergeCommand,new ByteArrayOutputStream()) != 0) {
      throw new IOException(""String_Node_Str"" + pubKeyFile + ""String_Node_Str""+ host);
    }
    logger.info(""String_Node_Str"" + pubKeyFile + ""String_Node_Str""+ userName+ ""String_Node_Str""+ host);
    if (conn.exec(""String_Node_Str"",new ByteArrayOutputStream()) != 0) {
      logger.warning(""String_Node_Str"" + host);
    }
    if (logger.isLoggable(Level.FINER)) {
      logger.finer(""String_Node_Str"");
    }
    logger.info(""String_Node_Str"");
    sftp.chmod(""String_Node_Str"",0755);
    sftp.chmod(SSH_DIR,0700);
    sftp.chmod(SSH_DIR + AUTH_KEY_FILE,0644);
    sftp.close();
    conn.close();
    conn=null;
  }
}","/** 
 * Setting up the key involves the following steps: -If a key exists and we can connect using the key, do nothing. -Generate a key pair if there isn't one -Connect to remote host using password auth and do the following: 1. create .ssh directory if it doesn't exist 2. copy over the key as key.tmp 3. Append the key to authorized_keys file 4. Remove the temporary key file key.tmp 5. Fix permissions for home, .ssh and authorized_keys
 * @param node        - remote host
 * @param pubKeyFile  - .pub file
 * @param generateKey - flag to indicate if key needs to be generated or not
 * @param passwd      - ssh user password
 * @throws IOException
 * @throws InterruptedException
 */
public void setupKey(String node,String pubKeyFile,boolean generateKey,String passwd) throws IOException, InterruptedException {
  boolean connected=false;
  File key=new File(keyFile);
  if (logger.isLoggable(Level.FINER))   logger.finer(""String_Node_Str"" + keyFile);
  if (key.exists()) {
    if (checkConnection()) {
      throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
    }
  }
 else {
    if (generateKey) {
      if (!generateKeyPair()) {
        throw new IOException(""String_Node_Str"");
      }
    }
 else {
      throw new IOException(""String_Node_Str"");
    }
  }
  if (passwd == null) {
    throw new IOException(""String_Node_Str"");
  }
  connection=new Connection(node,port);
  connection.connect();
  connected=connection.authenticateWithPassword(userName,passwd);
  if (!connected) {
    throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
  }
  Connection conn=new Connection(node,port);
  conn.connect();
  boolean ret=conn.authenticateWithPassword(userName,passwd);
  if (!ret) {
    throw new IOException(""String_Node_Str"" + userName + ""String_Node_Str""+ node);
  }
  SCPClient scp=new SCPClient(conn);
  SFTPClient sftp=new SFTPClient(connection);
  if (key.exists()) {
    setupSSHDir();
    if (pubKeyFile == null) {
      pubKeyFile=keyFile + ""String_Node_Str"";
    }
    File pubKey=new File(pubKeyFile);
    if (!pubKey.exists()) {
      throw new IOException(""String_Node_Str"" + pubKeyFile + ""String_Node_Str"");
    }
    try {
      if (!sftp.exists(SSH_DIR)) {
        if (logger.isLoggable(Level.FINER)) {
          logger.fine(SSH_DIR + ""String_Node_Str"");
        }
        sftp.mkdirs(""String_Node_Str"",0700);
      }
    }
 catch (    Exception e) {
      if (logger.isLoggable(Level.FINER)) {
        e.printStackTrace();
      }
      throw new IOException(""String_Node_Str"" + e.getMessage());
    }
    scp.put(pubKey.getAbsolutePath(),""String_Node_Str"",""String_Node_Str"",""String_Node_Str"");
    String mergeCommand=""String_Node_Str"" + AUTH_KEY_FILE;
    if (logger.isLoggable(Level.FINER)) {
      logger.finer(""String_Node_Str"" + mergeCommand);
    }
    if (conn.exec(mergeCommand,new ByteArrayOutputStream()) != 0) {
      throw new IOException(""String_Node_Str"" + pubKeyFile + ""String_Node_Str""+ host);
    }
    logger.info(""String_Node_Str"" + pubKeyFile + ""String_Node_Str""+ userName+ ""String_Node_Str""+ host);
    if (conn.exec(""String_Node_Str"",new ByteArrayOutputStream()) != 0) {
      logger.warning(""String_Node_Str"" + host);
    }
    if (logger.isLoggable(Level.FINER)) {
      logger.finer(""String_Node_Str"");
    }
    logger.info(""String_Node_Str"");
    sftp.chmod(""String_Node_Str"",0755);
    sftp.chmod(SSH_DIR,0700);
    sftp.chmod(SSH_DIR + AUTH_KEY_FILE,0644);
    sftp.close();
    conn.close();
  }
}"
30002,"private void processGeneratedContent(final File generatedContentParam,final ExtendedDeploymentContext deploymentContext,final Logger logger) throws IOException {
  if (generatedContentParam == null) {
    return;
  }
  final File baseDir=deploymentContext.getScratchDir(""String_Node_Str"").getParentFile().getParentFile();
  if (!baseDir.mkdirs()) {
    throw new IOException(localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",baseDir.getAbsolutePath()));
  }
  final URI baseURI=baseDir.toURI();
  final ZipFile zipFile=new ZipFile(generatedContentParam);
  for (Enumeration<? extends ZipEntry> entries=zipFile.entries(); entries.hasMoreElements(); ) {
    final ZipEntry zipEntry=entries.nextElement();
    final URI outputFileURI=Util.resolve(baseURI,zipEntry.getName());
    final File outputFile=new File(outputFileURI);
    if (zipEntry.isDirectory()) {
      outputFile.mkdirs();
    }
 else {
      final FileOutputStream os=new FileOutputStream(outputFile);
      try {
        FileUtils.copy(zipFile.getInputStream(zipEntry),os,zipEntry.getSize());
      }
 catch (      IOException e) {
        os.close();
      }
    }
  }
}","private void processGeneratedContent(final File generatedContentParam,final ExtendedDeploymentContext deploymentContext,final Logger logger) throws IOException {
  if (generatedContentParam == null) {
    return;
  }
  final File baseDir=deploymentContext.getScratchDir(""String_Node_Str"").getParentFile().getParentFile();
  if (!baseDir.exists() && !baseDir.mkdirs()) {
    throw new IOException(localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",baseDir.getAbsolutePath()));
  }
  final URI baseURI=baseDir.toURI();
  final ZipFile zipFile=new ZipFile(generatedContentParam);
  for (Enumeration<? extends ZipEntry> entries=zipFile.entries(); entries.hasMoreElements(); ) {
    final ZipEntry zipEntry=entries.nextElement();
    final URI outputFileURI=Util.resolve(baseURI,zipEntry.getName());
    final File outputFile=new File(outputFileURI);
    if (zipEntry.isDirectory()) {
      outputFile.mkdirs();
    }
 else {
      final FileOutputStream os=new FileOutputStream(outputFile);
      try {
        FileUtils.copy(zipFile.getInputStream(zipEntry),os,zipEntry.getSize());
      }
 catch (      IOException e) {
        os.close();
      }
    }
  }
}"
30003,"private void processGeneratedContent(final File generatedContentParam,final ExtendedDeploymentContext deploymentContext,final Logger logger) throws IOException {
  if (generatedContentParam == null) {
    return;
  }
  final File baseDir=deploymentContext.getScratchDir(""String_Node_Str"").getParentFile().getParentFile();
  baseDir.mkdirs();
  final URI baseURI=baseDir.toURI();
  final ZipFile zipFile=new ZipFile(generatedContentParam);
  for (Enumeration<? extends ZipEntry> entries=zipFile.entries(); entries.hasMoreElements(); ) {
    final ZipEntry zipEntry=entries.nextElement();
    final URI outputFileURI=Util.resolve(baseURI,zipEntry.getName());
    final File outputFile=new File(outputFileURI);
    if (zipEntry.isDirectory()) {
      outputFile.mkdirs();
    }
 else {
      final FileOutputStream os=new FileOutputStream(outputFile);
      FileUtils.copy(zipFile.getInputStream(zipEntry),os,zipEntry.getSize());
    }
  }
}","private void processGeneratedContent(final File generatedContentParam,final ExtendedDeploymentContext deploymentContext,final Logger logger) throws IOException {
  if (generatedContentParam == null) {
    return;
  }
  final File baseDir=deploymentContext.getScratchDir(""String_Node_Str"").getParentFile().getParentFile();
  if (!baseDir.mkdirs()) {
    throw new IOException(localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",baseDir.getAbsolutePath()));
  }
  final URI baseURI=baseDir.toURI();
  final ZipFile zipFile=new ZipFile(generatedContentParam);
  for (Enumeration<? extends ZipEntry> entries=zipFile.entries(); entries.hasMoreElements(); ) {
    final ZipEntry zipEntry=entries.nextElement();
    final URI outputFileURI=Util.resolve(baseURI,zipEntry.getName());
    final File outputFile=new File(outputFileURI);
    if (zipEntry.isDirectory()) {
      outputFile.mkdirs();
    }
 else {
      final FileOutputStream os=new FileOutputStream(outputFile);
      try {
        FileUtils.copy(zipFile.getInputStream(zipEntry),os,zipEntry.getSize());
      }
 catch (      IOException e) {
        os.close();
      }
    }
  }
}"
30004,"private static void retrieveArtifacts(final AdminCommandContext context,final Collection<Artifacts.FullAndPartURIs> artifactInfo,final String targetLocalDir,final boolean reportErrorsInTopReport){
  Logger logger=context.getLogger();
  try {
    Payload.Outbound outboundPayload=context.getOutboundPayload();
    boolean retrieveArtifacts=false;
    if (outboundPayload == null) {
      outboundPayload=PayloadImpl.Outbound.newInstance();
      retrieveArtifacts=true;
    }
    Properties props=new Properties();
    props.setProperty(""String_Node_Str"",targetLocalDir.replace('\\','/'));
    for (    Artifacts.FullAndPartURIs uriPair : artifactInfo) {
      if (logger.isLoggable(Level.FINE)) {
        logger.log(Level.FINE,""String_Node_Str"",uriPair.getFull());
      }
      outboundPayload.attachFile(""String_Node_Str"",uriPair.getPart(),""String_Node_Str"",props,new File(uriPair.getFull().getSchemeSpecificPart()));
    }
    if (retrieveArtifacts) {
      File targetLocalFile=new File(targetLocalDir);
      if (targetLocalFile.exists()) {
        final String msg=localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",targetLocalFile.getAbsolutePath());
        throw new Exception(msg);
      }
      if (!targetLocalFile.getParentFile().exists()) {
        final String msg=localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",targetLocalFile.getParent());
        throw new Exception(msg);
      }
      FileOutputStream targetStream=new FileOutputStream(targetLocalFile);
      outboundPayload.writeTo(targetStream);
      targetStream.flush();
      targetStream.close();
    }
  }
 catch (  Exception e) {
    final String errorMsg=localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"");
    logger.log(Level.SEVERE,errorMsg,e);
    ActionReport report=context.getActionReport();
    if (!reportErrorsInTopReport) {
      report=report.addSubActionsReport();
      report.setActionExitCode(ExitCode.WARNING);
    }
 else {
      report.setActionExitCode(ExitCode.FAILURE);
    }
    report.setMessage(errorMsg);
    report.setFailureCause(e);
  }
}","private static void retrieveArtifacts(final AdminCommandContext context,final Collection<Artifacts.FullAndPartURIs> artifactInfo,final String targetLocalDir,final boolean reportErrorsInTopReport){
  Logger logger=context.getLogger();
  FileOutputStream targetStream=null;
  try {
    Payload.Outbound outboundPayload=context.getOutboundPayload();
    boolean retrieveArtifacts=false;
    if (outboundPayload == null) {
      outboundPayload=PayloadImpl.Outbound.newInstance();
      retrieveArtifacts=true;
    }
    Properties props=new Properties();
    props.setProperty(""String_Node_Str"",targetLocalDir.replace('\\','/'));
    for (    Artifacts.FullAndPartURIs uriPair : artifactInfo) {
      if (logger.isLoggable(Level.FINE)) {
        logger.log(Level.FINE,""String_Node_Str"",uriPair.getFull());
      }
      outboundPayload.attachFile(""String_Node_Str"",uriPair.getPart(),""String_Node_Str"",props,new File(uriPair.getFull().getSchemeSpecificPart()));
    }
    if (retrieveArtifacts) {
      File targetLocalFile=new File(targetLocalDir);
      if (targetLocalFile.exists()) {
        final String msg=localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",targetLocalFile.getAbsolutePath());
        throw new Exception(msg);
      }
      if (!targetLocalFile.getParentFile().exists()) {
        final String msg=localStrings.getLocalString(""String_Node_Str"",""String_Node_Str"",targetLocalFile.getParent());
        throw new Exception(msg);
      }
      targetStream=new FileOutputStream(targetLocalFile);
      outboundPayload.writeTo(targetStream);
      targetStream.flush();
    }
  }
 catch (  Exception e) {
    handleRetrieveException(e,context,reportErrorsInTopReport);
  }
 finally {
    if (targetStream != null) {
      try {
        targetStream.close();
      }
 catch (      IOException ex) {
        handleRetrieveException(ex,context,reportErrorsInTopReport);
      }
    }
  }
}"
30005,"public void initialize(Object config) throws IOException {
  String sun_acc=System.getProperty(ACC_XML,""String_Node_Str"");
  List<MessageSecurityConfig> msgconfigs=null;
  if (Globals.getDefaultHabitat() == null && sun_acc != null) {
    try {
      InputStream is=new FileInputStream(sun_acc);
      JAXBContext jc=JAXBContext.newInstance(ClientContainer.class);
      Unmarshaller u=jc.createUnmarshaller();
      ClientContainer cc=(ClientContainer)u.unmarshal(is);
      msgconfigs=cc.getMessageSecurityConfig();
    }
 catch (    JAXBException ex) {
      _logger.log(Level.SEVERE,null,ex);
    }
  }
 else {
    Util util=Util.getInstance();
    assert(util != null);
    msgconfigs=(List<MessageSecurityConfig>)util.getAppClientMsgSecConfigs();
  }
  this.initialize(msgconfigs);
}","public void initialize(Object config) throws IOException {
  String sun_acc=System.getProperty(ACC_XML,""String_Node_Str"");
  List<MessageSecurityConfig> msgconfigs=null;
  if (Globals.getDefaultHabitat() == null && sun_acc != null) {
    InputStream is=null;
    try {
      is=new FileInputStream(sun_acc);
      JAXBContext jc=JAXBContext.newInstance(ClientContainer.class);
      Unmarshaller u=jc.createUnmarshaller();
      ClientContainer cc=(ClientContainer)u.unmarshal(is);
      msgconfigs=cc.getMessageSecurityConfig();
    }
 catch (    JAXBException ex) {
      _logger.log(Level.SEVERE,null,ex);
    }
 finally {
      if (is != null) {
        is.close();
      }
    }
  }
 else {
    Util util=Util.getInstance();
    assert(util != null);
    msgconfigs=(List<MessageSecurityConfig>)util.getAppClientMsgSecConfigs();
  }
  this.initialize(msgconfigs);
}"
30006,"private File getPidFile() throws PidException {
  try {
    String configDirString=System.getProperty(SystemPropertyConstants.INSTANCE_ROOT_PROPERTY);
    if (!ok(configDirString))     throw new PidException(strings.get(""String_Node_Str"",""String_Node_Str"" + SystemPropertyConstants.INSTANCE_ROOT_PROPERTY));
    File configDir=new File(new File(configDirString),""String_Node_Str"");
    if (!configDir.isDirectory())     throw new PidException(strings.get(""String_Node_Str"",configDir));
    File pidFile=new File(configDir,""String_Node_Str"");
    if (pidFile.exists()) {
      pidFile.delete();
      if (pidFile.exists()) {
        throw new PidException(strings.get(""String_Node_Str"",pidFile));
      }
    }
    return pidFile;
  }
 catch (  PidException pe) {
    throw pe;
  }
catch (  Exception e) {
    throw new PidException(e.getMessage());
  }
}","private File getPidFile() throws PidException {
  try {
    String configDirString=System.getProperty(SystemPropertyConstants.INSTANCE_ROOT_PROPERTY);
    if (!ok(configDirString))     throw new PidException(strings.get(""String_Node_Str"",""String_Node_Str"" + SystemPropertyConstants.INSTANCE_ROOT_PROPERTY));
    File configDir=new File(new File(configDirString),""String_Node_Str"");
    if (!configDir.isDirectory())     throw new PidException(strings.get(""String_Node_Str"",configDir));
    File pidFile=new File(configDir,""String_Node_Str"");
    if (pidFile.exists()) {
      if (!pidFile.delete() || pidFile.exists()) {
        throw new PidException(strings.get(""String_Node_Str"",pidFile));
      }
    }
    return pidFile;
  }
 catch (  PidException pe) {
    throw pe;
  }
catch (  Exception e) {
    throw new PidException(e.getMessage());
  }
}"
30007,"@Override public void writePidFile(){
  File pidFile=null;
  try {
    pidFile=SmartFile.sanitize(getPidFile());
    File pidFileCopy=new File(pidFile.getPath() + ""String_Node_Str"");
    String pidString=getPidString();
    FileUtils.writeStringToFile(pidString,pidFile);
    FileUtils.writeStringToFile(pidString,pidFileCopy);
  }
 catch (  PidException pe) {
    _logger.warning(pe.getMessage());
  }
catch (  Exception e) {
    _logger.warning(strings.get(""String_Node_Str"",e));
  }
 finally {
    pidFile.deleteOnExit();
  }
}","@Override public void writePidFile(){
  File pidFile=null;
  try {
    pidFile=SmartFile.sanitize(getPidFile());
    File pidFileCopy=new File(pidFile.getPath() + ""String_Node_Str"");
    String pidString=getPidString();
    FileUtils.writeStringToFile(pidString,pidFile);
    FileUtils.writeStringToFile(pidString,pidFileCopy);
  }
 catch (  PidException pe) {
    _logger.warning(pe.getMessage());
  }
catch (  Exception e) {
    _logger.warning(strings.get(""String_Node_Str"",e));
  }
 finally {
    if (pidFile != null) {
      pidFile.deleteOnExit();
    }
  }
}"
30008,"public Set<ServiceDescription> getImplicitServiceDescriptions(ReadableArchive readableArchive,String appName){
  HashSet<ServiceDescription> defs=new HashSet<ServiceDescription>();
  if (DeploymentUtils.isJavaEE(readableArchive,habitat)) {
    ServiceDescription sd=generateDefaultServiceDescription(appName);
    defs.add(sd);
  }
  return defs;
}","public Set<ServiceDescription> getImplicitServiceDescriptions(ReadableArchive readableArchive,String appName){
  HashSet<ServiceDescription> defs=new HashSet<ServiceDescription>();
  if (JavaEEDeploymentUtils.isJavaEE(readableArchive,habitat)) {
    ServiceDescription sd=generateDefaultServiceDescription(appName);
    defs.add(sd);
  }
  return defs;
}"
30009,"private Set<ServiceReference> discoverServiceReferences(ReadableArchive cloudArchive,String appName){
  Set<ServiceReference> serviceReferences=new HashSet<ServiceReference>();
  Application application=null;
  try {
    application=dolProvider.processDeploymentMetaData(cloudArchive);
  }
 catch (  Exception ex) {
    MQServicePluginLogger.getLogger().log(Level.INFO,""String_Node_Str"",ex);
  }
  if (!DeploymentUtils.isJavaEE(cloudArchive,habitat)) {
    return serviceReferences;
  }
  if (application != null) {
    Set<BundleDescriptor> bundleDescriptors=application.getBundleDescriptors();
    for (    BundleDescriptor descriptor : bundleDescriptors) {
      populateResourceRefsAsServiceReferences(descriptor,serviceReferences);
      if (descriptor instanceof EjbBundleDescriptor) {
        EjbBundleDescriptor ejbDesc=(EjbBundleDescriptor)descriptor;
        Set<EjbDescriptor> ejbDescriptors=ejbDesc.getEjbs();
        for (        EjbDescriptor ejbDescriptor : ejbDescriptors) {
          populateResourceRefsAsServiceReferences(ejbDescriptor,serviceReferences);
        }
        Set<EjbInterceptor> ejbInterceptors=ejbDesc.getInterceptors();
        for (        EjbInterceptor ejbInterceptor : ejbInterceptors) {
          populateResourceRefsAsServiceReferences(ejbInterceptor,serviceReferences);
        }
      }
      Set<ManagedBeanDescriptor> managedBeanDescriptors=descriptor.getManagedBeans();
      for (      ManagedBeanDescriptor mbd : managedBeanDescriptors) {
        populateResourceRefsAsServiceReferences(mbd,serviceReferences);
      }
    }
  }
  return serviceReferences;
}","private Set<ServiceReference> discoverServiceReferences(ReadableArchive cloudArchive,String appName){
  Set<ServiceReference> serviceReferences=new HashSet<ServiceReference>();
  Application application=null;
  try {
    application=dolProvider.processDeploymentMetaData(cloudArchive);
  }
 catch (  Exception ex) {
    MQServicePluginLogger.getLogger().log(Level.INFO,""String_Node_Str"",ex);
  }
  if (!JavaEEDeploymentUtils.isJavaEE(cloudArchive,habitat)) {
    return serviceReferences;
  }
  if (application != null) {
    Set<BundleDescriptor> bundleDescriptors=application.getBundleDescriptors();
    for (    BundleDescriptor descriptor : bundleDescriptors) {
      populateResourceRefsAsServiceReferences(descriptor,serviceReferences);
      if (descriptor instanceof EjbBundleDescriptor) {
        EjbBundleDescriptor ejbDesc=(EjbBundleDescriptor)descriptor;
        Set<EjbDescriptor> ejbDescriptors=ejbDesc.getEjbs();
        for (        EjbDescriptor ejbDescriptor : ejbDescriptors) {
          populateResourceRefsAsServiceReferences(ejbDescriptor,serviceReferences);
        }
        Set<EjbInterceptor> ejbInterceptors=ejbDesc.getInterceptors();
        for (        EjbInterceptor ejbInterceptor : ejbInterceptors) {
          populateResourceRefsAsServiceReferences(ejbInterceptor,serviceReferences);
        }
      }
      Set<ManagedBeanDescriptor> managedBeanDescriptors=descriptor.getManagedBeans();
      for (      ManagedBeanDescriptor mbd : managedBeanDescriptors) {
        populateResourceRefsAsServiceReferences(mbd,serviceReferences);
      }
    }
  }
  return serviceReferences;
}"
30010,"public Set<ServiceDescription> getImplicitServiceDescriptions(ReadableArchive cloudArchive,String appName){
  HashSet<ServiceDescription> implicitServiceDescriptions=new HashSet<ServiceDescription>();
  if (!DeploymentUtils.isJavaEE(cloudArchive,habitat)) {
    return implicitServiceDescriptions;
  }
  Set<ServiceReference> serviceReferences=discoverServiceReferences(cloudArchive,appName);
  boolean hasJMSReference=false;
  for (  ServiceReference serviceReference : serviceReferences) {
    if (serviceReferenceTypes.contains(serviceReference.getType())) {
      hasJMSReference=true;
      break;
    }
  }
  if (hasJMSReference) {
    implicitServiceDescriptions.add(getDefaultServiceDescription(appName,null));
  }
  return implicitServiceDescriptions;
}","public Set<ServiceDescription> getImplicitServiceDescriptions(ReadableArchive cloudArchive,String appName){
  HashSet<ServiceDescription> implicitServiceDescriptions=new HashSet<ServiceDescription>();
  if (!JavaEEDeploymentUtils.isJavaEE(cloudArchive,habitat)) {
    return implicitServiceDescriptions;
  }
  Set<ServiceReference> serviceReferences=discoverServiceReferences(cloudArchive,appName);
  boolean hasJMSReference=false;
  for (  ServiceReference serviceReference : serviceReferences) {
    if (serviceReferenceTypes.contains(serviceReference.getType())) {
      hasJMSReference=true;
      break;
    }
  }
  if (hasJMSReference) {
    implicitServiceDescriptions.add(getDefaultServiceDescription(appName,null));
  }
  return implicitServiceDescriptions;
}"
