record_number,buggy_code,fixed_code
18001,"private void printMissingRecs(SolrQueryResponse rsp){
  printInfo(rsp);
  BitSet missing=queue.getMissing();
  BitSet present=queue.getPresent();
  if (missing == null) {
    rsp.add(""String_Node_Str"",""String_Node_Str"");
    return;
  }
 else {
    rsp.add(""String_Node_Str"",""String_Node_Str"");
  }
  rsp.add(""String_Node_Str"",present.cardinality());
  rsp.add(""String_Node_Str"",missing.cardinality());
  ArrayList<Integer> tbd=new ArrayList<Integer>(missing.cardinality());
  rsp.add(""String_Node_Str"",tbd);
  int j=0;
  for (int i=missing.nextSetBit(0); i >= 0; i=missing.nextSetBit(i + 1)) {
    tbd.add(i);
  }
}","private void printMissingRecs(SolrQueryResponse rsp){
  BitSet missing=queue.getMissing();
  BitSet present=queue.getPresent();
  if (missing == null) {
    rsp.add(""String_Node_Str"",""String_Node_Str"");
    return;
  }
 else {
    rsp.add(""String_Node_Str"",""String_Node_Str"");
  }
  rsp.add(""String_Node_Str"",present.cardinality());
  rsp.add(""String_Node_Str"",missing.cardinality());
  ArrayList<Integer> tbd=new ArrayList<Integer>(missing.cardinality());
  rsp.add(""String_Node_Str"",tbd);
  int j=0;
  for (int i=missing.nextSetBit(0); i >= 0; i=missing.nextSetBit(i + 1)) {
    tbd.add(i);
  }
}"
18002,"public String getWorkerMessage(){
  StringBuilder out=new StringBuilder();
  for (  String msg : workerMessage) {
    out.append(msg);
    out.append(""String_Node_Str"");
  }
  return out.toString();
}","public String getWorkerMessage(){
  StringBuilder out=new StringBuilder();
  for (  String msg : workerMessage) {
    out.append(msg);
    out.append(""String_Node_Str"");
  }
  workerMessage.clear();
  return out.toString();
}"
18003,"public void handleRequestBody(SolrQueryRequest req,SolrQueryResponse rsp) throws IOException, InterruptedException {
  SolrParams params=req.getParams();
  String command=params.get(""String_Node_Str"",""String_Node_Str"");
  if (command.equals(""String_Node_Str"")) {
    queue.registerFailedDoc(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerFailedBatch(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerNewBatch(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.stop();
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.reset();
  }
 else   if (command.equals(""String_Node_Str"")) {
    printInfo(rsp);
  }
 else   if (command.equals(""String_Node_Str"")) {
    printDetailedInfo(rsp);
  }
 else   if (command.equals(""String_Node_Str"")) {
    printMissingRecs(rsp);
  }
 else   if (command.equals(""String_Node_Str"")) {
    if (isBusy()) {
      rsp.add(""String_Node_Str"",""String_Node_Str"");
      rsp.add(""String_Node_Str"",""String_Node_Str"");
      printInfo(rsp);
      return;
    }
    workerMessage.clear();
    setBusy(true);
    if (isAsynchronous()) {
      runAsynchronously(req);
    }
 else {
      runSynchronously(queue,req);
      setBusy(false);
    }
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerNewBatch(""String_Node_Str"" + params.get(""String_Node_Str"",""String_Node_Str""));
  }
 else {
    rsp.add(""String_Node_Str"",""String_Node_Str"" + command);
    rsp.add(""String_Node_Str"",""String_Node_Str"");
    printInfo(rsp);
  }
  rsp.add(""String_Node_Str"",isBusy() ? ""String_Node_Str"" : ""String_Node_Str"");
}","public void handleRequestBody(SolrQueryRequest req,SolrQueryResponse rsp) throws IOException, InterruptedException {
  SolrParams params=req.getParams();
  String command=params.get(""String_Node_Str"",""String_Node_Str"");
  if (command.equals(""String_Node_Str"")) {
    queue.registerFailedDoc(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerFailedBatch(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerNewBatch(params.get(""String_Node_Str""));
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.stop();
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.reset();
  }
 else   if (command.equals(""String_Node_Str"")) {
    printDetailedInfo(rsp);
  }
 else   if (command.equals(""String_Node_Str"")) {
    printMissingRecs(rsp);
  }
 else   if (command.equals(""String_Node_Str"")) {
    if (isBusy()) {
      rsp.add(""String_Node_Str"",""String_Node_Str"");
      rsp.add(""String_Node_Str"",""String_Node_Str"");
      printInfo(rsp);
      return;
    }
    queue.start();
    workerMessage.clear();
    setBusy(true);
    if (isAsynchronous()) {
      runAsynchronously(req);
    }
 else {
      runSynchronously(queue,req);
      setBusy(false);
    }
  }
 else   if (command.equals(""String_Node_Str"")) {
    queue.registerNewBatch(""String_Node_Str"" + params.get(""String_Node_Str"",""String_Node_Str""));
  }
 else {
    rsp.add(""String_Node_Str"",""String_Node_Str"" + command);
    rsp.add(""String_Node_Str"",""String_Node_Str"");
  }
  rsp.add(""String_Node_Str"",isBusy() ? ""String_Node_Str"" : ""String_Node_Str"");
  printInfo(rsp);
}"
18004,"public AqpAdsabsNodeProcessorPipeline(QueryConfigHandler queryConfig){
  super(queryConfig);
  QueryConfigHandler config=getQueryConfigHandler();
  add(new AqpDEFOPMarkPlainNodes());
  add(new AqpDEFOPProcessor());
  add(new AqpTreeRewriteProcessor());
  add(new AqpAdsabsFixQPOSITIONProcessor());
  add(new AqpAdsabsQPOSITIONProcessor());
  add(new AqpQFUNCProcessor());
  add(new AqpCOMMAProcessor());
  add(new AqpAdsabsMODIFIERProcessor());
  add(new AqpOPERATORProcessor());
  add(new AqpCLAUSEProcessor());
  add(new AqpTMODIFIERProcessor());
  add(new AqpBOOSTProcessor());
  add(new AqpFUZZYProcessor());
  add(new AqpQRANGEINProcessor());
  add(new AqpQDATEProcessor());
  add(new AqpQPHRASEProcessor());
  add(new AqpAdsabsQNORMALProcessor());
  add(new AqpQPHRASETRUNCProcessor());
  add(new AqpAdsabsQTRUNCATEDProcessor());
  add(new AqpQANYTHINGProcessor());
  add(new AqpQIDENTIFIERProcessor());
  add(new AqpFIELDProcessor());
  add(new AqpBibcodeProcessor());
  add(new AqpFuzzyModifierProcessor());
  add(new WildcardQueryNodeProcessor());
  add(new MultiFieldQueryNodeProcessor());
  add(new AqpNullDefaultFieldProcessor());
  add(new FuzzyQueryNodeProcessor());
  add(new MatchAllDocsQueryNodeProcessor());
  add(new AqpAdsabsFieldNodePreAnalysisProcessor());
  add(new AqpFieldMapperProcessor());
  add(new AqpMultiWordProcessor());
  if (config.get(AqpAdsabsQueryConfigHandler.ConfigurationKeys.SOLR_READY) == true) {
    add(new AqpUnfieldedSearchProcessor());
  }
  add(new NumericQueryNodeProcessor());
  add(new NumericRangeQueryNodeProcessor());
  add(new TermRangeQueryNodeProcessor());
  add(new AqpAdsabsRegexNodeProcessor());
  add(new AqpAdsabsSynonymNodeProcessor());
  add(new AqpAdsabsAuthorPreProcessor());
  add(new AqpAdsabsAnalyzerProcessor());
  add(new LowercaseExpandedTermsQueryNodeProcessor());
  add(new AqpAdsabsCarefulAnalyzerProcessor());
  add(new AqpAdsabsExpandAuthorSearchProcessor());
  add(new AqpAdsabsFieldMapperProcessorPostAnalysis());
  add(new PhraseSlopQueryNodeProcessor());
  add(new AllowLeadingWildcardProcessor());
  add(new NoChildOptimizationQueryNodeProcessor());
  add(new RemoveDeletedQueryNodesProcessor());
  add(new RemoveEmptyNonLeafQueryNodeProcessor());
  add(new BooleanSingleChildOptimizationQueryNodeProcessor());
  add(new DefaultPhraseSlopQueryNodeProcessor());
  add(new BoostQueryNodeProcessor());
  add(new MultiTermRewriteMethodProcessor());
  add(new AqpGroupQueryOptimizerProcessor());
  add(new AqpOptimizationProcessor());
}","public AqpAdsabsNodeProcessorPipeline(QueryConfigHandler queryConfig){
  super(queryConfig);
  QueryConfigHandler config=getQueryConfigHandler();
  add(new AqpDEFOPMarkPlainNodes());
  add(new AqpDEFOPProcessor());
  add(new AqpTreeRewriteProcessor());
  add(new AqpAdsabsFixQPOSITIONProcessor());
  add(new AqpAdsabsQPOSITIONProcessor());
  add(new AqpQFUNCProcessor());
  add(new AqpAdsabsCOMMAProcessor());
  add(new AqpAdsabsMODIFIERProcessor());
  add(new AqpOPERATORProcessor());
  add(new AqpCLAUSEProcessor());
  add(new AqpTMODIFIERProcessor());
  add(new AqpBOOSTProcessor());
  add(new AqpFUZZYProcessor());
  add(new AqpQRANGEINProcessor());
  add(new AqpQDATEProcessor());
  add(new AqpQPHRASEProcessor());
  add(new AqpAdsabsQNORMALProcessor());
  add(new AqpQPHRASETRUNCProcessor());
  add(new AqpAdsabsQTRUNCATEDProcessor());
  add(new AqpQANYTHINGProcessor());
  add(new AqpQIDENTIFIERProcessor());
  add(new AqpFIELDProcessor());
  add(new AqpBibcodeProcessor());
  add(new AqpFuzzyModifierProcessor());
  add(new WildcardQueryNodeProcessor());
  add(new MultiFieldQueryNodeProcessor());
  add(new AqpNullDefaultFieldProcessor());
  add(new FuzzyQueryNodeProcessor());
  add(new MatchAllDocsQueryNodeProcessor());
  add(new AqpAdsabsFieldNodePreAnalysisProcessor());
  add(new AqpFieldMapperProcessor());
  add(new AqpMultiWordProcessor());
  if (config.get(AqpAdsabsQueryConfigHandler.ConfigurationKeys.SOLR_READY) == true) {
    add(new AqpUnfieldedSearchProcessor());
  }
  add(new NumericQueryNodeProcessor());
  add(new NumericRangeQueryNodeProcessor());
  add(new TermRangeQueryNodeProcessor());
  add(new AqpAdsabsRegexNodeProcessor());
  add(new AqpAdsabsSynonymNodeProcessor());
  add(new AqpAdsabsAuthorPreProcessor());
  add(new AqpAdsabsAnalyzerProcessor());
  add(new LowercaseExpandedTermsQueryNodeProcessor());
  add(new AqpAdsabsCarefulAnalyzerProcessor());
  add(new AqpAdsabsExpandAuthorSearchProcessor());
  add(new AqpAdsabsFieldMapperProcessorPostAnalysis());
  add(new PhraseSlopQueryNodeProcessor());
  add(new AllowLeadingWildcardProcessor());
  add(new NoChildOptimizationQueryNodeProcessor());
  add(new RemoveDeletedQueryNodesProcessor());
  add(new RemoveEmptyNonLeafQueryNodeProcessor());
  add(new BooleanSingleChildOptimizationQueryNodeProcessor());
  add(new DefaultPhraseSlopQueryNodeProcessor());
  add(new BoostQueryNodeProcessor());
  add(new MultiTermRewriteMethodProcessor());
  add(new AqpGroupQueryOptimizerProcessor());
  add(new AqpOptimizationProcessor());
}"
18005,"public Query reParse(Query query,QParser qp,Class<?>... types) throws ParseException {
  parser=qp;
  qtypes=types;
  swimDeep(query);
  return query;
}","public Query reParse(Query query,QParser qp,Class<?>... types) throws ParseException {
  parsingLock.lock();
  try {
    parser=qp;
    qtypes=types;
    swimDeep(query);
    return query;
  }
  finally {
    parser=null;
    qtypes=null;
    parsingLock.unlock();
  }
}"
18006,"private void runSynchronously(RequestQueue queue,SolrQueryRequest req) throws MalformedURLException, IOException, InterruptedException {
  SolrCore core=req.getCore();
  IndexSchema schema=req.getSchema();
  RequestData data=queue.pop();
  if (!allowed.matcher(data.sourceField).matches()) {
    data.msg(""String_Node_Str"" + data.sourceField);
    queue.registerFailedBatch(data);
  }
  SchemaField field=core.getSchema().getFieldOrNull(data.sourceField);
  if (field == null || !field.stored()) {
    data.msg(""String_Node_Str"" + data.sourceField);
    queue.registerFailedBatch(data);
  }
  final Analyzer analyzer=core.getSchema().getQueryAnalyzer();
  SchemaField targetField=core.getSchema().getFieldOrNull(data.targetField);
  if (targetField == null) {
    data.msg(""String_Node_Str"" + data.targetField);
    queue.registerFailedBatch(data);
  }
  final String targetAnalyzer=data.targetField;
  DirectoryReader ir=req.getSearcher().getIndexReader();
  SolrIndexSearcher se=req.getSearcher();
  final HashSet<String> fieldsToLoad=new HashSet<String>();
  fieldsToLoad.add(data.sourceField);
  se.search(new MatchAllDocsQuery(),new Collector(){
    private int baseDoc;
    private AtomicReader reader;
    @Override public boolean acceptsDocsOutOfOrder(){
      return true;
    }
    @Override public void collect(    int i){
      Document d;
      try {
        d=reader.document(this.baseDoc + i,fieldsToLoad);
        for (        String f : fieldsToLoad) {
          String[] vals=d.getValues(f);
          for (          String s : vals) {
            TokenStream ts=analyzer.tokenStream(targetAnalyzer,new StringReader(s));
            ts.reset();
            while (ts.incrementToken()) {
            }
          }
        }
      }
 catch (      IOException e) {
      }
    }
    @Override public void setNextReader(    AtomicReaderContext context){
      this.baseDoc=context.docBase;
      this.reader=context.reader();
    }
    @Override public void setScorer(    org.apache.lucene.search.Scorer scorer){
    }
  }
);
  TokenStream ts=analyzer.tokenStream(data.targetField,new StringReader(""String_Node_Str""));
  ts.reset();
  ts.reset();
  ts.reset();
}","private void runSynchronously(RequestQueue queue,SolrQueryRequest req) throws MalformedURLException, IOException, InterruptedException {
  SolrCore core=req.getCore();
  IndexSchema schema=req.getSchema();
  RequestData data=queue.pop();
  if (!allowed.matcher(data.sourceField).matches()) {
    data.msg(""String_Node_Str"" + data.sourceField);
    queue.registerFailedBatch(data);
  }
  SchemaField field=core.getSchema().getFieldOrNull(data.sourceField);
  if (field == null || !field.stored()) {
    data.msg(""String_Node_Str"" + data.sourceField);
    queue.registerFailedBatch(data);
  }
  final Analyzer analyzer=core.getSchema().getQueryAnalyzer();
  SchemaField targetField=core.getSchema().getFieldOrNull(data.targetField);
  if (targetField == null) {
    data.msg(""String_Node_Str"" + data.targetField);
    queue.registerFailedBatch(data);
  }
  final String targetAnalyzer=data.targetField;
  DirectoryReader ir=req.getSearcher().getIndexReader();
  SolrIndexSearcher se=req.getSearcher();
  final HashSet<String> fieldsToLoad=new HashSet<String>();
  fieldsToLoad.add(data.sourceField);
  se.search(new MatchAllDocsQuery(),new Collector(){
    private int baseDoc;
    private AtomicReader reader;
    @Override public boolean acceptsDocsOutOfOrder(){
      return true;
    }
    @Override public void collect(    int i){
      Document d;
      try {
        d=reader.document(i,fieldsToLoad);
        for (        String f : fieldsToLoad) {
          String[] vals=d.getValues(f);
          for (          String s : vals) {
            TokenStream ts=analyzer.tokenStream(targetAnalyzer,new StringReader(s));
            ts.reset();
            while (ts.incrementToken()) {
            }
          }
        }
      }
 catch (      IOException e) {
      }
    }
    @Override public void setNextReader(    AtomicReaderContext context){
      this.baseDoc=context.docBase;
      this.reader=context.reader();
    }
    @Override public void setScorer(    org.apache.lucene.search.Scorer scorer){
    }
  }
);
  TokenStream ts=analyzer.tokenStream(data.targetField,new StringReader(""String_Node_Str""));
  ts.reset();
  ts.reset();
  ts.reset();
}"
18007,"@Override public void collect(int i){
  Document d;
  try {
    d=reader.document(this.baseDoc + i,fieldsToLoad);
    for (    String f : fieldsToLoad) {
      String[] vals=d.getValues(f);
      for (      String s : vals) {
        TokenStream ts=analyzer.tokenStream(targetAnalyzer,new StringReader(s));
        ts.reset();
        while (ts.incrementToken()) {
        }
      }
    }
  }
 catch (  IOException e) {
  }
}","@Override public void collect(int i){
  Document d;
  try {
    d=reader.document(i,fieldsToLoad);
    for (    String f : fieldsToLoad) {
      String[] vals=d.getValues(f);
      for (      String s : vals) {
        TokenStream ts=analyzer.tokenStream(targetAnalyzer,new StringReader(s));
        ts.reset();
        while (ts.incrementToken()) {
        }
      }
    }
  }
 catch (  IOException e) {
  }
}"
18008,"private void doExpansion(NameInfo origNameInfo,QueryNode node,List<QueryNode> parentChildren){
  if (node instanceof TextableQueryNode) {
    if (node instanceof FuzzyQueryNode || node instanceof RegexpQueryNode || node instanceof WildcardQueryNode) {
      return;
    }
    FieldQueryNode fqn=((FieldQueryNode)node);
    if (fields.containsKey(fqn.getFieldAsString())) {
      String v=fqn.getTextAsString();
      String[] nameParts=fqn.getTextAsString().split(""String_Node_Str"");
      if (nameParts.length == 1) {
        if (nameParts.length < origNameInfo.noOfParts)         return;
        if (origNameInfo.containsOnlySurname) {
          parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
        }
 else {
        }
      }
 else {
        if (nameParts.length < origNameInfo.noOfParts)         return;
        if (origNameInfo.containsOnlySurname) {
          parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
        }
 else {
          if (origNameInfo.lastPartWasAcronym) {
            if (nameParts[nameParts.length - 1].length() == 1) {
              parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
            }
 else {
              parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
            }
          }
 else {
            parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
          }
        }
      }
      return;
    }
  }
  expandNodes(node,origNameInfo);
}","private void doExpansion(NameInfo origNameInfo,QueryNode node,List<QueryNode> parentChildren){
  if (node instanceof TextableQueryNode) {
    if (node instanceof FuzzyQueryNode || node instanceof RegexpQueryNode || node instanceof WildcardQueryNode) {
      return;
    }
    FieldQueryNode fqn=((FieldQueryNode)node);
    if (fields.containsKey(fqn.getFieldAsString())) {
      String v=fqn.getTextAsString();
      String[] nameParts=fqn.getTextAsString().split(""String_Node_Str"");
      if (nameParts.length == 1) {
        if (nameParts.length < origNameInfo.noOfParts)         return;
        if (origNameInfo.containsOnlySurname) {
          parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
        }
 else {
        }
      }
 else {
        if (nameParts.length < origNameInfo.noOfParts)         return;
        if (origNameInfo.containsOnlySurname) {
          parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
        }
 else {
          if (origNameInfo.lastPartWasAcronym) {
            if (nameParts[nameParts.length - 1].length() == 1) {
              parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
            }
 else {
              parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
            }
          }
 else {
            parentChildren.add(new PrefixWildcardQueryNode(fqn.getField(),v + ""String_Node_Str"",fqn.getBegin(),fqn.getEnd()));
          }
        }
      }
      return;
    }
  }
  if (!node.isLeaf())   expandNodes(node,origNameInfo);
}"
18009,"@Override public void reset() throws IOException {
  super.reset();
  tokenBuffer.clear();
  authorInput=null;
  resetCounter++;
  if (resetCounter > 2) {
    synMap.persist();
  }
}","@Override public void reset() throws IOException {
  super.reset();
  addTokensToSynMap();
  resetCounter++;
  if (resetCounter > 2) {
    synMap.persist();
  }
}"
18010,"@Override public boolean incrementToken() throws IOException {
  resetCounter=0;
  if (!input.incrementToken()) {
    addTokensToSynMap();
    return false;
  }
  if (authorInput != null) {
    if (tokenTypes.contains(typeAtt.type())) {
      tokenBuffer.add(termAtt.toString());
      if (emitTokens) {
        return true;
      }
      while (input.incrementToken()) {
        if (tokenTypes.contains(typeAtt.type())) {
          tokenBuffer.add(termAtt.toString());
        }
 else {
          if (typeAtt.type().equals(AuthorUtils.AUTHOR_INPUT)) {
            addTokensToSynMap();
            authorInput=termAtt.toString();
            tokenBuffer.clear();
          }
          return true;
        }
      }
    }
  }
  if (typeAtt.type().equals(AuthorUtils.AUTHOR_INPUT)) {
    authorInput=termAtt.toString();
  }
  return true;
}","@Override public boolean incrementToken() throws IOException {
  resetCounter=0;
  if (!input.incrementToken()) {
    return false;
  }
  if (authorInput != null && tokenTypes.contains(typeAtt.type())) {
    tokenBuffer.add(termAtt.toString());
    if (emitTokens) {
      return true;
    }
    while (input.incrementToken()) {
      if (tokenTypes.contains(typeAtt.type())) {
        tokenBuffer.add(termAtt.toString());
      }
 else {
        if (typeAtt.type().equals(AuthorUtils.AUTHOR_INPUT)) {
          addTokensToSynMap();
          authorInput=termAtt.toString();
        }
        return true;
      }
    }
    return false;
  }
  if (typeAtt.type().equals(AuthorUtils.AUTHOR_INPUT)) {
    authorInput=termAtt.toString();
  }
  return true;
}"
