record_number,buggy_code,fixed_code
7001,"/** 
 * Closes the scanner and releases any resources.
 */
public void close();","/** 
 * Closes the scanner and releases any resources.
 */
void close();"
7002,"/** 
 * Returns value of the given argument key as a String[]
 * @param argsKey {@link String} which is the key for the argument
 * @return String[] containing all the arguments which is indexed by their position as they were supplied
 */
public String[] getRuntimeArguments(String argsKey);","/** 
 * Returns value of the given argument key as a String[]
 * @param argsKey {@link String} which is the key for the argument
 * @return String[] containing all the arguments which is indexed by their position as they were supplied
 */
String[] getRuntimeArguments(String argsKey);"
7003,"/** 
 * Returns a   {@link Serializable} {@link ServiceDiscoverer} for Service Discovery in Spark Program which can bepassed in Spark program's closures.
 * @return A {@link Serializable} {@link ServiceDiscoverer}
 */
public ServiceDiscoverer getServiceDiscoverer();","/** 
 * Returns a   {@link Serializable} {@link ServiceDiscoverer} for Service Discovery in Spark Program which can bepassed in Spark program's closures.
 * @return A {@link Serializable} {@link ServiceDiscoverer}
 */
ServiceDiscoverer getServiceDiscoverer();"
7004,"/** 
 * Returns a   {@link Serializable} {@link Metrics} which can be used to emit custom metrics from user's {@link Spark}program. This can also be passed in Spark program's closures and workers can emit their own metrics
 * @return {@link Serializable} {@link Metrics} for {@link Spark} programs
 */
public Metrics getMetrics();","/** 
 * Returns a   {@link Serializable} {@link Metrics} which can be used to emit custom metrics from user's {@link Spark}program. This can also be passed in Spark program's closures and workers can emit their own metrics
 * @return {@link Serializable} {@link Metrics} for {@link Spark} programs
 */
Metrics getMetrics();"
7005,"/** 
 * User Spark job which will be executed
 * @param context {@link SparkContext} for this job
 */
public void run(SparkContext context);","/** 
 * User Spark job which will be executed
 * @param context {@link SparkContext} for this job
 */
void run(SparkContext context);"
7006,"/** 
 * Get the Hadoop counters from the previous MapReduce program in the Workflow. The method returns null if the counters are not set.
 * @return the Hadoop MapReduce counters set by the previous MapReduce program
 */
@Nullable public Map<String,Map<String,Long>> getMapReduceCounters();","/** 
 * Get the Hadoop counters from the previous MapReduce program in the Workflow. The method returns null if the counters are not set.
 * @return the Hadoop MapReduce counters set by the previous MapReduce program
 */
@Nullable Map<String,Map<String,Long>> getMapReduceCounters();"
7007,"@Provides @Named(Constants.AppFabric.SERVER_ADDRESS) public final InetAddress providesHostname(CConfiguration cConf){
  return Networks.resolve(cConf.get(Constants.AppFabric.SERVER_ADDRESS),new InetSocketAddress(""String_Node_Str"",0).getAddress());
}","@Provides @Named(Constants.AppFabric.SERVER_ADDRESS) public InetAddress providesHostname(CConfiguration cConf){
  return Networks.resolve(cConf.get(Constants.AppFabric.SERVER_ADDRESS),new InetSocketAddress(""String_Node_Str"",0).getAddress());
}"
7008,"/** 
 * @param runId for which information will be returned.
 * @return a {@link MRJobInfo} containing information about a particular MapReduce program run.
 */
public MRJobInfo getMRJobInfo(Id.Run runId) throws Exception ;","/** 
 * @param runId for which information will be returned.
 * @return a {@link MRJobInfo} containing information about a particular MapReduce program run.
 */
MRJobInfo getMRJobInfo(Id.Run runId) throws Exception ;"
7009,"/** 
 * @return A version.
 */
public int get();","/** 
 * @return A version.
 */
int get();"
7010,"/** 
 * Report resource usage of a program.  Implementors will likely want to write usage to persistant storage.
 */
public void reportResources();","/** 
 * Report resource usage of a program.  Implementors will likely want to write usage to persistant storage.
 */
void reportResources();"
7011,"/** 
 * Lists all namespaces
 * @return a list of {@link NamespaceMeta} for all namespaces
 */
public List<NamespaceMeta> listNamespaces();","/** 
 * Lists all namespaces
 * @return a list of {@link NamespaceMeta} for all namespaces
 */
List<NamespaceMeta> listNamespaces();"
7012,"/** 
 * Creates a new namespace
 * @param metadata the {@link NamespaceMeta} for the new namespace to be created
 * @throws NamespaceAlreadyExistsException if the specified namespace already exists
 * @throws co.cask.cdap.common.exception.NamespaceCannotBeCreatedException if the creation operation was unsuccessful
 */
public void createNamespace(NamespaceMeta metadata) throws NamespaceAlreadyExistsException, NamespaceCannotBeCreatedException ;","/** 
 * Creates a new namespace
 * @param metadata the {@link NamespaceMeta} for the new namespace to be created
 * @throws NamespaceAlreadyExistsException if the specified namespace already exists
 * @throws co.cask.cdap.common.exception.NamespaceCannotBeCreatedException if the creation operation was unsuccessful
 */
void createNamespace(NamespaceMeta metadata) throws NamespaceAlreadyExistsException, NamespaceCannotBeCreatedException ;"
7013,"/** 
 * Deletes the specified namespace
 * @param namespaceId the {@link Id.Namespace} of the specified namespace
 * @throws NamespaceNotFoundException if the specified namespace does not exist
 * @throws NamespaceCannotBeDeletedException if the deletion operation was unsuccessful
 */
public void deleteNamespace(Id.Namespace namespaceId) throws NamespaceNotFoundException, NamespaceCannotBeDeletedException ;","/** 
 * Deletes the specified namespace
 * @param namespaceId the {@link Id.Namespace} of the specified namespace
 * @throws NamespaceNotFoundException if the specified namespace does not exist
 * @throws NamespaceCannotBeDeletedException if the deletion operation was unsuccessful
 */
void deleteNamespace(Id.Namespace namespaceId) throws NamespaceNotFoundException, NamespaceCannotBeDeletedException ;"
7014,"/** 
 * Deletes all datasets in the specified namespace
 * @param namespaceId the {@link Id.Namespace} of the specified namespace
 * @throws NotFoundException if the specified namespace does not exist
 * @throws NamespaceCannotBeDeletedException if the deletion operation was unsuccessful
 */
public void deleteDatasets(Id.Namespace namespaceId) throws NotFoundException, NamespaceCannotBeDeletedException ;","/** 
 * Deletes all datasets in the specified namespace
 * @param namespaceId the {@link Id.Namespace} of the specified namespace
 * @throws NotFoundException if the specified namespace does not exist
 * @throws NamespaceCannotBeDeletedException if the deletion operation was unsuccessful
 */
void deleteDatasets(Id.Namespace namespaceId) throws NotFoundException, NamespaceCannotBeDeletedException ;"
7015,"/** 
 * Gets details of a namespace
 * @param namespaceId the {@link Id.Namespace} of the requested namespace
 * @return the {@link NamespaceMeta} of the requested namespace
 * @throws NamespaceNotFoundException if the requested namespace is not found
 */
public NamespaceMeta getNamespace(Id.Namespace namespaceId) throws NamespaceNotFoundException ;","/** 
 * Gets details of a namespace
 * @param namespaceId the {@link Id.Namespace} of the requested namespace
 * @return the {@link NamespaceMeta} of the requested namespace
 * @throws NamespaceNotFoundException if the requested namespace is not found
 */
NamespaceMeta getNamespace(Id.Namespace namespaceId) throws NamespaceNotFoundException ;"
7016,"/** 
 * Update namespace properties for a given namespace.
 * @param namespaceId  the {@link Id.Namespace} of the namespace to be updated
 * @param namespaceMeta namespacemeta to update
 * @throws NotFoundException if the specified namespace is not found
 */
public void updateProperties(Id.Namespace namespaceId,NamespaceMeta namespaceMeta) throws NotFoundException ;","/** 
 * Update namespace properties for a given namespace.
 * @param namespaceId  the {@link Id.Namespace} of the namespace to be updated
 * @param namespaceMeta namespacemeta to update
 * @throws NotFoundException if the specified namespace is not found
 */
void updateProperties(Id.Namespace namespaceId,NamespaceMeta namespaceMeta) throws NotFoundException ;"
7017,"/** 
 * Checks if the specified namespace exists
 * @param namespaceId the {@link Id.Namespace} to check for existence
 * @return true, if the specifed namespace exists, false otherwise
 */
public boolean hasNamespace(Id.Namespace namespaceId);","/** 
 * Checks if the specified namespace exists
 * @param namespaceId the {@link Id.Namespace} to check for existence
 * @return true, if the specifed namespace exists, false otherwise
 */
boolean hasNamespace(Id.Namespace namespaceId);"
7018,"private final void lazyStart(Scheduler scheduler) throws SchedulerException {
  if (scheduler instanceof TimeScheduler) {
    try {
      timeScheduler.lazyStart();
    }
 catch (    Throwable t) {
      Throwables.propagateIfInstanceOf(t,SchedulerException.class);
      throw new SchedulerException(t);
    }
  }
 else   if (scheduler instanceof StreamSizeScheduler) {
    try {
      streamSizeScheduler.lazyStart();
    }
 catch (    Throwable t) {
      Throwables.propagateIfInstanceOf(t,SchedulerException.class);
      throw new SchedulerException(t);
    }
  }
}","private void lazyStart(Scheduler scheduler) throws SchedulerException {
  if (scheduler instanceof TimeScheduler) {
    try {
      timeScheduler.lazyStart();
    }
 catch (    Throwable t) {
      Throwables.propagateIfInstanceOf(t,SchedulerException.class);
      throw new SchedulerException(t);
    }
  }
 else   if (scheduler instanceof StreamSizeScheduler) {
    try {
      streamSizeScheduler.lazyStart();
    }
 catch (    Throwable t) {
      Throwables.propagateIfInstanceOf(t,SchedulerException.class);
      throw new SchedulerException(t);
    }
  }
}"
