record_number,buggy_code,fixed_code
80001,"/** 
 * Get the timestamp for the beginning of query execution. 
 * @return java.sql.Timestamp	The timestamp for the beginning of query execution.
 */
public Timestamp getBeginExecutionTimestamp(){
  return beginExecutionTimestamp;
}","/** 
 * Get the timestamp for the beginning of query execution. 
 * @return java.sql.Timestamp	The timestamp for the beginning of query execution.
 */
public Timestamp getBeginExecutionTimestamp(){
  return beginExecutionTimestamp == null ? null : (Timestamp)beginExecutionTimestamp.clone();
}"
80002,"/** 
 * Checks whether a data type is supported for <code>setObject(int, Object, int)</code> and <code>setObject(int, Object, int, int)</code>.
 * @param dataType the data type to check
 * @exception SqlException if the type is not supported
 */
public void checkForSupportedDataType(int dataType) throws SqlException {
switch (dataType) {
case java.sql.Types.ARRAY:
case java.sql.Types.DATALINK:
case JDBC40Translation.NCHAR:
case JDBC40Translation.NCLOB:
case JDBC40Translation.NVARCHAR:
case JDBC40Translation.LONGNVARCHAR:
case java.sql.Types.REF:
case JDBC40Translation.REF_CURSOR:
case JDBC40Translation.ROWID:
case JDBC40Translation.SQLXML:
case java.sql.Types.STRUCT:
    throw new SqlException(logWriter_,new ClientMessageId(SQLState.DATA_TYPE_NOT_SUPPORTED),Types.getTypeString(dataType));
}
}","/** 
 * Checks whether a data type is supported for <code>setObject(int, Object, int)</code> and <code>setObject(int, Object, int, int)</code>.
 * @param dataType the data type to check
 * @exception SqlException if the type is not supported
 */
public void checkForSupportedDataType(int dataType) throws SqlException {
switch (dataType) {
case java.sql.Types.ARRAY:
case java.sql.Types.DATALINK:
case java.sql.Types.DISTINCT:
case JDBC40Translation.NCHAR:
case JDBC40Translation.NCLOB:
case JDBC40Translation.NVARCHAR:
case JDBC40Translation.LONGNVARCHAR:
case java.sql.Types.NULL:
case java.sql.Types.OTHER:
case java.sql.Types.REF:
case JDBC40Translation.REF_CURSOR:
case JDBC40Translation.ROWID:
case JDBC40Translation.SQLXML:
case java.sql.Types.STRUCT:
    throw new SqlException(logWriter_,new ClientMessageId(SQLState.DATA_TYPE_NOT_SUPPORTED),Types.getTypeString(dataType));
}
}"
80003,"public void registerOutParameter(String parameterName,SQLType sqlType,String typeName) throws SQLException {
  try {
synchronized (connection_) {
      if (agent_.loggingEnabled()) {
        agent_.logWriter_.traceEntry(this,""String_Node_Str"",parameterName,sqlType,typeName);
      }
      checkForClosedStatement();
      registerOutParameter(parameterName,Utils42.getTypeAsInt(agent_,sqlType),typeName);
    }
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
}","public void registerOutParameter(String parameterName,SQLType sqlType,String typeName) throws SQLException {
synchronized (connection_) {
    if (agent_.loggingEnabled()) {
      agent_.logWriter_.traceEntry(this,""String_Node_Str"",parameterName,sqlType,typeName);
    }
    checkStatus();
    registerOutParameter(parameterName,Utils42.getTypeAsInt(agent_,sqlType),typeName);
  }
}"
80004,"public void setObject(String parameterName,Object x,SQLType sqlType,int scaleOrLength) throws SQLException {
  try {
synchronized (connection_) {
      if (agent_.loggingEnabled()) {
        agent_.logWriter_.traceEntry(this,""String_Node_Str"",parameterName,x,sqlType,scaleOrLength);
      }
      checkForClosedStatement();
      setObject(parameterName,x,Utils42.getTypeAsInt(agent_,sqlType),scaleOrLength);
    }
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
}","public void setObject(String parameterName,Object x,SQLType sqlType,int scaleOrLength) throws SQLException {
synchronized (connection_) {
    if (agent_.loggingEnabled()) {
      agent_.logWriter_.traceEntry(this,""String_Node_Str"",parameterName,x,sqlType,scaleOrLength);
    }
    checkStatus();
    setObject(parameterName,x,Utils42.getTypeAsInt(agent_,sqlType),scaleOrLength);
  }
}"
80005,"public boolean acceptsURL(String url) throws java.sql.SQLException {
  try {
    java.util.StringTokenizer urlTokenizer=new java.util.StringTokenizer(url,""String_Node_Str"",true);
    int protocol=tokenizeProtocol(url,urlTokenizer);
    return protocol != 0;
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
}","public boolean acceptsURL(String url) throws java.sql.SQLException {
  checkURLNotNull(url);
  try {
    java.util.StringTokenizer urlTokenizer=new java.util.StringTokenizer(url,""String_Node_Str"",true);
    int protocol=tokenizeProtocol(url,urlTokenizer);
    return protocol != 0;
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
}"
80006,"public java.sql.Connection connect(String url,java.util.Properties properties) throws java.sql.SQLException {
  org.apache.derby.client.net.NetConnection conn;
  try {
    if (exceptionsOnLoadDriver__ != null) {
      throw exceptionsOnLoadDriver__;
    }
    if (properties == null) {
      properties=new java.util.Properties();
    }
    java.util.StringTokenizer urlTokenizer=new java.util.StringTokenizer(url,""String_Node_Str"",true);
    int protocol=tokenizeProtocol(url,urlTokenizer);
    if (protocol == 0) {
      return null;
    }
    String slashOrNull=null;
    if (protocol == DERBY_REMOTE_PROTOCOL) {
      try {
        slashOrNull=urlTokenizer.nextToken(""String_Node_Str"");
      }
 catch (      java.util.NoSuchElementException e) {
        throw new SqlException(null,new ClientMessageId(SQLState.MALFORMED_URL),url,e);
      }
    }
    String server=tokenizeServerName(urlTokenizer,url);
    int port=tokenizeOptionalPortNumber(urlTokenizer,url);
    if (port == 0) {
      port=ClientBaseDataSourceRoot.propertyDefault_portNumber;
    }
    String database=tokenizeDatabase(urlTokenizer,url);
    java.util.Properties augmentedProperties=tokenizeURLProperties(url,properties);
    database=appendDatabaseAttributes(database,augmentedProperties);
    int traceLevel;
    try {
      traceLevel=ClientBaseDataSourceRoot.getTraceLevel(augmentedProperties);
    }
 catch (    java.lang.NumberFormatException e) {
      throw new SqlException(null,new ClientMessageId(SQLState.TRACELEVEL_FORMAT_INVALID),e);
    }
    org.apache.derby.client.am.LogWriter dncLogWriter=ClientBaseDataSourceRoot.computeDncLogWriterForNewConnection(java.sql.DriverManager.getLogWriter(),ClientBaseDataSourceRoot.getTraceDirectory(augmentedProperties),ClientBaseDataSourceRoot.getTraceFile(augmentedProperties),ClientBaseDataSourceRoot.getTraceFileAppend(augmentedProperties),traceLevel,""String_Node_Str"",traceFileSuffixIndex_++);
    conn=(org.apache.derby.client.net.NetConnection)getFactory().newNetConnection((org.apache.derby.client.net.NetLogWriter)dncLogWriter,java.sql.DriverManager.getLoginTimeout(),server,port,database,augmentedProperties);
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
  if (conn.isConnectionNull())   return null;
  return conn;
}","public java.sql.Connection connect(String url,java.util.Properties properties) throws java.sql.SQLException {
  org.apache.derby.client.net.NetConnection conn;
  checkURLNotNull(url);
  try {
    if (exceptionsOnLoadDriver__ != null) {
      throw exceptionsOnLoadDriver__;
    }
    if (properties == null) {
      properties=new java.util.Properties();
    }
    java.util.StringTokenizer urlTokenizer=new java.util.StringTokenizer(url,""String_Node_Str"",true);
    int protocol=tokenizeProtocol(url,urlTokenizer);
    if (protocol == 0) {
      return null;
    }
    String slashOrNull=null;
    if (protocol == DERBY_REMOTE_PROTOCOL) {
      try {
        slashOrNull=urlTokenizer.nextToken(""String_Node_Str"");
      }
 catch (      java.util.NoSuchElementException e) {
        throw new SqlException(null,new ClientMessageId(SQLState.MALFORMED_URL),url,e);
      }
    }
    String server=tokenizeServerName(urlTokenizer,url);
    int port=tokenizeOptionalPortNumber(urlTokenizer,url);
    if (port == 0) {
      port=ClientBaseDataSourceRoot.propertyDefault_portNumber;
    }
    String database=tokenizeDatabase(urlTokenizer,url);
    java.util.Properties augmentedProperties=tokenizeURLProperties(url,properties);
    database=appendDatabaseAttributes(database,augmentedProperties);
    int traceLevel;
    try {
      traceLevel=ClientBaseDataSourceRoot.getTraceLevel(augmentedProperties);
    }
 catch (    java.lang.NumberFormatException e) {
      throw new SqlException(null,new ClientMessageId(SQLState.TRACELEVEL_FORMAT_INVALID),e);
    }
    org.apache.derby.client.am.LogWriter dncLogWriter=ClientBaseDataSourceRoot.computeDncLogWriterForNewConnection(java.sql.DriverManager.getLogWriter(),ClientBaseDataSourceRoot.getTraceDirectory(augmentedProperties),ClientBaseDataSourceRoot.getTraceFile(augmentedProperties),ClientBaseDataSourceRoot.getTraceFileAppend(augmentedProperties),traceLevel,""String_Node_Str"",traceFileSuffixIndex_++);
    conn=(org.apache.derby.client.net.NetConnection)getFactory().newNetConnection((org.apache.derby.client.net.NetLogWriter)dncLogWriter,java.sql.DriverManager.getLoginTimeout(),server,port,database,augmentedProperties);
  }
 catch (  SqlException se) {
    throw se.getSQLException();
  }
  if (conn.isConnectionNull())   return null;
  return conn;
}"
80007,"/** 
 * Checks whether a data type is supported for <code>setObject(int, Object, int)</code> and <code>setObject(int, Object, int, int)</code>.
 * @param dataType the data type to check
 * @exception SQLException if the type is not supported
 */
public void checkForSupportedDataType(int dataType) throws SQLException {
switch (dataType) {
case Types.ARRAY:
case Types.DATALINK:
case JDBC40Translation.NCHAR:
case JDBC40Translation.NCLOB:
case JDBC40Translation.NVARCHAR:
case JDBC40Translation.LONGNVARCHAR:
case Types.REF:
case JDBC40Translation.REF_CURSOR:
case JDBC40Translation.ROWID:
case JDBC40Translation.SQLXML:
case Types.STRUCT:
    throw newSQLException(SQLState.DATA_TYPE_NOT_SUPPORTED,Util.typeName(dataType));
}
}","/** 
 * Checks whether a data type is supported for <code>setObject(int, Object, int)</code> and <code>setObject(int, Object, int, int)</code>.
 * @param dataType the data type to check
 * @exception SQLException if the type is not supported
 */
public void checkForSupportedDataType(int dataType) throws SQLException {
switch (dataType) {
case Types.ARRAY:
case Types.DATALINK:
case Types.DISTINCT:
case JDBC40Translation.NCHAR:
case JDBC40Translation.NCLOB:
case JDBC40Translation.NVARCHAR:
case JDBC40Translation.LONGNVARCHAR:
case Types.NULL:
case Types.OTHER:
case Types.REF:
case JDBC40Translation.REF_CURSOR:
case JDBC40Translation.ROWID:
case JDBC40Translation.SQLXML:
case Types.STRUCT:
    throw newSQLException(SQLState.DATA_TYPE_NOT_SUPPORTED,Util.typeName(dataType));
}
}"
80008,"public static boolean embeddedDriverAcceptsURL(String url){
  return !url.startsWith(Attribute.JCC_PROTOCOL) && !url.startsWith(Attribute.DNC_PROTOCOL) && (url.startsWith(Attribute.PROTOCOL) || url.equals(Attribute.SQLJ_NESTED));
}","public static boolean embeddedDriverAcceptsURL(String url) throws SQLException {
  if (url == null) {
    throw Util.generateCsSQLException(SQLState.MALFORMED_URL,""String_Node_Str"");
  }
  return !url.startsWith(Attribute.JCC_PROTOCOL) && !url.startsWith(Attribute.DNC_PROTOCOL) && (url.startsWith(Attribute.PROTOCOL) || url.equals(Attribute.SQLJ_NESTED));
}"
80009,"public boolean acceptsURL(String url){
  return active && embeddedDriverAcceptsURL(url);
}","public boolean acceptsURL(String url) throws SQLException {
  return active && embeddedDriverAcceptsURL(url);
}"
80010,"public boolean acceptsURL(String url){
  return driver.acceptsURL(url);
}","public boolean acceptsURL(String url) throws SQLException {
  return driver.acceptsURL(url);
}"
