record_number,buggy_code,fixed_code
93001,"/** 
 * Creates a new   {@link Range} with the specified exclusive end and the current start. 
 */
public R endOpen(String end){
  return newInstanceSafe(startBound,start,BoundType.OPEN,wrap(end));
}","/** 
 * Creates a new   {@link Range} with the specified exclusive end and the current start. 
 */
public R endOpen(String end){
  return endOpen(wrap(end));
}"
93002,"/** 
 * Creates a new   {@link Range} with the specified inclusive start and the specified exclusiveend.
 */
public R of(String startClosed,String endOpen){
  return newInstanceSafe(BoundType.CLOSED,wrap(startClosed),BoundType.OPEN,wrap(endOpen));
}","/** 
 * Creates a new   {@link Range} with the specified inclusive start and the specified exclusiveend.
 */
public R of(String startClosed,String endOpen){
  return of(wrap(startClosed),wrap(endOpen));
}"
93003,"/** 
 * Creates a new   {@link Range} with an unbounded start and the current end. 
 */
public R startUnbounded(){
  return newInstanceSafe(BoundType.UNBOUNDED,null,endBound,end);
}","/** 
 * Creates a new   {@link Range} with an unbounded start and the current end. 
 */
public R startUnbounded(){
  this.start=null;
  this.startBound=BoundType.UNBOUNDED;
  return thisT();
}"
93004,"/** 
 * Creates a new   {@link Range} with the specified exclusive start and the current end. 
 */
public R startOpen(String start){
  return newInstanceSafe(BoundType.OPEN,wrap(start),endBound,end);
}","/** 
 * Creates a new   {@link Range} with the specified exclusive start and the current end. 
 */
public R startOpen(String start){
  return startOpen(wrap(start));
}"
93005,"/** 
 * Creates a new   {@link Range} with the current start and an unbounded end. 
 */
public R endUnbounded(){
  return newInstanceSafe(startBound,start,BoundType.UNBOUNDED,null);
}","/** 
 * Creates a new   {@link Range} with the current start and an unbounded end. 
 */
public R endUnbounded(){
  this.end=null;
  this.endBound=BoundType.UNBOUNDED;
  return thisT();
}"
93006,"@Override public TableResult getNextPage(){
  return new TableResult(schema,totalRows,pageNoSchema.getNextPage());
}","@Override public TableResult getNextPage(){
  if (pageNoSchema.hasNextPage()) {
    return new TableResult(schema,totalRows,pageNoSchema.getNextPage());
  }
  return null;
}"
93007,"TableResult(final Schema schema,long totalRows,Page<FieldValueList> pageNoSchema){
  this.schema=schema;
  this.totalRows=totalRows;
  this.pageNoSchema=checkNotNull(pageNoSchema);
}","TableResult(Schema schema,long totalRows,Page<FieldValueList> pageNoSchema){
  this.schema=schema;
  this.totalRows=totalRows;
  this.pageNoSchema=checkNotNull(pageNoSchema);
}"
93008,"private Iterable<FieldValueList> addSchema(Iterable<FieldValueList> iter){
  if (schema == null) {
    return iter;
  }
  return Iterables.transform(pageNoSchema.getValues(),new Function<FieldValueList,FieldValueList>(){
    @Override public FieldValueList apply(    FieldValueList list){
      return list.withSchema(schema.getFields());
    }
  }
);
}","private Iterable<FieldValueList> addSchema(Iterable<FieldValueList> iter){
  if (schema == null) {
    return iter;
  }
  return Iterables.transform(iter,new Function<FieldValueList,FieldValueList>(){
    @Override public FieldValueList apply(    FieldValueList list){
      return list.withSchema(schema.getFields());
    }
  }
);
}"
93009,"@Override public ManagedChannel newChannel(String host,int port){
  NettyChannelBuilder builder=NettyChannelBuilder.forAddress(host,port).sslContext(newSslContext()).intercept(interceptors).maxMessageSize(MAX_MESSAGE_SIZE);
  if (userAgent != null) {
    builder.userAgent(userAgent);
  }
  return builder.build();
}","@Override public ManagedChannel newChannel(String host,int port){
  NettyChannelBuilder builder=NettyChannelBuilder.forAddress(host,port).sslContext(newSslContext()).intercept(interceptors).maxHeaderListSize(MAX_HEADER_LIST_SIZE).maxMessageSize(MAX_MESSAGE_SIZE);
  if (userAgent != null) {
    builder.userAgent(userAgent);
  }
  return builder.build();
}"
93010,"/** 
 * Downloads this blob to the given file path.
 * @param path destination
 * @throws StorageException upon failure
 */
public void downloadTo(Path path) throws StorageException {
  try (OutputStream outputStream=Files.newOutputStream(path);ReadChannel reader=reader()){
    WritableByteChannel channel=Channels.newChannel(outputStream);
    ByteBuffer bytes=ByteBuffer.allocate(DEFAULT_CHUNK_SIZE);
    while (reader.read(bytes) > 0) {
      bytes.flip();
      channel.write(bytes);
      bytes.clear();
    }
  }
 catch (  IOException e) {
    throw new StorageException(e);
  }
}","/** 
 * Downloads this blob to the given file path. This method is replaced with   {@link #downloadTo(Path,BlobSourceOption)}, but is kept here for binary compatibility with the older versions of the client library.
 * @param path destination
 * @throws StorageException upon failure
 */
public void downloadTo(Path path){
  downloadTo(path,new BlobSourceOption[0]);
}"
