record_number,buggy_code,fixed_code
25001,"private void runTorShellCmd() throws Exception {
  StringBuilder log=new StringBuilder();
  Log.i(TAG,""String_Node_Str"");
  String[] torCmd={TOR_BINARY_INSTALL_PATH + ' ' + TOR_COMMAND_LINE_ARGS};
  TorServiceUtils.doShellCommand(torCmd,log,false,false);
  Thread.sleep(1000);
  int procId=TorServiceUtils.findProcessId(TorServiceConstants.TOR_BINARY_INSTALL_PATH);
  int attempts=0;
  while (procId == -1 && attempts < MAX_START_TRIES) {
    log=new StringBuilder();
    logNotice(torCmd[0]);
    TorServiceUtils.doShellCommand(torCmd,log,false,false);
    procId=TorServiceUtils.findProcessId(TorServiceConstants.TOR_BINARY_INSTALL_PATH);
    if (procId == -1) {
      sendCallbackMessage(""String_Node_Str"" + log.toString());
      Thread.sleep(1000);
      sendCallbackMessage(getString(R.string.status_starting_up));
      Thread.sleep(3000);
      attempts++;
    }
    logNotice(log.toString());
  }
  if (procId == -1) {
    throw new Exception(""String_Node_Str"");
  }
 else {
    logNotice(""String_Node_Str"" + procId);
    showToolbarNotification(getString(R.string.status_starting_up),R.drawable.tornotification);
    initControlConnection();
  }
}","private void runTorShellCmd() throws Exception {
  StringBuilder log=new StringBuilder();
  Log.i(TAG,""String_Node_Str"");
  String torrcPath=appHome + TORRC_ASSET_KEY;
  String[] torCmd={torBinaryPath + ""String_Node_Str"" + torrcPath+ ""String_Node_Str""};
  TorServiceUtils.doShellCommand(torCmd,log,false,false);
  Thread.sleep(1000);
  int procId=TorServiceUtils.findProcessId(torBinaryPath);
  int attempts=0;
  while (procId == -1 && attempts < MAX_START_TRIES) {
    log=new StringBuilder();
    logNotice(torCmd[0]);
    TorServiceUtils.doShellCommand(torCmd,log,false,false);
    procId=TorServiceUtils.findProcessId(torBinaryPath);
    if (procId == -1) {
      sendCallbackMessage(""String_Node_Str"" + log.toString());
      Thread.sleep(1000);
      sendCallbackMessage(getString(R.string.status_starting_up));
      Thread.sleep(3000);
      attempts++;
    }
    logNotice(log.toString());
  }
  if (procId == -1) {
    throw new Exception(""String_Node_Str"");
  }
 else {
    logNotice(""String_Node_Str"" + procId);
    showToolbarNotification(getString(R.string.status_starting_up),R.drawable.tornotification);
    initControlConnection();
  }
}"
25002,"private void runPrivoxyShellCmd() throws Exception {
  int privoxyProcId=TorServiceUtils.findProcessId(TorServiceConstants.PRIVOXY_INSTALL_PATH);
  StringBuilder log=null;
  int attempts=0;
  while (privoxyProcId == -1 && attempts < MAX_START_TRIES) {
    log=new StringBuilder();
    String[] cmds={PRIVOXY_INSTALL_PATH + ""String_Node_Str"" + PRIVOXY_COMMAND_LINE_ARGS};
    logNotice(cmds[0]);
    TorServiceUtils.doShellCommand(cmds,log,false,true);
    Thread.sleep(1000);
    privoxyProcId=TorServiceUtils.findProcessId(TorServiceConstants.PRIVOXY_INSTALL_PATH);
    if (privoxyProcId == -1) {
      logNotice(""String_Node_Str"" + log);
      Thread.sleep(3000);
      attempts++;
    }
    logNotice(log.toString());
  }
  sendCallbackMessage(""String_Node_Str"" + PORT_HTTP);
  Thread.sleep(100);
  logNotice(""String_Node_Str"" + privoxyProcId);
}","private void runPrivoxyShellCmd() throws Exception {
  int privoxyProcId=TorServiceUtils.findProcessId(privoxyPath);
  StringBuilder log=null;
  int attempts=0;
  while (privoxyProcId == -1 && attempts < MAX_START_TRIES) {
    log=new StringBuilder();
    String privoxyConfigPath=appHome + PRIVOXYCONFIG_ASSET_KEY;
    String[] cmds={privoxyPath + ""String_Node_Str"" + privoxyConfigPath};
    logNotice(cmds[0]);
    TorServiceUtils.doShellCommand(cmds,log,false,true);
    Thread.sleep(1000);
    privoxyProcId=TorServiceUtils.findProcessId(privoxyPath);
    if (privoxyProcId == -1) {
      logNotice(""String_Node_Str"" + log);
      Thread.sleep(3000);
      attempts++;
    }
    logNotice(log.toString());
  }
  sendCallbackMessage(""String_Node_Str"" + PORT_HTTP);
  Thread.sleep(100);
  logNotice(""String_Node_Str"" + privoxyProcId);
}"
25003,"private boolean findExistingProc(){
  int procId=TorServiceUtils.findProcessId(TorServiceConstants.TOR_BINARY_INSTALL_PATH);
  if (procId != -1) {
    Log.i(TAG,""String_Node_Str"");
    sendCallbackMessage(""String_Node_Str"");
    try {
      currentStatus=STATUS_CONNECTING;
      initControlConnection();
      currentStatus=STATUS_ON;
      return true;
    }
 catch (    RuntimeException e) {
      Log.i(TAG,""String_Node_Str"",e);
      currentStatus=STATUS_OFF;
      this.stopTor();
    }
catch (    Exception e) {
      Log.i(TAG,""String_Node_Str"",e);
      currentStatus=STATUS_OFF;
      this.stopTor();
    }
  }
  return false;
}","private boolean findExistingProc(){
  int procId=TorServiceUtils.findProcessId(torBinaryPath);
  if (procId != -1) {
    Log.i(TAG,""String_Node_Str"");
    sendCallbackMessage(""String_Node_Str"");
    try {
      currentStatus=STATUS_CONNECTING;
      initControlConnection();
      currentStatus=STATUS_ON;
      return true;
    }
 catch (    RuntimeException e) {
      Log.i(TAG,""String_Node_Str"",e);
      currentStatus=STATUS_OFF;
      this.stopTor();
    }
catch (    Exception e) {
      Log.i(TAG,""String_Node_Str"",e);
      currentStatus=STATUS_OFF;
      this.stopTor();
    }
  }
  return false;
}"
25004,"public void initControlConnection() throws Exception, RuntimeException {
  while (true) {
    try {
      Log.i(TAG,""String_Node_Str"" + TOR_CONTROL_PORT);
      String baseMessage=getString(R.string.tor_process_connecting);
      sendCallbackMessage(baseMessage);
      Socket s=new Socket(IP_LOCALHOST,TOR_CONTROL_PORT);
      conn=TorControlConnection.getConnection(s);
      sendCallbackMessage(getString(R.string.tor_process_connecting_step2));
      Log.i(TAG,""String_Node_Str"");
      File fileCookie=new File(TOR_CONTROL_AUTH_COOKIE);
      byte[] cookie=new byte[(int)fileCookie.length()];
      new FileInputStream(new File(TOR_CONTROL_AUTH_COOKIE)).read(cookie);
      conn.authenticate(cookie);
      Log.i(TAG,""String_Node_Str"");
      sendCallbackMessage(getString(R.string.tor_process_connecting_step2) + getString(R.string.tor_process_connecting_step3));
      addEventHandler();
      if (configBuffer != null) {
        conn.setConf(configBuffer);
        configBuffer=null;
      }
      break;
    }
 catch (    Exception ce) {
      conn=null;
      Log.i(TAG,""String_Node_Str"" + ce.getLocalizedMessage(),ce);
      sendCallbackMessage(getString(R.string.tor_process_connecting_step4));
      Thread.sleep(1000);
    }
  }
}","public void initControlConnection() throws Exception, RuntimeException {
  while (true) {
    try {
      Log.i(TAG,""String_Node_Str"" + TOR_CONTROL_PORT);
      String baseMessage=getString(R.string.tor_process_connecting);
      sendCallbackMessage(baseMessage);
      Socket s=new Socket(IP_LOCALHOST,TOR_CONTROL_PORT);
      conn=TorControlConnection.getConnection(s);
      sendCallbackMessage(getString(R.string.tor_process_connecting_step2));
      Log.i(TAG,""String_Node_Str"");
      String torAuthCookie=appHome + ""String_Node_Str"";
      File fileCookie=new File(torAuthCookie);
      byte[] cookie=new byte[(int)fileCookie.length()];
      new FileInputStream(new File(torAuthCookie)).read(cookie);
      conn.authenticate(cookie);
      Log.i(TAG,""String_Node_Str"");
      sendCallbackMessage(getString(R.string.tor_process_connecting_step2) + getString(R.string.tor_process_connecting_step3));
      addEventHandler();
      if (configBuffer != null) {
        conn.setConf(configBuffer);
        configBuffer=null;
      }
      break;
    }
 catch (    Exception ce) {
      conn=null;
      Log.i(TAG,""String_Node_Str"" + ce.getLocalizedMessage(),ce);
      sendCallbackMessage(getString(R.string.tor_process_connecting_step4));
      Thread.sleep(1000);
    }
  }
}"
25005,"/** 
 * Called when the activity is first created. 
 */
public void onCreate(){
  super.onCreate();
  Log.i(TAG,""String_Node_Str"");
  checkTorBinaries();
  findExistingProc();
  _torInstance=this;
  hasRoot=TorServiceUtils.hasRoot();
}","/** 
 * Called when the activity is first created. 
 */
public void onCreate(){
  super.onCreate();
  Log.i(TAG,""String_Node_Str"");
}"
25006,"public IBinder onBind(Intent intent){
  if (ITorService.class.getName().equals(intent.getAction())) {
    return mBinder;
  }
  return null;
}","public IBinder onBind(Intent intent){
  if (appHome == null) {
    checkTorBinaries();
    findExistingProc();
    _torInstance=this;
    hasRoot=TorServiceUtils.hasRoot();
  }
  if (ITorService.class.getName().equals(intent.getAction())) {
    return mBinder;
  }
  return null;
}"
25007,"private void killTorProcess(){
  if (conn != null) {
    try {
      logNotice(""String_Node_Str"");
      conn.signal(""String_Node_Str"");
    }
 catch (    Exception e) {
      Log.i(TAG,""String_Node_Str"",e);
    }
    conn=null;
  }
  StringBuilder log=new StringBuilder();
  int procId=TorServiceUtils.findProcessId(TorServiceConstants.TOR_BINARY_INSTALL_PATH);
  while (procId != -1) {
    logNotice(""String_Node_Str"" + procId + ""String_Node_Str"");
    String[] cmd={SHELL_CMD_KILL + ' ' + procId+ ""String_Node_Str""};
    TorServiceUtils.doShellCommand(cmd,log,false,false);
    procId=TorServiceUtils.findProcessId(TorServiceConstants.TOR_BINARY_INSTALL_PATH);
  }
  procId=TorServiceUtils.findProcessId(TorServiceConstants.PRIVOXY_INSTALL_PATH);
  while (procId != -1) {
    Log.i(TAG,""String_Node_Str"" + procId + ""String_Node_Str"");
    String[] cmd={SHELL_CMD_KILL + ' ' + procId+ ""String_Node_Str""};
    TorServiceUtils.doShellCommand(cmd,log,false,false);
    procId=TorServiceUtils.findProcessId(TorServiceConstants.PRIVOXY_INSTALL_PATH);
  }
}","private void killTorProcess(){
  if (conn != null) {
    try {
      logNotice(""String_Node_Str"");
      conn.signal(""String_Node_Str"");
    }
 catch (    Exception e) {
      Log.i(TAG,""String_Node_Str"",e);
    }
    conn=null;
  }
  StringBuilder log=new StringBuilder();
  int procId=TorServiceUtils.findProcessId(torBinaryPath);
  while (procId != -1) {
    logNotice(""String_Node_Str"" + procId + ""String_Node_Str"");
    String[] cmd={SHELL_CMD_KILL + ' ' + procId+ ""String_Node_Str""};
    TorServiceUtils.doShellCommand(cmd,log,false,false);
    procId=TorServiceUtils.findProcessId(torBinaryPath);
  }
  procId=TorServiceUtils.findProcessId(privoxyPath);
  while (procId != -1) {
    Log.i(TAG,""String_Node_Str"" + procId + ""String_Node_Str"");
    String[] cmd={SHELL_CMD_KILL + ' ' + procId+ ""String_Node_Str""};
    TorServiceUtils.doShellCommand(cmd,log,false,false);
    procId=TorServiceUtils.findProcessId(privoxyPath);
  }
}"
25008,"private boolean checkTorBinaries(){
  boolean torBinaryExists=new File(TOR_BINARY_INSTALL_PATH).exists();
  boolean privoxyBinaryExists=new File(PRIVOXY_INSTALL_PATH).exists();
  if (!(torBinaryExists && privoxyBinaryExists)) {
    killTorProcess();
    TorBinaryInstaller installer=new TorBinaryInstaller();
    installer.start(true);
    torBinaryExists=new File(TOR_BINARY_INSTALL_PATH).exists();
    privoxyBinaryExists=new File(PRIVOXY_INSTALL_PATH).exists();
    if (torBinaryExists && privoxyBinaryExists) {
      logNotice(getString(R.string.status_install_success));
      showToolbarNotification(getString(R.string.status_install_success),R.drawable.tornotification);
    }
 else {
      logNotice(getString(R.string.status_install_fail));
      showAlert(getString(R.string.title_error),getString(R.string.status_install_fail));
      return false;
    }
  }
  StringBuilder log=new StringBuilder();
  logNotice(""String_Node_Str"");
  String[] cmd1={SHELL_CMD_CHMOD + ' ' + CHMOD_EXE_VALUE+ ' '+ TOR_BINARY_INSTALL_PATH};
  TorServiceUtils.doShellCommand(cmd1,log,false,true);
  logNotice(""String_Node_Str"");
  String[] cmd2={SHELL_CMD_CHMOD + ' ' + CHMOD_EXE_VALUE+ ' '+ PRIVOXY_INSTALL_PATH};
  TorServiceUtils.doShellCommand(cmd2,log,false,true);
  return true;
}","private boolean checkTorBinaries(){
  Log.i(TAG,""String_Node_Str"");
  appHome=""String_Node_Str"" + TOR_APP_USERNAME + ""String_Node_Str"";
  Log.i(TAG,""String_Node_Str"" + appHome);
  String apkPath=findAPK();
  Log.i(TAG,""String_Node_Str"" + apkPath);
  boolean apkExists=new File(apkPath).exists();
  if (!apkExists) {
    Log.w(TAG,""String_Node_Str"" + apkPath);
    Log.w(TAG,""String_Node_Str"");
    return false;
  }
  torBinaryPath=appHome + '/' + TOR_BINARY_ASSET_KEY;
  privoxyPath=appHome + '/' + PRIVOXY_ASSET_KEY;
  boolean torBinaryExists=new File(torBinaryPath).exists();
  boolean privoxyBinaryExists=new File(privoxyPath).exists();
  if (!(torBinaryExists && privoxyBinaryExists)) {
    killTorProcess();
    TorBinaryInstaller installer=new TorBinaryInstaller(appHome,apkPath);
    installer.start(true);
    torBinaryExists=new File(torBinaryPath).exists();
    privoxyBinaryExists=new File(privoxyPath).exists();
    if (torBinaryExists && privoxyBinaryExists) {
      logNotice(getString(R.string.status_install_success));
      showToolbarNotification(getString(R.string.status_install_success),R.drawable.tornotification);
    }
 else {
      logNotice(getString(R.string.status_install_fail));
      sendCallbackMessage(getString(R.string.status_install_fail));
      return false;
    }
  }
  StringBuilder log=new StringBuilder();
  logNotice(""String_Node_Str"");
  String[] cmd1={SHELL_CMD_CHMOD + ' ' + CHMOD_EXE_VALUE+ ' '+ torBinaryPath};
  TorServiceUtils.doShellCommand(cmd1,log,false,true);
  logNotice(""String_Node_Str"");
  String[] cmd2={SHELL_CMD_CHMOD + ' ' + CHMOD_EXE_VALUE+ ' '+ privoxyPath};
  TorServiceUtils.doShellCommand(cmd2,log,false,true);
  return true;
}"
25009,"private void installFromZip(){
  try {
    ZipFile zip=new ZipFile(APK_PATH);
    ZipEntry zipen=zip.getEntry(TOR_BINARY_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),TOR_BINARY_INSTALL_PATH);
    zipen=zip.getEntry(TORRC_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),TORRC_INSTALL_PATH);
    zipen=zip.getEntry(PRIVOXY_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),PRIVOXY_INSTALL_PATH);
    zipen=zip.getEntry(PRIVOXYCONFIG_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),PRIVOXYCONFIG_INSTALL_PATH);
    zip.close();
    Log.i(TAG,""String_Node_Str"");
  }
 catch (  IOException ioe) {
    Log.i(TAG,""String_Node_Str"",ioe);
  }
}","private void installFromZip(){
  try {
    String apkPath=APK_PATH;
    int apkIdx=1;
    while (!new File(apkPath).exists()) {
      apkPath=APK_PATH_BASE + '-' + (apkIdx++)+ ""String_Node_Str"";
      Log.i(TAG,""String_Node_Str"" + apkPath);
    }
    ZipFile zip=new ZipFile(apkPath);
    ZipEntry zipen=zip.getEntry(TOR_BINARY_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),TOR_BINARY_INSTALL_PATH);
    zipen=zip.getEntry(TORRC_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),TORRC_INSTALL_PATH);
    zipen=zip.getEntry(PRIVOXY_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),PRIVOXY_INSTALL_PATH);
    zipen=zip.getEntry(PRIVOXYCONFIG_ZIP_KEY);
    streamToFile(zip.getInputStream(zipen),PRIVOXYCONFIG_INSTALL_PATH);
    zip.close();
    Log.i(TAG,""String_Node_Str"");
  }
 catch (  IOException ioe) {
    Log.i(TAG,""String_Node_Str"",ioe);
  }
}"
25010,"private void showHelp(){
  LayoutInflater li=LayoutInflater.from(this);
  View view=li.inflate(R.layout.layout_help,null);
  StringBuilder msg=new StringBuilder();
  msg.append(R.string.help_text_1);
  msg.append(""String_Node_Str"");
  msg.append(R.string.help_text_2);
  msg.append(""String_Node_Str"");
  msg.append(R.string.help_text_3);
  msg.append(""String_Node_Str"");
  msg.append(R.string.help_text_4);
  msg.append(""String_Node_Str"");
  msg.append(R.string.help_text_5);
  msg.append(""String_Node_Str"");
  new AlertDialog.Builder(this).setTitle(getString(R.string.menu_info)).setMessage(msg).setView(view).setNeutralButton(getString(R.string.button_about),new DialogInterface.OnClickListener(){
    public void onClick(    DialogInterface dialog,    int whichButton){
      showAbout();
    }
  }
).setNegativeButton(getString(R.string.button_close),new DialogInterface.OnClickListener(){
    public void onClick(    DialogInterface dialog,    int whichButton){
    }
  }
).show();
}","private void showHelp(){
  LayoutInflater li=LayoutInflater.from(this);
  View view=li.inflate(R.layout.layout_help,null);
  StringBuilder msg=new StringBuilder();
  msg.append(getString(R.string.help_text_1));
  msg.append(""String_Node_Str"");
  msg.append(getString(R.string.help_text_2));
  msg.append(""String_Node_Str"");
  msg.append(getString(R.string.help_text_3));
  msg.append(""String_Node_Str"");
  msg.append(getString(R.string.help_text_4));
  msg.append(""String_Node_Str"");
  msg.append(getString(R.string.help_text_5));
  msg.append(""String_Node_Str"");
  new AlertDialog.Builder(this).setTitle(getString(R.string.menu_info)).setMessage(msg.toString()).setView(view).setNeutralButton(getString(R.string.button_about),new DialogInterface.OnClickListener(){
    public void onClick(    DialogInterface dialog,    int whichButton){
      showAbout();
    }
  }
).setNegativeButton(getString(R.string.button_close),new DialogInterface.OnClickListener(){
    public void onClick(    DialogInterface dialog,    int whichButton){
    }
  }
).show();
}"
