record_number,buggy_code,fixed_code
52001,public void setRows(int rows);,void setRows(int rows);
52002,public int[] getSelectedRows();,int[] getSelectedRows();
52003,public void clearSelection();,void clearSelection();
52004,public void setOnedit(String onedit);,void setOnedit(String onedit);
52005,public boolean isDisabled();,boolean isDisabled();
52006,public void setEnableColumnDrag(boolean drag);,void setEnableColumnDrag(boolean drag);
52007,public void setRootChildren(XulTreeChildren rootChildren);,void setRootChildren(XulTreeChildren rootChildren);
52008,"public void setActiveCellCoordinates(int row,int column);","void setActiveCellCoordinates(int row,int column);"
52009,public Object getData();,Object getData();
52010,public String getOnedit();,String getOnedit();
52011,public XulTreeChildren getRootChildren();,XulTreeChildren getRootChildren();
52012,public int[] getActiveCellCoordinates();,int[] getActiveCellCoordinates();
52013,public Object[][] getValues();,Object[][] getValues();
52014,public String getSeltype();,String getSeltype();
52015,public void setData(Object data);,void setData(Object data);
52016,public void setElements(Collection<T> elements);,<T>void setElements(Collection<T> elements);
52017,public void addTreeRow(XulTreeRow row);,void addTreeRow(XulTreeRow row);
52018,public boolean isHierarchical();,boolean isHierarchical();
52019,public void removeTreeRows(int[] rows);,void removeTreeRows(int[] rows);
52020,public boolean isEnableColumnDrag();,boolean isEnableColumnDrag();
52021,public void setSelectedRows(int[] rows);,void setSelectedRows(int[] rows);
52022,public void setEditable(boolean edit);,void setEditable(boolean edit);
52023,public Collection<T> getElements();,<T>Collection<T> getElements();
52024,public String getOnselect();,String getOnselect();
52025,public void setOnselect(String select);,void setOnselect(String select);
52026,public void setSeltype(String type);,void setSeltype(String type);
52027,"public void show(){
  if (dialog == null) {
    createDialog();
    dialog.pack();
  }
  dialog.setVisible(true);
}","public void show(){
  if (dialog == null) {
    createDialog();
    dialog.pack();
  }
  dialog.setLocationRelativeTo(frame);
  dialog.setVisible(true);
}"
