record_number,buggy_code,fixed_code
63001,"public WordListAdapter(Context context,List<Words> words){
  this.context=context;
  this.words=words;
  kanaSpeech=new TextToSpeech(AppMain.getContext(),new TextToSpeech.OnInitListener(){
    @Override public void onInit(    int status){
      if (status != TextToSpeech.ERROR) {
        kanaSpeech.setLanguage(Locale.JAPAN);
      }
    }
  }
);
}","public WordListAdapter(Context context,List<Words> words){
  this.context=context;
  this.words=words;
}"
63002,"public Words select(String id){
  SQLiteDatabase db=DatabaseManager.getInstance().openDatabase();
  if (db == null) {
    return null;
  }
  Cursor cursor=db.query(Words.TABLE_WORDS,new String[]{Words.WORDS_ID,Words.WORDS_CHARACTER,Words.WORDS_MEANING,Words.WORDS_MEANING_MN,Words.WORDS_KANJI,Words.WORDS_PART_OF_SPEECH,Words.WORDS_LEVEL,Words.WORDS_IS_MEMORIZE,Words.WORDS_IS_FAVORITE,Words.WORDS_CREATED},Words.WORDS_ID + ""String_Node_Str"",new String[]{String.valueOf(id)},null,null,null,null);
  if (!cursor.moveToFirst()) {
    return null;
  }
  Words word=new Words();
  word.setId(cursor.getString(Words.WORDS_ID_INDEX));
  word.setCharacter(cursor.getString(Words.WORDS_CHARACTER_INDEX));
  word.setMeaning(cursor.getString(Words.WORDS_MEANING_INDEX));
  word.setMeaningMon(cursor.getString(Words.WORDS_MEANING_MN_INDEX));
  word.setKanji(cursor.getString(Words.WORDS_KANJI_INDEX));
  word.setPartOfSpeech(cursor.getString(Words.WORDS_PART_OF_SPEECH_INDEX));
  word.setLevel(cursor.getString(Words.WORDS_LEVEL_INDEX));
  word.setIsMemorize(cursor.getString(Words.WORDS_IS_MEMORIZE_INDEX));
  cursor.close();
  DatabaseManager.getInstance().closeDatabase();
  return word;
}","public Words select(String id){
  SQLiteDatabase db=DatabaseManager.getInstance().openDatabase();
  if (db == null) {
    return null;
  }
  Cursor cursor=db.query(Words.TABLE_WORDS,new String[]{Words.WORDS_ID,Words.WORDS_CHARACTER,Words.WORDS_MEANING,Words.WORDS_MEANING_MN,Words.WORDS_KANJI,Words.WORDS_PART_OF_SPEECH,Words.WORDS_LEVEL,Words.WORDS_IS_MEMORIZE,Words.WORDS_IS_FAVORITE,Words.WORDS_CREATED},Words.WORDS_ID + ""String_Node_Str"",new String[]{String.valueOf(id)},null,null,null,null);
  if (!cursor.moveToFirst()) {
    return null;
  }
  Words word=new Words();
  word.setId(cursor.getString(Words.WORDS_ID_INDEX));
  word.setCharacter(cursor.getString(Words.WORDS_CHARACTER_INDEX));
  word.setMeaning(cursor.getString(Words.WORDS_MEANING_INDEX));
  word.setMeaningMon(cursor.getString(Words.WORDS_MEANING_MN_INDEX));
  word.setKanji(cursor.getString(Words.WORDS_KANJI_INDEX));
  word.setPartOfSpeech(cursor.getString(Words.WORDS_PART_OF_SPEECH_INDEX));
  word.setLevel(cursor.getString(Words.WORDS_LEVEL_INDEX));
  word.setIsMemorize(cursor.getString(Words.WORDS_IS_MEMORIZE_INDEX));
  word.setIsFavorite(cursor.getString(Words.WORDS_IS_FAVORITE_INDEX));
  word.setCreated(cursor.getString(Words.WORDS_CREATED_INDEX));
  cursor.close();
  DatabaseManager.getInstance().closeDatabase();
  return word;
}"
63003,"@Override public List<KBHandle> listRootConcepts(KnowledgeBase kb,boolean aAll) throws QueryEvaluationException {
  List<KBHandle> resultList=new ArrayList<>();
  if (!kb.getExplicitlyDefinedRootConcepts().isEmpty()) {
    for (    IRI conceptIRI : kb.getExplicitlyDefinedRootConcepts()) {
      KBConcept concept=readConcept(kb,conceptIRI.stringValue()).get();
      KBHandle conceptHandle=new KBHandle(concept.getIdentifier(),concept.getName(),concept.getDescription());
      resultList.add(conceptHandle);
    }
  }
 else {
    resultList=read(kb,(conn) -> {
      String QUERY=String.join(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"");
      TupleQuery tupleQuery=conn.prepareTupleQuery(QueryLanguage.SPARQL,QUERY);
      tupleQuery.setBinding(""String_Node_Str"",kb.getTypeIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getClassIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getSubclassIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getLabelIri());
      tupleQuery.setIncludeInferred(false);
      return evaluateListQuery(tupleQuery,aAll);
    }
);
  }
  resultList.sort(Comparator.comparing(KBObject::getUiLabel));
  return resultList;
}","@Override public List<KBHandle> listRootConcepts(KnowledgeBase kb,boolean aAll) throws QueryEvaluationException {
  List<KBHandle> resultList=new ArrayList<>();
  if (!kb.getExplicitlyDefinedRootConcepts().isEmpty()) {
    for (    IRI conceptIRI : kb.getExplicitlyDefinedRootConcepts()) {
      KBConcept concept=readConcept(kb,conceptIRI.stringValue()).get();
      KBHandle conceptHandle=new KBHandle(concept.getIdentifier(),concept.getName(),concept.getDescription());
      resultList.add(conceptHandle);
    }
  }
 else {
    resultList=read(kb,(conn) -> {
      String QUERY=String.join(""String_Node_Str"",SPARQLQueryStore.SPARQL_PREFIX,""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"");
      TupleQuery tupleQuery=conn.prepareTupleQuery(QueryLanguage.SPARQL,QUERY);
      tupleQuery.setBinding(""String_Node_Str"",kb.getTypeIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getClassIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getSubclassIri());
      tupleQuery.setBinding(""String_Node_Str"",kb.getLabelIri());
      tupleQuery.setIncludeInferred(false);
      return evaluateListQuery(tupleQuery,aAll);
    }
);
  }
  resultList.sort(Comparator.comparing(KBObject::getUiLabel));
  return resultList;
}"
63004,"@Override public List<KBHandle> listChildConcepts(KnowledgeBase aKB,String aParentIdentifier,boolean aAll,int aLimit) throws QueryEvaluationException {
  List<KBHandle> resultList=read(aKB,(conn) -> {
    String QUERY=String.join(""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"" + aLimit);
    ValueFactory vf=SimpleValueFactory.getInstance();
    TupleQuery tupleQuery=conn.prepareTupleQuery(QueryLanguage.SPARQL,QUERY);
    tupleQuery.setBinding(""String_Node_Str"",vf.createIRI(aParentIdentifier));
    tupleQuery.setBinding(""String_Node_Str"",aKB.getTypeIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getClassIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getSubclassIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getLabelIri());
    tupleQuery.setIncludeInferred(false);
    return evaluateListQuery(tupleQuery,aAll);
  }
);
  if (resultList.size() > 1) {
    resultList.sort(Comparator.comparing(KBObject::getUiLabel));
  }
  return resultList;
}","@Override public List<KBHandle> listChildConcepts(KnowledgeBase aKB,String aParentIdentifier,boolean aAll,int aLimit) throws QueryEvaluationException {
  List<KBHandle> resultList=read(aKB,(conn) -> {
    String QUERY=String.join(""String_Node_Str"",SPARQLQueryStore.SPARQL_PREFIX,""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"",""String_Node_Str"" + aLimit);
    ValueFactory vf=SimpleValueFactory.getInstance();
    TupleQuery tupleQuery=conn.prepareTupleQuery(QueryLanguage.SPARQL,QUERY);
    tupleQuery.setBinding(""String_Node_Str"",vf.createIRI(aParentIdentifier));
    tupleQuery.setBinding(""String_Node_Str"",aKB.getTypeIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getClassIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getSubclassIri());
    tupleQuery.setBinding(""String_Node_Str"",aKB.getLabelIri());
    tupleQuery.setIncludeInferred(false);
    return evaluateListQuery(tupleQuery,aAll);
  }
);
  if (resultList.size() > 1) {
    resultList.sort(Comparator.comparing(KBObject::getUiLabel));
  }
  return resultList;
}"
63005,"public MtasDocumentIndex(Project aProject,AnnotationSchemaService aAnnotationSchemaService,DocumentService aDocumentService,ProjectService aProjectService,String aDir) throws IOException {
  annotationSchemaService=aAnnotationSchemaService;
  documentService=aDocumentService;
  projectService=aProjectService;
  project=aProject;
  List<AnnotationLayer> layers=annotationSchemaService.listAnnotationLayer(project);
  annotationShortNames=new ArrayList<String>();
  for (  AnnotationLayer layer : layers) {
    if (layer.isEnabled()) {
      annotationShortNames.add(getShortName(layer.getName()));
    }
  }
  resourceDir=new File(aDir);
  log.info(""String_Node_Str"");
}","public MtasDocumentIndex(Project aProject,AnnotationSchemaService aAnnotationSchemaService,DocumentService aDocumentService,ProjectService aProjectService,String aDir) throws IOException {
  annotationSchemaService=aAnnotationSchemaService;
  documentService=aDocumentService;
  projectService=aProjectService;
  project=aProject;
  List<AnnotationLayer> layers=annotationSchemaService.listAnnotationLayer(project);
  annotationShortNames=new ArrayList<String>();
  for (  AnnotationLayer layer : layers) {
    if (layer.isEnabled()) {
      annotationShortNames.add(getShortName(layer.getName()));
    }
  }
  resourceDir=new File(aDir);
  createPhysicalIndex();
  log.info(""String_Node_Str"");
}"
63006,"@OnEvent public void actionInstanceSelection(AjaxInstanceSelectionEvent event){
  selectedInstanceHandle.setObject(event.getSelection());
  Component replacementPanel;
  Component replacementSearch;
  if (selectedInstanceHandle.getObject() != null) {
    String identifier=selectedInstanceHandle.getObject().getIdentifier();
    try {
      replacementPanel=kbService.readInstance(kbModel.getObject(),identifier).<Component>map(instance -> {
        Model<KBInstance> model=Model.of(instance);
        return new InstanceInfoPanel(INSTANCE_INFO_MARKUP_ID,kbModel,selectedInstanceHandle,model);
      }
).orElse(emptyPanel());
      replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
    }
 catch (    QueryEvaluationException e) {
      replacementPanel=emptyPanel();
      replacementSearch=emptyPanel();
      error(""String_Node_Str"" + e.getLocalizedMessage());
      LOG.error(""String_Node_Str"",e);
      event.getTarget().addChildren(getPage(),IFeedback.class);
    }
  }
 else {
    replacementPanel=emptyPanel();
    replacementSearch=emptyPanel();
  }
  annotatedSearchPanel=annotatedSearchPanel.replaceWith(replacementSearch);
  instanceInfoPanel=instanceInfoPanel.replaceWith(replacementPanel);
  event.getTarget().add(this);
}","@OnEvent public void actionInstanceSelection(AjaxInstanceSelectionEvent event){
  selectedInstanceHandle.setObject(event.getSelection());
  Component replacementPanel;
  Component replacementSearch;
  if (selectedInstanceHandle.getObject() != null) {
    String identifier=selectedInstanceHandle.getObject().getIdentifier();
    try {
      replacementPanel=kbService.readInstance(kbModel.getObject(),identifier).<Component>map(instance -> {
        Model<KBInstance> model=Model.of(instance);
        return new InstanceInfoPanel(INSTANCE_INFO_MARKUP_ID,kbModel,selectedInstanceHandle,model);
      }
).orElse(emptyPanel());
      replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
    }
 catch (    QueryEvaluationException e) {
      replacementPanel=emptyPanel();
      replacementSearch=emptyPanel();
      error(""String_Node_Str"" + e.getLocalizedMessage());
      LOG.error(""String_Node_Str"",e);
      event.getTarget().addChildren(getPage(),IFeedback.class);
    }
  }
 else {
    replacementPanel=emptyPanel();
    replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
  }
  annotatedSearchPanel=annotatedSearchPanel.replaceWith(replacementSearch);
  instanceInfoPanel=instanceInfoPanel.replaceWith(replacementPanel);
  event.getTarget().add(this);
}"
63007,"public AnnotatedListIdentifiers(String aId,IModel<KnowledgeBase> aKbModel,IModel<KBHandle> aConcept,IModel<KBHandle> aInstance){
  super(aId,aConcept);
  setOutputMarkupId(true);
  kbModel=aKbModel;
  conceptModel=aConcept;
  currentUser=userRepository.getCurrentUser();
  String queryHead=""String_Node_Str"";
  String queryEnd=""String_Node_Str"";
  StringBuffer query=new StringBuffer();
  if (aInstance.getObject() == null) {
    String concept=aConcept.getObject().getUiLabel();
    targetQuery=Model.of(query.append(queryHead).append(concept).append(queryEnd).toString());
  }
 else {
    String instance=aInstance.getObject().getUiLabel();
    targetQuery=Model.of(query.append(queryHead).append(instance).append(queryEnd).toString());
  }
  LambdaModel<List<SearchResult>> searchResults=LambdaModel.of(this::getSearchResults);
  LOG.debug(""String_Node_Str"",searchResults.getObject().size());
  OverviewListChoice<String> overviewList=new OverviewListChoice<String>(""String_Node_Str""){
    private static final long serialVersionUID=-122960232588575731L;
    @Override protected void onConfigure(){
      super.onConfigure();
      setVisible(!searchResults.getObject().isEmpty());
    }
  }
;
  overviewList.setChoices(getSearchResultsFormatted(searchResults));
  add(overviewList);
  add(new Label(""String_Node_Str"",LambdaModel.of(() -> overviewList.getChoices().size())));
}","public AnnotatedListIdentifiers(String aId,IModel<KnowledgeBase> aKbModel,IModel<KBHandle> aConcept,IModel<KBHandle> aInstance){
  super(aId,aConcept);
  setOutputMarkupId(true);
  kbModel=aKbModel;
  conceptModel=aConcept;
  currentUser=userRepository.getCurrentUser();
  String queryHead=""String_Node_Str"";
  String queryEnd=""String_Node_Str"";
  StringBuffer query=new StringBuffer();
  if (aInstance.getObject() == null) {
    String concept=aConcept.getObject().getUiLabel();
    targetQuery=Model.of(query.append(queryHead).append(concept).append(queryEnd).toString());
  }
 else {
    String instance=aInstance.getObject().getUiLabel();
    targetQuery=Model.of(query.append(queryHead).append(instance).append(queryEnd).toString());
  }
  LambdaModel<List<SearchResult>> searchResults=LambdaModel.of(this::getSearchResults);
  LOG.trace(""String_Node_Str"",searchResults.getObject().size());
  OverviewListChoice<String> overviewList=new OverviewListChoice<String>(""String_Node_Str""){
    private static final long serialVersionUID=-122960232588575731L;
    @Override protected void onConfigure(){
      super.onConfigure();
      setVisible(!searchResults.getObject().isEmpty());
    }
  }
;
  overviewList.setChoices(getSearchResultsFormatted(searchResults));
  add(overviewList);
  add(new Label(""String_Node_Str"",LambdaModel.of(() -> overviewList.getChoices().size())));
}"
63008,"@OnEvent public void actionInstanceSelection(AjaxInstanceSelectionEvent event){
  selectedInstanceHandle.setObject(event.getSelection());
  Component replacementPanel;
  Component replacementSearch;
  if (selectedInstanceHandle.getObject() != null) {
    String identifier=selectedInstanceHandle.getObject().getIdentifier();
    try {
      replacementPanel=kbService.readInstance(kbModel.getObject(),identifier).<Component>map(instance -> {
        Model<KBInstance> model=Model.of(instance);
        return new InstanceInfoPanel(INSTANCE_INFO_MARKUP_ID,kbModel,selectedInstanceHandle,model);
      }
).orElse(emptyPanel());
      replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
    }
 catch (    QueryEvaluationException e) {
      replacementPanel=emptyPanel();
      replacementSearch=emptyPanel();
      error(""String_Node_Str"" + e.getLocalizedMessage());
      LOG.error(""String_Node_Str"",e);
      event.getTarget().addChildren(getPage(),IFeedback.class);
    }
  }
 else {
    replacementPanel=emptyPanel();
    replacementSearch=emptyPanel();
  }
  annotatedSearchPanel=annotatedSearchPanel.replaceWith(replacementSearch);
  instanceInfoPanel=instanceInfoPanel.replaceWith(replacementPanel);
  event.getTarget().add(this);
}","@OnEvent public void actionInstanceSelection(AjaxInstanceSelectionEvent event){
  selectedInstanceHandle.setObject(event.getSelection());
  Component replacementPanel;
  Component replacementSearch;
  if (selectedInstanceHandle.getObject() != null) {
    String identifier=selectedInstanceHandle.getObject().getIdentifier();
    try {
      replacementPanel=kbService.readInstance(kbModel.getObject(),identifier).<Component>map(instance -> {
        Model<KBInstance> model=Model.of(instance);
        return new InstanceInfoPanel(INSTANCE_INFO_MARKUP_ID,kbModel,selectedInstanceHandle,model);
      }
).orElse(emptyPanel());
      replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
    }
 catch (    QueryEvaluationException e) {
      replacementPanel=emptyPanel();
      replacementSearch=emptyPanel();
      error(""String_Node_Str"" + e.getLocalizedMessage());
      LOG.error(""String_Node_Str"",e);
      event.getTarget().addChildren(getPage(),IFeedback.class);
    }
  }
 else {
    replacementPanel=emptyPanel();
    replacementSearch=new AnnotatedListIdentifiers(""String_Node_Str"",kbModel,selectedConceptHandle,selectedInstanceHandle);
  }
  annotatedSearchPanel=annotatedSearchPanel.replaceWith(replacementSearch);
  instanceInfoPanel=instanceInfoPanel.replaceWith(replacementPanel);
  event.getTarget().add(this);
}"
63009,"/** 
 * Inserts a new statement. If the statement has an original statement, that one is deleted before inserting the new one. If the statement is an inferred statement, then no deletion attempt will be made, but the statement will be added as a new explicit statement. Does nothing if the knowledge base is read only.
 */
void upsertStatement(KnowledgeBase kb,KBStatement aStatement) throws RepositoryException ;","/** 
 * Inserts a new statement. If the statement has an original statement, that one is deleted before inserting the new one. If the statement is an inferred statement, then no deletion attempt will be made, but the statement will be added as a new explicit statement. Does nothing if the knowledge base is read only.
 * @param kb The knowledge base the statement will be use in
 * @param aStatement The statement itself
 */
void upsertStatement(KnowledgeBase kb,KBStatement aStatement) throws RepositoryException ;"
63010,"/** 
 * Writes the contents of a knowledge base of type   {@link RepositoryType#LOCAL} to a given{@link OutputStream} in a specificable format.<br>No action will be taken if the given knowledge base is not of type {@link RepositoryType#LOCAL} (nothing will be written to the output stream).
 * @param kb
 * @param format
 * @param os
 */
void exportData(KnowledgeBase kb,RDFFormat format,OutputStream os);","/** 
 * Writes the contents of a knowledge base of type   {@link RepositoryType#LOCAL} to a given{@link OutputStream} in a specificable format.<br>No action will be taken if the given knowledge base is not of type {@link RepositoryType#LOCAL} (nothing will be written to the output stream).
 * @param kb The knowledge base to export
 * @param format Format of the data
 * @param os The {@link OutputStream} variable
 */
void exportData(KnowledgeBase kb,RDFFormat format,OutputStream os);"
