record_number,buggy_code,fixed_code
83001,"/** 
 * Gets the width of the browser window's client area excluding the vertical scroll bar.
 * @return the window's client width
 */
public native int windowGetClientWidth();","/** 
 * Gets the width of the browser window's client area excluding the vertical scroll bar.
 * @return the window's client width
 */
public abstract int windowGetClientWidth();"
83002,"public void testPartialParsing(){
  DateTimeFormat fmt=DateTimeFormat.getFormat(""String_Node_Str"");
  Date dateOnly=fmt.parse(""String_Node_Str"");
  assertEquals(dateOnly.getHours(),0);
  assertEquals(dateOnly.getMinutes(),0);
  assertEquals(dateOnly.getSeconds(),0);
  fmt=DateTimeFormat.getFormat(""String_Node_Str"");
  dateOnly=fmt.parse(""String_Node_Str"");
  assertEquals(dateOnly.getHours(),16);
  assertEquals(dateOnly.getMinutes(),0);
  assertEquals(dateOnly.getSeconds(),0);
}","public void testPartialParsing(){
  DateTimeFormat fmt=DateTimeFormat.getFormat(""String_Node_Str"");
  Date dateActual=new Date(87,10,22);
  Date dateOnly=fmt.parse(""String_Node_Str"");
  assertEquals(dateOnly.getHours(),0);
  assertEquals(dateOnly.getMinutes(),0);
  assertEquals(dateOnly.getSeconds(),0);
  assertEquals(dateOnly.getTime(),dateActual.getTime());
  fmt=DateTimeFormat.getFormat(""String_Node_Str"");
  dateOnly=fmt.parse(""String_Node_Str"");
  assertEquals(dateOnly.getHours(),16);
  assertEquals(dateOnly.getMinutes(),0);
  assertEquals(dateOnly.getSeconds(),0);
}"
83003,"public void characters(char[] ch,int start,int length) throws SAXException {
  int lineNumber=locator.getLineNumber();
  Schema schemaLevel=getTopSchemaLevel();
  Class slc=schemaLevel.getClass();
  HandlerClassInfo classInfo=HandlerClassInfo.getClassInfo(slc);
  assert(classInfo != null);
  HandlerMethod method=classInfo.getTextMethod();
  if (method == null) {
    return;
  }
  try {
    final String text=String.valueOf(ch,start,length);
    method.invokeText(lineNumber,text,schemaLevel);
  }
 catch (  UnableToCompleteException e) {
    throw new SAXException(e);
  }
}","public void characters(char[] ch,int start,int length) throws SAXException {
  int lineNumber=locator.getLineNumber();
  Schema schemaLevel=getTopSchemaLevel();
  if (schemaLevel == null) {
    for (int i=0; i < length; i++) {
      if (!Character.isWhitespace(ch[i + start])) {
        throw new SAXException(""String_Node_Str"" + String.valueOf(ch,start,length));
      }
    }
    return;
  }
  Class slc=schemaLevel.getClass();
  HandlerClassInfo classInfo=HandlerClassInfo.getClassInfo(slc);
  assert(classInfo != null);
  HandlerMethod method=classInfo.getTextMethod();
  if (method == null) {
    return;
  }
  try {
    final String text=String.valueOf(ch,start,length);
    method.invokeText(lineNumber,text,schemaLevel);
  }
 catch (  UnableToCompleteException e) {
    throw new SAXException(e);
  }
}"
83004,"/** 
 * This method is supposed to return the simple class name for this compilation unit. Examples of simple class names would be ""String"", or ""ArrayList"". JDT allows this method to return null in the cases where this compilation unit is not a package-info class.
 */
public char[] getMainTypeName(){
  String mainTypeName=cup.getLocation();
  int ext=mainTypeName.lastIndexOf(""String_Node_Str"");
  if (ext == -1) {
    return null;
  }
  mainTypeName=mainTypeName.substring(0,ext);
  int nameStart=mainTypeName.lastIndexOf(File.separatorChar);
  if (nameStart == -1) {
    nameStart=mainTypeName.lastIndexOf('/');
  }
  mainTypeName=mainTypeName.substring(nameStart + 1);
  return mainTypeName.toCharArray();
}","/** 
 * This method is supposed to return the simple class name for this compilation unit. Examples of simple class names would be ""String"", or ""ArrayList"". JDT allows this method to return null in the cases where this compilation unit is not a package-info class.
 */
public char[] getMainTypeName(){
  String typeName=cup.getMainTypeName();
  if (typeName != null) {
    return typeName.toCharArray();
  }
  return null;
}"
83005,"public String toString(){
  return location;
}","@Override public String toString(){
  return location;
}"
83006,"public URLCompilationUnitProvider(URL url,String packageName){
  assert(url != null);
  assert(packageName != null);
  this.url=url;
  this.file=trySimplify(url);
  if (file == null) {
    this.location=url.toExternalForm();
  }
 else {
    this.location=this.file.getAbsolutePath();
  }
  this.packageName=packageName;
}","public URLCompilationUnitProvider(URL url,String packageName){
  assert(url != null);
  assert(packageName != null);
  this.url=url;
  this.file=trySimplify(url);
  String simpleTypeName;
  if (file == null) {
    this.location=url.toExternalForm();
    simpleTypeName=new File(url.getPath()).getName();
  }
 else {
    this.location=this.file.getAbsolutePath();
    simpleTypeName=this.file.getName();
  }
  int i=simpleTypeName.lastIndexOf(""String_Node_Str"");
  if (i != -1) {
    simpleTypeName=simpleTypeName.substring(0,i);
  }
  mainTypeName=simpleTypeName;
  this.packageName=packageName;
}"
83007,"private <T extends JsVisitable<T>>void popList(List<T> collection,int count){
  List<T> list=new ArrayList<T>();
  while (count > 0) {
    T item=pop();
    if (item != null) {
      list.add(item);
    }
    --count;
  }
  Collections.reverse(list);
  collection.addAll(list);
}","private <T extends JsVisitable<T>>void popList(List<T> collection,int count){
  List<T> list=new ArrayList<T>();
  while (count > 0) {
    T item=this.<T>pop();
    if (item != null) {
      list.add(item);
    }
    --count;
  }
  Collections.reverse(list);
  collection.addAll(list);
}"
83008,"private JsStatement mapForStatement(Node forNode) throws JsParserException {
  Node fromInit=forNode.getFirstChild();
  Node fromTest=fromInit.getNext();
  Node fromIncr=fromTest.getNext();
  Node fromBody=fromIncr.getNext();
  if (fromBody == null) {
    Node fromIter=forNode.getFirstChild();
    Node fromObjExpr=fromIter.getNext();
    fromBody=fromObjExpr.getNext();
    JsForIn toForIn;
    if (fromIter.getType() == TokenStream.VAR) {
      Node fromIterVarName=fromIter.getFirstChild();
      String fromName=fromIterVarName.getString();
      JsName toName=getScope().declareName(fromName);
      toForIn=new JsForIn(toName);
      Node fromIterInit=fromIterVarName.getFirstChild();
      if (fromIterInit != null) {
        toForIn.setIterExpr(mapOptionalExpression(fromIterInit));
      }
    }
 else {
      toForIn=new JsForIn();
      toForIn.setIterExpr(mapExpression(fromIter));
    }
    toForIn.setObjExpr(mapExpression(fromObjExpr));
    JsStatement bodyStmt=mapStatement(fromBody);
    if (bodyStmt != null) {
      toForIn.setBody(bodyStmt);
    }
 else {
      toForIn.setBody(program.getEmptyStmt());
    }
    return toForIn;
  }
 else {
    JsFor toFor=new JsFor();
    JsNode<?> initThingy=map(fromInit);
    if (initThingy != null) {
      if (initThingy instanceof JsVars) {
        toFor.setInitVars((JsVars)initThingy);
      }
 else {
        assert(initThingy instanceof JsExpression);
        toFor.setInitExpr((JsExpression)initThingy);
      }
    }
    toFor.setCondition(mapOptionalExpression(fromTest));
    toFor.setIncrExpr(mapOptionalExpression(fromIncr));
    JsStatement bodyStmt=mapStatement(fromBody);
    if (bodyStmt != null) {
      toFor.setBody(bodyStmt);
    }
 else {
      toFor.setBody(program.getEmptyStmt());
    }
    return toFor;
  }
}","private JsStatement mapForStatement(Node forNode) throws JsParserException {
  Node fromInit=forNode.getFirstChild();
  Node fromTest=fromInit.getNext();
  Node fromIncr=fromTest.getNext();
  Node fromBody=fromIncr.getNext();
  if (fromBody == null) {
    Node fromIter=forNode.getFirstChild();
    Node fromObjExpr=fromIter.getNext();
    fromBody=fromObjExpr.getNext();
    JsForIn toForIn;
    if (fromIter.getType() == TokenStream.VAR) {
      Node fromIterVarName=fromIter.getFirstChild();
      String fromName=fromIterVarName.getString();
      JsName toName=getScope().declareName(fromName);
      toForIn=new JsForIn(toName);
      Node fromIterInit=fromIterVarName.getFirstChild();
      if (fromIterInit != null) {
        toForIn.setIterExpr(mapOptionalExpression(fromIterInit));
      }
    }
 else {
      toForIn=new JsForIn();
      toForIn.setIterExpr(mapExpression(fromIter));
    }
    toForIn.setObjExpr(mapExpression(fromObjExpr));
    JsStatement bodyStmt=mapStatement(fromBody);
    if (bodyStmt != null) {
      toForIn.setBody(bodyStmt);
    }
 else {
      toForIn.setBody(program.getEmptyStmt());
    }
    return toForIn;
  }
 else {
    JsFor toFor=new JsFor();
    JsNode initThingy=map(fromInit);
    if (initThingy != null) {
      if (initThingy instanceof JsVars) {
        toFor.setInitVars((JsVars)initThingy);
      }
 else {
        assert(initThingy instanceof JsExpression);
        toFor.setInitExpr((JsExpression)initThingy);
      }
    }
    toFor.setCondition(mapOptionalExpression(fromTest));
    toFor.setIncrExpr(mapOptionalExpression(fromIncr));
    JsStatement bodyStmt=mapStatement(fromBody);
    if (bodyStmt != null) {
      toFor.setBody(bodyStmt);
    }
 else {
      toFor.setBody(program.getEmptyStmt());
    }
    return toFor;
  }
}"
83009,"private JsExpression mapExpression(Node exprNode) throws JsParserException {
  JsNode<?> unknown=map(exprNode);
  if (unknown instanceof JsExpression) {
    return (JsExpression)unknown;
  }
 else {
    throw createParserException(""String_Node_Str"",exprNode);
  }
}","private JsExpression mapExpression(Node exprNode) throws JsParserException {
  JsNode unknown=map(exprNode);
  if (unknown instanceof JsExpression) {
    return (JsExpression)unknown;
  }
 else {
    throw createParserException(""String_Node_Str"",exprNode);
  }
}"
83010,"private JsStatement mapStatement(Node nodeStmt) throws JsParserException {
  JsNode<?> unknown=map(nodeStmt);
  if (unknown != null) {
    if (unknown instanceof JsStatement) {
      return (JsStatement)unknown;
    }
 else     if (unknown instanceof JsExpression) {
      return ((JsExpression)unknown).makeStmt();
    }
 else {
      throw createParserException(""String_Node_Str"",nodeStmt);
    }
  }
 else {
    return program.getEmptyStmt();
  }
}","private JsStatement mapStatement(Node nodeStmt) throws JsParserException {
  JsNode unknown=map(nodeStmt);
  if (unknown != null) {
    if (unknown instanceof JsStatement) {
      return (JsStatement)unknown;
    }
 else     if (unknown instanceof JsExpression) {
      return ((JsExpression)unknown).makeStmt();
    }
 else {
      throw createParserException(""String_Node_Str"",nodeStmt);
    }
  }
 else {
    return program.getEmptyStmt();
  }
}"
