record_number,buggy_code,fixed_code
77001,"/** 
 * Returns the tool bar's current UI.
 * @see #setUI
 */
public ToolBarUI getUI(){
  return (ToolBarUI)ui;
}","/** 
 * Returns the tool bar's current UI.
 * @return the tool bar's current UI.
 * @see #setUI
 */
public ToolBarUI getUI(){
  return (ToolBarUI)ui;
}"
77002,"public void inject(@NotNull WSWebServiceContext context,@NotNull Object instance){
  InjectionPlan.buildInjectionPlan(instance.getClass(),WebServiceContext.class,false).inject(instance,context);
}","public void inject(@NotNull WSWebServiceContext context,@NotNull Object instance){
  InjectionPlan.<Object,WebServiceContext>buildInjectionPlan(instance.getClass(),WebServiceContext.class,false).inject(instance,context);
}"
77003,"/** 
 * Fetch the default value for the attribute. If there is no default value (such as for composite attributes), null will be returned.
 */
public String getDefaultValue(){
  return defaultValue;
}","/** 
 * Fetch the default value for the attribute. If there is no default value (such as for composite attributes), null will be returned.
 * @return default value for the attribute
 */
public String getDefaultValue(){
  return defaultValue;
}"
77004,"/** 
 * Indicates if the attribute should be inherited from the parent or not.
 */
public boolean isInherited(){
  return inherited;
}","/** 
 * Indicates if the attribute should be inherited from the parent or not.
 * @return true if the attribute should be inherited from the parent
 */
public boolean isInherited(){
  return inherited;
}"
77005,"/** 
 * Return the set of all possible CSS attribute keys.
 */
public static Attribute[] getAllAttributeKeys(){
  Attribute[] keys=new Attribute[Attribute.allAttributes.length];
  System.arraycopy(Attribute.allAttributes,0,keys,0,Attribute.allAttributes.length);
  return keys;
}","/** 
 * Return the set of all possible CSS attribute keys.
 * @return the set of all possible CSS attribute keys
 */
public static Attribute[] getAllAttributeKeys(){
  Attribute[] keys=new Attribute[Attribute.allAttributes.length];
  System.arraycopy(Attribute.allAttributes,0,keys,0,Attribute.allAttributes.length);
  return keys;
}"
77006,"/** 
 * This method is responsible for submitting the form data. A thread is forked to undertake the submission.
 */
protected void submitData(String data){
  Element form=getFormElement();
  AttributeSet attrs=form.getAttributes();
  HTMLDocument doc=(HTMLDocument)form.getDocument();
  URL base=doc.getBase();
  String target=(String)attrs.getAttribute(HTML.Attribute.TARGET);
  if (target == null) {
    target=""String_Node_Str"";
  }
  String method=(String)attrs.getAttribute(HTML.Attribute.METHOD);
  if (method == null) {
    method=""String_Node_Str"";
  }
  method=method.toLowerCase();
  boolean isPostMethod=method.equals(""String_Node_Str"");
  if (isPostMethod) {
    storePostData(doc,target,data);
  }
  String action=(String)attrs.getAttribute(HTML.Attribute.ACTION);
  URL actionURL;
  try {
    actionURL=(action == null) ? new URL(base.getProtocol(),base.getHost(),base.getPort(),base.getFile()) : new URL(base,action);
    if (!isPostMethod) {
      String query=data.toString();
      actionURL=new URL(actionURL + ""String_Node_Str"" + query);
    }
  }
 catch (  MalformedURLException e) {
    actionURL=null;
  }
  final JEditorPane c=(JEditorPane)getContainer();
  HTMLEditorKit kit=(HTMLEditorKit)c.getEditorKit();
  FormSubmitEvent formEvent=null;
  if (!kit.isAutoFormSubmission() || doc.isFrameDocument()) {
    FormSubmitEvent.MethodType methodType=isPostMethod ? FormSubmitEvent.MethodType.POST : FormSubmitEvent.MethodType.GET;
    formEvent=new FormSubmitEvent(FormView.this,HyperlinkEvent.EventType.ACTIVATED,actionURL,form,target,methodType,data);
  }
  final FormSubmitEvent fse=formEvent;
  final URL url=actionURL;
  SwingUtilities.invokeLater(new Runnable(){
    public void run(){
      if (fse != null) {
        c.fireHyperlinkUpdate(fse);
      }
 else {
        try {
          c.setPage(url);
        }
 catch (        IOException e) {
          UIManager.getLookAndFeel().provideErrorFeedback(c);
        }
      }
    }
  }
);
}","/** 
 * This method is responsible for submitting the form data. A thread is forked to undertake the submission.
 * @param data data to submit
 */
protected void submitData(String data){
  Element form=getFormElement();
  AttributeSet attrs=form.getAttributes();
  HTMLDocument doc=(HTMLDocument)form.getDocument();
  URL base=doc.getBase();
  String target=(String)attrs.getAttribute(HTML.Attribute.TARGET);
  if (target == null) {
    target=""String_Node_Str"";
  }
  String method=(String)attrs.getAttribute(HTML.Attribute.METHOD);
  if (method == null) {
    method=""String_Node_Str"";
  }
  method=method.toLowerCase();
  boolean isPostMethod=method.equals(""String_Node_Str"");
  if (isPostMethod) {
    storePostData(doc,target,data);
  }
  String action=(String)attrs.getAttribute(HTML.Attribute.ACTION);
  URL actionURL;
  try {
    actionURL=(action == null) ? new URL(base.getProtocol(),base.getHost(),base.getPort(),base.getFile()) : new URL(base,action);
    if (!isPostMethod) {
      String query=data.toString();
      actionURL=new URL(actionURL + ""String_Node_Str"" + query);
    }
  }
 catch (  MalformedURLException e) {
    actionURL=null;
  }
  final JEditorPane c=(JEditorPane)getContainer();
  HTMLEditorKit kit=(HTMLEditorKit)c.getEditorKit();
  FormSubmitEvent formEvent=null;
  if (!kit.isAutoFormSubmission() || doc.isFrameDocument()) {
    FormSubmitEvent.MethodType methodType=isPostMethod ? FormSubmitEvent.MethodType.POST : FormSubmitEvent.MethodType.GET;
    formEvent=new FormSubmitEvent(FormView.this,HyperlinkEvent.EventType.ACTIVATED,actionURL,form,target,methodType,data);
  }
  final FormSubmitEvent fse=formEvent;
  final URL url=actionURL;
  SwingUtilities.invokeLater(new Runnable(){
    public void run(){
      if (fse != null) {
        c.fireHyperlinkUpdate(fse);
      }
 else {
        try {
          c.setPage(url);
        }
 catch (        IOException e) {
          UIManager.getLookAndFeel().provideErrorFeedback(c);
        }
      }
    }
  }
);
}"
77007,"/** 
 * Returns the set of actual HTML tags that are recognized by the default HTML reader. This set does not include tags that are manufactured by the reader.
 */
public static Tag[] getAllTags(){
  Tag[] tags=new Tag[Tag.allTags.length];
  System.arraycopy(Tag.allTags,0,tags,0,Tag.allTags.length);
  return tags;
}","/** 
 * Returns the set of actual HTML tags that are recognized by the default HTML reader. This set does not include tags that are manufactured by the reader.
 * @return the set of actual HTML tags thatare recognized by the default HTML reader
 */
public static Tag[] getAllTags(){
  Tag[] tags=new Tag[Tag.allTags.length];
  System.arraycopy(Tag.allTags,0,tags,0,Tag.allTags.length);
  return tags;
}"
77008,"/** 
 * Fetches an integer attribute value.  Attribute values are stored as a string, and this is a convenience method to convert to an actual integer.
 * @param attr the set of attributes to use to try to fetch a value
 * @param key the key to use to fetch the value
 * @param def the default value to use if the attribute isn'tdefined or there is an error converting to an integer
 */
public static int getIntegerAttributeValue(AttributeSet attr,Attribute key,int def){
  int value=def;
  String istr=(String)attr.getAttribute(key);
  if (istr != null) {
    try {
      value=Integer.valueOf(istr).intValue();
    }
 catch (    NumberFormatException e) {
      value=def;
    }
  }
  return value;
}","/** 
 * Fetches an integer attribute value.  Attribute values are stored as a string, and this is a convenience method to convert to an actual integer.
 * @param attr the set of attributes to use to try to fetch a value
 * @param key the key to use to fetch the value
 * @param def the default value to use if the attribute isn'tdefined or there is an error converting to an integer
 * @return an attribute value
 */
public static int getIntegerAttributeValue(AttributeSet attr,Attribute key,int def){
  int value=def;
  String istr=(String)attr.getAttribute(key);
  if (istr != null) {
    try {
      value=Integer.valueOf(istr).intValue();
    }
 catch (    NumberFormatException e) {
      value=def;
    }
  }
  return value;
}"
77009,"/** 
 * Replaces the given element in the parent with the contents specified as an HTML string. <p>This will be seen as at least two events, n inserts followed by a remove.</p> <p>When replacing a leaf this will attempt to make sure there is a newline present if one is needed. This may result in an additional element being inserted. Consider, if you were to replace a character element that contained a newline with &lt;img&gt; this would create two elements, one for the image, and one for the newline.</p> <p>If you try to replace the element at length you will most likely end up with two elements, eg <code>setOuterHTML(getCharacterElement (getLength()), ""blah"")</code> will result in two leaf elements at the end, one representing 'blah', and the other representing the end element.</p> <p>Consider the following structure (the <code>elem</code> parameter is <b>in bold</b>).</p> <pre> &lt;body&gt; | <b>&lt;div&gt;</b> /  \ &lt;p&gt;   &lt;p&gt; </pre> <p>Invoking <code>setOuterHTML(elem, ""&lt;ul&gt;&lt;li&gt;"")</code> results in the following structure (new elements are <font style=""color: red;"">in red</font>).</p> <pre> &lt;body&gt; | <font style=""color: red;"">&lt;ul&gt;</font> \ <font style=""color: red;"">&lt;li&gt;</font> </pre> <p>If either <code>elem</code> or <code>htmlText</code> parameter is <code>null</code>, no changes are made to the document.</p> <p>For this to work correctly, the document must have an HTMLEditorKit.Parser set. This will be the case if the document was created from an HTMLEditorKit via the <code>createDefaultDocument</code> method.</p>
 * @param elem the element to replace
 * @param htmlText the string to be parsed and inserted in place of <code>elem</code>
 * @throws IllegalStateException if an HTMLEditorKit.Parser has notbeen set
 * @since 1.3
 */
public void setOuterHTML(Element elem,String htmlText) throws BadLocationException, IOException {
  verifyParser();
  if (elem != null && elem.getParentElement() != null && htmlText != null) {
    int start=elem.getStartOffset();
    int end=elem.getEndOffset();
    int startLength=getLength();
    boolean wantsNewline=!elem.isLeaf();
    if (!wantsNewline && (end > startLength || getText(end - 1,1).charAt(0) == NEWLINE[0])) {
      wantsNewline=true;
    }
    Element parent=elem.getParentElement();
    int oldCount=parent.getElementCount();
    insertHTML(parent,start,htmlText,wantsNewline);
    int newLength=getLength();
    if (oldCount != parent.getElementCount()) {
      int removeIndex=parent.getElementIndex(start + newLength - startLength);
      removeElements(parent,removeIndex,1);
    }
  }
}","/** 
 * Replaces the given element in the parent with the contents specified as an HTML string. <p>This will be seen as at least two events, n inserts followed by a remove.</p> <p>When replacing a leaf this will attempt to make sure there is a newline present if one is needed. This may result in an additional element being inserted. Consider, if you were to replace a character element that contained a newline with &lt;img&gt; this would create two elements, one for the image, and one for the newline.</p> <p>If you try to replace the element at length you will most likely end up with two elements, eg <code>setOuterHTML(getCharacterElement (getLength()), ""blah"")</code> will result in two leaf elements at the end, one representing 'blah', and the other representing the end element.</p> <p>Consider the following structure (the <code>elem</code> parameter is <b>in bold</b>).</p> <pre> &lt;body&gt; | <b>&lt;div&gt;</b> /  \ &lt;p&gt;   &lt;p&gt; </pre> <p>Invoking <code>setOuterHTML(elem, ""&lt;ul&gt;&lt;li&gt;"")</code> results in the following structure (new elements are <font style=""color: red;"">in red</font>).</p> <pre> &lt;body&gt; | <font style=""color: red;"">&lt;ul&gt;</font> \ <font style=""color: red;"">&lt;li&gt;</font> </pre> <p>If either <code>elem</code> or <code>htmlText</code> parameter is <code>null</code>, no changes are made to the document.</p> <p>For this to work correctly, the document must have an HTMLEditorKit.Parser set. This will be the case if the document was created from an HTMLEditorKit via the <code>createDefaultDocument</code> method.</p>
 * @param elem the element to replace
 * @param htmlText the string to be parsed and inserted in place of <code>elem</code>
 * @throws IllegalStateException if an HTMLEditorKit.Parser has notbeen set
 * @throws BadLocationException if replacement is impossible because ofa structural issue
 * @throws IOException if an I/O exception occurs
 * @since 1.3
 */
public void setOuterHTML(Element elem,String htmlText) throws BadLocationException, IOException {
  verifyParser();
  if (elem != null && elem.getParentElement() != null && htmlText != null) {
    int start=elem.getStartOffset();
    int end=elem.getEndOffset();
    int startLength=getLength();
    boolean wantsNewline=!elem.isLeaf();
    if (!wantsNewline && (end > startLength || getText(end - 1,1).charAt(0) == NEWLINE[0])) {
      wantsNewline=true;
    }
    Element parent=elem.getParentElement();
    int oldCount=parent.getElementCount();
    insertHTML(parent,start,htmlText,wantsNewline);
    int newLength=getLength();
    if (oldCount != parent.getElementCount()) {
      int removeIndex=parent.getElementIndex(start + newLength - startLength);
      removeElements(parent,removeIndex,1);
    }
  }
}"
77010,"/** 
 * Registers a handler for the given tag.  By default all of the well-known tags will have been registered. This can be used to change the handling of a particular tag or to add support for custom tags.
 */
protected void registerTag(HTML.Tag t,TagAction a){
  tagMap.put(t,a);
}","/** 
 * Registers a handler for the given tag.  By default all of the well-known tags will have been registered. This can be used to change the handling of a particular tag or to add support for custom tags.
 * @param t an HTML tag
 * @param a tag action handler
 */
protected void registerTag(HTML.Tag t,TagAction a){
  tagMap.put(t,a);
}"
