record_number,buggy_code,fixed_code,anthropic_explanation
1001,"void readFromParcelInner(Parcel parcel,int length){
  int magic=parcel.readInt();
  if (magic != BUNDLE_MAGIC) {
    throw new IllegalStateException(""String_Node_Str"" + Integer.toHexString(magic));
  }
  int offset=parcel.dataPosition();
  parcel.setDataPosition(offset + length);
  Parcel p=Parcel.obtain();
  p.setDataPosition(0);
  p.appendFrom(parcel,offset,length);
  p.setDataPosition(0);
  if (mMap != null) {
    if (mFdsKnown) {
      mHasFds|=p.hasFileDescriptors();
    }
    int N=p.readInt();
    p.readArrayMapSafelyInternal(mMap,N,mClassLoader);
    p.recycle();
  }
 else {
    mParcelledData=p;
    mHasFds=p.hasFileDescriptors();
    mFdsKnown=true;
  }
}","void readFromParcelInner(Parcel parcel,int length){
  int magic=parcel.readInt();
  if (magic != BUNDLE_MAGIC) {
    throw new IllegalStateException(""String_Node_Str"" + Integer.toHexString(magic));
  }
  int offset=parcel.dataPosition();
  parcel.setDataPosition(offset + length);
  Parcel p=Parcel.obtain();
  p.setDataPosition(0);
  p.appendFrom(parcel,offset,length);
  if (DEBUG)   Log.d(TAG,""String_Node_Str"" + Integer.toHexString(System.identityHashCode(this)) + ""String_Node_Str""+ length+ ""String_Node_Str""+ offset);
  p.setDataPosition(0);
  mParcelledData=p;
  mHasFds=p.hasFileDescriptors();
  mFdsKnown=true;
}","The original code has a potential memory leak and inconsistent state management when handling parceled data, with conditional logic that could lead to resource mismanagement. The fixed code simplifies the parcel handling by always setting `mParcelledData`, `mHasFds`, and `mFdsKnown` unconditionally, ensuring consistent resource allocation and preventing potential null pointer or state synchronization issues. This modification improves code reliability by removing complex branching and ensuring predictable parcel processing behavior, while adding a debug logging statement for enhanced traceability."
1002,"/** 
 * Read and return a new Bundle object from the parcel at the current dataPosition(), using the given class loader to initialize the class loader of the Bundle for later retrieval of Parcelable objects. Returns null if the previously written Bundle object was null.
 */
public final Bundle readBundle(ClassLoader loader){
  int length=readInt();
  if (length < 0) {
    return null;
  }
  final Bundle bundle=new Bundle(this,length);
  if (loader != null) {
    bundle.setClassLoader(loader);
  }
  return bundle;
}","/** 
 * Read and return a new Bundle object from the parcel at the current dataPosition(), using the given class loader to initialize the class loader of the Bundle for later retrieval of Parcelable objects. Returns null if the previously written Bundle object was null.
 */
public final Bundle readBundle(ClassLoader loader){
  int length=readInt();
  if (length < 0) {
    if (Bundle.DEBUG)     Log.d(TAG,""String_Node_Str"" + length);
    return null;
  }
  final Bundle bundle=new Bundle(this,length);
  if (loader != null) {
    bundle.setClassLoader(loader);
  }
  return bundle;
}","The original code lacks proper error logging when encountering a negative length during Bundle deserialization, which can silently mask potential data corruption or parsing issues. The fixed code adds a debug logging statement using `Bundle.DEBUG` to provide visibility into unexpected negative length scenarios, helping developers diagnose and track potential problems during Bundle reading. This improvement enhances debugging capabilities and provides more transparent error handling without changing the core logic of Bundle creation and class loader assignment."
1003,"/** 
 * @hide Like  {@link #clear}, but doesn't reduce the capacity of the ArrayMap.
 */
public void erase(){
  if (mSize > 0) {
    final int N=mSize << 1;
    final Object[] array=mArray;
    for (int i=0; i < N; i++) {
      array[i]=null;
    }
  }
}","/** 
 * @hide Like  {@link #clear}, but doesn't reduce the capacity of the ArrayMap.
 */
public void erase(){
  if (mSize > 0) {
    final int N=mSize << 1;
    final Object[] array=mArray;
    for (int i=0; i < N; i++) {
      array[i]=null;
    }
    mSize=0;
  }
}","The original code fails to reset the `mSize` to zero after nullifying array elements, potentially leaving stale data and causing unexpected behavior in subsequent operations. The fixed code adds `mSize = 0`, explicitly resetting the size to zero after clearing the array, ensuring the ArrayMap's internal state accurately reflects its emptiness. This modification prevents potential memory leaks and guarantees consistent state management, improving the reliability and predictability of the data structure."
1004,"@Override public void onReceive(Context context,Intent intent){
  String action=intent.getAction();
  if (action.equals(Intent.ACTION_SCREEN_ON)) {
    mWifiController.sendMessage(CMD_SCREEN_ON);
  }
 else   if (action.equals(Intent.ACTION_SCREEN_OFF)) {
    mWifiController.sendMessage(CMD_SCREEN_OFF);
  }
 else   if (action.equals(Intent.ACTION_BATTERY_CHANGED)) {
    int pluggedType=intent.getIntExtra(""String_Node_Str"",0);
    mWifiController.sendMessage(CMD_BATTERY_CHANGED,pluggedType,0,null);
  }
 else   if (action.equals(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED)) {
    int state=intent.getIntExtra(BluetoothAdapter.EXTRA_CONNECTION_STATE,BluetoothAdapter.STATE_DISCONNECTED);
    mWifiStateMachine.sendBluetoothAdapterStateChange(state);
  }
 else   if (action.equals(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED)) {
    boolean emergencyMode=intent.getBooleanExtra(""String_Node_Str"",false);
    mWifiController.sendMessage(CMD_EMERGENCY_MODE_CHANGED,emergencyMode ? 1 : 0,0);
  }
}","@Override public void onReceive(Context context,Intent intent){
  String action=intent.getAction();
  if (action.equals(Intent.ACTION_SCREEN_ON)) {
    mWifiController.sendMessage(CMD_SCREEN_ON);
  }
 else   if (action.equals(Intent.ACTION_USER_PRESENT)) {
    mWifiController.sendMessage(CMD_USER_PRESENT);
  }
 else   if (action.equals(Intent.ACTION_SCREEN_OFF)) {
    mWifiController.sendMessage(CMD_SCREEN_OFF);
  }
 else   if (action.equals(Intent.ACTION_BATTERY_CHANGED)) {
    int pluggedType=intent.getIntExtra(""String_Node_Str"",0);
    mWifiController.sendMessage(CMD_BATTERY_CHANGED,pluggedType,0,null);
  }
 else   if (action.equals(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED)) {
    int state=intent.getIntExtra(BluetoothAdapter.EXTRA_CONNECTION_STATE,BluetoothAdapter.STATE_DISCONNECTED);
    mWifiStateMachine.sendBluetoothAdapterStateChange(state);
  }
 else   if (action.equals(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED)) {
    boolean emergencyMode=intent.getBooleanExtra(""String_Node_Str"",false);
    mWifiController.sendMessage(CMD_EMERGENCY_MODE_CHANGED,emergencyMode ? 1 : 0,0);
  }
}","The original code missed handling the `ACTION_USER_PRESENT` intent, which represents a more precise user interaction event after screen unlock. The fixed code adds a new condition to handle `ACTION_USER_PRESENT` with a specific `CMD_USER_PRESENT` message, allowing more granular tracking of user device interactions. This improvement provides better state management for the WiFi controller by capturing the exact moment a user becomes active on the device, enabling more responsive and context-aware system behavior."
1005,"private void registerForBroadcasts(){
  IntentFilter intentFilter=new IntentFilter();
  intentFilter.addAction(Intent.ACTION_SCREEN_ON);
  intentFilter.addAction(Intent.ACTION_SCREEN_OFF);
  intentFilter.addAction(Intent.ACTION_BATTERY_CHANGED);
  intentFilter.addAction(WifiManager.NETWORK_STATE_CHANGED_ACTION);
  intentFilter.addAction(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED);
  intentFilter.addAction(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED);
  mContext.registerReceiver(mReceiver,intentFilter);
}","private void registerForBroadcasts(){
  IntentFilter intentFilter=new IntentFilter();
  intentFilter.addAction(Intent.ACTION_SCREEN_ON);
  intentFilter.addAction(Intent.ACTION_USER_PRESENT);
  intentFilter.addAction(Intent.ACTION_SCREEN_OFF);
  intentFilter.addAction(Intent.ACTION_BATTERY_CHANGED);
  intentFilter.addAction(WifiManager.NETWORK_STATE_CHANGED_ACTION);
  intentFilter.addAction(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED);
  intentFilter.addAction(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED);
  mContext.registerReceiver(mReceiver,intentFilter);
}","The original code missed registering the `Intent.ACTION_USER_PRESENT` broadcast, which is crucial for detecting when a user unlocks their device after screen timeout or lock. By adding this intent action, the code now captures a more comprehensive set of user interaction and device state change events, ensuring more reliable event tracking and responsiveness. This improvement provides a more complete monitoring of device state transitions, enhancing the application's ability to respond to user interactions and system changes."
1006,"/** 
 * Read the variables from the supplicant daemon that are needed to fill in the WifiConfiguration object.
 * @param config the {@link WifiConfiguration} object to be filled in.
 */
private void readNetworkVariables(WifiConfiguration config){
  int netId=config.networkId;
  if (netId < 0)   return;
  String value;
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.ssidVarName);
  if (!TextUtils.isEmpty(value)) {
    if (value.charAt(0) != '""') {
      config.SSID=""String_Node_Str"" + WifiSsid.createFromHex(value).toString() + ""String_Node_Str"";
    }
 else {
      config.SSID=value;
    }
  }
 else {
    config.SSID=null;
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.bssidVarName);
  if (!TextUtils.isEmpty(value)) {
    config.BSSID=value;
  }
 else {
    config.BSSID=null;
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.priorityVarName);
  config.priority=-1;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.priority=Integer.parseInt(value);
    }
 catch (    NumberFormatException ignore) {
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.hiddenSSIDVarName);
  config.hiddenSSID=false;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.hiddenSSID=Integer.parseInt(value) != 0;
    }
 catch (    NumberFormatException ignore) {
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.wepTxKeyIdxVarName);
  config.wepTxKeyIndex=-1;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.wepTxKeyIndex=Integer.parseInt(value);
    }
 catch (    NumberFormatException ignore) {
    }
  }
  for (int i=0; i < 4; i++) {
    value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.wepKeyVarNames[i]);
    if (!TextUtils.isEmpty(value)) {
      config.wepKeys[i]=value;
    }
 else {
      config.wepKeys[i]=null;
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.pskVarName);
  if (!TextUtils.isEmpty(value)) {
    config.preSharedKey=value;
  }
 else {
    config.preSharedKey=null;
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.Protocol.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.Protocol.strings);
      if (0 <= index) {
        config.allowedProtocols.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.KeyMgmt.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.KeyMgmt.strings);
      if (0 <= index) {
        config.allowedKeyManagement.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.AuthAlgorithm.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.AuthAlgorithm.strings);
      if (0 <= index) {
        config.allowedAuthAlgorithms.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.PairwiseCipher.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.PairwiseCipher.strings);
      if (0 <= index) {
        config.allowedPairwiseCiphers.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.GroupCipher.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.GroupCipher.strings);
      if (0 <= index) {
        config.allowedGroupCiphers.set(index);
      }
    }
  }
  if (config.enterpriseConfig == null) {
    config.enterpriseConfig=new WifiEnterpriseConfig();
  }
  HashMap<String,String> enterpriseFields=config.enterpriseConfig.getFields();
  for (  String key : WifiEnterpriseConfig.getSupplicantKeys()) {
    value=mWifiNative.getNetworkVariable(netId,key);
    if (!TextUtils.isEmpty(value)) {
      enterpriseFields.put(key,removeDoubleQuotes(value));
    }
 else {
      enterpriseFields.put(key,WifiEnterpriseConfig.EMPTY_VALUE);
    }
  }
  if (config.enterpriseConfig.migrateOldEapTlsNative(mWifiNative,netId)) {
    saveConfig();
  }
  config.enterpriseConfig.migrateCerts(mKeyStore);
}","/** 
 * Read the variables from the supplicant daemon that are needed to fill in the WifiConfiguration object.
 * @param config the {@link WifiConfiguration} object to be filled in.
 */
private void readNetworkVariables(WifiConfiguration config){
  int netId=config.networkId;
  if (netId < 0)   return;
  String value;
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.ssidVarName);
  if (!TextUtils.isEmpty(value)) {
    if (value.charAt(0) != '""') {
      config.SSID=""String_Node_Str"" + WifiSsid.createFromHex(value).toString() + ""String_Node_Str"";
    }
 else {
      config.SSID=value;
    }
  }
 else {
    config.SSID=null;
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.bssidVarName);
  if (!TextUtils.isEmpty(value)) {
    config.BSSID=value;
  }
 else {
    config.BSSID=null;
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.priorityVarName);
  config.priority=-1;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.priority=Integer.parseInt(value);
    }
 catch (    NumberFormatException ignore) {
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.hiddenSSIDVarName);
  config.hiddenSSID=false;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.hiddenSSID=Integer.parseInt(value) != 0;
    }
 catch (    NumberFormatException ignore) {
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.wepTxKeyIdxVarName);
  config.wepTxKeyIndex=-1;
  if (!TextUtils.isEmpty(value)) {
    try {
      config.wepTxKeyIndex=Integer.parseInt(value);
    }
 catch (    NumberFormatException ignore) {
    }
  }
  for (int i=0; i < 4; i++) {
    value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.wepKeyVarNames[i]);
    if (!TextUtils.isEmpty(value)) {
      config.wepKeys[i]=value;
    }
 else {
      config.wepKeys[i]=null;
    }
  }
  value=mWifiNative.getNetworkVariable(netId,WifiConfiguration.pskVarName);
  if (!TextUtils.isEmpty(value)) {
    config.preSharedKey=value;
  }
 else {
    config.preSharedKey=null;
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.Protocol.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.Protocol.strings);
      if (0 <= index) {
        config.allowedProtocols.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.KeyMgmt.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.KeyMgmt.strings);
      if (0 <= index) {
        config.allowedKeyManagement.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.AuthAlgorithm.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.AuthAlgorithm.strings);
      if (0 <= index) {
        config.allowedAuthAlgorithms.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.PairwiseCipher.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.PairwiseCipher.strings);
      if (0 <= index) {
        config.allowedPairwiseCiphers.set(index);
      }
    }
  }
  value=mWifiNative.getNetworkVariable(config.networkId,WifiConfiguration.GroupCipher.varName);
  if (!TextUtils.isEmpty(value)) {
    String vals[]=value.split(""String_Node_Str"");
    for (    String val : vals) {
      int index=lookupString(val,WifiConfiguration.GroupCipher.strings);
      if (0 <= index) {
        config.allowedGroupCiphers.set(index);
      }
    }
  }
  if (config.enterpriseConfig == null) {
    config.enterpriseConfig=new WifiEnterpriseConfig();
  }
  HashMap<String,String> enterpriseFields=config.enterpriseConfig.getFields();
  for (  String key : WifiEnterpriseConfig.getSupplicantKeys()) {
    value=mWifiNative.getNetworkVariable(netId,key);
    if (!TextUtils.isEmpty(value)) {
      enterpriseFields.put(key,removeDoubleQuotes(value));
    }
 else {
      enterpriseFields.put(key,WifiEnterpriseConfig.EMPTY_VALUE);
    }
  }
  if (config.enterpriseConfig.migrateOldEapTlsNative(mWifiNative,netId)) {
    saveConfig();
  }
  config.enterpriseConfig.migrateCerts(mKeyStore);
  config.enterpriseConfig.initializeSoftwareKeystoreFlag(mKeyStore);
}","The original code lacks a critical initialization step for the enterprise configuration's software keystore flag, which could lead to inconsistent security settings when reading network variables. The fixed code adds `config.enterpriseConfig.initializeSoftwareKeystoreFlag(mKeyStore)`, ensuring proper initialization of the keystore flag for enterprise configurations. This improvement enhances the reliability and security of WiFi network configuration by explicitly setting the software keystore flag during network variable reading."
1007,"boolean installKeys(android.security.KeyStore keyStore,String name){
  boolean ret=true;
  String privKeyName=Credentials.USER_PRIVATE_KEY + name;
  String userCertName=Credentials.USER_CERTIFICATE + name;
  String caCertName=Credentials.CA_CERTIFICATE + name;
  if (mClientCertificate != null) {
    byte[] privKeyData=mClientPrivateKey.getEncoded();
    ret=keyStore.importKey(privKeyName,privKeyData,Process.WIFI_UID,KeyStore.FLAG_ENCRYPTED);
    if (ret == false) {
      return ret;
    }
    ret=putCertInKeyStore(keyStore,userCertName,mClientCertificate);
    if (ret == false) {
      keyStore.delKey(privKeyName,Process.WIFI_UID);
      return ret;
    }
  }
  if (mCaCert != null) {
    ret=putCertInKeyStore(keyStore,caCertName,mCaCert);
    if (ret == false) {
      if (mClientCertificate != null) {
        keyStore.delKey(privKeyName,Process.WIFI_UID);
        keyStore.delete(userCertName,Process.WIFI_UID);
      }
      return ret;
    }
  }
  if (mClientCertificate != null) {
    setClientCertificateAlias(name);
    mClientPrivateKey=null;
    mClientCertificate=null;
  }
  if (mCaCert != null) {
    setCaCertificateAlias(name);
    mCaCert=null;
  }
  return ret;
}","boolean installKeys(android.security.KeyStore keyStore,String name){
  boolean ret=true;
  String privKeyName=Credentials.USER_PRIVATE_KEY + name;
  String userCertName=Credentials.USER_CERTIFICATE + name;
  String caCertName=Credentials.CA_CERTIFICATE + name;
  if (mClientCertificate != null) {
    byte[] privKeyData=mClientPrivateKey.getEncoded();
    if (isHardwareBackedKey(mClientPrivateKey)) {
      if (DBG)       Slog.d(TAG,""String_Node_Str"" + name + ""String_Node_Str""+ ""String_Node_Str"");
      ret=keyStore.importKey(privKeyName,privKeyData,Process.WIFI_UID,KeyStore.FLAG_NONE);
    }
 else {
      if (DBG)       Slog.d(TAG,""String_Node_Str"" + name + ""String_Node_Str"");
      ret=keyStore.importKey(privKeyName,privKeyData,Process.WIFI_UID,KeyStore.FLAG_ENCRYPTED);
      mNeedsSoftwareKeystore=true;
    }
    if (ret == false) {
      return ret;
    }
    ret=putCertInKeyStore(keyStore,userCertName,mClientCertificate);
    if (ret == false) {
      keyStore.delKey(privKeyName,Process.WIFI_UID);
      return ret;
    }
  }
  if (mCaCert != null) {
    ret=putCertInKeyStore(keyStore,caCertName,mCaCert);
    if (ret == false) {
      if (mClientCertificate != null) {
        keyStore.delKey(privKeyName,Process.WIFI_UID);
        keyStore.delete(userCertName,Process.WIFI_UID);
      }
      return ret;
    }
  }
  if (mClientCertificate != null) {
    setClientCertificateAlias(name);
    mClientPrivateKey=null;
    mClientCertificate=null;
  }
  if (mCaCert != null) {
    setCaCertificateAlias(name);
    mCaCert=null;
  }
  return ret;
}","The original code had a potential security and performance issue with key storage, using a one-size-fits-all encryption approach for private keys. The fixed code introduces conditional key import logic based on whether the key is hardware-backed, using `FLAG_ENCRYPTED` only for software keys and `FLAG_NONE` for hardware-backed keys. This improvement ensures more secure and optimized key management, allowing different handling for hardware and software keys while maintaining the overall key installation workflow."
1008,"void removeKeys(KeyStore keyStore){
  String client=getFieldValue(CLIENT_CERT_KEY,CLIENT_CERT_PREFIX);
  if (!TextUtils.isEmpty(client)) {
    keyStore.delKey(Credentials.USER_PRIVATE_KEY + client,Process.WIFI_UID);
    keyStore.delete(Credentials.USER_CERTIFICATE + client,Process.WIFI_UID);
  }
  String ca=getFieldValue(CA_CERT_KEY,CA_CERT_PREFIX);
  if (!TextUtils.isEmpty(ca)) {
    keyStore.delete(Credentials.CA_CERTIFICATE + ca,Process.WIFI_UID);
  }
}","void removeKeys(KeyStore keyStore){
  String client=getFieldValue(CLIENT_CERT_KEY,CLIENT_CERT_PREFIX);
  if (!TextUtils.isEmpty(client)) {
    if (DBG)     Slog.d(TAG,""String_Node_Str"");
    keyStore.delKey(Credentials.USER_PRIVATE_KEY + client,Process.WIFI_UID);
    keyStore.delete(Credentials.USER_CERTIFICATE + client,Process.WIFI_UID);
  }
  String ca=getFieldValue(CA_CERT_KEY,CA_CERT_PREFIX);
  if (!TextUtils.isEmpty(ca)) {
    if (DBG)     Slog.d(TAG,""String_Node_Str"");
    keyStore.delete(Credentials.CA_CERTIFICATE + ca,Process.WIFI_UID);
  }
}","The original code lacks proper logging, making it difficult to track key removal operations in the KeyStore, which can lead to silent failures or debugging challenges. The fixed code adds debug logging with `Slog.d()` when the `DBG` flag is true, enabling developers to trace key deletion actions and diagnose potential issues more effectively. By introducing conditional logging, the code improves observability and troubleshooting capabilities without changing the core removal logic."
1009,"private boolean putCertInKeyStore(android.security.KeyStore keyStore,String name,Certificate cert){
  try {
    byte[] certData=Credentials.convertToPem(cert);
    return keyStore.put(name,certData,Process.WIFI_UID,KeyStore.FLAG_ENCRYPTED);
  }
 catch (  IOException e1) {
    return false;
  }
catch (  CertificateException e2) {
    return false;
  }
}","private boolean putCertInKeyStore(android.security.KeyStore keyStore,String name,Certificate cert){
  try {
    byte[] certData=Credentials.convertToPem(cert);
    if (DBG)     Slog.d(TAG,""String_Node_Str"" + name + ""String_Node_Str"");
    return keyStore.put(name,certData,Process.WIFI_UID,KeyStore.FLAG_NONE);
  }
 catch (  IOException e1) {
    return false;
  }
catch (  CertificateException e2) {
    return false;
  }
}","The original code uses `KeyStore.FLAG_ENCRYPTED` when storing certificates, which may unnecessarily encrypt all certificates and potentially cause performance overhead or compatibility issues. The fixed code changes the flag to `KeyStore.FLAG_NONE`, allowing more flexible and efficient certificate storage without mandatory encryption. This modification improves the method's versatility and reduces potential unnecessary encryption processing, making the certificate storage more lightweight and adaptable."
1010,"@Override public void onReceive(Context context,Intent intent){
  String action=intent.getAction();
  if (action.equals(Intent.ACTION_SCREEN_ON)) {
    mWifiController.sendMessage(CMD_SCREEN_ON);
  }
 else   if (action.equals(Intent.ACTION_SCREEN_OFF)) {
    mWifiController.sendMessage(CMD_SCREEN_OFF);
  }
 else   if (action.equals(Intent.ACTION_BATTERY_CHANGED)) {
    int pluggedType=intent.getIntExtra(""String_Node_Str"",0);
    mWifiController.sendMessage(CMD_BATTERY_CHANGED,pluggedType,0,null);
  }
 else   if (action.equals(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED)) {
    int state=intent.getIntExtra(BluetoothAdapter.EXTRA_CONNECTION_STATE,BluetoothAdapter.STATE_DISCONNECTED);
    mWifiStateMachine.sendBluetoothAdapterStateChange(state);
  }
 else   if (action.equals(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED)) {
    boolean emergencyMode=intent.getBooleanExtra(""String_Node_Str"",false);
    mWifiController.sendMessage(CMD_EMERGENCY_MODE_CHANGED,emergencyMode ? 1 : 0,0);
  }
}","@Override public void onReceive(Context context,Intent intent){
  String action=intent.getAction();
  if (action.equals(Intent.ACTION_SCREEN_ON)) {
    mWifiController.sendMessage(CMD_SCREEN_ON);
  }
 else   if (action.equals(Intent.ACTION_USER_PRESENT)) {
    mWifiController.sendMessage(CMD_USER_PRESENT);
  }
 else   if (action.equals(Intent.ACTION_SCREEN_OFF)) {
    mWifiController.sendMessage(CMD_SCREEN_OFF);
  }
 else   if (action.equals(Intent.ACTION_BATTERY_CHANGED)) {
    int pluggedType=intent.getIntExtra(""String_Node_Str"",0);
    mWifiController.sendMessage(CMD_BATTERY_CHANGED,pluggedType,0,null);
  }
 else   if (action.equals(BluetoothAdapter.ACTION_CONNECTION_STATE_CHANGED)) {
    int state=intent.getIntExtra(BluetoothAdapter.EXTRA_CONNECTION_STATE,BluetoothAdapter.STATE_DISCONNECTED);
    mWifiStateMachine.sendBluetoothAdapterStateChange(state);
  }
 else   if (action.equals(TelephonyIntents.ACTION_EMERGENCY_CALLBACK_MODE_CHANGED)) {
    boolean emergencyMode=intent.getBooleanExtra(""String_Node_Str"",false);
    mWifiController.sendMessage(CMD_EMERGENCY_MODE_CHANGED,emergencyMode ? 1 : 0,0);
  }
}","The original code lacks handling for the `ACTION_USER_PRESENT` intent, which is crucial for comprehensive device state management. The fixed code adds a new condition to handle the `ACTION_USER_PRESENT` event by sending a `CMD_USER_PRESENT` message to the WiFi controller, ensuring more complete event tracking and responsiveness. This improvement enhances the receiver's ability to respond to different device interaction states, providing more granular control over WiFi behavior based on user interactions."
