record_number,buggy_code,fixed_code,anthropic_explanation
88001,"/** 
 * Updates the binary representation of the data, such that it reflects the state of the currently stored fields. If the binary representation is already up to date, nothing happens. Otherwise, this function triggers the modified fields to serialize themselves into the records buffer and afterwards updates the offset table.
 */
public void updateBinaryRepresenation(){
  final int firstModified=this.firstModifiedPos;
  final int numFields=this.numFields;
  if (firstModified >= numFields) {
    return;
  }
  final int[] offsets=this.offsets;
  if (this.serializer == null) {
    this.serializer=new InternalDeSerializer();
  }
  final InternalDeSerializer serializer=this.serializer;
  int offset=firstModified <= 0 ? 0 : this.offsets[firstModified - 1] + this.lengths[firstModified - 1];
  serializer.position=offset;
  if (this.lastUnmodifiedPos < firstModified) {
    serializer.memory=this.binaryData == null ? new byte[numFields * DEFAULT_FIELD_LEN] : this.binaryData;
    try {
      for (int i=firstModified; i < numFields; i++) {
        if (offsets[i] == NULL_INDICATOR_OFFSET)         continue;
        offsets[i]=offset;
        this.fields[i].write(serializer);
        int newOffset=serializer.position;
        this.lengths[i]=newOffset - offset;
        offset=newOffset;
      }
    }
 catch (    Exception e) {
      throw new RuntimeException(""String_Node_Str"" + e.getMessage());
    }
  }
 else {
    serializer.memory=this.serializationSwitchBuffer == null ? new byte[numFields * DEFAULT_FIELD_LEN] : this.serializationSwitchBuffer;
    if (offset > 0 & this.binaryData != null) {
      System.arraycopy(this.binaryData,0,serializer.memory,0,offset);
    }
    try {
      for (int i=firstModified; i < numFields; i++) {
        final int co=offsets[i];
        if (co == NULL_INDICATOR_OFFSET)         continue;
        offsets[i]=offset;
        if (co == MODIFIED_INDICATOR_OFFSET)         this.fields[i].write(serializer);
 else         serializer.write(this.binaryData,co,this.lengths[i]);
        this.lengths[i]=serializer.position - offset;
        offset=serializer.position;
      }
    }
 catch (    Exception e) {
      throw new RuntimeException(""String_Node_Str"" + e.getMessage());
    }
    this.serializationSwitchBuffer=this.binaryData;
    this.binaryData=serializer.memory;
  }
  try {
    if (numFields <= 8) {
      int mask=0;
      for (int i=numFields - 1; i > 0; i--) {
        mask<<=1;
        if (offsets[i] != NULL_INDICATOR_OFFSET) {
          serializer.writeValLenIntBackwards(offsets[i]);
          mask|=0x1;
        }
      }
      mask<<=1;
      mask|=(offsets[0] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
      serializer.writeByte(mask);
    }
 else {
      for (int i=numFields - 1; i > 0; i--) {
        if (offsets[i] != NULL_INDICATOR_OFFSET) {
          serializer.writeValLenIntBackwards(offsets[i]);
        }
      }
      int col=numFields - 1;
      int mask=0;
      for (int i=numFields & 0x7; i >= 0; i--, col--) {
        mask<<=1;
        mask|=(offsets[col] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
      }
      serializer.writeByte(mask);
      for (int i=numFields >>> 3; i >= 0; i--) {
        mask=0;
        for (int k=0; k < 8; k++, col--) {
          mask<<=1;
          mask|=(offsets[col] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
        }
        serializer.writeByte(mask);
      }
    }
    serializer.writeValLenIntBackwards(numFields);
  }
 catch (  Exception e) {
    throw new RuntimeException(""String_Node_Str"" + e.getMessage(),e);
  }
  this.binaryData=serializer.memory;
  this.binaryLen=serializer.position;
  this.firstModifiedPos=Integer.MAX_VALUE;
  this.lastUnmodifiedPos=numFields - 1;
}","/** 
 * Updates the binary representation of the data, such that it reflects the state of the currently stored fields. If the binary representation is already up to date, nothing happens. Otherwise, this function triggers the modified fields to serialize themselves into the records buffer and afterwards updates the offset table.
 */
public void updateBinaryRepresenation(){
  if (!this.modified)   return;
  final int firstModified=this.firstModifiedPos;
  final int numFields=this.numFields;
  final int[] offsets=this.offsets;
  if (this.serializer == null) {
    this.serializer=new InternalDeSerializer();
  }
  final InternalDeSerializer serializer=this.serializer;
  if (numFields > 0) {
    int offset=firstModified <= 0 ? 0 : this.offsets[firstModified - 1] + this.lengths[firstModified - 1];
    serializer.position=offset;
    if (firstModified > 0) {
      serializer.memory=this.binaryData == null ? new byte[numFields * DEFAULT_FIELD_LEN] : this.binaryData;
      try {
        for (int i=firstModified; i < numFields; i++) {
          if (offsets[i] == NULL_INDICATOR_OFFSET)           continue;
          offsets[i]=offset;
          this.fields[i].write(serializer);
          int newOffset=serializer.position;
          this.lengths[i]=newOffset - offset;
          offset=newOffset;
        }
      }
 catch (      Exception e) {
        throw new RuntimeException(""String_Node_Str"" + e.getMessage());
      }
    }
 else {
      serializer.memory=this.serializationSwitchBuffer == null ? new byte[numFields * DEFAULT_FIELD_LEN] : this.serializationSwitchBuffer;
      if (offset > 0 & this.binaryData != null) {
        System.arraycopy(this.binaryData,0,serializer.memory,0,offset);
      }
      try {
        for (int i=firstModified; i < numFields; i++) {
          final int co=offsets[i];
          if (co == NULL_INDICATOR_OFFSET)           continue;
          offsets[i]=offset;
          if (co == MODIFIED_INDICATOR_OFFSET)           this.fields[i].write(serializer);
 else           serializer.write(this.binaryData,co,this.lengths[i]);
          this.lengths[i]=serializer.position - offset;
          offset=serializer.position;
        }
      }
 catch (      Exception e) {
        throw new RuntimeException(""String_Node_Str"" + e.getMessage());
      }
      this.serializationSwitchBuffer=this.binaryData;
      this.binaryData=serializer.memory;
    }
  }
  try {
    if (numFields <= 8) {
      int mask=0;
      for (int i=numFields - 1; i > 0; i--) {
        mask<<=1;
        if (offsets[i] != NULL_INDICATOR_OFFSET) {
          serializer.writeValLenIntBackwards(offsets[i]);
          mask|=0x1;
        }
      }
      mask<<=1;
      mask|=(offsets[0] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
      serializer.writeByte(mask);
    }
 else {
      for (int i=numFields - 1; i > 0; i--) {
        if (offsets[i] != NULL_INDICATOR_OFFSET) {
          serializer.writeValLenIntBackwards(offsets[i]);
        }
      }
      int col=numFields - 1;
      int mask=0;
      for (int i=numFields & 0x7; i >= 0; i--, col--) {
        mask<<=1;
        mask|=(offsets[col] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
      }
      serializer.writeByte(mask);
      for (int i=numFields >>> 3; i >= 0; i--) {
        mask=0;
        for (int k=0; k < 8; k++, col--) {
          mask<<=1;
          mask|=(offsets[col] != NULL_INDICATOR_OFFSET) ? 0x1 : 0x0;
        }
        serializer.writeByte(mask);
      }
    }
    serializer.writeValLenIntBackwards(numFields);
  }
 catch (  Exception e) {
    throw new RuntimeException(""String_Node_Str"" + e.getMessage(),e);
  }
  this.binaryData=serializer.memory;
  this.binaryLen=serializer.position;
  this.firstModifiedPos=Integer.MAX_VALUE;
  this.modified=false;
}","The original code lacked a check for whether the binary representation actually needed updating, potentially causing unnecessary serialization. The fixed code adds a `modified` flag to short-circuit the method if no changes occurred and includes a safety check for zero fields. This optimization reduces redundant processing and ensures more efficient memory management by only updating the binary representation when truly necessary."
88002,"/** 
 * @param target
 */
public void copyTo(PactRecord target){
  updateBinaryRepresenation();
  if (target.binaryData == null || target.binaryData.length < this.binaryLen) {
    target.binaryData=new byte[this.binaryLen];
  }
  if (target.offsets == null || target.offsets.length < this.numFields) {
    target.offsets=new int[this.numFields];
  }
  if (target.lengths == null || target.lengths.length < this.numFields) {
    target.lengths=new int[this.numFields];
  }
  if (target.fields == null || target.fields.length < this.numFields) {
    target.fields=new Value[this.numFields];
  }
  System.arraycopy(this.binaryData,0,target.binaryData,0,this.binaryLen);
  System.arraycopy(this.offsets,0,target.offsets,0,this.numFields);
  System.arraycopy(this.lengths,0,target.lengths,0,this.numFields);
  target.binaryLen=this.binaryLen;
  target.numFields=this.numFields;
  target.firstModifiedPos=Integer.MAX_VALUE;
  target.lastUnmodifiedPos=this.numFields - 1;
}","/** 
 * @param target
 */
public void copyTo(PactRecord target){
  updateBinaryRepresenation();
  if (target.binaryData == null || target.binaryData.length < this.binaryLen) {
    target.binaryData=new byte[this.binaryLen];
  }
  if (target.offsets == null || target.offsets.length < this.numFields) {
    target.offsets=new int[this.numFields];
  }
  if (target.lengths == null || target.lengths.length < this.numFields) {
    target.lengths=new int[this.numFields];
  }
  if (target.fields == null || target.fields.length < this.numFields) {
    target.fields=new Value[this.numFields];
  }
  System.arraycopy(this.binaryData,0,target.binaryData,0,this.binaryLen);
  System.arraycopy(this.offsets,0,target.offsets,0,this.numFields);
  System.arraycopy(this.lengths,0,target.lengths,0,this.numFields);
  target.binaryLen=this.binaryLen;
  target.numFields=this.numFields;
  target.firstModifiedPos=Integer.MAX_VALUE;
  target.modified=false;
}","The original code did not reset the `modified` flag of the target record, potentially leaving a stale modification state. In the fixed code, `target.modified` is explicitly set to `false`, ensuring the target record starts with a clean state after copying. This change prevents potential issues with incorrectly tracking record modifications and maintains the integrity of the record's state during the copy operation."
88003,"/** 
 * Sets the number of fields in the record. If the new number of fields is longer than the current number of fields, then null fields are appended. If the new number of fields is smaller than the current number of fields, then the last fields are truncated.
 * @param numFields The new number of fields.
 */
public void setNumFields(final int numFields){
  final int oldNumFields=this.numFields;
  if (numFields > oldNumFields) {
    makeSpace(numFields);
    for (int i=oldNumFields; i < numFields; i++) {
      this.offsets[i]=NULL_INDICATOR_OFFSET;
    }
  }
 else {
    if (this.lastUnmodifiedPos >= numFields)     this.lastUnmodifiedPos=numFields - 1;
    markModified(numFields);
  }
  this.numFields=numFields;
}","/** 
 * Sets the number of fields in the record. If the new number of fields is longer than the current number of fields, then null fields are appended. If the new number of fields is smaller than the current number of fields, then the last fields are truncated.
 * @param numFields The new number of fields.
 */
public void setNumFields(final int numFields){
  final int oldNumFields=this.numFields;
  if (numFields > oldNumFields) {
    makeSpace(numFields);
    for (int i=oldNumFields; i < numFields; i++) {
      this.offsets[i]=NULL_INDICATOR_OFFSET;
    }
  }
 else {
    markModified(numFields);
  }
  this.numFields=numFields;
}","The original code incorrectly modifies `lastUnmodifiedPos` when reducing field count, potentially leaving inconsistent state in the record. The fixed code removes the conditional `lastUnmodifiedPos` adjustment, ensuring that `markModified()` is called directly for any field count reduction. This simplifies the logic, prevents potential state tracking errors, and maintains consistent record modification behavior when decreasing the number of fields."
88004,"/** 
 * Clears the record. After this operation, the record will have zero fields.
 */
public void clear(){
  this.numFields=0;
  this.lastUnmodifiedPos=-1;
  this.firstModifiedPos=Integer.MAX_VALUE;
}","/** 
 * Clears the record. After this operation, the record will have zero fields.
 */
public void clear(){
  if (this.numFields > 0) {
    this.numFields=0;
    this.firstModifiedPos=Integer.MAX_VALUE;
    this.modified=true;
  }
}","The original code always resets the record's state without checking if any modifications are necessary, potentially causing unnecessary processing. The fixed code adds a conditional check to only reset fields when the record actually contains data, and sets the `modified` flag to true to indicate changes. This optimization reduces redundant operations and ensures accurate tracking of record modifications, improving efficiency and preventing unnecessary state changes."
88005,"private final void markModified(int field){
  if (this.firstModifiedPos > field) {
    this.firstModifiedPos=field;
  }
  if (field == this.lastUnmodifiedPos) {
    this.lastUnmodifiedPos--;
  }
}","private final void markModified(int field){
  if (this.firstModifiedPos > field) {
    this.firstModifiedPos=field;
  }
  this.modified=true;
}","The original code incorrectly tracks modifications by decrementing `lastUnmodifiedPos`, which can lead to incorrect tracking of modified fields and potential state inconsistencies. The fixed code simplifies the modification tracking by setting a clear `modified` boolean flag, directly indicating that a change has occurred. This approach provides a more reliable and straightforward mechanism for marking object modifications, eliminating complex and error-prone field position tracking."
88006,"private final void initFields(byte[] data,int begin,int len){
  int pos=begin + len - 2;
  int numFields=data[begin + len - 1];
  if (numFields >= MAX_BIT) {
    int shift=7;
    int curr;
    numFields=numFields & 0x7f;
    while ((curr=data[pos--]) >= MAX_BIT) {
      numFields|=(curr & 0x7f) << shift;
      shift+=7;
    }
    numFields|=curr << shift;
  }
  this.numFields=numFields;
  if (this.offsets == null || this.offsets.length < numFields) {
    this.offsets=new int[numFields];
  }
  if (this.fields == null || this.fields.length < numFields) {
    this.fields=new Value[numFields];
  }
  if (this.lengths == null || this.lengths.length < numFields) {
    this.lengths=new int[numFields];
  }
  final int beginMasks=pos;
  final int fieldsBy8=(numFields >>> 3) + ((numFields & 0x7) == 0 ? 0 : 1);
  pos=beginMasks - fieldsBy8;
  int lastNonNullField=-1;
  for (int field=0, chunk=0; chunk < fieldsBy8; chunk++) {
    int mask=data[beginMasks - chunk];
    for (int i=0; i < 8 && field < numFields; i++, field++) {
      if ((mask & 0x1) == 0x1) {
        if (lastNonNullField >= 0) {
          int start=data[pos--];
          if (start >= MAX_BIT) {
            int shift=7;
            int curr;
            start=start & 0x7f;
            while ((curr=data[pos--]) >= MAX_BIT) {
              start|=(curr & 0x7f) << shift;
              shift+=7;
            }
            start|=curr << shift;
          }
          this.offsets[field]=start + begin;
          this.lengths[lastNonNullField]=start + begin - this.offsets[lastNonNullField];
        }
 else {
          this.offsets[field]=begin;
        }
        lastNonNullField=field;
      }
 else {
        this.offsets[field]=NULL_INDICATOR_OFFSET;
      }
      mask>>=1;
    }
  }
  if (lastNonNullField >= 0) {
    this.lengths[lastNonNullField]=pos - this.offsets[lastNonNullField] + 1;
  }
  this.firstModifiedPos=Integer.MAX_VALUE;
  this.lastUnmodifiedPos=numFields - 1;
}","private final void initFields(byte[] data,int begin,int len){
  int pos=begin + len - 2;
  int numFields=data[begin + len - 1];
  if (numFields >= MAX_BIT) {
    int shift=7;
    int curr;
    numFields=numFields & 0x7f;
    while ((curr=data[pos--]) >= MAX_BIT) {
      numFields|=(curr & 0x7f) << shift;
      shift+=7;
    }
    numFields|=curr << shift;
  }
  this.numFields=numFields;
  if (this.offsets == null || this.offsets.length < numFields) {
    this.offsets=new int[numFields];
  }
  if (this.fields == null || this.fields.length < numFields) {
    this.fields=new Value[numFields];
  }
  if (this.lengths == null || this.lengths.length < numFields) {
    this.lengths=new int[numFields];
  }
  final int beginMasks=pos;
  final int fieldsBy8=(numFields >>> 3) + ((numFields & 0x7) == 0 ? 0 : 1);
  pos=beginMasks - fieldsBy8;
  int lastNonNullField=-1;
  for (int field=0, chunk=0; chunk < fieldsBy8; chunk++) {
    int mask=data[beginMasks - chunk];
    for (int i=0; i < 8 && field < numFields; i++, field++) {
      if ((mask & 0x1) == 0x1) {
        if (lastNonNullField >= 0) {
          int start=data[pos--];
          if (start >= MAX_BIT) {
            int shift=7;
            int curr;
            start=start & 0x7f;
            while ((curr=data[pos--]) >= MAX_BIT) {
              start|=(curr & 0x7f) << shift;
              shift+=7;
            }
            start|=curr << shift;
          }
          this.offsets[field]=start + begin;
          this.lengths[lastNonNullField]=start + begin - this.offsets[lastNonNullField];
        }
 else {
          this.offsets[field]=begin;
        }
        lastNonNullField=field;
      }
 else {
        this.offsets[field]=NULL_INDICATOR_OFFSET;
      }
      mask>>=1;
    }
  }
  if (lastNonNullField >= 0) {
    this.lengths[lastNonNullField]=pos - this.offsets[lastNonNullField] + 1;
  }
  this.firstModifiedPos=Integer.MAX_VALUE;
  this.modified=false;
}","The original code incorrectly set the `lastUnmodifiedPos` without tracking whether the data was actually modified. The fixed code introduces a `modified` boolean flag, replacing `lastUnmodifiedPos`, which provides a clearer and more accurate mechanism to track field modifications. This change simplifies state management and prevents potential logical errors in tracking data changes by using a direct boolean indicator instead of an integer position marker."
88007,"private List<ExecutionVertex> findFollowers(ExecutionVertex vertex,ArrayList<ExecutionVertex> restart){
  ArrayList<ExecutionVertex> follower=new ArrayList<ExecutionVertex>();
  for (int i=0; i < vertex.getNumberOfSuccessors(); i++) {
    ExecutionVertex successor=vertex.getSuccessor(i);
    if (!restart.contains(successor)) {
      follower.add(successor);
      if (successor.getCheckpointState() == CheckpointState.PARTIAL) {
        this.checkpoints.remove(successor);
        final List<ExecutionVertexID> checkpointsToRemove=new ArrayList<ExecutionVertexID>();
        checkpointsToRemove.add(successor.getID());
        try {
          successor.getAllocatedResource().getInstance().removeCheckpoints(checkpointsToRemove);
        }
 catch (        IOException e) {
          e.printStackTrace();
        }
      }
    }
  }
  return follower;
}","private List<ExecutionVertex> findFollowers(ExecutionVertex vertex,ArrayList<ExecutionVertex> restart){
  ArrayList<ExecutionVertex> follower=new ArrayList<ExecutionVertex>();
  for (int i=0; i < vertex.getNumberOfSuccessors(); i++) {
    ExecutionVertex successor=vertex.getSuccessor(i);
    if (!restart.contains(successor)) {
      follower.add(successor);
      if (successor.getCheckpointState() == CheckpointState.PARTIAL) {
        this.checkpoints.remove(successor);
        this.globalConsistentCheckpoint.remove(successor.getID());
        final SerializableArrayList<ExecutionVertexID> checkpointsToRemove=new SerializableArrayList<ExecutionVertexID>();
        checkpointsToRemove.add(successor.getID());
        try {
          successor.getAllocatedResource().getInstance().removeCheckpoints(checkpointsToRemove);
        }
 catch (        IOException e) {
          e.printStackTrace();
        }
      }
    }
  }
  return follower;
}","The original code lacked proper checkpoint management by only removing the successor from `checkpoints` without addressing the global consistent checkpoint tracking. The fixed code adds `this.globalConsistentCheckpoint.remove(successor.getID())` and uses a `SerializableArrayList` to ensure comprehensive checkpoint removal and proper serialization. These modifications improve checkpoint cleanup and state management, preventing potential inconsistencies in distributed system execution."
88008,"/** 
 * {@inheritDoc}
 */
@Override public void run(){
  if (this.failedVertices.isEmpty()) {
    LOG.error(""String_Node_Str"");
  }
  Iterator<ExecutionVertex> vertexIter=this.failedVertices.iterator();
  while (vertexIter.hasNext()) {
    ExecutionVertex failed=vertexIter.next();
    LOG.info(""String_Node_Str"" + failed);
    List<ExecutionVertex> restart=findRestarts(failed);
    Iterator<ExecutionVertex> restartIterator=restart.iterator();
    while (restartIterator.hasNext()) {
      ExecutionVertex vertex=restartIterator.next();
      if (!vertex.equals(failed)) {
        LOG.info(""String_Node_Str"" + vertex.getName());
        final List<ExecutionVertexID> checkpointsToReplay=new ArrayList<ExecutionVertexID>();
        checkpointsToReplay.add(vertex.getID());
        try {
          vertex.getAllocatedResource().getInstance().replayCheckpoints(checkpointsToReplay);
        }
 catch (        Exception e) {
          LOG.info(""String_Node_Str"" + StringUtils.stringifyException(e) + ""String_Node_Str"");
        }
      }
    }
    LOG.info(""String_Node_Str"" + failed);
  }
  this.job.executionStateChanged(this.job.getJobID(),null,ExecutionState.RERUNNING,null);
  LOG.info(""String_Node_Str"");
}","/** 
 * {@inheritDoc}
 */
@Override public void run(){
  if (this.failedVertices.isEmpty()) {
    LOG.error(""String_Node_Str"");
  }
  List<CheckpointReplayResult> replayCheckpoints=new ArrayList();
  Iterator<ExecutionVertex> vertexIter=this.failedVertices.iterator();
  while (vertexIter.hasNext()) {
    ExecutionVertex failed=vertexIter.next();
    LOG.info(""String_Node_Str"" + failed);
    findRestarts(failed);
    Iterator<ExecutionVertexID> checkpointIterator=this.globalConsistentCheckpoint.iterator();
    while (checkpointIterator.hasNext()) {
      ExecutionVertexID checkpoint=checkpointIterator.next();
      AbstractInstance instance=job.getVertexByID(checkpoint).getAllocatedResource().getInstance();
      try {
        replayCheckpoints.addAll(instance.replayCheckpoints(this.globalConsistentCheckpoint));
      }
 catch (      IOException e) {
        e.printStackTrace();
      }
    }
  }
  for (  CheckpointReplayResult replayResult : replayCheckpoints) {
    if (replayResult.getReturnCode() == ReturnCode.ERROR) {
      LOG.info(""String_Node_Str"" + replayResult.getDescription());
      return;
    }
  }
  this.job.executionStateChanged(this.job.getJobID(),null,ExecutionState.RERUNNING,null);
  LOG.info(""String_Node_Str"");
}","The original code inefficiently replayed checkpoints for each vertex individually, risking redundant and potentially inconsistent checkpoint replays. The fixed code centralizes checkpoint replay by collecting results from a global consistent checkpoint set and processing them collectively, using a single replay method across all relevant instances. This approach improves error handling, reduces redundant operations, and ensures a more systematic and reliable checkpoint replay mechanism."
88009,"/** 
 * @param failed
 * @return
 */
private List<ExecutionVertex> findRestarts(ExecutionVertex failed){
  LOG.info(""String_Node_Str"");
  ArrayList<ExecutionVertex> restart=new ArrayList<ExecutionVertex>();
  Queue<ExecutionVertex> totest=new ArrayDeque<ExecutionVertex>();
  ArrayList<ExecutionVertex> visited=new ArrayList<ExecutionVertex>();
  totest.add(failed);
  int k=0;
  LOG.info(""String_Node_Str"");
  ExecutionVertex vertex=failed;
  while (!totest.isEmpty()) {
    LOG.info(""String_Node_Str"");
    if (k != 0) {
      vertex=totest.peek();
    }
    LOG.info(""String_Node_Str"" + vertex.getName());
    k++;
    totest.remove(vertex);
    if (!restart.contains(vertex)) {
      restart.add(vertex);
    }
    for (int i=0; i < vertex.getNumberOfSuccessors(); i++) {
      ExecutionVertex successor=vertex.getSuccessor(i);
      restart.add(successor);
      LOG.info(""String_Node_Str"" + successor.getName() + ""String_Node_Str"");
      if (successor.getCheckpointState() == CheckpointState.PARTIAL) {
        this.checkpoints.remove(successor);
      }
      List<ExecutionVertex> follower=findFollowers(successor,restart);
      restart.addAll(follower);
      Iterator<ExecutionVertex> iter=follower.iterator();
      while (iter.hasNext()) {
        ExecutionVertex follow=iter.next();
        if (!visited.contains(follow)) {
          LOG.info(""String_Node_Str"" + follow.getName());
          totest.add(follow);
        }
      }
    }
    for (int j=0; j < vertex.getNumberOfPredecessors(); j++) {
      ExecutionVertex predecessor=vertex.getPredecessor(j);
      if (predecessor.getCheckpointState() != CheckpointState.PARTIAL) {
        LOG.info(""String_Node_Str"" + predecessor.getName() + ""String_Node_Str"");
        restart.add(predecessor);
        if (!visited.contains(predecessor)) {
          totest.add(predecessor);
          LOG.info(""String_Node_Str"" + predecessor);
        }
      }
 else {
        if (!this.globalConsistentCheckpoint.contains(predecessor)) {
          this.globalConsistentCheckpoint.add(predecessor);
        }
        List<ExecutionVertex> follower=findFollowers(predecessor,restart);
        for (int i=0; i < follower.size(); i++) {
          LOG.info(""String_Node_Str"" + follower.get(i) + ""String_Node_Str"");
        }
        restart.addAll(follower);
        Iterator<ExecutionVertex> iter=follower.iterator();
        while (iter.hasNext()) {
          ExecutionVertex follow=iter.next();
          if (!visited.contains(follow)) {
            LOG.info(""String_Node_Str"" + follow.getName());
            totest.add(follow);
          }
        }
      }
    }
    visited.add(vertex);
  }
  LOG.info(""String_Node_Str"");
  return restart;
}","/** 
 * @param failed
 * @return
 */
private List<ExecutionVertex> findRestarts(ExecutionVertex failed){
  ArrayList<ExecutionVertex> restart=new ArrayList<ExecutionVertex>();
  Queue<ExecutionVertex> totest=new ArrayDeque<ExecutionVertex>();
  ArrayList<ExecutionVertex> visited=new ArrayList<ExecutionVertex>();
  totest.add(failed);
  ExecutionVertex vertex=failed;
  while (!totest.isEmpty()) {
    vertex=totest.peek();
    totest.remove(vertex);
    if (!restart.contains(vertex)) {
      restart.add(vertex);
    }
    for (int i=0; i < vertex.getNumberOfSuccessors(); i++) {
      ExecutionVertex successor=vertex.getSuccessor(i);
      restart.add(successor);
      if (successor.getCheckpointState() == CheckpointState.PARTIAL) {
        this.checkpoints.remove(successor);
        this.globalConsistentCheckpoint.remove(successor.getID());
      }
      List<ExecutionVertex> follower=findFollowers(successor,restart);
      restart.addAll(follower);
      Iterator<ExecutionVertex> iter=follower.iterator();
      while (iter.hasNext()) {
        ExecutionVertex follow=iter.next();
        if (!visited.contains(follow)) {
          totest.add(follow);
        }
      }
    }
    for (int j=0; j < vertex.getNumberOfPredecessors(); j++) {
      ExecutionVertex predecessor=vertex.getPredecessor(j);
      if (predecessor.getCheckpointState() != CheckpointState.PARTIAL) {
        restart.add(predecessor);
        if (!visited.contains(predecessor)) {
          totest.add(predecessor);
        }
      }
 else {
        if (!this.globalConsistentCheckpoint.contains(predecessor.getID())) {
          this.globalConsistentCheckpoint.add(predecessor.getID());
        }
        List<ExecutionVertex> follower=findFollowers(predecessor,restart);
        for (int i=0; i < follower.size(); i++) {
          LOG.info(""String_Node_Str"" + follower.get(i) + ""String_Node_Str"");
        }
        restart.addAll(follower);
        Iterator<ExecutionVertex> iter=follower.iterator();
        while (iter.hasNext()) {
          ExecutionVertex follow=iter.next();
          if (!visited.contains(follow)) {
            LOG.info(""String_Node_Str"" + follow.getName());
            totest.add(follow);
          }
        }
      }
    }
    visited.add(vertex);
  }
  LOG.info(""String_Node_Str"");
  return restart;
}","The original code had unnecessary logging statements, redundant variable tracking, and potential infinite loop risks due to improper vertex tracking and removal. The fixed code streamlines vertex processing by removing redundant counters, simplifying vertex removal logic, and adding explicit checkpoint management for partial states. These changes improve code efficiency, reduce computational overhead, and ensure more precise vertex restart and checkpoint tracking in the execution graph."
88010,"void executionStateChanged(final JobID jobID,final ExecutionVertexID id,final Task task,final ExecutionState newExecutionState,final String optionalDescription){
  if (newExecutionState == ExecutionState.RUNNING || newExecutionState == ExecutionState.RUNNING) {
synchronized (this.runningTasks) {
      this.runningTasks.put(id,task);
    }
  }
  if (newExecutionState == ExecutionState.FINISHED || newExecutionState == ExecutionState.CANCELED) {
synchronized (this.runningTasks) {
      this.runningTasks.remove(id);
    }
    unregisterTask(id,task);
  }
synchronized (this.jobManager) {
    try {
      this.jobManager.updateTaskExecutionState(new TaskExecutionState(jobID,id,newExecutionState,optionalDescription));
    }
 catch (    IOException e) {
      LOG.error(StringUtils.stringifyException(e));
    }
  }
}","void executionStateChanged(final JobID jobID,final ExecutionVertexID id,final Task task,final ExecutionState newExecutionState,final String optionalDescription){
  if (newExecutionState == ExecutionState.RUNNING || newExecutionState == ExecutionState.RUNNING) {
synchronized (this.runningTasks) {
      this.runningTasks.put(id,task);
    }
  }
  if (newExecutionState == ExecutionState.FINISHED || newExecutionState == ExecutionState.CANCELED) {
synchronized (this.runningTasks) {
      this.runningTasks.remove(id);
    }
    unregisterTask(id,task);
  }
  if (newExecutionState == ExecutionState.FAILED) {
    this.runningTasks.remove(id);
  }
synchronized (this.jobManager) {
    try {
      this.jobManager.updateTaskExecutionState(new TaskExecutionState(jobID,id,newExecutionState,optionalDescription));
    }
 catch (    IOException e) {
      LOG.error(StringUtils.stringifyException(e));
    }
  }
}","The original code lacked handling for the FAILED execution state, potentially leaving tasks in an inconsistent state when a task fails. The fixed code adds a specific block to remove the failed task from the runningTasks map, ensuring proper cleanup for all terminal states. This improvement prevents potential memory leaks and maintains more robust task management by explicitly handling all possible execution state transitions."
